dates,count_medicalconditionincident_covid_19_patientinicu
2020-03-30,399
2020-03-31,429
2020-04-01,461
2020-04-02,479
2020-04-03,482
2020-04-04,458
2020-04-05,466
2020-04-06,471
2020-04-07,473
2020-04-08,456
2020-04-09,454
2020-04-10,440
2020-04-11,429
2020-04-12,425
2020-04-13,425
2020-04-14,399
2020-04-15,381
2020-04-16,369
2020-04-17,337
2020-04-18,319
2020-04-19,315
2020-04-20,305
2020-04-21,273
2020-04-22,260
2020-04-23,248
2020-04-24,250
2020-04-25,241
2020-04-26,236
2020-04-27,225
2020-04-28,203
2020-04-29,194
2020-04-30,189
2020-05-01,152
2020-05-02,143
2020-05-03,137
2020-05-04,134
2020-05-05,127
2020-05-06,122
2020-05-07,114
2020-05-08,100
2020-05-09,96
2020-05-10,92
2020-05-11,96
2020-05-12,86
2020-05-13,85
2020-05-14,83
2020-05-15,80
2020-05-16,76
2020-05-17,70
2020-05-18,68
2020-05-19,67
2020-05-20,60
2020-05-21,58
2020-05-22,55
2020-05-23,50
2020-05-24,49
2020-05-25,48
2020-05-26,38
2020-05-27,44
2020-05-28,37
2020-05-29,31
2020-05-30,32
2020-05-31,35
2020-06-01,32
2020-06-02,32
2020-06-03,33
2020-06-04,32
2020-06-05,28
2020-06-06,28
2020-06-07,28
2020-06-08,31
2020-06-09,31
2020-06-10,30
2020-06-11,19
2020-06-12,24
2020-06-13,25
2020-06-14,25
2020-06-15,14
2020-06-16,12
2020-06-17,15
2020-06-18,12
2020-06-19,11
2020-06-20,11
2020-06-21,11
2020-06-22,14
2020-06-23,14
2020-06-24,15
2020-06-25,14
2020-06-26,18
2020-06-27,18
2020-06-28,18
2020-06-29,18
2020-06-30,23
2020-07-01,23
2020-07-02,27
2020-07-03,25
2020-07-04,25
2020-07-05,25
2020-07-06,22
2020-07-07,20
2020-07-08,17
2020-07-09,22
2020-07-10,24
2020-07-11,24
2020-07-12,26
2020-07-13,26
2020-07-14,26
2020-07-15,29
2020-07-16,28
2020-07-17,26
2020-07-18,26
2020-07-19,26
2020-07-20,32
2020-07-21,27
2020-07-22,25
2020-07-23,22
2020-07-24,24
