dates,covid19mobilitytrend_residence
2020-02-15,-1
2020-02-16,-1
2020-02-17,1
2020-02-18,1
2020-02-19,1
2020-02-20,0
2020-02-21,1
2020-02-22,-2
2020-02-23,-1
2020-02-24,0
2020-02-25,1
2020-02-26,2
2020-02-27,2
2020-02-28,2
2020-02-29,2
2020-03-01,1
2020-03-02,3
2020-03-03,2
2020-03-04,1
2020-03-05,3
2020-03-06,3
2020-03-07,3
2020-03-08,0
2020-03-09,3
2020-03-10,4
2020-03-11,3
2020-03-12,4
2020-03-13,5
2020-03-14,8
2020-03-15,5
2020-03-16,10
2020-03-17,17
2020-03-18,18
2020-03-19,21
2020-03-20,24
2020-03-21,19
2020-03-22,15
2020-03-23,22
2020-03-24,24
2020-03-25,23
2020-03-26,24
2020-03-27,26
2020-03-28,17
2020-03-29,15
2020-03-30,23
2020-03-31,23
2020-04-01,22
2020-04-02,23
2020-04-03,25
2020-04-04,17
2020-04-05,12
2020-04-06,21
2020-04-07,21
2020-04-08,20
2020-04-09,21
2020-04-10,34
2020-04-11,15
2020-04-12,11
2020-04-13,30
2020-04-14,21
2020-04-15,20
2020-04-16,21
2020-04-17,22
2020-04-18,15
2020-04-19,11
2020-04-20,20
2020-04-21,20
2020-04-22,19
2020-04-23,19
2020-04-24,21
2020-04-25,14
2020-04-26,11
2020-04-27,16
2020-04-28,18
2020-04-29,18
2020-04-30,19
2020-05-01,27
2020-05-02,15
2020-05-03,9
2020-05-04,15
2020-05-05,18
2020-05-06,16
2020-05-07,15
2020-05-08,16
2020-05-09,9
2020-05-10,7
2020-05-11,14
2020-05-12,14
2020-05-13,14
2020-05-14,13
2020-05-15,14
2020-05-16,9
2020-05-17,5
2020-05-18,11
2020-05-19,11
2020-05-20,8
2020-05-21,20
2020-05-22,15
2020-05-23,11
2020-05-24,4
2020-05-25,10
2020-05-26,10
2020-05-27,9
2020-05-28,10
2020-05-29,9
2020-05-30,4
2020-05-31,1
2020-06-01,17
2020-06-02,7
2020-06-03,9
2020-06-04,11
2020-06-05,11
2020-06-06,6
2020-06-07,8
2020-06-08,8
2020-06-09,9
2020-06-10,8
2020-06-11,11
2020-06-12,7
2020-06-13,5
2020-06-14,5
2020-06-15,7
2020-06-16,6
2020-06-17,8
2020-06-18,6
2020-06-19,6
2020-06-20,1
2020-06-21,-1
2020-06-22,5
2020-06-23,4
2020-06-24,3
2020-06-25,3
2020-06-26,4
2020-06-27,-1
2020-06-28,1
2020-06-29,5
2020-06-30,3
2020-07-01,3
2020-07-02,5
2020-07-03,5
2020-07-04,-1
2020-07-05,-3
2020-07-06,5
2020-07-07,3
2020-07-08,2
2020-07-09,3
2020-07-10,5
2020-07-11,1
2020-07-12,-3
2020-07-13,4
2020-07-14,4
2020-07-15,6
2020-07-16,6
2020-07-17,5
2020-07-18,-2
2020-07-19,-4
2020-07-20,3
2020-07-21,5
2020-07-22,5
2020-07-23,4
2020-07-24,6
2020-07-25,-3
2020-07-26,-2
2020-07-27,4
2020-07-28,6
2020-07-29,4
2020-07-30,4
2020-07-31,4
2020-08-01,0
2020-08-02,1
2020-08-03,8
2020-08-04,7
2020-08-05,4
2020-08-06,3
2020-08-07,3
2020-08-08,-3
2020-08-09,-3
2020-08-10,4
2020-08-11,4
2020-08-12,3
2020-08-13,5
2020-08-14,5
2020-08-15,-1
2020-08-16,-2
2020-08-17,5
2020-08-18,4
2020-08-19,3
2020-08-20,2
2020-08-21,2
2020-08-22,1
2020-08-23,-1
2020-08-24,3
2020-08-25,2
2020-08-26,2
2020-08-27,2
2020-08-28,4
2020-08-29,3
2020-08-30,4
2020-08-31,4
2020-09-01,3
2020-09-02,2
2020-09-03,2
2020-09-04,1
2020-09-05,-3
2020-09-06,1
2020-09-07,3
2020-09-08,2
2020-09-09,1
2020-09-10,2
2020-09-11,1
2020-09-12,-3
2020-09-13,-4
2020-09-14,1
2020-09-15,1
2020-09-16,1
2020-09-17,1
2020-09-18,1
2020-09-19,-1
2020-09-20,-1
2020-09-21,4
2020-09-22,3
2020-09-23,3
2020-09-24,4
2020-09-25,5
2020-09-26,2
2020-09-27,3
2020-09-28,4
2020-09-29,5
2020-09-30,2
2020-10-01,4
2020-10-02,5
2020-10-03,2
2020-10-04,2
2020-10-05,5
2020-10-06,5
2020-10-07,5
2020-10-08,3
2020-10-09,4
2020-10-10,3
2020-10-11,3
2020-10-12,5
2020-10-13,5
2020-10-14,5
2020-10-15,7
2020-10-16,7
2020-10-17,4
2020-10-18,3
2020-10-19,6
2020-10-20,7
2020-10-21,7
2020-10-22,8
2020-10-23,10
2020-10-24,6
2020-10-25,3
2020-10-26,9
2020-10-27,8
2020-10-28,9
2020-10-29,10
2020-10-30,10
2020-10-31,7
2020-11-01,7
2020-11-02,8
2020-11-03,11
2020-11-04,11
2020-11-05,11
2020-11-06,12
2020-11-07,9
2020-11-08,7
2020-11-09,10
2020-11-10,10
2020-11-11,10
2020-11-12,10
2020-11-13,11
2020-11-14,7
2020-11-15,6
2020-11-16,10
2020-11-17,10
2020-11-18,10
2020-11-19,11
2020-11-20,12
2020-11-21,9
2020-11-22,7
2020-11-23,10
2020-11-24,10
2020-11-25,10
2020-11-26,10
2020-11-27,10
2020-11-28,8
2020-11-29,8
2020-11-30,9
2020-12-01,10
2020-12-02,10
2020-12-03,9
2020-12-04,12
2020-12-05,9
2020-12-06,8
2020-12-07,10
2020-12-08,13
2020-12-09,10
2020-12-10,9
2020-12-11,11
2020-12-12,10
2020-12-13,8
2020-12-14,9
2020-12-15,10
2020-12-16,10
2020-12-17,10
2020-12-18,10
2020-12-19,8
2020-12-20,8
2020-12-21,12
2020-12-22,13
2020-12-23,13
2020-12-24,18
2020-12-25,29
2020-12-26,12
2020-12-27,8
2020-12-28,20
2020-12-29,20
2020-12-30,19
2020-12-31,19
2021-01-01,30
2021-01-02,14
2021-01-03,9
2021-01-04,14
2021-01-05,15
2021-01-06,16
2021-01-07,15
2021-01-08,16
2021-01-09,10
2021-01-10,8
2021-01-11,11
2021-01-12,12
2021-01-13,12
2021-01-14,12
2021-01-15,14
2021-01-16,9
2021-01-17,9
2021-01-18,13
2021-01-19,13
2021-01-20,13
2021-01-21,14
2021-01-22,15
2021-01-23,12
2021-01-24,7
2021-01-25,13
2021-01-26,13
2021-01-27,14
2021-01-28,14
2021-01-29,15
2021-01-30,12
2021-01-31,8
2021-02-01,13
2021-02-02,13
2021-02-03,14
2021-02-04,13
2021-02-05,13
2021-02-06,10
2021-02-07,9
2021-02-08,12
2021-02-09,13
2021-02-10,13
2021-02-11,14
2021-02-12,15
2021-02-13,10
2021-02-14,6
2021-02-15,13
2021-02-16,13
2021-02-17,12
2021-02-18,13
2021-02-19,13
2021-02-20,7
2021-02-21,4
2021-02-22,11
2021-02-23,11
2021-02-24,11
2021-02-25,11
2021-02-26,12
2021-02-27,9
2021-02-28,5
2021-03-01,9
2021-03-02,9
2021-03-03,10
2021-03-04,10
2021-03-05,12
2021-03-06,7
2021-03-07,7
2021-03-08,10
2021-03-09,10
2021-03-10,9
2021-03-11,11
2021-03-12,11
2021-03-13,9
2021-03-14,9
2021-03-15,11
2021-03-16,11
2021-03-17,11
2021-03-18,11
2021-03-19,13
2021-03-20,8
2021-03-21,7
2021-03-22,10
2021-03-23,9
2021-03-24,9
2021-03-25,9
2021-03-26,10
2021-03-27,7
2021-03-28,3
2021-03-29,8
2021-03-30,8
2021-03-31,7
2021-04-01,5
2021-04-02,22
2021-04-03,7
2021-04-04,1
2021-04-05,22
2021-04-06,11
2021-04-07,12
2021-04-08,10
2021-04-09,11
2021-04-10,6
2021-04-11,6
2021-04-12,12
2021-04-13,11
2021-04-14,10
2021-04-15,11
2021-04-16,11
2021-04-17,7
2021-04-18,7
2021-04-19,9
2021-04-20,8
2021-04-21,8
2021-04-22,8
2021-04-23,7
2021-04-24,3
2021-04-25,2
2021-04-26,8
2021-04-27,7
2021-04-28,8
2021-04-29,9
2021-04-30,10
2021-05-01,10
2021-05-02,7
2021-05-03,7
2021-05-04,8
2021-05-05,9
2021-05-06,10
2021-05-07,9
2021-05-08,2
2021-05-09,-1
2021-05-10,8
2021-05-11,9
2021-05-12,5
2021-05-13,24
2021-05-14,15
2021-05-15,7
2021-05-16,6
2021-05-17,8
2021-05-18,8
2021-05-19,8
2021-05-20,7
2021-05-21,9
2021-05-22,3
2021-05-23,1
2021-05-24,22
2021-05-25,6
2021-05-26,7
2021-05-27,7
2021-05-28,4
2021-05-29,2
2021-05-30,0
2021-05-31,5
2021-06-01,4
2021-06-02,4
2021-06-03,8
2021-06-04,6
2021-06-05,4
2021-06-06,2
2021-06-07,7
2021-06-08,6
2021-06-09,5
2021-06-10,4
2021-06-11,3
2021-06-12,-1
2021-06-13,-2
2021-06-14,3
2021-06-15,4
2021-06-16,3
2021-06-17,3
2021-06-18,4
2021-06-19,-1
2021-06-20,1
2021-06-21,5
2021-06-22,5
2021-06-23,5
2021-06-24,5
2021-06-25,3
2021-06-26,-2
2021-06-27,-2
2021-06-28,3
2021-06-29,5
2021-06-30,3
2021-07-01,4
2021-07-02,2
2021-07-03,0
2021-07-04,2
2021-07-05,4
2021-07-06,5
2021-07-07,5
2021-07-08,6
2021-07-09,3
2021-07-10,-2
2021-07-11,-3
2021-07-12,4
2021-07-13,7
2021-07-14,5
2021-07-15,6
2021-07-16,5
2021-07-17,0
2021-07-18,-2
2021-07-19,3
2021-07-20,3
2021-07-21,2
2021-07-22,2
2021-07-23,2
2021-07-24,0
2021-07-25,1
2021-07-26,7
2021-07-27,6
2021-07-28,6
2021-07-29,3
2021-07-30,6
2021-07-31,-1
2021-08-01,1
2021-08-02,5
2021-08-03,7
2021-08-04,8
2021-08-05,6
2021-08-06,5
2021-08-07,2
2021-08-08,0
2021-08-09,4
2021-08-10,3
2021-08-11,2
2021-08-12,2
2021-08-13,3
2021-08-14,-3
2021-08-15,-3
2021-08-16,5
2021-08-17,4
2021-08-18,3
2021-08-19,3
2021-08-20,2
2021-08-21,-4
2021-08-22,1
2021-08-23,4
2021-08-24,4
2021-08-25,3
2021-08-26,2
2021-08-27,2
2021-08-28,-1
2021-08-29,1
2021-08-30,4
2021-08-31,3
2021-09-01,2
2021-09-02,1
2021-09-03,1
2021-09-04,-3
2021-09-05,-3
2021-09-06,2
2021-09-07,2
2021-09-08,1
2021-09-09,3
2021-09-10,3
2021-09-11,-2
2021-09-12,-2
2021-09-13,3
2021-09-14,3
2021-09-15,4
2021-09-16,3
2021-09-17,2
2021-09-18,-2
2021-09-19,4
2021-09-20,6
2021-09-21,3
2021-09-22,2
2021-09-23,2
2021-09-24,1
2021-09-25,-3
2021-09-26,2
2021-09-27,3
2021-09-28,3
2021-09-29,3
2021-09-30,2
2021-10-01,2
2021-10-02,-2
2021-10-03,1
2021-10-04,5
2021-10-05,5
2021-10-06,4
2021-10-07,4
2021-10-08,4
2021-10-09,0
2021-10-10,0
2021-10-11,4
2021-10-12,5
2021-10-13,4
2021-10-14,3
2021-10-15,4
2021-10-16,0
2021-10-17,0
2021-10-18,4
2021-10-19,4
2021-10-20,3
2021-10-21,4
2021-10-22,5
2021-10-23,0
2021-10-24,0
2021-10-25,4
2021-10-26,4
2021-10-27,3
2021-10-28,3
2021-10-29,3
2021-10-30,1
2021-10-31,1
2021-11-01,11
2021-11-02,4
2021-11-03,5
2021-11-04,4
2021-11-05,5
2021-11-06,2
2021-11-07,2
2021-11-08,5
2021-11-09,4
2021-11-10,4
2021-11-11,4
2021-11-12,5
2021-11-13,3
2021-11-14,4
2021-11-15,5
2021-11-16,5
2021-11-17,5
2021-11-18,4
2021-11-19,5
2021-11-20,3
