dates,covid19mobilitytrend_localbusiness
2020-02-15,-1
2020-02-16,10
2020-02-17,-3
2020-02-18,3
2020-02-19,-4
2020-02-20,2
2020-02-21,-1
2020-02-22,1
2020-02-23,14
2020-02-24,6
2020-02-25,4
2020-02-26,-5
2020-02-27,-5
2020-02-28,-1
2020-02-29,-6
2020-03-01,3
2020-03-02,-7
2020-03-03,-1
2020-03-04,-3
2020-03-05,-11
2020-03-06,-6
2020-03-07,-4
2020-03-08,6
2020-03-09,-8
2020-03-10,-10
2020-03-11,-7
2020-03-12,-11
2020-03-13,-13
2020-03-14,-25
2020-03-15,-27
2020-03-16,-17
2020-03-17,-57
2020-03-18,-62
2020-03-19,-65
2020-03-20,-67
2020-03-21,-78
2020-03-22,-82
2020-03-23,-68
2020-03-24,-69
2020-03-25,-70
2020-03-26,-70
2020-03-27,-69
2020-03-28,-73
2020-03-29,-81
2020-03-30,-71
2020-03-31,-84
2020-04-01,-84
2020-04-02,-84
2020-04-03,-79
2020-04-04,-82
2020-04-05,-76
2020-04-06,-76
2020-04-07,-72
2020-04-08,-72
2020-04-09,-70
2020-04-10,-87
2020-04-11,-77
2020-04-12,-78
2020-04-13,-86
2020-04-14,-73
2020-04-15,-74
2020-04-16,-72
2020-04-17,-72
2020-04-18,-76
2020-04-19,-74
2020-04-20,-70
2020-04-21,-71
2020-04-22,-70
2020-04-23,-70
2020-04-24,-70
2020-04-25,-74
2020-04-26,-73
2020-04-27,-59
2020-04-28,-64
2020-04-29,-64
2020-04-30,-62
2020-05-01,-71
2020-05-02,-66
2020-05-03,-68
2020-05-04,-55
2020-05-05,-60
2020-05-06,-59
2020-05-07,-53
2020-05-08,-54
2020-05-09,-56
2020-05-10,-61
2020-05-11,-35
2020-05-12,-33
2020-05-13,-39
2020-05-14,-36
2020-05-15,-35
2020-05-16,-33
2020-05-17,-37
2020-05-18,-26
2020-05-19,-25
2020-05-20,-16
2020-05-21,-58
2020-05-22,-18
2020-05-23,-35
2020-05-24,-32
2020-05-25,-17
2020-05-26,-17
2020-05-27,-19
2020-05-28,-20
2020-05-29,-19
2020-05-30,-20
2020-05-31,-19
2020-06-01,-48
2020-06-02,-15
2020-06-03,-21
2020-06-04,-24
2020-06-05,-20
2020-06-06,-17
2020-06-07,-42
2020-06-08,-16
2020-06-09,-16
2020-06-10,-15
2020-06-11,-21
2020-06-12,-13
2020-06-13,-20
2020-06-14,-31
2020-06-15,-14
2020-06-16,-12
2020-06-17,-17
2020-06-18,-15
2020-06-19,-15
2020-06-20,-16
2020-06-21,-13
2020-06-22,-12
2020-06-23,-10
2020-06-24,-12
2020-06-25,-9
2020-06-26,-11
2020-06-27,-13
2020-06-28,-17
2020-06-29,-8
2020-06-30,-3
2020-07-01,-9
2020-07-02,-8
2020-07-03,-8
2020-07-04,-14
2020-07-05,-8
2020-07-06,-5
2020-07-07,-3
2020-07-08,-9
2020-07-09,-10
2020-07-10,-14
2020-07-11,-15
2020-07-12,-6
2020-07-13,-6
2020-07-14,-6
2020-07-15,-10
2020-07-16,-9
2020-07-17,-12
2020-07-18,-19
2020-07-19,-7
2020-07-20,-9
2020-07-21,-7
2020-07-22,-11
2020-07-23,-10
2020-07-24,-11
2020-07-25,-18
2020-07-26,-9
2020-07-27,-6
2020-07-28,-8
2020-07-29,-8
2020-07-30,-10
2020-07-31,-15
2020-08-01,-57
2020-08-02,-21
2020-08-03,-4
2020-08-04,-3
2020-08-05,-7
2020-08-06,-9
2020-08-07,-14
2020-08-08,-20
2020-08-09,-10
2020-08-10,-9
2020-08-11,-7
2020-08-12,-11
2020-08-13,-9
2020-08-14,-10
2020-08-15,-22
2020-08-16,-9
2020-08-17,-7
2020-08-18,-7
2020-08-19,-9
2020-08-20,-11
2020-08-21,-14
2020-08-22,-15
2020-08-23,-7
2020-08-24,-8
2020-08-25,-4
2020-08-26,-8
2020-08-27,-8
2020-08-28,-14
2020-08-29,-15
2020-08-30,-26
2020-08-31,-8
2020-09-01,-7
2020-09-02,-9
2020-09-03,-9
2020-09-04,-9
2020-09-05,-12
2020-09-06,-13
2020-09-07,-8
2020-09-08,-6
2020-09-09,-9
2020-09-10,-12
2020-09-11,-10
2020-09-12,-11
2020-09-13,-1
2020-09-14,-9
2020-09-15,-8
2020-09-16,-11
2020-09-17,-11
2020-09-18,-11
