dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,13
2020-02-16,8
2020-02-17,8
2020-02-18,12
2020-02-19,10
2020-02-20,6
2020-02-21,12
2020-02-22,10
2020-02-23,12
2020-02-24,10
2020-02-25,5
2020-02-26,16
2020-02-27,11
2020-02-28,14
2020-02-29,15
2020-03-01,13
2020-03-02,17
2020-03-03,17
2020-03-04,19
2020-03-05,10
2020-03-06,9
2020-03-07,11
2020-03-08,13
2020-03-09,11
2020-03-10,12
2020-03-11,13
2020-03-12,6
2020-03-13,6
2020-03-14,-11
2020-03-15,2
2020-03-16,-1
2020-03-17,-6
2020-03-18,-35
2020-03-19,-38
2020-03-20,-40
2020-03-21,-48
2020-03-22,-41
2020-03-23,-42
2020-03-24,-42
2020-03-25,-42
2020-03-26,-45
2020-03-27,-46
2020-03-28,-47
2020-03-29,-42
2020-03-30,-43
2020-03-31,-36
2020-04-01,-38
2020-04-02,-40
2020-04-03,-41
2020-04-04,-42
2020-04-05,-43
2020-04-06,-45
2020-04-07,-35
2020-04-08,-36
2020-04-09,-41
2020-04-10,-40
2020-04-11,-37
2020-04-12,-32
2020-04-13,-33
2020-04-14,-31
2020-04-15,-29
2020-04-16,-32
2020-04-17,-32
2020-04-18,-31
2020-04-19,-23
2020-04-20,-24
2020-04-21,-14
2020-04-22,-10
2020-04-23,-11
2020-04-24,-32
2020-04-25,-35
2020-04-26,-15
2020-04-27,-16
2020-04-28,-12
2020-04-29,-11
2020-04-30,-16
2020-05-01,-31
2020-05-02,-28
2020-05-03,-8
2020-05-04,-14
2020-05-05,-13
2020-05-06,-4
2020-05-07,-4
2020-05-08,-13
2020-05-09,-14
2020-05-10,10
2020-05-11,9
2020-05-12,12
2020-05-13,9
2020-05-14,0
2020-05-15,-9
2020-05-16,-6
2020-05-17,7
2020-05-18,6
2020-05-19,8
2020-05-20,13
2020-05-21,13
2020-05-22,3
2020-05-23,2
2020-05-24,-22
2020-05-25,-23
2020-05-26,-21
2020-05-27,-11
2020-05-28,-17
2020-05-29,-17
2020-05-30,-13
2020-05-31,-10
2020-06-01,-3
2020-06-02,-24
2020-06-03,-15
2020-06-04,-14
2020-06-05,-13
2020-06-06,-9
2020-06-07,-8
2020-06-08,-12
2020-06-09,-13
2020-06-10,-9
2020-06-11,-13
2020-06-12,-15
2020-06-13,-10
2020-06-14,-1
2020-06-15,-2
2020-06-16,0
2020-06-17,0
2020-06-18,-22
2020-06-19,-23
2020-06-20,-16
2020-06-21,-5
2020-06-22,-7
2020-06-23,-13
2020-06-24,-11
2020-06-25,-28
2020-06-26,-30
2020-06-27,-28
2020-06-28,-17
2020-06-29,-14
2020-06-30,-21
2020-07-01,-20
2020-07-02,-29
2020-07-03,-29
2020-07-04,-25
2020-07-05,-5
2020-07-06,-3
2020-07-07,1
2020-07-08,-1
2020-07-09,-15
2020-07-10,-24
2020-07-11,-13
2020-07-12,2
2020-07-13,1
2020-07-14,1
2020-07-15,3
2020-07-16,-12
2020-07-17,-17
2020-07-18,-8
2020-07-19,5
2020-07-20,3
2020-07-21,1
2020-07-22,3
2020-07-23,-12
2020-07-24,-16
2020-07-25,-11
2020-07-26,6
2020-07-27,6
2020-07-28,12
2020-07-29,28
2020-07-30,9
2020-07-31,-13
2020-08-01,-13
2020-08-02,-8
2020-08-03,-8
2020-08-04,-1
2020-08-05,0
2020-08-06,-9
2020-08-07,-14
2020-08-08,-8
2020-08-09,8
2020-08-10,8
2020-08-11,6
2020-08-12,10
2020-08-13,-7
2020-08-14,-8
2020-08-15,-3
2020-08-16,10
2020-08-17,7
2020-08-18,9
2020-08-19,10
2020-08-20,-2
2020-08-21,-2
2020-08-22,5
2020-08-23,10
2020-08-24,10
2020-08-25,13
2020-08-26,16
2020-08-27,6
2020-08-28,7
2020-08-29,10
2020-08-30,-10
2020-08-31,9
2020-09-01,10
2020-09-02,8
2020-09-03,3
2020-09-04,5
2020-09-05,10
2020-09-06,13
2020-09-07,11
2020-09-08,14
2020-09-09,11
2020-09-10,6
2020-09-11,6
2020-09-12,10
2020-09-13,16
2020-09-14,9
2020-09-15,13
2020-09-16,12
2020-09-17,1
2020-09-18,2
2020-09-19,8
2020-09-20,12
2020-09-21,11
2020-09-22,14
2020-09-23,18
2020-09-24,5
2020-09-25,5
2020-09-26,11
2020-09-27,15
2020-09-28,11
2020-09-29,13
2020-09-30,16
2020-10-01,9
2020-10-02,18
2020-10-03,19
2020-10-04,22
2020-10-05,15
2020-10-06,16
2020-10-07,18
2020-10-08,4
2020-10-09,18
2020-10-10,25
2020-10-11,29
2020-10-12,27
2020-10-13,34
2020-10-14,42
2020-10-15,35
2020-10-16,33
2020-10-17,37
2020-10-18,39
2020-10-19,39
2020-10-20,37
2020-10-21,44
2020-10-22,37
2020-10-23,38
2020-10-24,38
2020-10-25,45
2020-10-26,40
2020-10-27,43
2020-10-28,39
2020-10-29,23
2020-10-30,21
2020-10-31,23
2020-11-01,29
2020-11-02,28
2020-11-03,33
2020-11-04,33
2020-11-05,26
2020-11-06,28
2020-11-07,29
2020-11-08,35
2020-11-09,27
2020-11-10,35
2020-11-11,36
2020-11-12,24
2020-11-13,30
2020-11-14,32
2020-11-15,37
2020-11-16,32
2020-11-17,39
2020-11-18,43
2020-11-19,36
2020-11-20,39
2020-11-21,24
2020-11-22,45
