dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,-5
2020-02-17,-2
2020-02-18,-6
2020-02-19,-5
2020-02-20,0
2020-02-21,5
2020-02-22,2
2020-02-23,5
2020-02-24,-5
2020-02-25,8
2020-02-26,8
2020-02-27,-7
2020-02-28,0
2020-02-29,4
2020-03-01,15
2020-03-02,12
2020-03-03,3
2020-03-04,4
2020-03-05,2
2020-03-06,-2
2020-03-07,-5
2020-03-08,10
2020-03-09,-5
2020-03-10,6
2020-03-11,1
2020-03-12,6
2020-03-13,7
2020-03-14,6
2020-03-15,12
2020-03-16,10
2020-03-17,12
2020-03-18,0
2020-03-19,-2
2020-03-20,-5
2020-03-21,-17
2020-03-22,-16
2020-03-23,-19
2020-03-24,-18
2020-03-25,-31
2020-03-26,-34
2020-03-27,-33
2020-03-28,-34
2020-03-29,-32
2020-03-30,-34
2020-03-31,-31
2020-04-01,-37
2020-04-02,-36
2020-04-03,-37
2020-04-04,-35
2020-04-05,-35
2020-04-06,-34
2020-04-07,-32
2020-04-08,-36
2020-04-09,-39
2020-04-10,-35
2020-04-11,-35
2020-04-12,-34
2020-04-13,-36
2020-04-14,-32
2020-04-15,-36
2020-04-16,-31
2020-04-17,-31
2020-04-18,-33
2020-04-19,-30
2020-04-20,-32
2020-04-21,-29
2020-04-22,-31
2020-04-23,-31
2020-04-24,-35
2020-04-25,-35
2020-04-26,-33
2020-04-27,-33
2020-04-28,-30
2020-04-29,-31
2020-04-30,-29
2020-05-01,-29
2020-05-02,-27
2020-05-03,-28
2020-05-04,-26
2020-05-05,-25
2020-05-06,-23
2020-05-07,-22
2020-05-08,-26
2020-05-09,-27
2020-05-10,-25
2020-05-11,-19
2020-05-12,-12
2020-05-13,-16
2020-05-14,-21
2020-05-15,-16
2020-05-16,-18
2020-05-17,-16
2020-05-18,-17
2020-05-19,-15
2020-05-20,-13
2020-05-21,-10
2020-05-22,-11
2020-05-23,-9
2020-05-24,2
2020-05-25,-5
2020-05-26,5
2020-05-27,1
2020-05-28,4
2020-05-29,2
2020-05-30,2
2020-05-31,7
2020-06-01,14
2020-06-02,8
2020-06-03,6
2020-06-04,9
2020-06-05,6
2020-06-06,8
2020-06-07,13
2020-06-08,2
2020-06-09,9
2020-06-10,3
2020-06-11,10
2020-06-12,10
2020-06-13,11
2020-06-14,16
2020-06-15,11
2020-06-16,15
2020-06-17,9
2020-06-18,12
2020-06-19,10
2020-06-20,9
2020-06-21,14
2020-06-22,8
2020-06-23,8
2020-06-24,5
2020-06-25,8
2020-06-26,3
2020-06-27,-10
2020-06-28,-10
2020-06-29,2
2020-06-30,1
2020-07-01,-5
2020-07-02,-5
2020-07-03,-7
2020-07-04,-9
2020-07-05,-9
2020-07-06,-11
2020-07-07,-6
2020-07-08,-9
2020-07-09,-12
2020-07-10,-12
2020-07-11,-12
2020-07-12,-9
2020-07-13,-9
2020-07-14,-3
2020-07-15,-7
2020-07-16,-6
2020-07-17,-7
2020-07-18,-8
2020-07-19,-6
2020-07-20,-6
2020-07-21,-1
2020-07-22,-6
2020-07-23,-2
2020-07-24,-4
2020-07-25,-1
2020-07-26,1
2020-07-27,-2
2020-07-28,3
2020-07-29,-1
2020-07-30,2
2020-07-31,-2
2020-08-01,1
2020-08-02,3
2020-08-03,2
2020-08-04,9
2020-08-05,4
2020-08-06,8
2020-08-07,12
2020-08-08,14
2020-08-09,13
2020-08-10,12
2020-08-11,15
2020-08-12,12
2020-08-13,11
2020-08-14,13
2020-08-15,18
2020-08-16,20
2020-08-17,13
2020-08-18,9
2020-08-19,11
2020-08-20,15
2020-08-21,13
2020-08-22,16
2020-08-23,20
2020-08-24,14
2020-08-25,16
2020-08-26,2
2020-08-27,6
2020-08-28,13
2020-08-29,17
2020-08-30,20
2020-08-31,22
2020-09-01,20
2020-09-02,8
2020-09-03,6
2020-09-04,9
2020-09-05,12
2020-09-06,12
2020-09-07,6
2020-09-08,13
2020-09-09,6
2020-09-10,12
2020-09-11,10
2020-09-12,11
2020-09-13,15
2020-09-14,7
2020-09-15,16
2020-09-16,8
2020-09-17,9
2020-09-18,2
2020-09-19,6
2020-09-20,12
2020-09-21,5
2020-09-22,6
2020-09-23,-4
2020-09-24,1
2020-09-25,-2
2020-09-26,2
2020-09-27,3
2020-09-28,-6
2020-09-29,-1
2020-09-30,-15
2020-10-01,-10
2020-10-02,-15
2020-10-03,-13
2020-10-04,0
2020-10-05,-2
2020-10-06,6
2020-10-07,-19
2020-10-08,-16
2020-10-09,-16
2020-10-10,-20
2020-10-11,-16
2020-10-12,-19
2020-10-13,-12
2020-10-14,-19
2020-10-15,-15
2020-10-16,-18
2020-10-17,-14
2020-10-18,-9
2020-10-19,-18
2020-10-20,-11
2020-10-21,-13
2020-10-22,-8
2020-10-23,-19
2020-10-24,-10
2020-10-25,-8
2020-10-26,-12
2020-10-27,-7
2020-10-28,-22
2020-10-29,-21
2020-10-30,-21
2020-10-31,-16
2020-11-01,-14
2020-11-02,-20
2020-11-03,-15
2020-11-04,-20
2020-11-05,-14
2020-11-06,-16
2020-11-07,-14
2020-11-08,-9
2020-11-09,-29
2020-11-10,-17
2020-11-11,-19
2020-11-12,-15
2020-11-13,-24
2020-11-14,-26
