dates,covid19mobilitytrend_localbusiness
2020-02-15,7
2020-02-16,-1
2020-02-17,1
2020-02-18,-1
2020-02-19,0
2020-02-20,7
2020-02-21,8
2020-02-22,9
2020-02-23,15
2020-02-24,-2
2020-02-25,7
2020-02-26,6
2020-02-27,0
2020-02-28,4
2020-02-29,8
2020-03-01,10
2020-03-02,6
2020-03-03,7
2020-03-04,9
2020-03-05,11
2020-03-06,9
2020-03-07,11
2020-03-08,28
2020-03-09,1
2020-03-10,8
2020-03-11,7
2020-03-12,8
2020-03-13,7
2020-03-14,8
2020-03-15,6
2020-03-16,2
2020-03-17,-3
2020-03-18,-10
2020-03-19,-17
2020-03-20,-23
2020-03-21,-38
2020-03-22,-47
2020-03-23,-51
2020-03-24,-52
2020-03-25,-68
2020-03-26,-71
2020-03-27,-72
2020-03-28,-75
2020-03-29,-74
2020-03-30,-72
2020-03-31,-72
2020-04-01,-76
2020-04-02,-77
2020-04-03,-76
2020-04-04,-77
2020-04-05,-76
2020-04-06,-74
2020-04-07,-76
2020-04-08,-76
2020-04-09,-79
2020-04-10,-75
2020-04-11,-75
2020-04-12,-75
2020-04-13,-75
2020-04-14,-73
2020-04-15,-75
2020-04-16,-71
2020-04-17,-72
2020-04-18,-72
2020-04-19,-73
2020-04-20,-71
2020-04-21,-71
2020-04-22,-71
2020-04-23,-70
2020-04-24,-73
2020-04-25,-74
2020-04-26,-72
2020-04-27,-71
2020-04-28,-70
2020-04-29,-69
2020-04-30,-68
2020-05-01,-63
2020-05-02,-63
2020-05-03,-63
2020-05-04,-60
2020-05-05,-62
2020-05-06,-57
2020-05-07,-57
2020-05-08,-59
2020-05-09,-63
2020-05-10,-61
2020-05-11,-48
2020-05-12,-44
2020-05-13,-45
2020-05-14,-49
2020-05-15,-44
2020-05-16,-46
2020-05-17,-45
2020-05-18,-43
2020-05-19,-43
2020-05-20,-42
2020-05-21,-36
2020-05-22,-37
2020-05-23,-37
2020-05-24,-41
2020-05-25,-33
2020-05-26,-22
2020-05-27,-22
2020-05-28,-20
2020-05-29,-20
2020-05-30,-21
2020-05-31,-19
2020-06-01,-13
2020-06-02,-14
2020-06-03,-15
2020-06-04,-14
2020-06-05,-15
2020-06-06,-15
2020-06-07,-13
2020-06-08,-13
2020-06-09,-12
2020-06-10,-11
2020-06-11,-9
2020-06-12,-10
2020-06-13,-14
2020-06-14,-13
2020-06-15,-12
2020-06-16,-10
2020-06-17,-10
2020-06-18,-9
2020-06-19,-12
2020-06-20,-15
2020-06-21,-15
2020-06-22,-15
2020-06-23,-15
2020-06-24,-15
2020-06-25,-15
2020-06-26,-19
2020-06-27,-33
2020-06-28,-32
2020-06-29,-21
2020-06-30,-20
2020-07-01,-24
2020-07-02,-28
2020-07-03,-30
2020-07-04,-37
2020-07-05,-37
2020-07-06,-34
2020-07-07,-32
2020-07-08,-36
2020-07-09,-36
2020-07-10,-37
2020-07-11,-42
2020-07-12,-40
2020-07-13,-37
2020-07-14,-34
2020-07-15,-35
2020-07-16,-36
2020-07-17,-38
2020-07-18,-42
2020-07-19,-39
2020-07-20,-35
2020-07-21,-32
2020-07-22,-34
2020-07-23,-33
2020-07-24,-35
2020-07-25,-37
2020-07-26,-35
2020-07-27,-32
2020-07-28,-28
2020-07-29,-28
2020-07-30,-26
2020-07-31,-45
2020-08-01,-36
2020-08-02,-31
2020-08-03,-25
2020-08-04,-22
2020-08-05,-24
2020-08-06,-23
2020-08-07,-25
2020-08-08,-29
2020-08-09,-25
2020-08-10,-21
2020-08-11,-17
2020-08-12,-17
2020-08-13,-18
2020-08-14,-19
2020-08-15,-25
2020-08-16,-22
2020-08-17,-19
2020-08-18,-16
2020-08-19,-16
2020-08-20,-16
2020-08-21,-19
2020-08-22,-23
2020-08-23,-19
2020-08-24,-19
2020-08-25,-15
2020-08-26,-17
2020-08-27,-15
2020-08-28,-12
2020-08-29,-15
2020-08-30,-12
2020-08-31,-21
2020-09-01,-7
2020-09-02,-12
2020-09-03,-12
2020-09-04,-14
2020-09-05,-14
2020-09-06,-12
2020-09-07,-14
2020-09-08,-11
2020-09-09,-13
2020-09-10,-11
2020-09-11,-12
2020-09-12,-13
2020-09-13,-10
2020-09-14,-13
2020-09-15,-8
2020-09-16,-11
2020-09-17,-11
2020-09-18,-14
2020-09-19,-13
2020-09-20,-11
2020-09-21,-15
2020-09-22,-13
2020-09-23,-19
2020-09-24,-18
2020-09-25,-19
2020-09-26,-20
2020-09-27,-17
2020-09-28,-21
2020-09-29,-17
2020-09-30,-19
2020-10-01,-16
2020-10-02,-19
2020-10-03,-18
2020-10-04,-10
2020-10-05,-22
2020-10-06,-35
2020-10-07,-33
2020-10-08,-29
2020-10-09,-34
2020-10-10,-38
2020-10-11,-31
2020-10-12,-27
2020-10-13,-21
2020-10-14,-23
2020-10-15,-22
2020-10-16,-22
2020-10-17,-23
2020-10-18,-20
2020-10-19,-22
2020-10-20,-19
2020-10-21,-20
2020-10-22,-21
2020-10-23,-26
2020-10-24,-21
2020-10-25,-19
2020-10-26,-23
2020-10-27,-19
2020-10-28,-24
2020-10-29,-22
2020-10-30,-22
2020-10-31,-20
2020-11-01,-18
2020-11-02,-22
2020-11-03,-17
2020-11-04,-20
2020-11-05,-19
2020-11-06,-21
2020-11-07,-21
2020-11-08,-18
2020-11-09,-29
2020-11-10,-21
2020-11-11,-20
2020-11-12,-21
2020-11-13,-23
2020-11-14,-23
2020-11-15,-20
2020-11-16,-26
2020-11-17,-22
2020-11-18,-26
2020-11-19,-26
2020-11-20,-25
2020-11-21,-24
2020-11-22,-25
2020-11-23,-29
2020-11-24,-23
2020-11-25,-24
2020-11-26,-22
2020-11-27,-18
2020-11-28,-24
