dates,covid19mobilitytrend_localbusiness
2020-02-15,7
2020-02-16,-1
2020-02-17,1
2020-02-18,0
2020-02-19,-5
2020-02-20,3
2020-02-21,6
2020-02-22,5
2020-02-23,4
2020-02-24,0
2020-02-25,3
2020-02-26,0
2020-02-27,-4
2020-02-28,6
2020-02-29,9
2020-03-01,11
2020-03-02,7
2020-03-03,7
2020-03-04,8
2020-03-05,17
2020-03-06,21
2020-03-07,20
2020-03-08,28
2020-03-09,6
2020-03-10,6
2020-03-11,6
2020-03-12,8
2020-03-13,7
2020-03-14,2
2020-03-15,-1
2020-03-16,-5
2020-03-17,-8
2020-03-18,-11
2020-03-19,-21
2020-03-20,-22
2020-03-21,-32
2020-03-22,-37
2020-03-23,-39
2020-03-24,-36
2020-03-25,-38
2020-03-26,-32
2020-03-27,-32
2020-03-28,-43
2020-03-29,-45
2020-03-30,-45
2020-03-31,-47
2020-04-01,-54
2020-04-02,-56
2020-04-03,-55
2020-04-04,-60
2020-04-05,-62
2020-04-06,-56
2020-04-07,-62
2020-04-08,-63
2020-04-09,-61
2020-04-10,-57
2020-04-11,-58
2020-04-12,-59
2020-04-13,-57
2020-04-14,-56
2020-04-15,-59
2020-04-16,-57
2020-04-17,-59
2020-04-18,-66
2020-04-19,-69
2020-04-20,-63
2020-04-21,-62
2020-04-22,-62
2020-04-23,-60
2020-04-24,-62
2020-04-25,-64
2020-04-26,-64
2020-04-27,-59
2020-04-28,-58
2020-04-29,-57
2020-04-30,-54
2020-05-01,-55
2020-05-02,-59
2020-05-03,-59
2020-05-04,-46
2020-05-05,-43
2020-05-06,-38
2020-05-07,-35
2020-05-08,-41
2020-05-09,-49
2020-05-10,-46
2020-05-11,-32
2020-05-12,-29
2020-05-13,-29
2020-05-14,-30
2020-05-15,-30
2020-05-16,-30
2020-05-17,-30
2020-05-18,-26
2020-05-19,-27
2020-05-20,-25
2020-05-21,-21
2020-05-22,-21
2020-05-23,-22
2020-05-24,-22
2020-05-25,-13
2020-05-26,-13
2020-05-27,-13
2020-05-28,-10
2020-05-29,-10
2020-05-30,-13
2020-05-31,-13
2020-06-01,1
2020-06-02,-3
2020-06-03,-2
2020-06-04,-1
2020-06-05,-2
2020-06-06,-4
2020-06-07,-2
2020-06-08,0
2020-06-09,-1
2020-06-10,0
2020-06-11,3
2020-06-12,1
2020-06-13,-7
2020-06-14,-7
2020-06-15,-3
2020-06-16,-5
2020-06-17,-5
2020-06-18,-5
2020-06-19,-3
2020-06-20,-35
2020-06-21,-36
2020-06-22,-8
2020-06-23,-10
2020-06-24,-13
2020-06-25,-12
2020-06-26,-13
2020-06-27,-50
2020-06-28,-51
2020-06-29,-11
2020-06-30,-12
2020-07-01,-15
2020-07-02,-12
2020-07-03,-8
2020-07-04,-21
2020-07-05,-43
2020-07-06,-39
2020-07-07,-28
2020-07-08,-29
2020-07-09,-27
2020-07-10,-26
2020-07-11,-40
2020-07-12,-42
2020-07-13,-25
2020-07-14,-25
2020-07-15,-26
2020-07-16,-25
2020-07-17,-26
2020-07-18,-40
2020-07-19,-41
2020-07-20,-23
2020-07-21,-23
2020-07-22,-24
2020-07-23,-23
2020-07-24,-24
2020-07-25,-38
2020-07-26,-39
2020-07-27,-21
2020-07-28,-23
2020-07-29,-24
2020-07-30,-19
2020-07-31,-34
2020-08-01,-41
2020-08-02,-39
2020-08-03,-19
2020-08-04,-18
2020-08-05,-18
2020-08-06,-16
2020-08-07,-15
2020-08-08,-30
2020-08-09,-32
2020-08-10,-13
2020-08-11,-15
2020-08-12,-16
2020-08-13,-16
2020-08-14,-15
2020-08-15,-29
2020-08-16,-32
2020-08-17,-1
2020-08-18,-4
2020-08-19,-4
2020-08-20,-3
2020-08-21,-2
2020-08-22,-31
2020-08-23,-33
2020-08-24,1
2020-08-25,-2
2020-08-26,-4
2020-08-27,-3
2020-08-28,1
2020-08-29,-27
2020-08-30,-29
2020-08-31,-13
2020-09-01,1
2020-09-02,-7
2020-09-03,-8
2020-09-04,-4
2020-09-05,-25
2020-09-06,-28
2020-09-07,-2
2020-09-08,-4
2020-09-09,-7
2020-09-10,-3
2020-09-11,-1
2020-09-12,-22
2020-09-13,-24
2020-09-14,-3
2020-09-15,-6
2020-09-16,-9
2020-09-17,-10
2020-09-18,-7
2020-09-19,-23
2020-09-20,-26
2020-09-21,-7
2020-09-22,-13
2020-09-23,-19
2020-09-24,-17
2020-09-25,-15
2020-09-26,-28
2020-09-27,-33
2020-09-28,-15
2020-09-29,-17
2020-09-30,-17
2020-10-01,-16
2020-10-02,-14
2020-10-03,-26
2020-10-04,-31
2020-10-05,-16
2020-10-06,-18
2020-10-07,-18
2020-10-08,-16
2020-10-09,-13
2020-10-10,-26
2020-10-11,-29
2020-10-12,-15
2020-10-13,-16
2020-10-14,-17
2020-10-15,-16
2020-10-16,-14
2020-10-17,-29
2020-10-18,-33
2020-10-19,-17
2020-10-20,-18
2020-10-21,-19
2020-10-22,-18
2020-10-23,-18
2020-10-24,-29
2020-10-25,-36
2020-10-26,-19
2020-10-27,-20
2020-10-28,-24
2020-10-29,-20
2020-10-30,-18
2020-10-31,-27
2020-11-01,-36
2020-11-02,-20
2020-11-03,-19
2020-11-04,-20
2020-11-05,-17
2020-11-06,-15
2020-11-07,-26
2020-11-08,-36
2020-11-09,-20
2020-11-10,-17
2020-11-11,-19
2020-11-12,-19
2020-11-13,-18
2020-11-14,-30
2020-11-15,-37
2020-11-16,-21
2020-11-17,-23
2020-11-18,-25
2020-11-19,-24
2020-11-20,-22
2020-11-21,-34
2020-11-22,-41
2020-11-23,-24
2020-11-24,-24
2020-11-25,-25
2020-11-26,-23
2020-11-27,-19
2020-11-28,-31
2020-11-29,-40
