dates,cumulativecount_vaccine_covid_19_administered
2021-01-31,0
2021-02-11,14000
2021-02-24,22294
2021-03-15,87902
2021-03-18,109995
2021-04-10,385281
2021-04-12,443974
2021-04-18,856906
2021-04-21,893164
2021-04-22,956101
2021-04-24,1001805
2021-04-27,1133982
2021-04-28,1559836
2021-05-04,1769678
2021-05-05,2025911
2021-05-07,2158924
2021-05-11,2455655
2021-05-14,2512860
2021-05-15,2564012
2021-05-16,2590798
2021-05-17,2603997
2021-05-18,2650169
2021-05-19,2700694
2021-05-20,2754555
2021-05-21,2808926
2021-05-22,2872258
2021-05-23,2902678
2021-05-24,2914650
2021-05-25,2964855
2021-05-26,3009654
2021-05-27,3097941
2021-05-29,3140963
2021-05-31,3170032
2021-06-01,3206473
2021-06-02,3241998
2021-06-03,3276918
2021-06-04,3323620
2021-06-05,3375005
2021-06-06,3409522
2021-06-07,3435240
2021-06-08,3498939
2021-06-09,3566878
2021-06-10,3635425
2021-06-11,3714092
2021-06-12,3806686
2021-06-13,3861948
2021-06-14,3890186
2021-06-15,3982697
2021-06-16,4068193
2021-06-17,4157358
2021-06-18,4255193
2021-06-19,4345853
2021-06-20,4397655
2021-06-21,4428255
2021-06-22,4525197
2021-06-23,4611224
2021-06-24,4713807
2021-06-25,4826715
2021-06-26,4951029
2021-06-27,5021117
2021-06-28,5070217
2021-06-29,5201167
2021-06-30,5335768
2021-07-01,5453306
2021-07-02,5588733
2021-07-03,5747548
2021-07-04,5892097
2021-07-05,5961831
2021-07-06,6058585
2021-07-07,6142705
2021-07-08,6303889
2021-07-09,6470158
2021-07-10,6631615
2021-07-11,6742275
2021-07-12,6814950
2021-07-13,6977194
2021-07-14,7143683
2021-07-15,7303180
2021-07-17,7567360
2021-07-18,7645097
2021-07-19,7693534
2021-07-20,7819581
2021-07-21,7872926
2021-07-22,8001622
2021-07-23,8130877
2021-07-24,8268903
2021-07-25,8359068
2021-07-26,8409760
2021-07-27,8545226
2021-07-28,8667367
2021-07-29,8811134
2021-07-30,8953785
2021-07-31,9101581
2021-08-01,9208838
2021-08-02,9266699
2021-08-03,9422035
2021-08-04,9579252
2021-08-05,9733159
2021-08-06,9866185
2021-08-07,10004227
2021-08-08,10083693
2021-08-09,10133567
2021-08-10,10253180
2021-08-11,10384678
2021-08-12,10503374
2021-08-13,10607929
2021-08-14,10712219
2021-08-15,10774674
2021-08-16,10810765
2021-08-17,10908584
2021-08-18,11003032
2021-08-19,11096951
2021-08-20,11189420
2021-08-21,11285628
2021-08-22,11347235
2021-08-23,11382327
2021-08-24,11483650
2021-08-25,11571835
2021-08-26,11619575
2021-08-27,11752505
2021-08-28,11848609
2021-08-29,11909481
2021-08-30,11950047
2021-08-31,11995502
2021-09-01,12108285
2021-09-02,12212130
2021-09-03,12308454
2021-09-04,12403279
2021-09-05,12465884
2021-09-06,12501794
2021-09-07,12593633
2021-09-08,12684463
2021-09-09,12764970
2021-09-10,12844958
2021-09-11,12916105
2021-09-12,12966142
2021-09-13,12994074
2021-09-14,13071632
2021-09-15,13142460
2021-09-16,13213887
2021-09-17,13287776
2021-09-18,13368189
2021-09-19,13427908
2021-09-20,13461216
2021-09-21,13536123
2021-09-22,13619117
2021-09-23,13698195
2021-09-24,13775754
2021-09-25,13853000
2021-09-26,13901899
2021-09-27,13932708
2021-09-28,14013701
2021-09-29,14095115
2021-09-30,14168795
2021-10-01,14248164
2021-10-02,14319567
2021-10-03,14362693
2021-10-04,14388682
2021-10-05,14455968
2021-10-06,14522412
2021-10-07,14551618
2021-10-08,14639156
2021-10-09,14696554
2021-10-10,14734747
2021-10-11,14760444
2021-10-12,14827554
2021-10-13,14898507
2021-10-14,14969562
2021-10-15,15035724
2021-10-16,15101387
2021-10-17,15137851
2021-10-18,15158233
2021-10-19,15221541
2021-10-20,15281564
2021-10-21,15338460
2021-10-22,15394361
2021-10-23,15446184
2021-10-24,15477640
2021-10-25,15497251
2021-10-26,15550804
2021-10-27,15605426
2021-10-28,15655946
2021-10-29,15706525
2021-10-30,15750164
2021-10-31,15782394
2021-11-01,15800433
2021-11-02,15847503
