dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-14,319
2020-03-15,207
2020-03-16,386
2020-03-17,932
2020-03-18,264
2020-03-19,1050
2020-03-20,816
2020-03-21,1175
2020-03-22,1233
2020-03-23,1754
2020-03-24,1622
2020-03-25,1465
2020-03-26,2111
2020-03-27,1687
2020-03-28,1475
2020-03-29,2696
2020-03-30,1695
2020-03-31,9892
2020-04-01,1914
2020-04-02,2372
2020-04-03,7958
2020-04-04,2403
2020-04-05,4970
2020-04-06,2359
2020-04-07,1886
2020-04-08,2008
2020-04-09,2596
2020-04-10,2584
2020-04-11,3901
2020-04-12,3448
2020-04-13,3802
2020-04-14,3798
2020-04-15,4455
2020-04-16,4376
2020-04-17,6564
2020-04-18,8579
2020-04-19,7954
2020-04-20,9117
2020-04-21,8778
2020-04-22,12480
2020-04-23,14285
2020-04-24,11013
2020-04-25,15997
2020-04-26,15796
2020-04-27,9262
2020-04-28,10716
2020-04-29,16139
2020-04-30,17112
2020-05-01,19007
2020-05-02,14328
2020-05-03,13274
2020-05-04,10725
2020-05-05,13550
2020-05-06,16069
2020-05-07,17363
2020-05-08,17283
2020-05-09,13978
2020-05-10,13307
2020-05-11,10302
2020-05-12,13298
2020-05-13,17484
2020-05-14,20241
2020-05-15,23500
2020-05-16,21980
2020-05-17,22224
2020-05-18,13268
2020-05-19,12354
2020-05-20,18485
2020-05-21,19955
2020-05-22,21495
2020-05-23,22715
2020-05-24,21502
2020-05-25,14560
2020-05-26,15493
2020-05-27,23085
2020-05-28,24921
2020-05-29,26454
2020-05-30,26562
2020-05-31,24592
2020-06-01,15496
2020-06-02,15249
2020-06-03,23660
2020-06-04,24815
2020-06-05,23803
2020-06-06,26672
2020-06-07,22513
2020-06-08,16284
2020-06-09,17183
2020-06-10,24861
2020-06-11,26681
2020-06-12,28441
2020-06-13,30380
2020-06-14,27275
2020-06-15,24582
2020-06-16,23640
2020-06-17,27161
2020-06-18,27561
2020-06-19,30450
2020-06-20,32506
2020-06-21,28483
2020-06-22,23879
2020-06-23,22406
2020-06-24,24830
2020-06-25,22955
2020-06-26,22519
2020-06-27,20390
2020-06-28,17632
2020-06-29,16606
2020-06-30,15304
2020-07-01,19509
2020-07-02,19251
2020-07-03,34286
2020-07-04,16278
2020-07-07,12447
2020-07-08,16427
2020-07-09,16774
2020-07-10,18269
2020-07-13,11958
2020-07-14,18251
2020-07-15,19388
2020-07-16,20346
2020-07-20,14680
2020-07-21,17359
2020-07-22,21125
2020-07-23,23450
2020-07-24,26908
2020-07-25,68801
2020-07-26,17183
2020-07-27,10850
2020-07-28,14780
2020-07-29,19210
2020-07-30,22316
2020-07-31,25171
2020-08-01,19496
2020-08-02,12658
2020-08-03,8515
2020-08-04,12564
2020-08-05,18400
2020-08-06,18954
2020-08-07,19595
2020-08-08,19128
2020-08-09,15207
2020-08-10,9226
2020-08-11,10055
2020-08-12,15229
2020-08-13,19601
2020-08-14,19573
2020-08-15,19179
2020-08-16,13883
2020-08-17,9718
2020-08-18,7942
2020-08-19,14953
2020-08-20,17224
2020-08-21,15331
2020-08-22,16046
2020-08-23,12152
2020-08-24,9432
2020-08-25,7257
2020-08-26,15112
2020-08-27,14729
2020-08-28,17299
2020-08-29,18237
2020-08-30,14019
2020-08-31,9320
2020-09-01,4972
2020-09-02,9040
2020-09-03,16534
2020-09-04,17856
2020-09-05,17518
2020-09-06,14020
2020-09-07,9764
2020-09-08,9440
2020-09-09,18260
2020-09-10,17779
2020-09-11,18485
2020-09-12,19590
2020-09-13,15968
2020-09-14,11595
2020-09-15,9474
2020-09-16,17142
2020-09-17,17639
2020-09-18,19738
2020-09-19,18521
2020-09-20,13559
2020-09-21,11017
2020-09-22,9381
2020-09-23,17969
2020-09-24,21162
2020-09-25,16222
2020-09-26,18859
2020-09-27,16694
2020-09-28,9208
2020-09-29,5532
2020-09-30,18183
2020-10-01,9208
2020-10-02,16928
2020-10-03,17953
2020-10-04,18980
2020-10-05,10871
2020-10-06,7218
2020-10-07,17176
2020-10-08,22627
2020-10-09,21763
2020-10-10,23470
2020-10-11,19521
2020-10-12,14773
2020-10-13,10906
2020-10-14,20235
2020-10-15,24042
2020-10-16,25332
2020-10-17,23246
2020-10-18,21273
2020-10-19,19823
2020-10-20,11987
2020-10-21,21689
2020-10-22,27344
2020-10-23,26208
2020-10-24,27602
2020-10-25,25895
2020-10-26,16265
2020-10-27,13073
2020-10-28,23983
2020-10-29,28801
2020-10-30,29588
2020-10-31,32119
2020-11-01,26932
2020-11-02,24543
2020-11-03,14883
2020-11-04,27480
2020-11-05,35064
2020-11-06,31835
2020-11-07,30850
2020-11-08,32233
2020-11-09,25654
2020-11-10,18783
2020-11-11,33229
2020-11-12,34881
2020-11-13,34495
2020-11-14,39228
2020-11-15,37790
2020-11-16,29131
2020-11-17,22503
2020-11-18,33815
2020-11-19,39218
2020-11-20,40011
2020-11-21,40248
2020-11-22,37019
2020-11-23,24186
2020-11-24,20554
2020-11-25,33929
2020-11-26,37415
2020-11-27,38876
2020-11-28,38628
2020-11-29,38403
2020-11-30,31941
2020-12-01,20523
2020-12-02,33929
2020-12-03,26709
2020-12-04,35337
2020-12-05,40183
2020-12-06,42089
2020-12-07,29162
2020-12-08,19347
2020-12-09,36061
2020-12-10,40475
2020-12-11,40842
2020-12-12,39598
2020-12-13,40025
2020-12-14,32538
2020-12-15,22917
2020-12-16,38324
2020-12-17,39530
2020-12-18,25348
2020-12-19,19872
2020-12-20,21075
2020-12-21,24656
2020-12-22,33627
2020-12-23,41167
2020-12-24,40741
2020-12-25,34607
2020-12-26,35856
2020-12-27,33458
2020-12-28,24946
2020-12-29,17774
2020-12-30,28595
2020-12-31,32264
2021-01-01,30877
2021-01-02,18048
2021-01-03,12613
2021-01-04,16543
2021-01-05,18145
2021-01-06,26912
2021-01-07,45357
2021-01-08,50710
2021-01-09,48133
2021-01-10,45479
2021-01-11,31151
2021-01-12,20684
2021-01-13,38392
2021-01-14,41680
2021-01-15,44218
2021-01-16,44809
2021-01-17,41345
2021-01-18,31887
2021-01-19,22331
2021-01-20,37419
2021-01-21,43833
2021-01-22,42434
2021-01-23,39461
2021-01-24,38708
2021-01-25,28915
2021-01-26,20972
2021-01-27,36775
2021-01-28,41461
2021-01-29,40812
2021-01-30,43061
2021-01-31,36536
2021-02-01,33363
2021-02-02,18671
2021-02-03,40347
2021-02-04,41353
2021-02-05,33367
2021-02-06,38116
2021-02-07,39018
2021-02-08,27758
2021-02-09,20424
2021-02-10,39171
2021-02-11,32875
2021-02-12,33889
2021-02-13,34381
2021-02-14,32416
2021-02-15,20767
2021-02-16,20251
2021-02-17,42241
2021-02-18,44483
2021-02-19,41985
2021-02-20,38821
2021-02-21,41363
2021-02-22,27780
2021-02-23,19258
2021-02-24,38138
2021-02-25,44500
2021-02-26,38877
2021-02-27,37377
2021-02-28,41652
2021-03-01,32113
2021-03-02,17497
2021-03-03,41778
2021-03-04,40156
2021-03-05,37662
2021-03-06,36700
2021-03-07,35098
2021-03-08,29522
2021-03-09,15038
2021-03-10,20498
2021-03-11,37086
2021-03-12,44786
2021-03-13,42392
2021-03-14,47385
2021-03-15,34362
2021-03-16,25050
2021-03-17,42515
2021-03-18,49563
2021-03-19,42924
2021-03-20,44110
2021-03-21,42734
2021-03-22,28861
2021-03-23,16032
2021-03-24,19923
2021-03-25,23135
2021-03-26,28953
2021-03-27,46410
2021-03-28,52157
2021-03-29,38744
2021-03-30,27842
2021-03-31,47046
2021-04-01,57825
2021-04-02,52167
2021-04-03,52294
2021-04-04,48658
2021-04-05,39909
2021-04-06,26992
2021-04-07,46765
2021-04-08,56639
2021-04-09,52531
2021-04-10,55558
2021-04-11,57894
2021-04-12,41690
2021-04-13,24258
2021-04-14,53903
2021-04-15,64891
2021-04-16,62176
2021-04-17,59556
2021-04-18,54315
2021-04-19,46635
2021-04-20,28936
2021-04-21,56371
2021-04-22,62294
2021-04-23,56448
2021-04-24,57840
2021-04-25,57180
2021-04-26,42749
2021-04-27,25463
2021-04-28,52702
2021-04-29,63808
2021-04-30,62019
2021-05-01,61019
2021-05-02,55929
2021-05-03,35417
2021-05-04,24904
2021-05-05,37425
2021-05-06,50371
2021-05-09,37608
2021-05-10,31984
2021-05-11,23051
2021-05-12,36799
2021-05-13,58711
2021-05-14,60786
2021-05-15,62293
2021-05-16,54475
2021-05-17,62293
2021-05-18,25281
2021-05-19,50238
2021-05-20,55827
2021-05-21,49497
2021-05-22,50055
2021-05-23,50380
2021-05-24,38336
2021-05-25,23290
2021-05-26,47610
2021-05-27,148586
2021-05-28,46241
2021-05-31,48475
2021-06-01,46601
2021-06-02,42179
2021-06-03,43106
2021-06-04,45150
2021-06-05,31783
2021-06-06,19686
2021-06-07,45055
2021-06-08,52729
