dates,incrementalcount_vaccine_covid_19_administered
2021-04-22,62937
2021-04-28,425854
2021-05-05,256233
2021-05-15,51152
2021-05-16,26786
2021-05-17,13199
2021-05-18,46172
2021-05-19,50525
2021-05-20,53861
2021-05-21,54371
2021-05-22,63332
2021-05-23,30420
2021-05-24,11972
2021-05-25,50205
2021-05-26,44799
2021-05-27,88287
2021-06-01,36441
2021-06-02,35525
2021-06-03,34920
2021-06-04,46702
2021-06-05,51385
2021-06-06,34517
2021-06-07,25718
2021-06-08,63699
2021-06-09,67939
2021-06-10,68547
2021-06-11,78667
2021-06-12,92594
2021-06-13,55262
2021-06-14,28238
2021-06-15,92511
2021-06-16,85496
2021-06-17,89165
2021-06-18,97835
2021-06-19,90660
2021-06-20,51802
2021-06-21,30600
2021-06-22,96942
2021-06-23,86027
2021-06-24,102583
2021-06-25,112908
2021-06-26,124314
2021-06-27,70088
2021-06-28,49100
2021-06-29,130950
2021-06-30,134601
2021-07-01,117538
2021-07-02,135427
2021-07-03,158815
2021-07-04,144549
2021-07-05,69734
2021-07-06,96754
2021-07-07,84120
2021-07-08,161184
2021-07-09,166269
2021-07-10,161457
2021-07-11,110660
2021-07-12,72675
2021-07-13,162244
2021-07-14,166489
2021-07-15,159497
2021-07-18,77737
2021-07-19,48437
2021-07-20,126047
2021-07-21,53345
2021-07-22,128696
2021-07-23,129255
2021-07-24,138026
2021-07-25,90165
2021-07-26,50692
2021-07-27,135466
2021-07-28,122141
2021-07-29,143767
2021-07-30,142651
2021-07-31,147796
2021-08-01,107257
2021-08-02,57861
2021-08-03,155336
2021-08-04,157217
2021-08-05,153907
2021-08-06,133026
2021-08-07,138042
2021-08-08,79466
2021-08-09,49874
2021-08-10,119613
2021-08-11,131498
2021-08-12,118696
2021-08-13,104555
2021-08-14,104290
2021-08-15,62455
2021-08-16,36091
2021-08-17,97819
2021-08-18,94448
2021-08-19,93919
2021-08-20,92469
2021-08-21,96208
2021-08-22,61607
2021-08-23,35092
2021-08-24,101323
2021-08-25,88185
2021-08-26,47740
2021-08-27,132930
2021-08-28,96104
2021-08-29,60872
2021-08-30,40566
2021-08-31,45455
2021-09-01,112783
2021-09-02,103845
2021-09-03,96324
2021-09-04,94825
2021-09-05,62605
2021-09-06,35910
2021-09-07,91839
2021-09-08,90830
2021-09-09,80507
2021-09-10,79988
2021-09-11,71147
2021-09-12,50037
2021-09-13,27932
2021-09-14,77558
2021-09-15,70828
2021-09-16,71427
2021-09-17,73889
2021-09-18,80413
2021-09-19,59719
2021-09-20,33308
2021-09-21,74907
2021-09-22,82994
2021-09-23,79078
2021-09-24,77559
2021-09-25,77246
2021-09-26,48899
2021-09-27,30809
2021-09-28,80993
2021-09-29,81414
2021-09-30,73680
2021-10-01,79369
2021-10-02,71403
2021-10-03,43126
2021-10-04,25989
2021-10-05,67286
2021-10-06,66444
2021-10-07,29206
2021-10-08,87538
2021-10-09,57398
2021-10-10,38193
2021-10-11,25697
2021-10-12,67110
2021-10-13,70953
2021-10-14,71055
2021-10-15,66162
2021-10-16,65663
2021-10-17,36464
2021-10-18,20382
2021-10-19,63308
2021-10-20,60023
2021-10-21,56896
2021-10-22,55901
2021-10-23,51823
2021-10-24,31456
2021-10-25,19611
2021-10-26,53553
2021-10-27,54622
2021-10-28,50520
2021-10-29,50579
2021-10-30,43639
2021-10-31,32230
2021-11-01,18039
2021-11-02,47070
2021-11-03,50833
2021-11-04,45433
2021-11-05,48952
2021-11-06,48478
2021-11-07,29033
2021-11-08,14228
2021-11-09,50684
2021-11-10,48002
2021-11-11,48668
2021-11-12,47029
2021-11-13,42718
2021-11-14,23331
2021-11-15,12272
2021-11-16,40350
2021-11-17,41329
2021-11-18,34731
2021-11-19,39383
2021-11-20,37300
2021-11-21,20578
2021-11-22,12245
2021-11-25,65464
2021-11-26,28823
2021-11-27,31518
2021-11-28,19619
2021-11-29,10727
2021-11-30,10915
2021-12-01,60746
2021-12-02,13957
2021-12-03,38872
2021-12-04,35813
2021-12-05,18536
2021-12-06,10468
2021-12-07,32210
2021-12-08,33499
2021-12-09,33305
2021-12-10,30123
2021-12-11,28566
2021-12-12,14129
2021-12-13,9169
2021-12-14,76597
2021-12-18,9862
2021-12-19,12311
2021-12-20,6307
2021-12-21,26540
2021-12-22,26652
2021-12-23,23026
2021-12-24,25008
2021-12-25,22952
2021-12-26,13176
2021-12-27,7080
2021-12-28,22069
2021-12-29,24198
2021-12-30,24905
2021-12-31,22884
2022-01-01,10721
2022-01-02,9405
2022-01-03,3931
2022-01-04,7157
2022-01-05,33564
2022-01-12,19206
2022-01-13,28517
2022-01-14,20336
2022-01-15,19991
2022-01-16,12884
2022-01-17,6892
2022-01-18,19757
2022-01-19,23141
2022-01-20,22919
2022-01-21,23525
2022-01-22,22165
2022-01-23,13086
2022-01-24,8900
2022-01-25,22670
2022-01-26,22071
2022-01-27,21680
2022-01-28,19204
2022-01-31,7264
2022-02-01,19961
2022-02-02,17821
2022-02-03,19280
2022-02-04,36041
2022-02-07,9098
2022-02-08,20186
2022-02-09,19535
2022-02-10,20946
2022-02-11,19808
2022-02-12,20405
2022-02-13,2118887
2022-02-14,23356
2022-02-15,62847
2022-02-16,64209
2022-02-17,48719
2022-02-18,77649
2022-02-19,62439
2022-02-22,57296
2022-02-23,58150
2022-02-24,56227
2022-02-25,17283
2022-02-26,14243
2022-02-27,892
2022-02-28,8350
2022-03-01,6648
2022-03-02,15227
2022-03-03,12492
