dates,incrementalcount_vaccine_covid_19_administered
2021-03-10,17139
2021-03-11,8214
2021-03-12,7039
2021-03-13,6428
2021-03-14,3270
2021-04-02,32670
2021-04-03,35780
2021-04-04,22932
2021-04-05,202
2021-04-06,34344
2021-04-07,43499
2021-04-08,43698
2021-04-09,42234
2021-04-10,41827
2021-04-11,23538
2021-04-12,100
2021-04-13,34976
2021-04-14,31028
2021-04-15,28600
2021-04-16,27532
2021-04-17,25711
2021-04-18,12327
2021-04-19,19
2021-04-20,14830
2021-04-21,14680
2021-04-22,15077
2021-04-23,14424
2021-04-24,16090
2021-04-25,10814
2021-04-26,365
2021-04-27,16583
2021-04-28,15871
2021-04-29,15465
2021-04-30,16639
2021-05-01,16988
2021-05-02,11717
2021-05-05,29778
2021-05-06,27777
2021-05-07,33033
2021-05-08,34856
2021-05-09,25625
2021-05-10,170
2021-05-11,18339
2021-05-12,21604
2021-05-13,21015
2021-05-14,13107
2021-05-15,15794
2021-05-16,17623
2021-05-19,28635
2021-05-20,28411
2021-05-21,33102
2021-05-22,36758
2021-05-23,25406
2021-05-24,115
2021-05-25,34287
2021-05-26,34615
2021-05-27,50903
2021-05-28,62296
2021-05-29,38889
2021-05-30,44735
2021-05-31,407
2021-06-01,59499
2021-06-02,54379
2021-06-03,50988
2021-06-04,47637
2021-06-05,47366
2021-06-06,33084
2021-06-07,601
2021-06-08,39640
2021-06-09,38466
2021-06-10,37162
2021-06-11,39985
2021-06-12,40844
2021-06-13,32452
2021-06-14,322
2021-06-15,40705
2021-06-16,22976
2021-06-17,38556
2021-06-18,38076
2021-06-21,215
2021-06-22,42843
2021-06-23,47824
2021-06-24,66010
2021-06-25,72301
2021-06-26,75081
2021-06-27,54695
2021-06-28,608
2021-06-29,73206
2021-06-30,88978
2021-07-01,85889
2021-07-02,73621
2021-07-03,69718
2021-07-04,52317
2021-07-05,769
2021-07-06,61922
2021-07-07,55169
2021-07-08,53478
2021-07-09,51510
2021-07-10,53606
2021-07-11,38732
2021-07-12,564
2021-07-13,50784
2021-07-14,41696
2021-07-15,41733
2021-07-16,40774
2021-07-17,39986
2021-07-18,33869
2021-07-19,483
2021-07-20,26036
2021-07-21,15025
2021-07-22,17067
2021-07-25,46910
2021-07-26,432
2021-07-27,68020
2021-07-28,81690
2021-07-29,84247
2021-07-30,87286
2021-07-31,86790
2021-08-01,68416
2021-08-02,844
2021-08-03,77785
2021-08-04,68021
2021-08-05,63623
2021-08-08,47475
2021-08-09,511
2021-08-10,59288
2021-08-11,65269
2021-08-12,64280
2021-08-13,63547
2021-08-14,68204
2021-08-15,54890
2021-08-16,251
2021-08-17,71732
2021-08-18,66519
2021-08-19,58282
2021-08-20,54455
2021-08-21,64714
2021-08-22,60191
2021-08-23,348
2021-08-24,78949
2021-08-25,85632
2021-08-26,84232
2021-08-27,74220
2021-08-30,1225
2021-08-31,116709
2021-09-01,105699
2021-09-02,98494
2021-09-03,85760
2021-09-04,78604
2021-09-05,60977
2021-09-06,1107
2021-09-07,70768
2021-09-10,62584
2021-09-13,1266
2021-09-14,69221
2021-09-15,65424
2021-09-16,60384
2021-09-20,1025
2021-09-21,65849
2021-09-22,63462
2021-09-23,62588
2021-09-24,58256
2021-09-25,65861
2021-09-26,56355
2021-09-27,630
2021-09-30,68676
2021-10-01,68732
2021-10-02,60630
2021-10-03,52949
2021-10-04,1061
2021-10-05,57572
2021-10-06,45948
2021-10-09,39890
2021-10-10,33833
2021-10-11,511
2021-10-12,39810
2021-10-15,31417
