dates,cumulativecount_vaccine_covid_19_administered
2021-01-17,0
2021-02-06,65000
2021-03-01,293360
2021-03-03,337315
2021-03-09,411496
2021-03-10,428635
2021-03-11,436849
2021-03-12,443888
2021-03-13,450316
2021-03-14,453586
2021-03-20,482664
2021-03-26,510420
2021-04-01,856363
2021-04-02,889033
2021-04-03,924813
2021-04-04,947745
2021-04-05,947947
2021-04-06,982291
2021-04-07,1025790
2021-04-08,1069488
2021-04-09,1111722
2021-04-10,1153549
2021-04-11,1177087
2021-04-12,1177187
2021-04-13,1212163
2021-04-14,1243191
2021-04-15,1271791
2021-04-16,1299323
2021-04-17,1325034
2021-04-18,1337361
2021-04-19,1337380
2021-04-20,1352210
2021-04-21,1366890
2021-04-22,1381967
2021-04-23,1396391
2021-04-24,1412481
2021-04-25,1423295
2021-04-26,1423660
2021-04-27,1440243
2021-04-28,1456114
2021-04-29,1471579
2021-04-30,1488218
2021-05-01,1505206
2021-05-02,1516923
2021-05-04,1536328
2021-05-05,1566106
2021-05-06,1593883
2021-05-07,1626916
2021-05-08,1661772
2021-05-09,1687397
2021-05-10,1687567
2021-05-11,1705906
2021-05-12,1727510
2021-05-13,1748525
2021-05-14,1761632
2021-05-15,1777426
2021-05-16,1795049
2021-05-18,1834657
2021-05-19,1863292
2021-05-20,1891703
2021-05-21,1924805
2021-05-22,1961563
2021-05-23,1986969
2021-05-24,1987084
2021-05-25,2021371
2021-05-26,2055986
2021-05-27,2106889
2021-05-28,2169185
2021-05-29,2208074
2021-05-30,2252809
2021-05-31,2253216
2021-06-01,2312715
2021-06-02,2367094
2021-06-03,2418082
2021-06-04,2465719
2021-06-05,2513085
2021-06-06,2546169
2021-06-07,2546770
2021-06-08,2586410
2021-06-09,2624876
2021-06-10,2662038
2021-06-11,2702023
2021-06-12,2742867
2021-06-13,2775319
2021-06-14,2775641
2021-06-15,2816346
2021-06-16,2839322
2021-06-17,2877878
2021-06-18,2915954
2021-06-20,2989458
2021-06-21,2989673
2021-06-22,3032516
2021-06-23,3080340
2021-06-24,3146350
2021-06-25,3218651
2021-06-26,3293732
2021-06-27,3348427
2021-06-28,3349035
2021-06-29,3422241
2021-06-30,3511219
2021-07-01,3597108
2021-07-02,3670729
2021-07-03,3740447
2021-07-04,3792764
2021-07-05,3793533
2021-07-06,3855455
2021-07-07,3910624
2021-07-08,3964102
2021-07-09,4015612
2021-07-10,4069218
2021-07-11,4107950
2021-07-12,4108514
2021-07-13,4159298
2021-07-14,4200994
2021-07-15,4242727
2021-07-16,4283501
2021-07-17,4323487
2021-07-18,4357356
2021-07-19,4357839
2021-07-20,4383875
2021-07-21,4398900
2021-07-22,4415967
2021-07-24,4516987
2021-07-25,4563897
2021-07-26,4564329
2021-07-27,4632349
2021-07-28,4714039
2021-07-29,4798286
2021-07-30,4885572
2021-07-31,4972362
2021-08-01,5040778
2021-08-02,5041622
2021-08-03,5119407
2021-08-04,5187428
2021-08-05,5251051
2021-08-07,5370768
2021-08-08,5418243
2021-08-09,5418754
2021-08-10,5478042
2021-08-11,5543311
2021-08-12,5607591
2021-08-13,5671138
2021-08-14,5739342
2021-08-15,5794232
2021-08-16,5794483
2021-08-17,5866215
2021-08-18,5932734
2021-08-19,5991016
2021-08-20,6045471
2021-08-21,6110185
2021-08-22,6170376
2021-08-23,6170724
2021-08-24,6249673
2021-08-25,6335305
2021-08-26,6419537
2021-08-27,6493757
2021-08-29,6687806
2021-08-30,6689031
2021-08-31,6805740
2021-09-01,6911439
2021-09-02,7009933
2021-09-03,7095693
2021-09-04,7174297
2021-09-05,7235274
2021-09-06,7236381
2021-09-07,7307149
2021-09-09,7430450
2021-09-10,7493034
2021-09-12,7609940
2021-09-13,7611206
2021-09-14,7680427
2021-09-15,7745851
2021-09-16,7806235
2021-09-19,7976549
2021-09-20,7977574
2021-09-21,8043423
2021-09-22,8106885
2021-09-23,8169473
2021-09-24,8227729
2021-09-25,8293590
2021-09-26,8349945
2021-09-27,8350575
2021-09-29,8485952
2021-09-30,8554628
2021-10-01,8623360
2021-10-02,8683990
2021-10-03,8736939
2021-10-04,8738000
2021-10-05,8795572
2021-10-06,8841520
2021-10-08,8923055
2021-10-09,8962945
2021-10-10,8996778
2021-10-11,8997289
2021-10-12,9037099
2021-10-14,9106934
2021-10-15,9138351
2021-10-17,9194432
2021-10-18,9195023
2021-10-19,9226083
2021-10-20,9257472
2021-10-21,9289672
2021-10-22,9320558
2021-10-23,9353744
2021-10-24,9383303
2021-10-25,9383669
2021-10-26,9424902
2021-10-27,9469618
2021-10-28,9518912
2021-10-29,9567956
2021-10-30,9617755
2021-10-31,9660868
2021-11-01,9661131
2021-11-02,9708264
2021-11-08,9917741
2021-11-09,9928938
2021-11-11,9983606
2021-11-12,10021688
2021-11-13,10062192
2021-11-14,10092423
2021-11-15,10092763
2021-11-16,10132050
2021-11-17,10165834
2021-11-18,10201533
2021-11-19,10234106
2021-11-20,10267178
2021-11-21,10292434
2021-11-22,10292495
2021-11-23,10328843
2021-11-24,10363317
2021-11-25,10396037
2021-11-26,10426930
2021-11-27,10460120
2021-11-28,10486650
2021-11-29,10486947
2021-11-30,10527605
2021-12-01,10567919
2021-12-02,10604976
2021-12-03,10639817
2021-12-04,10675649
2021-12-05,10702988
2021-12-06,10703142
2021-12-07,10739068
2021-12-08,10772313
2021-12-09,10806373
2021-12-10,10837528
2021-12-11,10869472
2021-12-12,10894072
2021-12-13,10894080
2021-12-14,10928879
2021-12-15,10960235
2021-12-16,10990538
2021-12-17,11017859
2021-12-18,11046136
2021-12-19,11066874
2021-12-20,11066951
2021-12-21,11097316
2021-12-22,11125458
2021-12-23,11152952
2021-12-24,11177159
2021-12-25,11203595
2021-12-27,11224605
2021-12-28,11255847
2021-12-29,11286004
2021-12-30,11318107
2021-12-31,11346166
2022-01-01,11346243
2022-01-02,11346285
2022-01-03,11346365
2022-01-04,11346548
2022-01-05,11373965
2022-01-06,11407447
2022-01-07,11439291
2022-01-08,11471597
2022-01-09,11498372
2022-01-10,11498430
2022-01-11,11531165
2022-01-12,11562620
2022-01-13,11592507
2022-01-15,11648496
2022-01-16,11672083
2022-01-17,11672089
2022-01-18,11701685
2022-01-19,11729782
2022-01-20,11756566
2022-01-21,11765037
2022-01-22,11791254
2022-01-23,11813840
2022-01-24,11813843
2022-01-25,11845510
2022-01-26,11876073
2022-01-27,11905588
2022-01-28,11936475
2022-01-29,11971021
2022-01-30,12000749
2022-01-31,12000767
2022-02-01,12039129
2022-02-02,12075995
2022-02-03,12114431
2022-02-04,12149831
2022-02-05,12186279
2022-02-07,12218614
2022-02-08,12261740
2022-02-09,12306245
2022-02-10,12349272
2022-02-11,12390636
2022-02-12,12434328
2022-02-13,12478257
2022-02-14,12478529
2022-02-15,12549963
2022-02-16,12627370
2022-02-17,12720225
2022-03-06,13159751
2022-03-07,13159756
2022-03-08,13176571
2022-03-09,13176634
2022-03-10,13202557
2022-03-11,13224872
2022-03-12,13246942
2022-03-13,13263746
2022-03-14,13263773
2022-03-15,13286364
2022-03-16,13303938
2022-03-17,13320490
2022-03-18,13338542
2022-03-19,13355516
2022-03-20,13368482
2022-03-21,13368489
2022-03-22,13368581
2022-03-23,13375580
2022-03-24,13382494
2022-03-25,13388971
2022-03-26,13395825
2022-03-27,13405920
2022-03-28,13406075
2022-03-29,13425032
2022-03-30,13441710
2022-03-31,13456322
2022-04-03,13491577
2022-04-04,13491580
2022-04-05,13503634
2022-04-06,13513935
2022-04-07,13523432
2022-04-08,13532020
2022-04-09,13540995
2022-04-10,13549307
2022-04-11,13549308
2022-04-12,13558968
2022-04-13,13567201
2022-04-14,13574804
2022-04-17,13595242
2022-04-19,13602359
2022-04-20,13608691
2022-04-21,13614545
2022-04-23,13623719
2022-04-24,13627588
2022-04-29,13645649
2022-04-30,13649741
2022-05-02,13653670
2022-05-03,13653700
2022-05-04,13653722
2022-05-05,13658768
2022-05-06,13663010
2022-05-07,13666575
2022-05-08,13669883
2022-05-10,13669891
2022-05-17,13691178
2022-05-18,13694986
2022-05-19,13698183
2022-05-23,13707007
2022-05-27,13718660
2022-05-28,13721257
2022-05-29,13721284
2022-05-31,13723446
2022-06-01,13726166
2022-06-02,13728289
2022-06-17,13750600
2022-06-18,13752122
2022-06-19,13753387
2022-06-21,13754921
2022-06-22,13756444
2022-06-23,13757804
2022-06-24,13759231
2022-06-25,13760616
2022-06-26,13762091
2022-07-01,13768446
2022-07-02,13771033
2022-07-03,13772490
2022-07-04,13772531
2022-07-18,13791605
2022-07-19,13793947
2022-07-20,13796260
2022-07-21,13798492
2022-07-22,13800702
2022-07-23,13803044
2022-07-24,13805231
2022-07-25,13805249
2022-07-26,13807963
2022-07-27,13810252
2022-07-28,13812358
2022-07-29,13814329
2022-07-30,13816323
2022-07-31,13818005
2022-08-01,13818011
2022-08-02,13820206
2022-08-03,13822079
2022-08-04,13824041
2022-08-05,13825764
2022-08-06,13827603
2022-08-07,13829027
2022-08-08,13829030
2022-08-10,13832547
2022-08-11,13834313
2022-08-12,13836046
2022-08-13,13837697
2022-08-15,13839106
2022-08-18,13844344
2022-08-23,13850299
2022-08-25,13853207
2022-08-28,13857111
