dates,incrementalcount_medicaltest_conditioncovid_19
2021-04-29,11194
2021-04-30,11756
2021-05-01,11319
2021-05-02,12692
2021-05-03,8777
2021-05-04,16508
2021-05-05,10701
2021-05-06,10717
2021-05-07,10686
2021-05-08,10244
2021-05-09,9474
2021-05-10,6946
2021-05-11,8081
2021-05-12,7155
2021-05-13,7733
2021-05-14,7494
2021-05-15,7285
2021-05-16,8374
2021-05-20,10568
2021-05-21,10569
2021-05-22,10009
2021-05-23,10841
2021-05-24,7211
2021-05-25,5546
2021-05-26,9825
2021-05-27,8397
2021-05-28,9369
2021-05-29,10254
2021-05-30,7004
2021-05-31,5535
2021-06-01,4815
2021-06-02,9649
2021-06-03,8834
2021-06-04,9563
2021-06-05,9585
2021-06-06,8331
2021-06-07,7794
2021-06-08,4673
2021-06-09,8655
2021-06-10,8158
2021-06-11,8618
2021-06-12,8515
2021-06-13,8746
2021-06-14,7389
2021-06-15,5074
2021-06-16,17339
2021-06-17,8162
2021-06-18,7953
2021-06-19,7254
2021-06-20,7581
2021-06-21,5115
2021-06-22,9247
2021-06-23,7948
2021-06-24,7879
2021-06-25,7728
2021-06-26,8720
2021-06-27,6213
2021-06-28,4482
2021-06-29,7238
2021-06-30,8871
2021-07-01,8828
2021-07-02,9851
2021-07-03,10428
2021-07-04,8679
2021-07-05,5951
2021-07-06,9952
2021-07-07,10025
2021-07-08,8709
2021-07-09,9947
2021-07-10,10463
2021-07-11,10144
2021-07-12,6271
2021-07-13,9365
2021-07-14,9046
2021-07-15,9093
2021-07-16,8628
2021-07-17,10817
2021-07-18,9319
2021-08-07,23444
2021-08-08,9578
2021-08-09,6947
2021-08-10,10081
2021-08-13,16575
2021-08-14,13945
2021-08-18,32747
2021-08-21,17215
2021-08-24,42422
2021-08-27,16136
2021-08-28,18871
2021-08-29,16536
2021-08-30,11191
2021-08-31,19693
2021-09-01,19102
2021-09-02,17678
2021-09-03,37189
2021-09-04,15614
2021-09-09,29973
2021-09-10,14672
2021-09-13,8123
2021-09-16,12852
2021-09-20,7103
2021-09-21,13583
2021-09-22,13546
2021-09-23,12331
2021-09-24,11505
2021-09-25,21425
2021-09-26,6684
2021-10-04,10201
2021-10-08,20517
2021-10-09,20064
2021-10-10,5575
2021-10-13,9654
2021-10-14,10092
2021-10-20,12075
2021-10-21,12533
2021-10-24,12325
2021-10-25,9183
2021-10-26,13552
2021-10-27,13175
2021-10-28,25580
2021-11-01,7161
2021-11-02,11889
2021-11-03,13102
2021-11-04,15350
2021-11-05,13794
2021-11-06,15017
2021-11-07,12367
2021-11-08,8034
2021-11-09,9002
2021-11-10,8615
2021-11-11,11350
2021-12-01,12565
2021-12-02,13341
2022-01-02,6337
2022-01-27,25368
2022-01-31,7232
2022-02-01,15945
2022-02-02,18797
2022-02-03,17272
2022-02-04,19481
2022-02-14,15682
2022-02-22,10318
2022-02-23,10506
2022-02-24,19269
2022-02-27,7849
2022-02-28,3860
2022-03-01,8865
2022-03-02,8487
2022-03-06,3512
2022-03-13,6872
