dates,covid19mobilitytrend_transporthub
2020-02-15,4
2020-02-16,4
2020-02-17,9
2020-02-18,6
2020-02-19,3
2020-02-20,-1
2020-02-21,4
2020-02-22,3
2020-02-23,2
2020-02-24,7
2020-02-25,5
2020-02-26,4
2020-02-27,2
2020-02-28,1
2020-02-29,-3
2020-03-01,4
2020-03-02,9
2020-03-03,6
2020-03-04,4
2020-03-05,-1
2020-03-06,-3
2020-03-07,1
2020-03-08,5
2020-03-09,11
2020-03-10,9
2020-03-11,-1
2020-03-12,-1
2020-03-13,5
2020-03-14,7
2020-03-15,1
2020-03-16,5
2020-03-17,0
2020-03-18,-4
2020-03-19,-10
2020-03-20,-15
2020-03-21,-19
2020-03-22,-34
2020-03-23,-44
2020-03-24,-52
2020-03-25,-57
2020-03-26,-60
2020-03-27,-65
2020-03-28,-62
2020-03-29,-62
2020-03-30,-59
2020-03-31,-60
2020-04-01,-58
2020-04-02,-58
2020-04-03,-60
2020-04-04,-58
2020-04-05,-57
2020-04-06,-53
2020-04-07,-53
2020-04-08,-53
2020-04-09,-56
2020-04-10,-57
2020-04-11,-55
2020-04-12,-56
2020-04-13,-52
2020-04-14,-53
2020-04-15,-49
2020-04-16,-49
2020-04-17,-54
2020-04-18,-50
2020-04-19,-50
2020-04-20,-46
2020-04-21,-45
2020-04-22,-45
2020-04-23,-45
2020-04-24,-49
2020-04-25,-56
2020-04-26,-57
2020-04-27,-53
2020-04-28,-50
2020-04-29,-50
2020-04-30,-50
2020-05-01,-57
2020-05-02,-51
2020-05-03,-52
2020-05-04,-47
2020-05-05,-47
2020-05-06,-44
2020-05-07,-45
2020-05-08,-49
2020-05-09,-45
2020-05-10,-46
2020-05-11,-38
2020-05-12,-37
2020-05-13,-37
2020-05-14,-38
2020-05-15,-45
2020-05-16,-44
2020-05-17,-47
2020-05-18,-29
2020-05-19,-30
2020-05-20,-29
2020-05-21,-26
2020-05-22,-28
2020-05-23,-19
2020-05-24,-30
2020-05-25,-33
2020-05-26,-31
2020-05-27,-27
2020-05-28,-26
2020-05-29,-30
2020-05-30,-27
2020-05-31,-27
2020-06-01,-21
2020-06-02,-23
2020-06-03,-23
2020-06-04,-25
2020-06-05,-28
2020-06-06,-34
2020-06-07,-36
2020-06-08,-20
2020-06-09,-24
2020-06-10,-24
2020-06-11,-26
2020-06-12,-28
2020-06-13,-34
2020-06-14,-37
2020-06-15,-22
2020-06-16,-24
2020-06-17,-26
2020-06-18,-29
2020-06-19,-31
2020-06-20,-37
2020-06-21,-41
2020-06-22,-21
2020-06-23,-24
2020-06-24,-24
2020-06-25,-26
2020-06-26,-28
2020-06-27,-35
2020-06-28,-37
2020-06-29,-21
2020-06-30,-25
2020-07-01,-26
2020-07-02,-25
2020-07-03,-26
2020-07-04,-33
2020-07-05,-32
2020-07-06,-16
2020-07-07,-19
2020-07-08,-21
2020-07-09,-22
2020-07-10,-23
2020-07-11,-30
2020-07-12,-30
2020-07-13,-14
2020-07-14,-18
2020-07-15,-19
2020-07-16,-19
2020-07-17,-21
2020-07-18,-27
2020-07-19,-28
2020-07-20,-13
2020-07-21,-16
2020-07-22,-15
2020-07-23,-18
2020-07-24,-18
2020-07-25,-23
2020-07-26,-29
2020-07-27,-7
2020-07-28,-13
2020-07-29,-10
2020-07-30,-6
2020-07-31,-9
2020-08-01,-42
2020-08-02,-34
2020-08-03,-24
2020-08-04,-14
2020-08-05,-12
2020-08-06,-16
2020-08-07,-19
2020-08-08,-19
2020-08-09,-16
2020-08-10,-6
2020-08-11,-8
2020-08-12,-8
2020-08-13,-2
2020-08-14,-11
2020-08-15,-11
2020-08-16,-10
2020-08-17,-3
2020-08-18,-6
2020-08-19,-7
2020-08-20,-12
2020-08-21,-14
2020-08-22,-13
2020-08-23,-12
2020-08-24,-6
2020-08-25,-12
2020-08-26,-12
2020-08-27,-21
2020-08-28,-16
2020-08-29,-35
2020-08-30,-48
2020-08-31,-11
2020-09-01,-10
2020-09-02,-7
2020-09-03,-10
2020-09-04,-11
2020-09-05,-5
2020-09-06,-7
2020-09-07,1
2020-09-08,-1
2020-09-09,-4
2020-09-10,-4
2020-09-11,-4
2020-09-12,-3
2020-09-13,-3
2020-09-14,2
2020-09-15,0
2020-09-16,-2
2020-09-17,-6
2020-09-18,-6
2020-09-19,-4
2020-09-20,-5
2020-09-21,3
2020-09-22,2
2020-09-23,2
2020-09-24,-1
2020-09-25,-1
2020-09-26,3
2020-09-27,4
2020-09-28,8
2020-09-29,5
2020-09-30,3
2020-10-01,1
2020-10-02,1
2020-10-03,3
2020-10-04,5
2020-10-05,10
2020-10-06,8
2020-10-07,6
2020-10-08,-4
2020-10-09,1
2020-10-10,3
2020-10-11,5
2020-10-12,10
2020-10-13,7
2020-10-14,6
2020-10-15,6
2020-10-16,4
2020-10-17,7
2020-10-18,7
2020-10-19,12
2020-10-20,9
2020-10-21,6
2020-10-22,6
2020-10-23,7
2020-10-24,9
2020-10-25,10
2020-10-26,15
2020-10-27,12
2020-10-28,10
2020-10-29,20
2020-10-30,-1
2020-10-31,4
2020-11-01,13
2020-11-02,17
2020-11-03,12
2020-11-04,10
2020-11-05,7
2020-11-06,5
2020-11-07,8
2020-11-08,10
2020-11-09,11
2020-11-10,9
2020-11-11,7
2020-11-12,6
2020-11-13,8
2020-11-14,6
2020-11-15,-8
2020-11-16,7
2020-11-17,8
2020-11-18,7
2020-11-19,6
2020-11-20,7
2020-11-21,9
2020-11-22,6
2020-11-23,8
2020-11-24,6
2020-11-25,4
2020-11-26,8
2020-11-27,5
2020-11-28,7
2020-11-29,8
2020-11-30,8
2020-12-01,9
2020-12-02,9
2020-12-03,9
2020-12-04,8
2020-12-05,10
2020-12-06,12
2020-12-07,15
2020-12-08,9
2020-12-09,9
2020-12-10,17
2020-12-11,12
2020-12-12,16
2020-12-13,17
2020-12-14,22
2020-12-15,19
2020-12-16,18
2020-12-17,17
2020-12-18,15
2020-12-19,19
2020-12-20,21
2020-12-21,23
2020-12-22,19
2020-12-23,17
2020-12-24,24
2020-12-25,13
2020-12-26,17
2020-12-27,15
2020-12-28,24
2020-12-29,19
2020-12-30,18
2020-12-31,19
2021-01-01,17
2021-01-02,19
2021-01-03,22
2021-01-04,26
2021-01-05,11
2021-01-06,22
2021-01-07,21
2021-01-08,18
2021-01-09,17
2021-01-10,12
2021-01-11,20
2021-01-12,16
2021-01-13,12
2021-01-14,6
2021-01-15,2
2021-01-16,4
2021-01-17,7
2021-01-18,13
2021-01-19,10
2021-01-20,10
2021-01-21,10
2021-01-22,8
2021-01-23,11
2021-01-24,15
2021-01-25,18
2021-01-26,13
2021-01-27,12
2021-01-28,12
2021-01-29,13
2021-01-30,17
2021-01-31,21
2021-02-01,24
2021-02-02,22
2021-02-03,15
2021-02-04,17
2021-02-05,6
2021-02-06,11
2021-02-07,17
2021-02-08,22
2021-02-09,19
2021-02-10,22
2021-02-11,14
2021-02-12,13
2021-02-13,13
2021-02-14,16
2021-02-15,21
2021-02-16,18
2021-02-17,19
2021-02-18,18
2021-02-19,18
2021-02-20,19
2021-02-21,20
2021-02-22,24
2021-02-23,20
2021-02-24,19
2021-02-25,19
2021-02-26,18
2021-02-27,20
2021-02-28,23
2021-03-01,27
2021-03-02,24
2021-03-03,23
2021-03-04,23
2021-03-05,24
2021-03-06,25
2021-03-07,28
2021-03-08,32
2021-03-09,27
2021-03-10,27
2021-03-11,23
2021-03-12,23
2021-03-13,28
2021-03-14,27
2021-03-15,31
2021-03-16,27
2021-03-17,25
2021-03-18,24
2021-03-19,26
2021-03-20,22
2021-03-21,15
2021-03-22,28
2021-03-23,16
2021-03-24,29
2021-03-25,24
2021-03-26,23
2021-03-27,18
2021-03-28,21
2021-03-29,27
2021-03-30,20
2021-03-31,23
2021-04-01,22
2021-04-02,20
2021-04-03,14
2021-04-04,19
2021-04-05,31
2021-04-06,21
2021-04-07,26
2021-04-08,26
2021-04-09,21
2021-04-10,13
2021-04-11,20
2021-04-12,44
2021-04-13,24
2021-04-14,-5
2021-04-15,-4
2021-04-16,-14
2021-04-17,-15
2021-04-18,-10
2021-04-19,-1
2021-04-20,1
2021-04-21,5
2021-04-22,1
2021-04-23,-3
2021-04-24,-9
2021-04-25,-8
2021-04-26,7
2021-04-27,2
2021-04-28,0
2021-04-29,0
2021-04-30,-5
2021-05-01,-18
2021-05-02,-8
2021-05-03,11
2021-05-04,10
2021-05-05,12
2021-05-06,21
2021-05-07,21
2021-05-08,-4
2021-05-09,-12
2021-05-10,-9
2021-05-11,-7
2021-05-12,-2
2021-05-13,1
2021-05-14,-10
2021-05-15,-8
2021-05-16,9
2021-05-17,31
2021-05-18,28
2021-05-19,27
2021-05-20,21
2021-05-21,24
2021-05-22,17
2021-05-23,26
2021-05-24,39
2021-05-25,32
2021-05-26,29
2021-05-27,27
2021-05-28,24
2021-05-29,21
2021-05-30,25
2021-05-31,37
2021-06-01,37
2021-06-02,37
2021-06-03,36
2021-06-04,33
2021-06-05,30
2021-06-06,33
2021-06-07,46
2021-06-08,39
2021-06-09,38
2021-06-10,36
2021-06-11,33
2021-06-12,30
2021-06-13,32
2021-06-14,45
2021-06-15,36
2021-06-16,35
2021-06-17,32
2021-06-18,29
2021-06-19,28
2021-06-20,23
2021-06-21,35
2021-06-22,29
2021-06-23,28
2021-06-24,27
2021-06-25,24
2021-06-26,29
2021-06-27,26
2021-06-28,36
2021-06-29,27
2021-06-30,27
2021-07-01,29
2021-07-02,32
2021-07-03,36
2021-07-04,32
2021-07-05,47
2021-07-06,40
2021-07-07,38
2021-07-08,36
2021-07-09,35
2021-07-10,37
2021-07-11,34
2021-07-12,41
2021-07-13,43
2021-07-14,39
2021-07-15,38
2021-07-16,41
2021-07-17,45
2021-07-18,42
2021-07-19,65
2021-07-20,58
2021-07-21,-3
2021-07-22,5
2021-07-23,22
2021-07-24,28
2021-07-25,36
2021-07-26,47
2021-07-27,41
2021-07-28,35
2021-07-29,34
2021-07-30,31
2021-07-31,30
2021-08-01,29
2021-08-02,39
2021-08-03,35
2021-08-04,34
2021-08-05,31
2021-08-06,30
2021-08-07,29
