dates,covid19mobilitytrend_park
2020-02-15,8
2020-02-16,8
2020-02-17,11
2020-02-18,9
2020-02-19,6
2020-02-20,1
2020-02-21,7
2020-02-22,7
2020-02-23,8
2020-02-24,10
2020-02-25,10
2020-02-26,8
2020-02-27,6
2020-02-28,2
2020-02-29,-3
2020-03-01,6
2020-03-02,11
2020-03-03,12
2020-03-04,9
2020-03-05,3
2020-03-06,-3
2020-03-07,3
2020-03-08,8
2020-03-09,17
2020-03-10,16
2020-03-11,1
2020-03-12,3
2020-03-13,8
2020-03-14,7
2020-03-15,4
2020-03-16,11
2020-03-17,7
2020-03-18,4
2020-03-19,-2
2020-03-20,-7
2020-03-21,-14
2020-03-22,-26
2020-03-23,-29
2020-03-24,-36
2020-03-25,-38
2020-03-26,-41
2020-03-27,-46
2020-03-28,-44
2020-03-29,-45
2020-03-30,-36
2020-03-31,-39
2020-04-01,-37
2020-04-02,-36
2020-04-03,-39
2020-04-04,-39
2020-04-05,-41
2020-04-06,-30
2020-04-07,-31
2020-04-08,-32
2020-04-09,-35
2020-04-10,-35
2020-04-11,-36
2020-04-12,-40
2020-04-13,-30
2020-04-14,-31
2020-04-15,-28
2020-04-16,-27
2020-04-17,-33
2020-04-18,-33
2020-04-19,-34
2020-04-20,-24
2020-04-21,-25
2020-04-22,-26
2020-04-23,-26
2020-04-24,-30
2020-04-25,-41
2020-04-26,-42
2020-04-27,-32
2020-04-28,-30
2020-04-29,-31
2020-04-30,-30
2020-05-01,-37
2020-05-02,-34
2020-05-03,-36
2020-05-04,-25
2020-05-05,-26
2020-05-06,-28
2020-05-07,-29
2020-05-08,-33
2020-05-09,-32
2020-05-10,-34
2020-05-11,-21
2020-05-12,-17
2020-05-13,-18
2020-05-14,-20
2020-05-15,-26
2020-05-16,-28
2020-05-17,-33
2020-05-18,-10
2020-05-19,-14
2020-05-20,-14
2020-05-21,-14
2020-05-22,-15
2020-05-23,-11
2020-05-24,-5
2020-05-25,-5
2020-05-26,-7
2020-05-27,-10
2020-05-28,-10
2020-05-29,-12
2020-05-30,-15
2020-05-31,-18
2020-06-01,-5
2020-06-02,-7
2020-06-03,-9
2020-06-04,-11
2020-06-05,-13
2020-06-06,-21
2020-06-07,-23
2020-06-08,-6
2020-06-09,-9
2020-06-10,-10
2020-06-11,-12
2020-06-12,-13
2020-06-13,-21
2020-06-14,-23
2020-06-15,-5
2020-06-16,-9
2020-06-17,-11
2020-06-18,-15
2020-06-19,-14
2020-06-20,-22
2020-06-21,-27
2020-06-22,-5
2020-06-23,-8
2020-06-24,-9
2020-06-25,-12
2020-06-26,-13
2020-06-27,-21
2020-06-28,-24
2020-06-29,-6
2020-06-30,-9
2020-07-01,-10
2020-07-02,-11
2020-07-03,-11
2020-07-04,-19
2020-07-05,-17
2020-07-06,0
2020-07-07,-2
2020-07-08,-6
2020-07-09,-7
2020-07-10,-6
2020-07-11,-16
2020-07-12,-15
2020-07-13,2
2020-07-14,-2
2020-07-15,-4
2020-07-16,-5
2020-07-17,-6
2020-07-18,-14
2020-07-19,-14
2020-07-20,1
2020-07-21,1
2020-07-22,-1
2020-07-23,-3
2020-07-24,-2
2020-07-25,-10
2020-07-26,-16
2020-07-27,8
2020-07-28,-2
2020-07-29,-1
2020-07-30,0
2020-07-31,2
2020-08-01,-12
2020-08-02,-12
2020-08-03,1
2020-08-04,3
2020-08-05,1
2020-08-06,-1
2020-08-07,-2
2020-08-08,-4
2020-08-09,-1
2020-08-10,11
2020-08-11,9
2020-08-12,7
2020-08-13,13
2020-08-14,30
2020-08-15,5
2020-08-16,4
2020-08-17,12
2020-08-18,9
2020-08-19,8
2020-08-20,4
2020-08-21,3
2020-08-22,1
2020-08-23,3
2020-08-24,10
2020-08-25,4
2020-08-26,2
2020-08-27,-9
2020-08-28,-2
2020-08-29,-18
2020-08-30,-27
2020-08-31,3
2020-09-01,5
2020-09-02,7
2020-09-03,4
2020-09-04,4
2020-09-05,7
2020-09-06,8
2020-09-07,16
2020-09-08,14
2020-09-09,10
2020-09-10,13
2020-09-11,13
2020-09-12,11
2020-09-13,11
2020-09-14,17
2020-09-15,14
2020-09-16,12
2020-09-17,9
2020-09-18,9
2020-09-19,7
2020-09-20,8
2020-09-21,16
2020-09-22,12
2020-09-23,9
2020-09-24,7
2020-09-25,7
2020-09-26,8
2020-09-27,10
2020-09-28,13
2020-09-29,11
2020-09-30,6
2020-10-01,2
2020-10-02,4
2020-10-03,4
2020-10-04,8
2020-10-05,11
2020-10-06,10
2020-10-07,7
2020-10-08,-1
2020-10-09,6
2020-10-10,4
2020-10-11,9
2020-10-12,12
2020-10-13,9
2020-10-14,7
2020-10-15,7
2020-10-16,6
2020-10-17,4
2020-10-18,9
2020-10-19,11
2020-10-20,9
2020-10-21,9
2020-10-22,10
2020-10-23,12
2020-10-24,11
2020-10-25,13
2020-10-26,15
2020-10-27,13
2020-10-28,7
2020-10-29,6
2020-10-30,7
2020-10-31,2
2020-11-01,6
2020-11-02,6
2020-11-03,6
2020-11-04,4
2020-11-05,5
2020-11-06,4
2020-11-07,4
2020-11-08,9
2020-11-09,8
2020-11-10,8
2020-11-11,5
2020-11-12,5
2020-11-13,6
2020-11-14,1
2020-11-15,-11
2020-11-16,4
2020-11-17,6
2020-11-18,5
2020-11-19,4
2020-11-20,5
2020-11-21,8
2020-11-22,6
2020-11-23,5
2020-11-24,4
2020-11-25,-1
2020-11-26,5
2020-11-27,4
2020-11-28,3
2020-11-29,7
2020-11-30,7
2020-12-01,9
2020-12-02,7
2020-12-03,8
2020-12-04,8
2020-12-05,7
2020-12-06,12
2020-12-07,12
2020-12-08,7
2020-12-09,4
2020-12-10,10
2020-12-11,5
2020-12-12,5
2020-12-13,12
2020-12-14,11
2020-12-15,10
2020-12-16,8
2020-12-17,8
2020-12-18,8
2020-12-19,8
2020-12-20,15
2020-12-21,14
2020-12-22,11
2020-12-23,9
2020-12-24,11
2020-12-25,12
2020-12-26,10
2020-12-27,5
2020-12-28,13
2020-12-29,11
2020-12-30,9
2020-12-31,14
2021-01-01,13
2021-01-02,7
2021-01-03,13
2021-01-04,14
2021-01-05,0
2021-01-06,11
2021-01-07,10
2021-01-08,9
2021-01-09,6
2021-01-10,6
2021-01-11,11
2021-01-12,8
2021-01-13,4
2021-01-14,0
2021-01-15,0
2021-01-16,-3
2021-01-17,1
2021-01-18,5
2021-01-19,5
2021-01-20,4
2021-01-21,5
2021-01-22,7
2021-01-23,2
2021-01-24,11
2021-01-25,12
2021-01-26,9
2021-01-27,7
2021-01-28,7
2021-01-29,10
2021-01-30,11
2021-01-31,17
2021-02-01,18
2021-02-02,17
2021-02-03,9
2021-02-04,7
2021-02-05,15
2021-02-06,10
2021-02-07,15
2021-02-08,14
2021-02-09,14
2021-02-10,15
2021-02-11,9
2021-02-12,10
2021-02-13,9
2021-02-14,18
2021-02-15,13
2021-02-16,12
2021-02-17,12
2021-02-18,11
2021-02-19,12
2021-02-20,12
2021-02-21,20
2021-02-22,16
2021-02-23,15
2021-02-24,13
2021-02-25,14
2021-02-26,13
2021-02-27,15
2021-02-28,23
2021-03-01,20
2021-03-02,19
2021-03-03,16
2021-03-04,15
2021-03-05,18
2021-03-06,19
2021-03-07,27
2021-03-08,23
2021-03-09,20
2021-03-10,18
2021-03-11,13
2021-03-12,15
2021-03-13,19
2021-03-14,23
2021-03-15,22
2021-03-16,19
2021-03-17,17
2021-03-18,17
2021-03-19,18
2021-03-20,13
2021-03-21,12
2021-03-22,19
2021-03-23,16
2021-03-24,18
2021-03-25,16
2021-03-26,15
2021-03-27,10
2021-03-28,17
2021-03-29,17
2021-03-30,11
2021-03-31,14
2021-04-01,12
2021-04-02,11
2021-04-03,5
2021-04-04,15
2021-04-05,21
2021-04-06,10
2021-04-07,16
2021-04-08,15
2021-04-09,12
2021-04-10,6
2021-04-11,17
2021-04-12,26
2021-04-13,15
2021-04-14,-10
2021-04-15,-10
2021-04-16,-15
2021-04-17,-16
2021-04-18,-10
2021-04-19,-4
2021-04-20,-2
2021-04-21,0
2021-04-22,-4
2021-04-23,-5
2021-04-24,-11
2021-04-25,-7
2021-04-26,3
2021-04-27,-1
2021-04-28,-3
