dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-12,60
2020-03-13,78
2020-03-14,75
2020-03-15,149
2020-03-16,292
2020-03-17,16
2020-03-18,1022
2020-03-19,1247
2020-03-20,591
2020-03-21,1224
2020-03-22,219
2020-03-23,413
2020-03-24,266
2020-03-25,326
2020-03-26,1386
2020-03-27,5396
2020-03-28,1105
2020-03-29,412
2020-03-30,935
2020-03-31,284
2020-04-01,1357
2020-04-02,12984
2020-04-03,2622
2020-04-04,1955
2020-04-05,990
2020-04-06,3308
2020-04-07,2976
2020-04-08,2737
2020-04-09,9810
2020-04-10,3130
2020-04-11,3965
2020-04-12,3313
2020-04-13,4814
2020-04-14,3511
2020-04-15,5540
2020-04-16,5725
2020-04-17,7844
2020-04-18,5974
2020-04-19,5780
2020-04-22,6214
2020-04-23,6529
2020-04-24,6816
2020-04-25,6782
2020-04-26,6218
2020-04-27,6391
2020-04-28,6467
2020-04-29,8688
2020-04-30,8249
2020-05-01,7971
2020-05-02,11728
2020-05-03,9166
2020-05-04,9486
2020-05-05,9893
2020-05-06,10178
2020-05-07,12196
2020-05-08,12469
2020-05-09,12778
2020-05-10,13492
2020-05-11,11377
2020-05-12,10957
2020-05-13,11848
2020-05-14,13051
2020-05-15,13700
2020-05-16,14814
2020-05-17,14146
2020-05-18,13925
2020-05-19,12957
2020-05-20,13962
2020-05-21,15346
2020-05-22,16387
2020-05-23,14705
2020-05-24,12915
2020-05-25,10049
2020-05-26,7252
2020-05-27,8491
2020-05-28,8687
2020-05-29,11931
2020-05-30,12020
2020-05-31,14993
2020-06-01,14106
2020-06-02,16838
2020-06-03,17370
2020-06-04,20167
2020-06-05,22812
2020-06-06,22185
2020-06-07,23100
2020-06-08,22225
2020-06-09,24620
2020-06-10,23799
2020-06-11,26573
2020-06-12,28344
2020-06-13,29850
2020-06-14,29546
2020-06-15,29085
2020-06-16,25015
2020-06-17,28117
2020-06-18,31230
2020-06-19,29094
2020-06-20,31681
2020-06-21,28855
2020-06-22,30520
2020-06-23,24599
2020-06-24,23380
