dates,covid19mobilitytrend_localbusiness
2020-02-15,3
2020-02-16,3
2020-02-17,8
2020-02-18,4
2020-02-19,0
2020-02-20,-3
2020-02-21,1
2020-02-22,1
2020-02-23,2
2020-02-24,8
2020-02-25,4
2020-02-26,0
2020-02-27,0
2020-02-28,-1
2020-02-29,-3
2020-03-01,3
2020-03-02,10
2020-03-03,6
2020-03-04,2
2020-03-05,-2
2020-03-06,-5
2020-03-07,-1
2020-03-08,4
2020-03-09,12
2020-03-10,7
2020-03-11,-6
2020-03-12,-2
2020-03-13,1
2020-03-14,-3
2020-03-15,-5
2020-03-16,3
2020-03-17,-4
2020-03-18,-13
2020-03-19,-18
2020-03-20,-26
2020-03-21,-34
2020-03-22,-48
2020-03-23,-59
2020-03-24,-66
2020-03-25,-68
2020-03-26,-69
2020-03-27,-73
2020-03-28,-72
2020-03-29,-70
2020-03-30,-66
2020-03-31,-68
2020-04-01,-68
2020-04-02,-66
2020-04-03,-69
2020-04-04,-67
2020-04-05,-65
2020-04-06,-60
2020-04-07,-62
2020-04-08,-64
2020-04-09,-65
2020-04-10,-66
2020-04-11,-65
2020-04-12,-65
2020-04-13,-59
2020-04-14,-61
2020-04-15,-59
2020-04-16,-57
2020-04-17,-63
2020-04-18,-60
2020-04-19,-57
2020-04-20,-51
2020-04-21,-53
2020-04-22,-53
2020-04-23,-52
2020-04-24,-55
2020-04-25,-64
2020-04-26,-63
2020-04-27,-58
2020-04-28,-57
2020-04-29,-58
2020-04-30,-57
2020-05-01,-63
2020-05-02,-59
2020-05-03,-58
2020-05-04,-51
2020-05-05,-53
2020-05-06,-52
2020-05-07,-51
2020-05-08,-56
2020-05-09,-52
2020-05-10,-51
2020-05-11,-38
2020-05-12,-38
2020-05-13,-39
2020-05-14,-37
2020-05-15,-53
2020-05-16,-53
2020-05-17,-52
2020-05-18,-24
2020-05-19,-28
2020-05-20,-30
2020-05-21,-26
2020-05-22,-27
2020-05-23,-19
2020-05-24,-36
2020-05-25,-39
2020-05-26,-40
2020-05-27,-38
2020-05-28,-33
2020-05-29,-38
2020-05-30,-36
2020-05-31,-35
2020-06-01,-24
2020-06-02,-28
2020-06-03,-30
2020-06-04,-30
2020-06-05,-35
2020-06-06,-47
2020-06-07,-46
2020-06-08,-22
2020-06-09,-29
2020-06-10,-30
2020-06-11,-29
2020-06-12,-33
2020-06-13,-46
2020-06-14,-46
2020-06-15,-22
2020-06-16,-28
2020-06-17,-32
2020-06-18,-33
2020-06-19,-36
2020-06-20,-48
2020-06-21,-48
2020-06-22,-23
2020-06-23,-28
2020-06-24,-30
2020-06-25,-30
2020-06-26,-33
2020-06-27,-46
2020-06-28,-45
2020-06-29,-22
2020-06-30,-26
2020-07-01,-29
2020-07-02,-27
2020-07-03,-28
2020-07-04,-42
2020-07-05,-39
2020-07-06,-16
2020-07-07,-19
2020-07-08,-24
2020-07-09,-22
2020-07-10,-24
2020-07-11,-40
2020-07-12,-37
2020-07-13,-11
2020-07-14,-18
2020-07-15,-20
2020-07-16,-19
2020-07-17,-23
2020-07-18,-38
2020-07-19,-35
