dates,incrementalcount_vaccine_covid_19_administered
2021-05-05,182252
2021-05-06,170182
2021-05-21,209820
2021-06-02,311294
2021-06-03,305093
2021-06-13,200174
2021-06-16,660102
2021-06-17,319322
2021-06-18,418590
2021-06-19,266959
2021-07-04,675629
2021-07-11,816548
2021-07-14,536287
2021-07-15,584100
2021-07-16,562051
2021-07-17,513292
2021-07-29,1627764
2021-07-30,867226
2021-07-31,904830
2021-08-01,942128
2021-08-04,1144377
2021-08-05,1102839
2021-08-06,1024133
2021-08-07,1093681
2021-08-10,989715
2021-08-11,952103
2021-08-12,803603
2021-08-13,705711
2021-08-18,414760
2021-08-21,915856
2021-09-01,1388268
2021-09-02,1228044
2021-09-06,1594634
2021-09-07,1235645
2021-09-08,951140
2021-09-09,950246
2021-09-10,886043
2021-09-17,1674944
2021-09-20,1005339
2021-09-28,975361
2021-10-05,1110424
2021-10-12,954000
2021-10-21,727359
2021-11-02,1102225
2021-11-05,1213592
2021-11-08,1220623
2021-11-09,1703092
2021-11-10,1239916
2021-11-11,1112845
2021-11-12,1089429
2021-11-15,400723
2021-11-16,301832
2021-11-17,264897
2021-11-18,230136
2021-11-19,215019
2021-11-23,312656
2021-11-24,306991
2021-11-29,470585
2021-12-02,706253
2021-12-06,1120016
2021-12-09,1203514
2021-12-10,1327413
2021-12-13,916314
2021-12-14,1105444
2021-12-15,1196809
2021-12-16,1245058
2021-12-20,1204366
2021-12-21,1350530
2021-12-22,1389125
2021-12-28,1526150
2022-01-04,842144
2022-01-05,750392
2022-01-06,758688
2022-01-07,706192
2022-01-12,1648316
2022-01-13,786835
2022-01-14,753282
2022-01-18,765877
2022-01-19,794595
2022-01-20,786027
2022-02-02,1513619
2022-02-03,1664560
2022-02-04,1734514
2022-02-07,2017179
2022-02-08,2067967
2022-02-09,2183401
2022-02-10,2244371
2022-02-14,2339218
2022-03-01,455938
2022-03-02,422935
2022-03-08,606457
2022-03-09,638690
2022-03-10,678788
2022-04-11,265974
2022-04-12,202104
2022-04-13,182469
2022-04-14,178091
2022-04-18,214100
2022-04-19,193715
2022-04-20,159016
2022-04-21,173775
2022-04-22,147866
2022-04-23,150041
2022-04-26,132802
2022-04-27,136242
2022-04-28,136019
2022-04-29,99695
2022-04-30,106857
2022-05-07,153763
2022-05-11,162199
2022-05-12,150337
2022-05-13,168254
2022-05-14,88505
2022-05-15,43899
2022-05-16,90026
2022-05-17,101997
2022-05-18,116986
2022-05-19,229506
2022-05-20,152900
2022-05-21,146968
2022-05-22,58897
2022-05-23,87008
2022-05-24,155650
2022-05-25,103071
2022-05-26,156557
2022-05-27,112744
2022-05-28,108702
2022-05-31,206444
2022-06-01,78776
2022-06-02,80065
2022-06-03,73344
2022-06-04,71290
2022-06-05,8617
2022-06-06,251818
2022-06-07,740988
2022-06-08,800364
2022-06-11,713927
2022-06-12,662832
2022-06-13,766187
2022-06-14,733284
2022-06-15,747155
2022-06-16,688112
2022-06-17,720610
2022-06-18,724751
2022-06-19,606634
2022-06-20,706488
2022-06-21,947857
2022-06-22,1048182
2022-06-23,1176801
2022-06-24,1004943
2022-06-25,1022221
2022-06-26,965578
2022-06-27,1041622
2022-06-28,1006265
2022-06-29,985480
2022-06-30,975945
2022-07-01,633410
2022-07-02,903540
2022-07-03,716395
2022-07-04,943523
2022-07-05,989442
2022-07-06,1028181
2022-07-09,452990
2022-07-14,436224
2022-07-15,486073
2022-07-16,482382
2022-07-19,471930
2022-07-20,507105
2022-07-21,472932
2022-07-22,441877
2022-07-23,407523
2022-07-26,482024
2022-07-27,477696
2022-07-28,467653
2022-07-29,473062
2022-07-30,455924
2022-08-02,481232
2022-08-03,448381
2022-08-04,448112
2022-08-05,409351
2022-08-06,339453
2022-08-17,289558
2022-08-20,277477
2022-08-23,188060
2022-08-24,170450
2022-08-25,165747
2022-08-30,176696
2022-08-31,189733
2022-09-01,187360
2022-09-02,178165
2022-09-03,159563
2022-09-08,170981
2022-09-09,165666
2022-09-10,167338
2022-09-13,179333
2022-09-14,181743
2022-09-17,333857
2022-09-20,175480
2022-09-21,156715
2022-09-22,169134
2022-09-23,161122
2022-09-24,159942
2022-09-29,160285
2022-09-30,142403
2022-10-05,129177
2022-10-06,129086
2022-10-12,115928
2022-10-13,108928
2022-10-14,107969
2022-10-15,104347
2022-10-18,118472
2022-10-19,109428
2022-10-20,148598
2022-11-01,98099
2022-11-04,95432
2022-11-07,104893
2022-11-10,105357
2022-11-15,108896
2022-11-16,30661
2022-11-17,30508
2022-11-21,120059
2022-11-22,93768
2022-11-28,89947
2022-11-29,78602
2022-11-30,83417
