dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-11,471
2020-03-12,531
2020-03-13,609
2020-03-14,684
2020-03-15,833
2020-03-16,1125
2020-03-17,1141
2020-03-18,2163
2020-03-19,3410
2020-03-20,4001
2020-03-21,5225
2020-03-22,5444
2020-03-23,5857
2020-03-24,6123
2020-03-25,6449
2020-03-26,7835
2020-03-27,13231
2020-03-28,14336
2020-03-29,14748
2020-03-30,15683
2020-03-31,15967
2020-04-01,17324
2020-04-02,30308
2020-04-03,32930
2020-04-04,34885
2020-04-05,35875
2020-04-06,39183
2020-04-07,42159
2020-04-08,44896
2020-04-09,54706
2020-04-10,57836
2020-04-11,61801
2020-04-12,65114
2020-04-13,69928
2020-04-14,73439
2020-04-15,78979
2020-04-16,84704
2020-04-17,92548
2020-04-18,98522
2020-04-19,104302
2020-04-21,111806
2020-04-22,118020
2020-04-23,124549
2020-04-24,131365
2020-04-25,138147
2020-04-26,144365
2020-04-27,150756
2020-04-28,157223
2020-04-29,165911
2020-04-30,174160
2020-05-01,182131
2020-05-02,193859
2020-05-03,203025
2020-05-04,212511
2020-05-05,222404
2020-05-06,232582
2020-05-07,244778
2020-05-08,257247
2020-05-09,270025
2020-05-10,283517
2020-05-11,294894
2020-05-12,305851
2020-05-13,317699
2020-05-14,330750
2020-05-15,344450
2020-05-16,359264
2020-05-17,373410
2020-05-18,387335
2020-05-19,400292
2020-05-20,414254
2020-05-21,429600
2020-05-22,445987
2020-05-23,460692
2020-05-24,473607
2020-05-25,483656
2020-05-26,490908
2020-05-27,499399
2020-05-28,508086
2020-05-29,520017
2020-05-30,532037
2020-05-31,547030
2020-06-01,561136
2020-06-02,577974
2020-06-03,595344
2020-06-04,615511
2020-06-05,638323
2020-06-06,660508
2020-06-07,683608
2020-06-08,705833
2020-06-09,730453
2020-06-10,754252
2020-06-11,780825
2020-06-12,809169
2020-06-13,839019
2020-06-14,868565
2020-06-15,897650
2020-06-16,922665
2020-06-17,950782
2020-06-18,982012
2020-06-19,1011106
2020-06-20,1042787
2020-06-21,1071642
2020-06-22,1102162
2020-06-23,1126761
2020-06-24,1150141
2020-06-25,1171976
2020-06-26,1193017
2020-06-27,1214140
2020-06-28,1239153
2020-06-29,1262162
2020-06-30,1283092
2020-07-01,1305510
2020-07-02,1327638
2020-07-03,1350773
2020-07-04,1372825
2020-07-05,1398352
2020-07-06,1420623
2020-07-07,1445153
2020-07-08,1467104
2020-07-09,1491437
2020-07-10,1514858
2020-07-11,1538427
2020-07-12,1562638
2020-07-13,1585170
2020-07-14,1606190
2020-07-15,1627939
2020-07-16,1652183
2020-07-17,1676090
2020-07-18,1699101
2020-07-19,1721660
2020-07-20,1740768
2020-07-21,1758551
2020-07-22,1776882
2020-07-23,1799290
2020-07-24,1821296
2020-07-25,1844926
2020-07-26,1868180
2020-07-27,1909846
2020-07-28,1931102
2020-07-29,1952730
2020-07-30,1973237
2020-08-01,2010170
2020-08-02,2021196
2020-08-03,2031955
2020-08-04,2043870
2020-08-06,2058872
2020-08-07,2079333
2020-08-08,2103699
2020-08-09,2127089
2020-08-10,2147584
2020-08-11,2165811
2020-08-12,2186442
2020-08-13,2205664
2020-08-14,2229409
2020-08-15,2253131
2020-08-16,2277153
2020-08-17,2299601
2020-08-18,2317213
2020-08-19,2340072
2020-08-20,2363752
2020-08-21,2389365
2020-08-22,2414902
2020-08-23,2439858
2020-08-24,2463513
2020-08-25,2487744
2020-08-26,2512337
2020-08-27,2535778
2020-08-28,2559261
2020-08-29,2581695
2020-08-30,2603129
2020-08-31,2621146
2020-09-01,2642068
2020-09-02,2662508
2020-09-03,2684252
2020-09-04,2707470
2020-09-05,2732325
2020-09-06,2757709
2020-09-07,2778689
2020-09-08,2802210
2020-09-09,2825040
2020-09-10,2850121
2020-09-11,2879655
2020-09-12,2908379
2020-09-13,2939790
2020-09-14,2968613
2020-09-15,2995890
2020-09-16,3024987
2020-09-17,3056795
2020-09-18,3090660
2020-09-19,3126380
2020-09-20,3160924
2020-09-21,3194317
2020-09-22,3230472
2020-09-23,3264216
2020-09-24,3306515
2020-09-25,3344019
2020-09-26,3384186
2020-09-27,3420654
2020-09-28,3449541
2020-09-29,3482206
2020-09-30,3514237
2020-10-01,3548476
2020-10-02,3580173
2020-10-03,3615244
2020-10-04,3644762
2020-10-05,3678534
2020-10-06,3702607
2020-10-07,3730221
2020-10-08,3761389
2020-10-09,3795287
2020-10-10,3828952
2020-10-11,3857845
2020-10-12,3884796
2020-10-13,3914818
2020-10-14,3943734
2020-10-15,3975596
2020-10-16,4009497
2020-10-17,4041962
2020-10-18,4074024
2020-10-19,4101115
2020-10-20,4122069
2020-10-21,4148739
2020-10-22,4177270
2020-10-23,4204320
2020-10-24,4235329
2020-10-25,4264053
2020-10-26,4290545
2020-10-27,4317678
2020-10-28,4347155
2020-10-29,4376604
2020-10-30,4409537
2020-10-31,4431225
2020-11-01,4458890
2020-11-02,4486843
2020-11-03,4514827
2020-11-04,4541392
2020-11-05,4573768
2020-11-06,4609513
2020-11-07,4643913
2020-11-08,4676263
2020-11-09,4709603
2020-11-10,4741507
2020-11-11,4773496
2020-11-12,4810182
2020-11-13,4847105
2020-11-14,4881640
2020-11-15,4921050
2020-11-16,4950561
2020-11-17,4979939
2020-11-18,5018483
2020-11-19,5055382
2020-11-20,5098291
2020-11-21,5141403
2020-11-22,5180026
2020-11-23,5216955
2020-11-24,5256120
2020-11-25,5297703
2020-11-26,5343702
2020-11-27,5386916
2020-11-28,5435139
2020-11-29,5475508
2020-11-30,5508810
2020-12-01,5549779
2020-12-02,5584976
2020-12-03,5627539
2020-12-04,5672166
2020-12-05,5713341
2020-12-06,5754986
2020-12-07,5794242
2020-12-08,5827852
2020-12-09,5865944
2020-12-10,5906146
2020-12-11,5948742
2020-12-12,5990168
2020-12-13,6032390
2020-12-14,6064220
2020-12-16,6136799
2020-12-17,6176889
2020-12-18,6216060
2020-12-19,6264135
2020-12-20,6301341
2020-12-21,6336113
2020-12-22,6370707
2020-12-23,6406281
2020-12-24,6428240
2020-12-25,6482889
2020-12-26,6523842
2020-12-27,6557112
2020-12-28,6589317
2020-12-29,6619983
2020-12-30,6656373
2020-12-31,6696068
2021-01-01,6737107
2021-01-02,6775307
2021-01-03,6819699
2021-01-04,6849867
2021-01-05,6884940
2021-01-06,6923857
2021-01-07,6964337
2021-01-08,7002706
2021-01-09,7043604
2021-01-10,7088014
2021-01-11,7122538
2021-01-12,7162626
2021-01-13,7202076
2021-01-14,7243650
2021-01-15,7284009
2021-01-16,7326431
2021-01-17,7367622
2021-01-18,7405571
2021-01-19,7442084
2021-01-20,7481688
2021-01-21,7525432
2021-01-22,7561977
2021-01-23,7602380
2021-01-24,7642665
2021-01-25,7680242
2021-01-26,7722829
2021-01-27,7764114
2021-01-28,7804935
2021-01-29,7848316
2021-01-30,7889741
2021-01-31,7932196
2021-02-01,7966981
2021-02-02,8005794
2021-02-03,8041254
2021-02-04,8085427
2021-02-05,8122447
2021-02-08,8224869
2021-02-11,8325543
2021-02-12,8360823
2021-02-14,8434098
2021-02-15,8466117
2021-02-16,8498022
2021-02-17,8531218
2021-02-18,8567761
2021-02-19,8602515
2021-02-20,8644847
2021-02-21,8686242
2021-02-22,8718555
2021-02-23,8752533
2021-02-24,8790986
2021-02-25,8831892
2021-02-26,8873741
2021-02-27,8912918
2021-02-28,8951838
2021-03-01,8990176
2021-03-02,9022124
2021-03-03,9055069
2021-03-04,9097413
2021-03-05,9135393
2021-03-06,9173593
2021-03-07,9212480
2021-03-08,9246827
2021-03-12,9402639
2021-03-15,9529763
2021-03-19,9691087
2021-03-22,9817491
2021-03-23,9857233
2021-03-25,9934373
2021-03-26,9976791
2021-03-27,10021070
2021-03-28,10066726
2021-03-29,10107095
2021-03-30,10153364
2021-03-31,10197329
2021-04-01,10247374
2021-04-02,10297544
2021-04-03,10347730
2021-04-04,10403335
2021-04-05,10446697
2021-04-06,10493362
2021-04-07,10535061
2021-04-08,10584877
2021-04-09,10639825
2021-04-10,10688894
2021-04-11,10734960
2021-04-12,10779474
2021-04-13,10829994
2021-04-14,10878086
2021-04-15,10942771
2021-04-16,11007252
2021-04-19,11204529
2021-04-20,11272531
2021-04-21,11319832
2021-04-22,11377423
2021-04-23,11431241
2021-04-24,11483643
2021-04-25,11538771
2021-04-26,11588932
2021-04-27,11632913
2021-04-28,11682014
2021-04-29,11739027
2021-04-30,11788126
2021-05-01,11836866
2021-05-02,11882141
2021-05-03,11928095
2021-05-04,11965682
2021-05-05,12010519
2021-05-06,12056986
2021-05-07,12101832
2021-05-08,12149935
2021-05-09,12190671
2021-05-10,12228427
2021-05-11,12267310
2021-05-12,12310875
2021-05-13,12349976
2021-05-14,12380676
2021-05-15,12410924
2021-05-16,12444042
2021-05-17,12480767
2021-05-18,12510568
2021-05-19,12552339
2021-05-20,12603469
2021-05-21,12654997
2021-05-22,12717235
2021-05-23,12779296
2021-05-24,12837818
2021-05-25,12884544
2021-05-26,12943620
2021-05-27,13006326
2021-05-28,13057951
2021-05-29,13113393
2021-05-30,13169358
2021-05-31,13221581
2021-06-01,13269214
2021-06-02,13316397
2021-06-03,13367920
2021-06-04,13420779
2021-06-05,13471172
2021-06-06,13523599
2021-06-07,13572884
2021-06-08,13619766
2021-06-09,13663666
2021-06-10,13705490
2021-06-11,13745973
2021-06-12,13781668
2021-06-13,13818036
2021-06-14,13857250
2021-06-15,13892289
2021-06-16,13934493
2021-06-17,13971689
2021-06-18,14026336
2021-06-19,14072605
2021-06-20,14113670
2021-06-21,14148424
2021-06-22,14187441
2021-06-23,14232960
2021-06-24,14279084
2021-06-25,14325008
2021-06-26,14371850
2021-06-27,14416394
2021-06-28,14460890
2021-06-29,14502023
2021-06-30,14544085
2021-07-01,14590230
2021-07-02,14637171
2021-07-03,14685198
2021-07-04,14733030
2021-07-05,14778275
2021-07-06,14815639
2021-07-07,14861926
2021-07-08,14911743
2021-07-09,14960221
2021-07-10,15008355
2021-07-11,15056787
2021-07-12,15103802
2021-07-13,15152403
2021-07-14,15199875
2021-07-15,15248785
2021-07-16,15286475
2021-07-17,15345158
2021-07-18,15393974
2021-07-20,15484282
2021-07-23,15584899
2021-07-27,15766473
2021-07-30,15936674
2021-08-03,16158330
2021-08-06,16336171
2021-08-07,16393404
2021-08-08,16448406
2021-08-09,16501934
2021-08-10,16551440
2021-08-11,16616130
2021-08-12,16675527
2021-08-13,16735031
2021-08-14,16794167
2021-08-17,16950196
2021-08-18,17007656
2021-08-19,17063290
2021-08-20,17115272
2021-08-21,17169042
2021-08-23,17276450
2021-08-25,17397803
2021-08-26,17459249
2021-08-27,17520285
2021-08-28,17585023
2021-08-29,17647941
2021-08-30,17704220
2021-08-31,17756332
2021-09-01,17809969
2021-09-02,17871620
2021-09-03,17931365
2021-09-04,17995418
2021-09-05,18053326
2021-09-06,18110457
2021-09-07,18162771
2021-09-09,18286469
2021-09-10,18347597
2021-09-11,18410778
2021-09-12,18468570
2021-09-13,18521728
2021-09-14,18568658
2021-09-16,18682730
2021-09-17,18740356
2021-09-18,18797433
2021-09-19,18852460
2021-09-20,18903808
2021-09-21,18950039
2021-09-22,19001178
2021-09-23,19049329
2021-09-24,19102117
2021-09-25,19147075
2021-09-26,19191787
2021-09-27,19240519
2021-09-28,19284635
2021-09-29,19333471
2021-09-30,19386106
2021-10-02,19486951
2021-10-04,19590145
2021-10-05,19639052
2021-10-06,19685529
2021-10-07,19736872
2021-10-08,19782491
2021-10-09,19827048
2021-10-10,19867632
2021-10-11,19911021
2021-10-12,19953497
2021-10-13,19997075
2021-10-14,20045009
2021-10-15,20098599
2021-10-18,20235921
2021-10-19,20279697
2021-10-20,20321823
2021-10-21,20366157
2021-10-22,20405357
2021-10-24,20488058
2021-10-25,20530153
2021-10-26,20572249
2021-10-27,20610681
2021-10-28,20660167
2021-10-29,20705288
2021-11-01,20839791
2021-11-02,20879087
2021-11-03,20923001
2021-11-04,20966900
2021-11-05,21011048
2021-11-06,21057966
2021-11-07,21101314
2021-11-08,21143023
2021-11-09,21185396
2021-11-10,21231524
2021-11-11,21280406
2021-11-12,21318930
2021-11-15,21419025
2021-11-16,21452460
2021-11-18,21525597
2021-11-19,21565738
2021-11-21,21644957
2021-11-23,21717637
2021-11-24,21755675
2021-11-25,21796915
2021-11-26,21832091
2021-11-27,21876689
2021-11-30,21985775
2021-12-01,22028156
2021-12-02,22072293
2021-12-03,22118750
2021-12-05,22211141
2021-12-06,22252342
2021-12-08,22338650
2021-12-10,22428325
2021-12-11,22479184
2021-12-12,22525190
2021-12-13,22564577
2021-12-14,22601431
2021-12-15,22646130
2021-12-16,22689025
2021-12-17,22730952
2021-12-18,22778855
2021-12-19,22821495
2021-12-20,22864737
2021-12-21,22907243
2021-12-22,22954234
2021-12-23,23000798
2021-12-24,23048609
2021-12-25,23096757
2021-12-26,23148807
2021-12-27,23189338
2021-12-29,23273887
2021-12-30,23324549
2021-12-31,23372405
2022-01-01,23423546
2022-01-02,23469131
2022-01-03,23514774
2022-01-04,23558972
2022-01-05,23608645
2022-01-06,23655230
2022-01-07,23706375
2022-01-08,23752912
2022-01-09,23802570
2022-01-10,23847572
2022-01-12,23935232
