dates,covid19mobilitytrend_localbusiness
2020-02-15,-2
2020-02-16,6
2020-02-17,1
2020-02-18,5
2020-02-19,-4
2020-02-20,-2
2020-02-21,-1
2020-02-22,-6
2020-02-23,8
2020-02-24,3
2020-02-25,1
2020-02-26,-5
2020-02-27,-5
2020-02-28,-1
2020-02-29,-7
2020-03-01,1
2020-03-02,-6
2020-03-03,-1
2020-03-04,-6
2020-03-05,-8
2020-03-06,-2
2020-03-07,-4
2020-03-08,0
2020-03-09,-5
2020-03-10,-5
2020-03-11,-6
2020-03-12,-8
2020-03-13,-8
2020-03-14,-21
2020-03-15,-38
2020-03-16,-43
2020-03-17,-68
2020-03-18,-83
2020-03-19,-82
2020-03-20,-83
2020-03-21,-88
2020-03-22,-86
2020-03-23,-81
2020-03-24,-83
2020-03-25,-84
2020-03-26,-84
2020-03-27,-84
2020-03-28,-87
2020-03-29,-88
2020-03-30,-84
2020-03-31,-90
2020-04-01,-90
2020-04-02,-90
2020-04-03,-86
2020-04-04,-88
2020-04-05,-85
2020-04-06,-83
2020-04-07,-82
2020-04-08,-84
2020-04-09,-83
2020-04-10,-83
2020-04-11,-86
2020-04-12,-83
2020-04-13,-91
2020-04-14,-79
2020-04-15,-82
2020-04-16,-81
2020-04-17,-81
2020-04-18,-86
2020-04-19,-85
2020-04-20,-79
2020-04-21,-79
2020-04-22,-81
2020-04-23,-79
2020-04-24,-79
2020-04-25,-84
2020-04-26,-83
2020-04-27,-76
2020-04-28,-77
2020-04-29,-77
2020-04-30,-73
2020-05-01,-91
2020-05-02,-78
2020-05-03,-81
2020-05-04,-70
2020-05-05,-70
2020-05-06,-72
2020-05-07,-69
2020-05-08,-83
2020-05-09,-76
2020-05-10,-79
2020-05-11,-46
2020-05-12,-45
2020-05-13,-51
2020-05-14,-49
2020-05-15,-48
2020-05-16,-51
2020-05-17,-55
2020-05-18,-39
2020-05-19,-40
2020-05-20,-36
2020-05-21,-56
2020-05-22,-39
2020-05-23,-48
2020-05-24,-49
2020-05-25,-34
2020-05-26,-35
2020-05-27,-38
2020-05-28,-38
2020-05-29,-37
2020-05-30,-39
2020-05-31,-40
2020-06-01,-43
2020-06-02,-23
2020-06-03,-29
2020-06-04,-30
2020-06-05,-26
2020-06-06,-24
2020-06-07,-23
2020-06-08,-21
2020-06-09,-22
2020-06-10,-25
2020-06-11,-25
2020-06-12,-25
2020-06-13,-27
2020-06-14,-25
2020-06-15,-18
2020-06-16,-17
2020-06-17,-22
2020-06-18,-19
2020-06-19,-17
2020-06-20,-21
2020-06-21,-11
2020-06-22,-13
2020-06-23,-12
2020-06-24,-18
2020-06-25,-18
2020-06-26,-17
2020-06-27,-21
2020-06-28,-13
2020-06-29,-9
2020-06-30,-7
2020-07-01,-13
2020-07-02,-9
2020-07-03,-10
2020-07-04,-18
2020-07-05,-8
2020-07-06,-2
2020-07-07,0
2020-07-08,-9
2020-07-09,-9
2020-07-10,-11
2020-07-11,-18
2020-07-12,3
2020-07-13,11
2020-07-14,-29
2020-07-15,-3
2020-07-16,-4
2020-07-17,-9
2020-07-18,-18
2020-07-19,0
2020-07-20,0
2020-07-21,-1
2020-07-22,-9
2020-07-23,-8
2020-07-24,-11
2020-07-25,-19
2020-07-26,-1
2020-07-27,-1
2020-07-28,0
2020-07-29,-7
2020-07-30,-8
2020-07-31,-15
2020-08-01,-21
2020-08-02,1
2020-08-03,7
2020-08-04,5
2020-08-05,-3
2020-08-06,-4
2020-08-07,-13
2020-08-08,-22
2020-08-09,1
2020-08-10,4
2020-08-11,0
2020-08-12,-9
2020-08-13,-6
2020-08-14,-11
2020-08-15,-30
2020-08-16,0
2020-08-17,3
2020-08-18,1
2020-08-19,-9
2020-08-20,-9
2020-08-21,-14
2020-08-22,-22
2020-08-23,-2
2020-08-24,-2
2020-08-25,-3
2020-08-26,-9
2020-08-27,-8
2020-08-28,-12
2020-08-29,-18
2020-08-30,-8
2020-08-31,0
2020-09-01,-3
2020-09-02,-10
2020-09-03,-11
2020-09-04,-10
2020-09-05,-13
2020-09-06,-2
2020-09-07,-5
2020-09-08,-7
2020-09-09,-12
2020-09-10,-12
2020-09-11,-12
2020-09-12,-15
2020-09-13,-2
2020-09-14,-10
2020-09-15,-10
2020-09-16,-15
2020-09-17,-15
2020-09-18,-14
2020-09-19,-19
2020-09-20,-10
2020-09-21,-12
2020-09-22,-13
2020-09-23,-18
2020-09-24,-20
2020-09-25,-19
2020-09-26,-20
2020-09-27,-24
2020-09-28,-16
2020-09-29,-14
2020-09-30,-16
2020-10-01,-19
2020-10-02,-21
2020-10-03,-18
2020-10-04,-21
2020-10-05,-15
2020-10-06,-14
2020-10-07,-17
2020-10-08,-18
2020-10-09,-17
2020-10-10,-18
2020-10-11,-22
2020-10-12,-16
2020-10-13,-17
2020-10-14,-20
2020-10-15,-20
2020-10-16,-18
2020-10-17,-23
2020-10-18,-15
2020-10-19,-14
2020-10-20,-16
2020-10-21,-20
2020-10-22,-18
2020-10-23,-21
2020-10-24,-27
2020-10-25,-20
2020-10-26,-15
2020-10-27,-15
2020-10-28,-13
2020-10-29,9
2020-10-30,-62
2020-10-31,-68
2020-11-01,-65
2020-11-02,-52
2020-11-03,-53
2020-11-04,-57
2020-11-05,-55
2020-11-06,-55
2020-11-07,-64
2020-11-08,-62
2020-11-09,-49
2020-11-10,-49
2020-11-11,-74
2020-11-12,-54
2020-11-13,-54
2020-11-14,-63
2020-11-15,-66
2020-11-16,-51
2020-11-17,-51
2020-11-18,-55
2020-11-19,-53
2020-11-20,-52
2020-11-21,-59
2020-11-22,-60
2020-11-23,-48
2020-11-24,-49
2020-11-25,-53
2020-11-26,-51
2020-11-27,-50
2020-11-28,-35
2020-11-29,-31
2020-11-30,-26
2020-12-01,-28
2020-12-02,-32
2020-12-03,-34
2020-12-04,-29
2020-12-05,-30
2020-12-06,-20
2020-12-07,-27
2020-12-08,-27
2020-12-09,-33
2020-12-10,-33
2020-12-11,-34
2020-12-12,-33
2020-12-13,-21
2020-12-14,-27
2020-12-15,-25
2020-12-16,-29
2020-12-17,-29
2020-12-18,-30
2020-12-19,-33
2020-12-20,-14
2020-12-21,-15
2020-12-22,-13
2020-12-23,-18
2020-12-24,-25
2020-12-25,-85
2020-12-26,-49
2020-12-27,-48
2020-12-28,-25
2020-12-29,-24
2020-12-30,-27
2020-12-31,-31
2021-01-01,-83
2021-01-02,-47
2021-01-03,-50
2021-01-04,-37
2021-01-05,-36
2021-01-06,-37
2021-01-07,-39
2021-01-08,-39
2021-01-09,-39
2021-01-10,-46
2021-01-11,-35
2021-01-12,-39
2021-01-13,-41
2021-01-14,-44
2021-01-15,-44
2021-01-16,-51
2021-01-17,-50
2021-01-18,-42
2021-01-19,-43
2021-01-20,-41
2021-01-21,-44
2021-01-22,-45
2021-01-23,-41
2021-01-24,-41
2021-01-25,-38
2021-01-26,-38
2021-01-27,-41
2021-01-28,-42
2021-01-29,-42
2021-01-30,-39
2021-01-31,-45
2021-02-01,-43
2021-02-02,-41
2021-02-03,-44
2021-02-04,-44
2021-02-05,-43
2021-02-06,-44
2021-02-07,-48
2021-02-08,-40
2021-02-09,-40
2021-02-10,-45
2021-02-11,-45
2021-02-12,-46
2021-02-13,-42
2021-02-14,-38
2021-02-15,-39
2021-02-16,-39
2021-02-17,-42
2021-02-18,-44
2021-02-19,-42
2021-02-20,-42
2021-02-21,-38
2021-02-22,-38
2021-02-23,-36
