dates,incrementalcount_vaccine_covid_19_administered
2020-12-28,708
2020-12-29,389
2020-12-30,455
2020-12-31,451
2021-01-01,1196
2021-01-02,373
2021-01-03,418
2021-01-04,2150
2021-01-05,7787
2021-01-06,12505
2021-01-07,29504
2021-01-08,37205
2021-01-09,11229
2021-01-10,6025
2021-01-11,39995
2021-01-12,62192
2021-01-13,65211
2021-01-14,83369
2021-01-15,69137
2021-01-16,20292
2021-01-17,11047
2021-01-18,86102
2021-01-19,130828
2021-01-20,137773
2021-01-21,158635
2021-01-22,121349
2021-01-23,38578
2021-01-24,9882
2021-01-25,79714
2021-01-26,104110
2021-01-27,113710
2021-01-28,140806
2021-01-29,111004
2021-01-30,33663
2021-01-31,7140
2021-02-01,76214
2021-02-02,110547
2021-02-03,112589
2021-02-04,137218
2021-02-05,116492
2021-02-06,34387
2021-02-07,11270
2021-02-08,95659
2021-02-09,144525
2021-02-10,154563
2021-02-11,192976
2021-02-12,155447
2021-02-13,41923
2021-02-14,12402
2021-02-15,114929
2021-02-16,150105
2021-02-17,157507
2021-02-18,193546
2021-02-19,157431
2021-02-20,47149
2021-02-21,9376
2021-02-22,110687
2021-02-23,139098
2021-02-24,142973
2021-02-25,191815
2021-02-26,184245
2021-02-27,74571
2021-02-28,10326
2021-03-01,120016
2021-03-02,168589
2021-03-03,182043
2021-03-04,236294
2021-03-05,263665
2021-03-06,225478
2021-03-07,125267
2021-03-08,156735
2021-03-09,228509
2021-03-10,236099
2021-03-11,306958
2021-03-12,348247
2021-03-13,246708
2021-03-14,66407
2021-03-15,190203
2021-03-16,180418
2021-03-17,188093
2021-03-18,212200
2021-03-19,266805
2021-03-20,178105
2021-03-21,52090
2021-03-22,203607
2021-03-23,292816
2021-03-24,300553
2021-03-25,387166
2021-03-26,400660
2021-03-27,212251
2021-03-28,63948
2021-03-29,256430
2021-03-30,355590
2021-03-31,337139
2021-04-01,408404
2021-04-02,376212
2021-04-03,203701
2021-04-04,65574
2021-04-05,73787
2021-04-06,330427
2021-04-07,375622
2021-04-08,461150
2021-04-09,527176
2021-04-10,295553
2021-04-11,90348
2021-04-12,353006
2021-04-13,453811
2021-04-14,434675
2021-04-15,488078
2021-04-16,486767
2021-04-17,278783
2021-04-18,87150
2021-04-19,344505
2021-04-20,427099
2021-04-21,424422
2021-04-22,478900
2021-04-23,483174
2021-04-24,302792
2021-04-25,108490
2021-04-26,380277
2021-04-27,473659
2021-04-28,485751
2021-04-29,556807
2021-04-30,559543
2021-05-01,220398
2021-05-02,129721
2021-05-03,454968
2021-05-04,542633
2021-05-05,555315
2021-05-06,622574
2021-05-07,632974
2021-05-08,293995
2021-05-09,174481
2021-05-10,544409
2021-05-11,664003
2021-05-12,669661
2021-05-13,395510
2021-05-14,622827
2021-05-15,469865
2021-05-16,223637
2021-05-17,526601
2021-05-18,616371
2021-05-19,612515
2021-05-20,670197
2021-05-21,666997
2021-05-22,428146
2021-05-23,176175
2021-05-24,296935
2021-05-25,593148
2021-05-26,607044
2021-05-27,672167
2021-05-28,692681
2021-05-29,450133
2021-05-30,139826
2021-05-31,563054
2021-06-01,684413
2021-06-02,654991
2021-06-03,725321
2021-06-04,763949
2021-06-05,495062
2021-06-06,182589
2021-06-07,603071
2021-06-08,687186
2021-06-09,660489
2021-06-10,692279
2021-06-11,744729
2021-06-12,494789
2021-06-13,178954
2021-06-14,596360
2021-06-15,694135
2021-06-16,673049
2021-06-17,692339
2021-06-18,765731
2021-06-19,498843
2021-06-20,176877
2021-06-21,598614
2021-06-22,692334
2021-06-23,675424
2021-06-24,653022
2021-06-25,752165
2021-06-26,524981
2021-06-27,212038
2021-06-28,608515
2021-06-29,692713
2021-06-30,691331
2021-07-01,692244
2021-07-02,750861
2021-07-03,511731
2021-07-04,198035
2021-07-05,588885
2021-07-06,673209
2021-07-07,654121
2021-07-08,657930
2021-07-09,741903
2021-07-10,489549
2021-07-11,170551
2021-07-12,648904
2021-07-13,815964
2021-07-14,338888
2021-07-15,850835
2021-07-16,877107
2021-07-17,580270
2021-07-18,224620
2021-07-19,711038
2021-07-20,829875
