dates,covid19mobilitytrend_park
2020-02-15,23
2020-02-16,9
2020-02-17,16
2020-02-18,36
2020-02-19,18
2020-02-20,29
2020-02-21,28
2020-02-22,31
2020-02-23,30
2020-02-24,45
2020-02-25,23
2020-02-26,9
2020-02-27,1
2020-02-28,15
2020-02-29,-12
2020-03-01,-13
2020-03-02,-9
2020-03-03,8
2020-03-04,1
2020-03-05,-15
2020-03-06,-1
2020-03-07,7
2020-03-08,-1
2020-03-09,2
2020-03-10,1
2020-03-11,17
2020-03-12,5
2020-03-13,4
2020-03-14,-1
2020-03-15,15
2020-03-16,-15
2020-03-17,-40
2020-03-18,-53
2020-03-19,-56
2020-03-20,-66
2020-03-21,-78
2020-03-22,-80
2020-03-23,-64
2020-03-24,-65
2020-03-25,-67
2020-03-26,-67
2020-03-27,-68
2020-03-28,-76
2020-03-29,-82
2020-03-30,-66
2020-03-31,-61
2020-04-01,-62
2020-04-02,-62
2020-04-03,-66
2020-04-04,-73
2020-04-05,-73
2020-04-06,-61
2020-04-07,-61
2020-04-08,-63
2020-04-09,-61
2020-04-10,-64
2020-04-11,-74
2020-04-12,-76
2020-04-13,-68
2020-04-14,-59
2020-04-15,-59
2020-04-16,-58
2020-04-17,-62
2020-04-18,-73
2020-04-19,-77
2020-04-20,-61
2020-04-21,-59
2020-04-22,-58
2020-04-23,-55
2020-04-24,-58
2020-04-25,-70
2020-04-26,-68
2020-04-27,-56
2020-04-28,-60
2020-04-29,-59
2020-04-30,-61
2020-05-01,-71
2020-05-02,-72
2020-05-03,-67
2020-05-04,-49
2020-05-05,-52
2020-05-06,-49
2020-05-07,-48
2020-05-08,-57
2020-05-09,-66
2020-05-10,-72
2020-05-11,-34
2020-05-12,-15
2020-05-13,-31
2020-05-14,-23
2020-05-15,-17
2020-05-16,-13
2020-05-17,8
2020-05-18,8
2020-05-19,11
2020-05-20,20
2020-05-21,66
2020-05-22,12
2020-05-23,-17
2020-05-24,21
2020-05-25,17
2020-05-26,22
2020-05-27,21
2020-05-28,19
2020-05-29,14
2020-05-30,23
2020-05-31,53
2020-06-01,78
2020-06-02,31
2020-06-03,9
2020-06-04,-16
2020-06-05,-7
2020-06-06,5
2020-06-07,3
2020-06-08,12
2020-06-09,12
2020-06-10,12
2020-06-11,9
2020-06-12,8
2020-06-13,16
2020-06-14,41
2020-06-15,38
2020-06-16,36
2020-06-17,25
2020-06-18,33
2020-06-19,44
2020-06-20,62
2020-06-21,58
