dates,cumulativecount_vaccine_covid_19_administered
2020-12-27,616
2020-12-28,1324
2020-12-29,1713
2020-12-30,2168
2020-12-31,2619
2021-01-01,3815
2021-01-02,4188
2021-01-03,4606
2021-01-04,6756
2021-01-05,14543
2021-01-06,27048
2021-01-07,56552
2021-01-08,93757
2021-01-09,104986
2021-01-10,111011
2021-01-11,151006
2021-01-12,213198
2021-01-13,278409
2021-01-14,361778
2021-01-15,430915
2021-01-16,451207
2021-01-17,462254
2021-01-18,548356
2021-01-19,679184
2021-01-20,816957
2021-01-21,975592
2021-01-22,1096941
2021-01-23,1135519
2021-01-24,1145401
2021-01-25,1225115
2021-01-26,1329225
2021-01-27,1442935
2021-01-28,1583741
2021-01-29,1694745
2021-01-30,1728408
2021-01-31,1735548
2021-02-01,1811762
2021-02-02,1922309
2021-02-03,2034898
2021-02-04,2172116
2021-02-05,2288608
2021-02-06,2322995
2021-02-07,2334265
2021-02-08,2429924
2021-02-09,2574449
2021-02-10,2729012
2021-02-11,2921988
2021-02-12,3077435
2021-02-13,3119358
2021-02-14,3131760
2021-02-15,3246689
2021-02-16,3396794
2021-02-17,3554301
2021-02-18,3747847
2021-02-19,3905278
2021-02-20,3952427
2021-02-21,3961803
2021-02-22,4072490
2021-02-23,4211588
2021-02-24,4354561
2021-02-25,4546376
2021-02-26,4730621
2021-02-27,4805192
2021-02-28,4815518
2021-03-01,4935534
2021-03-02,5104123
2021-03-03,5286166
2021-03-04,5522460
2021-03-05,5786125
2021-03-06,6011603
2021-03-07,6136870
2021-03-08,6293605
2021-03-09,6522114
2021-03-10,6758213
2021-03-11,7065171
2021-03-12,7413418
2021-03-13,7660126
2021-03-14,7726533
2021-03-15,7916736
2021-03-16,8097154
2021-03-17,8285247
2021-03-18,8497447
2021-03-19,8764252
2021-03-20,8942357
2021-03-21,8994447
2021-03-22,9198054
2021-03-23,9490870
2021-03-24,9791423
2021-03-25,10178589
2021-03-26,10579249
2021-03-27,10791500
2021-03-28,10855448
2021-03-29,11111878
2021-03-30,11467468
2021-03-31,11804607
2021-04-01,12213011
2021-04-02,12589223
2021-04-03,12792924
2021-04-04,12858498
2021-04-05,12932285
2021-04-06,13262712
2021-04-07,13638334
2021-04-08,14099484
2021-04-09,14626660
2021-04-10,14922213
2021-04-11,15012561
2021-04-12,15365567
2021-04-13,15819378
2021-04-14,16254053
2021-04-15,16742131
2021-04-16,17228898
2021-04-17,17507681
2021-04-18,17594831
2021-04-19,17939336
2021-04-20,18366435
2021-04-21,18790857
2021-04-22,19269757
2021-04-23,19752931
2021-04-24,20055723
2021-04-25,20164213
2021-04-26,20544490
2021-04-27,21018149
2021-04-28,21503900
2021-04-29,22060707
2021-04-30,22620250
2021-05-01,22840648
2021-05-02,22970369
2021-05-03,23425337
2021-05-04,23967970
2021-05-05,24523285
2021-05-06,25145859
2021-05-07,25778833
2021-05-08,26072828
2021-05-09,26247309
2021-05-10,26791718
2021-05-11,27455721
2021-05-12,28125382
2021-05-13,28520892
2021-05-14,29143719
2021-05-15,29613584
2021-05-16,29837221
2021-05-17,30363822
2021-05-18,30980193
2021-05-19,31592708
2021-05-20,32262905
2021-05-21,32929902
2021-05-22,33358048
2021-05-23,33534223
2021-05-24,33831158
2021-05-25,34424306
2021-05-26,35031350
2021-05-27,35703517
2021-05-28,36396198
2021-05-29,36846331
2021-05-30,36986157
2021-05-31,37549211
2021-06-01,38233624
2021-06-02,38888615
2021-06-03,39613936
2021-06-04,40377885
2021-06-05,40872947
2021-06-06,41055536
2021-06-07,41658607
2021-06-08,42345793
2021-06-09,43006282
2021-06-10,43698561
2021-06-11,44443290
2021-06-12,44938079
2021-06-13,45117033
2021-06-14,45713393
2021-06-15,46407528
2021-06-16,47080577
2021-06-17,47772916
2021-06-18,48538647
2021-06-19,49037490
2021-06-20,49214367
2021-06-21,49812981
2021-06-22,50505315
2021-06-23,51180739
2021-06-24,51833761
2021-06-25,52585926
2021-06-26,53110907
2021-06-27,53322945
2021-06-28,53931460
2021-06-29,54624173
2021-06-30,55315504
2021-07-01,56007748
2021-07-02,56758609
2021-07-03,57270340
2021-07-04,57468375
2021-07-05,58057260
2021-07-06,58730469
2021-07-07,59384590
2021-07-08,60042520
2021-07-09,60784423
2021-07-10,61273972
2021-07-11,61444523
2021-07-12,62093427
2021-07-13,62909391
2021-07-14,63248279
2021-07-15,64099114
2021-07-16,64976221
2021-07-17,65556491
2021-07-18,65781111
2021-07-19,66492149
2021-07-20,67322024
2021-07-21,68126245
2021-07-22,68956357
2021-07-23,69820550
2021-07-24,70375926
2021-07-25,70577205
2021-07-26,71248408
2021-07-27,72033486
2021-07-28,72783971
2021-07-29,73551739
2021-07-30,74317881
2021-07-31,74789245
2021-08-01,74951464
2021-08-02,75528768
2021-08-03,76173572
2021-08-04,76769566
2021-08-05,77365823
2021-08-06,77998622
2021-08-07,78390853
2021-08-08,78528532
2021-08-09,79047441
2021-08-10,79633046
2021-08-11,80173791
2021-08-12,80725046
2021-08-13,81256940
2021-08-14,81600099
2021-08-15,81689808
2021-08-16,82195009
2021-08-17,82748174
2021-08-18,83273232
2021-08-19,83792317
2021-08-20,84346815
2021-08-21,84690467
2021-08-22,84809883
2021-08-23,85309439
2021-08-24,85850393
2021-08-25,86354313
2021-08-26,86842556
2021-08-27,87382054
2021-08-28,87723781
2021-08-29,87834977
2021-08-30,88281715
2021-08-31,88755205
2021-09-01,89199481
2021-09-02,89587874
2021-09-03,90028849
2021-09-04,90349136
2021-09-05,90419696
2021-09-06,90707853
2021-09-07,91002647
2021-09-08,91329437
2021-09-09,91604843
2021-09-10,91940475
2021-09-11,92189142
2021-09-12,92236848
2021-09-13,92468870
2021-09-14,92727850
2021-09-15,93027973
2021-09-16,93266551
2021-09-17,93552435
2021-09-18,93755942
2021-09-19,93789943
2021-09-20,93978435
2021-09-21,94185568
2021-09-22,94432133
2021-09-23,94629999
2021-09-24,94870294
2021-09-25,95037494
2021-09-26,95063138
2021-09-27,95221323
2021-09-28,95388164
2021-09-29,95586766
2021-09-30,95753236
2021-10-01,95975758
2021-10-02,96114693
2021-10-03,96133015
2021-10-04,96279443
2021-10-05,96438923
2021-10-06,96626827
2021-10-07,96785219
2021-10-08,97004536
2021-10-09,97130746
2021-10-10,97146099
2021-10-11,97287875
2021-10-12,97444788
2021-10-13,97622386
2021-10-14,97774519
2021-10-15,97988157
2021-10-16,98100323
2021-10-17,98113055
2021-10-18,98252263
2021-10-19,98401576
2021-10-20,98586468
2021-10-21,98741919
2021-10-22,98947982
2021-10-23,99061743
2021-10-24,99073144
2021-10-25,99217951
2021-10-26,99364158
2021-10-27,99549864
2021-10-28,99697297
2021-10-29,99897888
2021-10-30,100002141
2021-10-31,100011990
2021-11-01,100028627
2021-11-02,100188878
2021-11-03,100386064
2021-11-04,100555164
2021-11-05,100782431
2021-11-06,100903571
2021-11-07,100915370
2021-11-08,101101203
2021-11-09,101330377
2021-11-10,101604391
2021-11-11,101628909
2021-11-12,101897157
2021-11-13,102030957
2021-11-14,102044367
2021-11-15,102264667
2021-11-16,102533056
2021-11-17,102814149
2021-11-18,103075515
2021-11-19,103414325
2021-11-20,103578807
2021-11-21,103595615
2021-11-22,103832462
2021-11-23,104133700
2021-11-24,104444739
2021-11-25,104776290
2021-11-26,105264641
2021-11-27,105553071
2021-11-28,105623895
2021-11-29,106039842
2021-11-30,106594902
2021-12-01,107168107
2021-12-02,107790238
2021-12-03,108506548
2021-12-04,108922182
2021-12-05,109038398
2021-12-06,109633984
2021-12-07,110396097
2021-12-08,111107266
2021-12-09,111890938
2021-12-10,112768135
2021-12-11,113300669
2021-12-12,113472080
2021-12-13,114173683
2021-12-14,115088356
2021-12-15,115927755
2021-12-16,116838205
2021-12-17,117808844
2021-12-18,118386508
2021-12-19,118593610
2021-12-20,119315839
2021-12-21,120152121
2021-12-22,120868877
2021-12-23,121424759
2021-12-24,121572929
2021-12-25,121584904
2021-12-26,121653751
2021-12-27,122223168
2021-12-28,122926336
2021-12-29,123557332
2021-12-30,124090905
2021-12-31,124245332
2022-01-01,124258707
2022-01-02,124336407
2022-01-03,124962595
2022-01-04,125759655
2022-01-05,126495724
2022-01-06,127292114
2022-01-07,128180130
2022-01-08,128730469
2022-01-09,128901563
2022-01-10,129501453
2022-01-11,130194486
2022-01-12,130805305
2022-01-13,131425596
2022-01-14,132142435
2022-01-15,132588898
2022-01-16,132707172
2022-01-17,133113630
2022-01-18,133573592
2022-01-19,133966639
2022-01-20,134350726
2022-01-21,134816204
2022-01-22,135111459
