dates,cumulativecount_vaccine_covid_19_administered
2021-03-15,0
2021-03-22,3965
2021-03-29,9724
2021-05-18,12374
2021-05-26,14509
2021-05-31,18888
2021-06-08,23027
2021-06-10,23644
2021-06-14,23918
2021-06-24,24908
2021-06-28,27986
2021-07-05,33996
2021-07-12,37716
2021-07-19,41436
2021-07-24,43942
2021-07-26,43960
2021-08-03,43978
2021-08-16,43987
2021-09-01,46349
2021-09-06,50886
2021-09-10,57154
2021-09-17,65542
2021-09-21,73223
2021-09-24,82679
2021-10-02,94640
2021-10-09,101065
2021-10-13,102791
2021-10-15,103720
2021-10-29,108838
2021-11-10,109686
2021-11-21,114251
2021-11-26,121357
2021-12-07,132705
2021-12-09,134615
2021-12-13,137612
2022-01-17,182238
2022-03-01,193775
2022-05-08,208657
2022-05-29,208657
2022-06-05,214560
2022-06-26,218850
2022-07-17,221655
2022-07-31,223558
2022-08-14,223558
2022-09-04,226808
2022-09-18,227479
2022-10-09,227603
2022-10-23,227603
2022-11-06,227603
2022-11-27,227825
2022-12-25,228291
2023-04-02,262761
