dates,incrementalcount_vaccine_covid_19_administered
2021-04-29,28129
2021-04-30,14886
2021-05-01,20385
2021-05-02,6207
2021-05-03,27176
2021-05-04,26310
2021-05-05,21356
2021-05-06,21892
2021-05-07,49975
2021-05-08,3027
2021-05-09,4895
2021-05-10,5052
2021-05-11,59977
2021-05-12,36895
2021-05-13,22604
2021-05-14,16414
2021-05-15,17838
2021-05-16,5518
2021-05-17,10058
2021-05-18,14741
2021-05-19,16904
2021-05-20,32556
2021-05-21,49876
2021-05-22,30961
2021-05-23,40127
2021-05-24,29206
2021-05-25,33031
2021-05-26,21069
2021-05-27,46172
2021-05-28,13418
2021-05-29,3035
2021-05-30,3831
2021-05-31,8733
2021-06-01,8604
2021-06-02,16226
2021-06-03,14690
2021-06-04,12699
2021-06-05,12409
2021-06-06,4352
2021-06-07,5495
2021-06-08,6503
2021-06-09,6646
2021-06-10,19313
2021-06-11,11846
2021-06-12,4044
2021-06-13,3404
2021-06-14,8103
2021-06-15,6550
2021-06-16,7863
2021-06-17,1519
2021-06-18,10471
2021-06-19,1251
2021-06-20,230
2021-06-23,4981
2021-06-24,626
2021-06-25,408
2021-06-26,567
2021-06-27,395
2021-06-28,13929
2021-06-29,6865
2021-06-30,9072
2021-07-01,2953
2021-07-02,7645
2021-07-03,5003
2021-07-04,2028
2021-07-05,10959
2021-07-06,1822
2021-07-07,3725
2021-07-08,1828
2021-07-09,467
2021-07-10,2529
2021-07-11,211
2021-07-12,4123
2021-07-13,2321
2021-07-14,12772
2021-07-15,13448
2021-07-16,20845
2021-07-17,17926
2021-07-23,5050
2021-07-24,11124
2021-07-25,3283
2021-07-26,4876
2021-07-27,4348
2021-07-28,13475
2021-07-29,6604
2021-07-30,11921
2021-07-31,759
2021-08-03,6607
2021-08-04,23080
2021-08-05,3377
2021-08-06,12984
2021-08-09,15717
2021-08-10,5232
2021-08-11,6146
2021-08-12,5011
2021-08-13,8580
2021-08-17,12137
2021-08-24,28375
2021-08-25,13368
2021-08-26,3840
2021-08-27,33430
2021-08-28,5745
2021-08-29,1689
2021-08-30,16028
2021-08-31,192
2021-09-01,3841
2021-09-02,38660
2021-09-03,16538
2021-09-04,6819
2021-09-05,5271
2021-09-06,52608
2021-09-07,7264
2021-09-08,72005
2021-09-09,95285
2021-09-14,19454
2021-09-15,33242
2021-09-16,37951
2021-09-17,42676
2021-09-18,6200
2021-09-19,52561
2021-09-20,165757
2021-09-21,40541
2021-09-22,56302
2021-09-23,178780
2021-09-24,33220
2021-09-25,12717
2021-09-26,29142
2021-09-27,24319
2021-09-28,51372
2021-09-29,49612
2021-09-30,43675
2021-10-01,11494
2021-10-04,28712
2021-10-05,16204
2021-10-06,38109
2021-10-07,27924
2021-10-08,20407
2021-10-09,2480
2021-10-10,5075
2021-10-11,20287
2021-10-12,19627
2021-10-13,12386
2021-10-14,24122
2021-10-15,21158
2021-10-16,8898
2021-10-17,22094
2021-10-18,28127
2021-10-19,12591
2021-10-20,54593
2021-10-21,63801
2021-10-22,98389
2021-10-25,55338
2021-10-26,28753
2021-10-27,111640
2021-10-28,95379
2021-10-29,88062
2021-10-30,76675
2021-10-31,25245
2021-11-03,36132
2021-11-04,40842
2021-11-05,34544
2021-11-06,5909
2021-11-07,12165
2021-11-08,10015
2021-11-09,8852
2021-11-12,5242
2021-11-13,2218
2021-11-16,18436
2021-11-17,47593
2021-11-18,19015
2021-11-19,34803
2021-11-20,128635
2021-11-21,143394
2021-11-22,328065
2021-11-23,486231
2021-11-24,617760
2021-11-25,589131
2021-11-26,526062
2021-11-27,473246
2021-11-28,301862
2021-11-29,235118
2021-11-30,294463
2021-12-01,245612
2021-12-02,211738
2021-12-03,123569
2021-12-04,102188
2021-12-05,65523
2021-12-06,73096
2021-12-07,96209
2021-12-08,58807
2021-12-09,42515
2021-12-10,35291
2021-12-11,43196
2021-12-12,21688
2021-12-13,29972
2021-12-14,36400
2021-12-15,15714
2021-12-16,32044
2021-12-17,53347
2021-12-18,21732
2021-12-19,1566
2021-12-20,30374
2021-12-21,30864
2021-12-22,11532
2021-12-23,59433
2021-12-24,48350
2021-12-25,30985
2021-12-26,20744
2021-12-27,16912
2021-12-28,25240
2021-12-29,8733
2021-12-30,10664
2021-12-31,1819
2022-01-01,196
2022-01-02,20142
2022-01-03,11232
2022-01-04,6978
2022-01-05,886
2022-01-06,542
2022-01-07,3
2022-01-11,80
2022-01-12,201
2022-01-13,338
2022-01-14,1568
2022-01-15,4518
2022-02-03,14
2022-02-16,834550
2022-02-17,1164798
2022-02-18,1317917
2022-02-19,1866822
2022-02-20,1326405
2022-02-21,1685065
2022-02-22,1533820
2022-02-25,317418
2022-02-26,1097759
2022-02-27,157130
2022-02-28,285343
2022-03-01,171774
2022-03-02,684540
2022-03-03,298462
2022-03-04,417811
2022-03-05,167503
2022-03-06,159930
