dates,covid19mobilitytrend_transporthub
2020-02-17,15
2020-02-18,9
2020-02-19,-4
2020-02-20,32
2020-02-21,1
2020-02-22,37
2020-02-24,25
2020-02-25,-14
2020-02-26,-6
2020-02-27,-13
2020-02-28,1
2020-02-29,-12
2020-03-02,2
2020-03-03,-2
2020-03-04,-6
2020-03-05,-12
2020-03-06,-3
2020-03-07,-13
2020-03-09,2
2020-03-10,-12
2020-03-11,-11
2020-03-12,-6
2020-03-13,-10
2020-03-14,-19
2020-03-16,-20
2020-03-17,-29
2020-03-18,-27
2020-03-19,-57
2020-03-20,-37
2020-03-21,-52
2020-03-22,-58
2020-03-23,-32
2020-03-24,-41
2020-03-25,-44
2020-03-26,-43
2020-03-27,-40
2020-03-28,-37
2020-03-29,-58
2020-03-30,-45
2020-03-31,-38
2020-04-01,-39
2020-04-02,-41
2020-04-03,-37
2020-04-04,-38
2020-04-05,-33
2020-04-06,-23
2020-04-07,-30
2020-04-08,-37
2020-04-09,-35
2020-04-10,-53
2020-04-11,-29
2020-04-12,-30
2020-04-13,-55
2020-04-14,-39
2020-04-15,-34
2020-04-16,-38
2020-04-17,-28
2020-04-18,-30
2020-04-19,-33
2020-04-20,-23
2020-04-21,-36
2020-04-22,-33
2020-04-23,-34
2020-04-24,-25
2020-04-25,-31
2020-04-26,-41
2020-04-27,-13
2020-04-28,-26
2020-04-29,-33
2020-04-30,-33
2020-05-01,-66
2020-05-02,-44
2020-05-03,-29
2020-05-04,-15
2020-05-05,-36
2020-05-06,-32
2020-05-07,-18
2020-05-08,-19
2020-05-09,-22
2020-05-10,-31
2020-05-11,-25
2020-05-12,-34
2020-05-13,-29
2020-05-14,-23
2020-05-15,-15
2020-05-16,-9
2020-05-17,-21
2020-05-18,-5
2020-05-19,-15
2020-05-20,-14
2020-05-21,-39
2020-05-22,-32
2020-05-23,-39
2020-05-24,-29
2020-05-25,-15
2020-05-26,-17
2020-05-27,-18
2020-05-28,-24
2020-05-29,-11
2020-05-30,-18
2020-05-31,-8
2020-06-01,-36
2020-06-02,-10
2020-06-03,-17
2020-06-04,-22
2020-06-05,-19
2020-06-06,-30
2020-06-07,-64
2020-06-08,-11
2020-06-09,-18
2020-06-10,-24
2020-06-11,-55
2020-06-12,-21
2020-06-13,-26
2020-06-14,-55
2020-06-15,-4
2020-06-16,-9
2020-06-17,-21
2020-06-18,-13
2020-06-19,-9
2020-06-20,-19
2020-06-21,-27
2020-06-22,2
2020-06-23,-11
2020-06-24,-7
2020-06-25,-2
2020-06-26,-2
2020-06-27,-15
2020-06-28,-24
2020-06-29,-2
2020-06-30,2
2020-07-01,-9
2020-07-02,-5
2020-07-03,-1
2020-07-04,-10
2020-07-05,-17
2020-07-06,-4
2020-07-07,-9
2020-07-08,-16
2020-07-09,-9
2020-07-10,-17
2020-07-11,-31
2020-07-12,-6
2020-07-13,-3
2020-07-14,-16
2020-07-15,-21
2020-07-16,-28
2020-07-17,-15
2020-07-18,-14
2020-07-19,-13
2020-07-20,-8
2020-07-21,-26
2020-07-22,-19
2020-07-23,-22
2020-07-24,-16
2020-07-25,-19
2020-07-26,-31
2020-07-27,-21
2020-07-28,-32
2020-07-29,-35
2020-07-30,-25
2020-07-31,-22
2020-08-01,-20
2020-08-02,-39
2020-08-03,-26
2020-08-04,-34
2020-08-05,-25
2020-08-06,-28
2020-08-07,-22
2020-08-08,-17
2020-08-09,-19
2020-08-10,-14
2020-08-11,-24
2020-08-12,-23
2020-08-13,-18
2020-08-14,-10
2020-08-15,1
2020-08-16,-26
2020-09-11,-7
2020-09-12,1
2020-09-13,-11
2020-09-14,-1
2020-09-15,-9
2020-09-16,-16
2020-09-17,-13
2020-09-18,-13
2020-09-19,-10
2020-09-20,-18
2020-09-21,-8
2020-09-22,-15
2020-09-23,-17
2020-09-24,-11
2020-09-25,-12
2020-09-26,-34
2020-09-27,-13
2020-09-28,-7
2020-09-29,-15
2020-09-30,-10
2020-10-01,-19
2020-10-02,-12
2020-10-03,-26
2020-10-04,-32
2020-10-05,-20
2020-10-06,-27
2020-10-07,-31
2020-10-08,-26
2020-10-09,-23
2020-10-10,-40
2020-10-11,-48
2020-10-12,-24
2020-10-13,-26
2020-10-14,-30
2020-10-15,-28
2020-10-16,-35
2020-10-17,-33
2020-10-18,-39
2020-10-19,-9
2020-10-20,-18
2020-10-21,-25
2020-10-22,-22
2020-10-23,-18
2020-10-24,-41
2020-10-25,-25
2020-10-26,-28
2020-10-27,-25
2020-10-28,-32
2020-10-29,-34
2020-10-30,-22
2020-10-31,-28
2020-11-01,-34
2020-11-02,-14
2020-11-03,-31
2020-11-04,-37
2020-11-05,-34
2020-11-06,-27
2020-11-07,-34
2020-11-08,-42
2020-11-09,-22
2020-11-10,-33
2020-11-11,-33
2020-11-12,-27
2020-11-13,-26
2020-11-14,-27
2020-11-15,-32
2020-11-16,-18
2020-11-17,-24
2020-11-18,-33
2020-11-19,-34
2020-11-20,-29
2020-11-21,-41
2020-11-22,-43
2020-11-23,-24
2020-11-24,-31
2020-11-25,-31
2020-11-26,-35
2020-11-27,-26
2020-11-28,-35
2020-11-29,-43
2020-11-30,-16
2020-12-01,-30
2020-12-02,-31
2020-12-03,-32
2020-12-04,-25
2020-12-05,-47
2020-12-06,-38
2020-12-07,-21
2020-12-08,-66
2020-12-09,-31
2020-12-10,-25
2020-12-11,-23
2020-12-12,-19
2020-12-13,-28
2020-12-14,-14
2020-12-15,-26
2020-12-16,-19
2020-12-17,-24
2020-12-18,-16
2020-12-19,-17
2020-12-20,-31
2020-12-21,-22
2020-12-22,-31
2020-12-23,-34
2020-12-24,-52
2020-12-25,-68
2020-12-26,-25
2020-12-27,-23
2020-12-28,-41
2020-12-29,-28
2020-12-30,-39
2020-12-31,-35
2021-01-01,-56
2021-01-02,-31
2021-01-03,-39
2021-01-04,-31
2021-01-05,-42
2021-01-06,-59
2021-01-07,-34
2021-01-08,-36
2021-01-09,-21
2021-01-10,-23
2021-01-11,-24
2021-01-12,-37
2021-01-13,-34
2021-01-14,-15
2021-01-15,-10
2021-01-16,-24
2021-01-17,-47
2021-01-18,-15
2021-01-19,-30
2021-01-20,-37
2021-01-21,-37
2021-01-22,-29
2021-01-23,-29
2021-01-24,-20
2021-01-25,-33
2021-01-26,-32
2021-01-27,-34
2021-01-28,-35
2021-01-29,-31
2021-01-30,-45
2021-01-31,-40
2021-02-01,-26
2021-02-02,-58
2021-02-03,-29
2021-02-04,-19
2021-02-05,-17
2021-02-06,-21
2021-02-07,-55
2021-02-08,-15
2021-02-09,-28
2021-02-10,-39
2021-02-11,-27
2021-02-12,-23
2021-02-13,-26
2021-02-14,-9
2021-02-15,-22
2021-02-16,-39
2021-02-17,-31
2021-02-18,-26
2021-02-19,-24
2021-02-20,-9
2021-02-21,-9
2021-02-22,-14
2021-02-23,-22
2021-02-24,-28
2021-02-25,-16
2021-02-26,-10
2021-02-27,-27
2021-02-28,-16
2021-03-01,-14
2021-03-02,-19
2021-03-03,-25
2021-03-04,-19
2021-03-05,-25
2021-03-06,-15
2021-03-07,-40
2021-03-08,-15
2021-03-09,-26
2021-03-10,-23
2021-03-11,-25
2021-03-12,-17
2021-03-13,-13
2021-03-14,-57
2021-03-15,-20
2021-03-16,-30
2021-03-17,-35
2021-03-18,-23
2021-03-19,-48
2021-03-20,-31
2021-03-21,-44
2021-03-22,-25
2021-03-23,-22
2021-03-24,-22
2021-03-25,-16
2021-03-26,-11
2021-03-27,-23
2021-03-28,-15
2021-03-29,-8
2021-03-30,-15
2021-03-31,-20
2021-04-01,-10
2021-04-02,-36
2021-04-03,-20
2021-04-04,-28
2021-04-05,-57
2021-04-06,-29
2021-04-07,-31
2021-04-08,-25
2021-04-09,-13
2021-04-10,-22
2021-04-11,-30
2021-04-12,-31
2021-04-13,-34
2021-04-14,-31
2021-04-15,-27
2021-04-16,-25
2021-04-17,-43
2021-04-18,-56
2021-04-19,-14
2021-04-20,-16
2021-04-21,-24
2021-04-22,-27
2021-04-23,-15
2021-04-24,-29
2021-04-25,-32
2021-04-26,-9
2021-04-27,-21
2021-04-28,-27
2021-04-29,-27
2021-04-30,-19
2021-05-01,-38
2021-05-02,-53
2021-05-03,-10
2021-05-04,-14
2021-05-05,-31
2021-05-06,-23
2021-05-07,-19
2021-05-08,-25
2021-05-09,-36
2021-05-10,-14
2021-05-11,-26
2021-05-12,-26
2021-05-13,-63
2021-05-14,-39
2021-05-15,-40
2021-05-16,-50
2021-05-17,-18
2021-05-18,-23
2021-05-19,-23
