dates,covid19mobilitytrend_localbusiness
2020-02-15,17
2020-02-16,5
2020-02-17,0
2020-02-18,11
2020-02-19,7
2020-02-20,8
2020-02-21,12
2020-02-22,36
2020-02-23,60
2020-02-24,15
2020-02-25,-14
2020-02-26,-12
2020-02-27,-12
2020-02-28,-10
2020-02-29,-8
2020-03-01,1
2020-03-02,0
2020-03-03,5
2020-03-04,5
2020-03-05,-12
2020-03-06,-5
2020-03-07,-12
2020-03-08,-5
2020-03-09,-6
2020-03-10,0
2020-03-11,-1
2020-03-12,-8
2020-03-13,-17
2020-03-14,-32
2020-03-15,-22
2020-03-16,-26
2020-03-17,-55
2020-03-18,-45
2020-03-19,-80
2020-03-20,-66
2020-03-21,-83
2020-03-22,-89
2020-03-23,-66
2020-03-24,-67
2020-03-25,-70
2020-03-26,-72
2020-03-27,-64
2020-03-28,-77
2020-03-29,-90
2020-03-30,-69
2020-03-31,-69
2020-04-01,-56
2020-04-02,-68
2020-04-03,-66
2020-04-04,-77
2020-04-05,-74
2020-05-15,-37
2020-05-16,-46
2020-05-22,-36
2020-05-29,-21
2020-06-12,-23
2020-10-30,-32
2020-10-31,-44
2020-11-06,-36
2020-11-07,-43
2020-11-13,-34
2020-11-14,-45
2020-11-20,-37
2020-11-21,-46
2020-11-27,-36
2020-11-28,-41
2021-01-15,-52
2021-01-16,-54
2021-01-23,-47
2021-01-29,-48
2021-02-05,-40
2021-02-06,-46
2021-02-12,-47
2021-02-13,-52
2021-02-19,-40
2021-02-20,-41
2021-02-26,-36
2021-02-27,-52
2021-03-05,-42
2021-03-06,-47
2021-03-12,-40
2021-03-13,-47
2021-03-19,-61
2021-03-20,-46
2021-03-26,-26
2021-03-27,-42
2021-04-02,-42
2021-04-03,-41
2021-04-09,-30
2021-04-16,-30
2021-04-17,-41
2021-04-24,-40
2021-05-01,-50
2021-05-07,-25
2021-12-31,-45
2022-01-08,-41
