dates,cumulativecount_vaccine_covid_19_administered
2021-05-12,609
2021-05-18,3890
2021-05-21,13539
2021-05-24,17258
2021-05-26,21912
2021-05-31,36640
2021-06-08,78539
2021-06-10,97300
2021-06-14,136785
2021-06-15,150329
2021-06-20,188752
2021-06-24,196291
2021-06-28,197001
2021-09-06,283091
2021-09-20,381633
2021-10-20,566265
2021-11-18,606819
2021-11-22,625884
2021-11-29,685440
2021-12-06,742069
2022-01-05,971426
2022-02-05,1148971
2022-02-15,1185489
2022-02-28,1228391
2022-03-07,1258980
2022-03-14,1279175
2022-03-22,1306962
2022-07-17,1596937
2022-07-24,1610098
2022-08-07,1666135
2022-08-14,1702913
2022-08-21,1735843
2022-08-28,1776296
2022-09-04,1809232
2022-09-18,1871165
2022-10-02,1948290
2022-10-09,1999667
2022-10-16,2017607
2022-10-23,2069585
2022-10-30,2069585
2022-11-06,2128889
2022-11-13,2191437
2022-11-20,2193427
2022-11-27,2278137
2022-12-04,2308343
2022-12-18,2379808
2022-12-25,2426238
2023-01-15,2514403
2023-02-05,2575889
2023-02-19,2652348
2023-02-26,2675087
2023-03-05,2697574
2023-03-12,2709095
2023-03-19,2752435
2023-03-26,2787212
2023-04-02,2820301
