dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,1
2020-01-24,4
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,-3
2020-03-24,0
2020-03-25,0
2020-03-26,1
2020-03-27,0
2020-03-28,0
2020-03-29,2
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,1
2020-04-03,0
2020-04-04,3
2020-04-05,0
2020-04-06,0
2020-04-07,0
2020-04-08,0
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,3
2020-04-13,2
2020-04-14,2
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,14
2020-04-19,1
2020-04-20,0
2020-04-21,11
2020-04-22,0
2020-04-23,3
2020-04-24,3
2020-04-25,1
2020-04-26,2
2020-04-27,1
2020-04-28,2
2020-04-29,3
2020-04-30,0
2020-05-01,2
2020-05-02,0
2020-05-03,16
2020-05-04,0
2020-05-05,7
2020-05-06,17
2020-05-07,2
2020-05-08,1
2020-05-09,7
2020-05-10,1
2020-05-11,24
2020-05-12,83
2020-05-13,26
2020-05-14,6
2020-05-15,18
2020-05-16,24
2020-05-17,4
2020-05-18,80
2020-05-19,27
2020-05-20,25
2020-05-21,30
2020-05-22,59
2020-05-23,68
2020-05-24,19
2020-05-25,79
2020-05-26,90
2020-05-27,114
2020-05-28,156
2020-05-29,170
2020-05-30,189
2020-05-31,171
2020-06-01,239
2020-06-02,288
2020-06-03,201
2020-06-04,334
2020-06-05,278
2020-06-06,323
2020-06-07,213
2020-06-08,314
2020-06-09,323
2020-06-10,279
2020-06-11,250
2020-06-12,448
2020-06-13,273
2020-06-14,425
2020-06-15,451
2020-06-16,380
2020-06-17,586
2020-06-18,671
2020-06-19,426
2020-06-20,331
2020-06-21,421
2020-06-22,535
2020-06-23,538
2020-06-24,629
2020-06-25,434
2020-06-26,593
2020-06-27,554
2020-06-28,463
2020-06-29,476
2020-06-30,316
2020-07-01,482
2020-07-02,473
2020-07-03,740
2020-07-04,232
2020-07-05,293
2020-07-06,180
2020-07-07,204
2020-07-08,255
2020-07-09,108
2020-07-10,118
2020-07-11,70
2020-07-12,82
2020-07-13,144
2020-07-14,116
2020-07-15,116
2020-07-16,167
2020-07-17,101
2020-07-18,57
2020-07-19,156
2020-07-20,186
2020-07-21,150
2020-07-22,100
2020-07-23,147
2020-07-24,133
2020-07-25,109
2020-07-26,130
2020-07-27,139
2020-07-28,311
2020-07-29,210
2020-07-30,274
2020-07-31,224
2020-08-01,315
2020-08-02,246
2020-08-03,418
2020-08-04,259
2020-08-05,381
2020-08-06,360
2020-08-07,464
2020-08-08,378
2020-08-09,380
2020-08-10,338
2020-08-11,638
2020-08-12,484
2020-08-13,525
2020-08-14,594
2020-08-15,468
2020-08-16,641
2020-08-17,581
2020-08-18,1016
2020-08-19,681
2020-08-20,707
2020-08-21,838
2020-08-22,634
2020-08-23,818
2020-08-24,743
2020-08-25,855
2020-08-26,885
2020-08-27,1111
2020-08-28,927
2020-08-29,884
2020-08-30,1221
2020-08-31,899
2020-09-01,1069
2020-09-02,1120
2020-09-03,1228
2020-09-04,1359
2020-09-05,1041
2020-09-06,980
2020-09-07,979
2020-09-08,902
2020-09-09,1081
2020-09-10,1246
2020-09-11,1454
2020-09-12,1201
2020-09-13,1039
2020-09-14,1170
2020-09-15,1459
2020-09-16,1539
2020-09-17,1246
2020-09-18,2020
2020-09-19,1204
2020-09-20,1325
2020-09-21,1154
2020-09-22,1356
2020-09-23,1172
2020-09-24,1497
2020-09-25,1313
2020-09-26,1207
2020-09-27,1573
2020-09-28,1351
2020-09-29,1513
2020-09-30,1559
2020-10-01,1911
2020-10-02,2722
2020-10-03,2120
2020-10-04,2253
2020-10-05,2440
2020-10-06,1551
2020-10-07,3439
2020-10-08,4364
2020-10-09,2059
2020-10-10,5008
2020-10-11,2071
2020-10-12,4047
2020-10-13,3556
2020-10-14,2638
2020-10-15,3749
2020-10-16,4392
2020-10-17,3167
2020-10-18,2942
2020-10-19,3790
2020-10-20,3093
2020-10-21,5743
2020-10-22,3637
2020-10-23,4499
2020-10-24,2225
2020-10-25,2856
2020-10-26,1741
2020-10-27,570
2020-10-28,1954
2020-10-29,2364
2020-10-30,3517
2020-10-31,2508
2020-11-01,2824
2020-11-02,2933
2020-11-03,3114
2020-11-04,3309
2020-11-05,3051
2020-11-06,2909
2020-11-07,2753
2020-11-08,2817
2020-11-09,2571
2020-11-10,2736
2020-11-11,2569
2020-11-12,1913
2020-11-13,2111
2020-11-14,1946
2020-11-15,1477
2020-11-16,1197
2020-11-17,502
2020-11-18,1442
2020-11-19,2103
2020-11-20,1945
2020-11-21,1674
2020-11-22,1669
2020-11-23,1980
2020-11-24,1790
2020-11-25,1948
2020-11-26,1614
2020-11-27,1703
2020-11-28,1380
2020-11-29,1255
2020-11-30,1474
2020-12-01,1304
2020-12-02,1490
2020-12-03,1343
2020-12-04,1272
2020-12-05,1024
2020-12-06,1096
2020-12-07,1014
2020-12-08,1382
2020-12-09,1056
2020-12-10,1217
2020-12-11,1044
2020-12-12,899
2020-12-13,830
2020-12-14,821
2020-12-15,936
2020-12-16,736
2020-12-17,776
2020-12-18,782
2020-12-19,710
2020-12-20,588
2020-12-21,742
2020-12-22,722
2020-12-23,743
2020-12-24,613
2020-12-25,608
2020-12-26,500
2020-12-27,481
2020-12-28,659
2020-12-29,708
2020-12-30,511
2020-12-31,534
2021-01-01,426
2021-01-02,419
2021-01-03,421
2021-01-04,403
2021-01-05,522
2021-01-06,409
2021-01-07,412
2021-01-08,554
2021-01-09,362
2021-01-10,259
2021-01-11,488
2021-01-12,430
2021-01-13,445
2021-01-14,403
2021-01-15,270
2021-01-16,240
2021-01-17,266
2021-01-18,322
2021-01-19,348
2021-01-20,318
2021-01-21,336
2021-01-22,302
2021-01-23,232
2021-01-24,270
2021-01-25,339
2021-01-26,303
2021-01-27,283
2021-01-28,213
2021-01-29,157
2021-01-30,109
2021-01-31,105
2021-02-01,159
2021-02-02,171
2021-02-03,142
2021-02-04,171
2021-02-05,105
2021-02-06,99
2021-02-07,119
2021-02-08,130
2021-02-09,160
2021-02-10,134
2021-02-11,81
2021-02-12,127
2021-02-13,57
2021-02-14,104
2021-02-15,122
2021-02-16,105
2021-02-17,125
2021-02-18,96
2021-02-19,97
2021-02-20,88
2021-02-21,80
2021-02-22,125
2021-02-23,110
2021-02-24,94
2021-02-25,112
2021-02-26,112
2021-02-27,81
2021-02-28,78
2021-03-01,73
2021-03-02,78
2021-03-03,87
2021-03-04,107
2021-03-05,120
2021-03-06,47
2021-03-07,66
2021-03-08,89
2021-03-09,59
2021-03-10,104
2021-03-11,97
2021-03-12,48
2021-03-13,60
2021-03-14,53
2021-03-15,79
2021-03-16,114
2021-03-17,94
2021-03-18,107
2021-03-19,125
2021-03-20,79
2021-03-21,77
2021-03-22,150
2021-03-23,188
2021-03-24,145
2021-03-25,120
2021-03-26,156
2021-03-27,85
2021-03-28,89
2021-03-29,141
2021-03-30,167
2021-03-31,162
2021-04-01,152
2021-04-02,179
2021-04-03,128
2021-04-04,176
2021-04-05,266
2021-04-06,260
2021-04-07,298
2021-04-08,332
2021-04-09,288
2021-04-10,337
2021-04-11,303
2021-04-12,496
2021-04-13,460
2021-04-14,580
2021-04-15,490
2021-04-16,836
2021-04-17,768
2021-04-18,1015
2021-04-19,1227
2021-04-20,1667
2021-04-21,2220
2021-04-22,2365
2021-04-23,2449
2021-04-24,2486
2021-04-25,3032
2021-04-26,3442
2021-04-27,4364
2021-04-28,4774
2021-04-29,4831
2021-04-30,5657
2021-05-01,5706
2021-05-02,7137
2021-05-03,7388
2021-05-04,7587
2021-05-05,8605
2021-05-06,8970
2021-05-07,9023
2021-05-08,8287
2021-05-09,8777
2021-05-10,9127
2021-05-11,9317
2021-05-12,9238
2021-05-13,8842
2021-05-14,8467
2021-05-15,8046
2021-05-16,7316
2021-05-17,9198
2021-05-18,8136
2021-05-19,8064
2021-05-20,8227
2021-05-21,8407
2021-05-22,8591
2021-05-23,7598
2021-05-24,7220
2021-05-25,8387
2021-05-26,6677
2021-05-27,6731
2021-05-28,6855
2021-05-29,4311
2021-05-30,3702
2021-05-31,4178
2021-06-01,5285
2021-06-02,4524
2021-06-03,5825
2021-06-04,4624
2021-06-05,3540
2021-06-06,3024
2021-06-07,3370
2021-06-08,3870
2021-06-09,3449
2021-06-10,2874
2021-06-11,2709
2021-06-12,2382
2021-06-13,1694
2021-06-14,2049
2021-06-15,1681
2021-06-16,2014
2021-06-17,1768
2021-06-18,1963
2021-06-19,1688
2021-06-20,1421
2021-06-21,1584
2021-06-22,3703
2021-06-23,1511
2021-06-24,1577
2021-06-25,1721
2021-06-26,1174
2021-06-27,1353
2021-06-28,1509
2021-06-29,1728
2021-06-30,1889
2021-07-01,1857
2021-07-02,1391
2021-07-03,1527
2021-07-04,1042
2021-07-05,1745
2021-07-06,1718
2021-07-07,2077
2021-07-08,1218
2021-07-09,1479
2021-07-10,1353
2021-07-11,1237
2021-07-12,1690
2021-07-13,1639
2021-07-14,2010
2021-07-15,1782
2021-07-16,2006
2021-07-17,1310
2021-07-18,1223
2021-07-19,1642
2021-07-20,2202
2021-07-21,1918
2021-07-22,1855
2021-07-23,1982
2021-07-24,2309
2021-07-25,1539
