dates,incrementalcount_medicaltest_conditioncovid_19
2020-01-29,1
2020-01-30,1
2020-02-13,4
2020-02-19,175
2020-02-20,2
2020-02-24,1
2020-02-25,4
2020-02-26,1
2020-03-02,182
2020-03-03,8
2020-03-11,2
2020-03-12,3
2020-03-13,6
2020-03-16,11
2020-03-17,18
2020-03-18,16
2020-03-19,17
2020-03-20,17
2020-03-23,37
2020-03-24,1
2020-03-25,77
2020-03-26,71
2020-03-27,44
2020-03-28,73
2020-03-29,42
2020-03-30,76
2020-03-31,67
2020-04-01,85
2020-04-02,40
2020-04-03,123
2020-04-04,213
2020-04-05,121
2020-04-06,248
2020-04-07,232
2020-04-08,244
2020-04-09,529
2020-04-10,630
2020-04-11,901
2020-04-12,758
2020-04-13,507
2020-04-14,608
2020-04-15,572
2020-04-16,369
2020-04-17,218
2020-04-18,555
2020-04-19,68
2020-04-20,333
2020-04-21,349
2020-04-22,251
2020-04-23,186
2020-04-24,206
2020-04-25,260
2020-04-26,265
2020-04-27,540
2020-04-28,336
2020-04-29,717
2020-04-30,487
2020-05-01,566
2020-05-02,521
2020-05-03,326
2020-05-04,216
2020-05-05,210
2020-05-06,246
2020-05-07,415
2020-05-08,981
2020-05-09,817
2020-05-10,589
2020-05-11,911
2020-05-12,1155
2020-05-13,2376
2020-05-14,1324
2020-05-15,1250
2020-05-16,2777
2020-05-17,1470
2020-05-18,2563
2020-05-19,2282
2020-05-20,2488
2020-05-21,3243
2020-05-22,3780
2020-05-23,3442
2020-05-24,2856
2020-05-25,2827
2020-05-26,3055
2020-05-27,3580
2020-05-28,2639
2020-05-29,3238
2020-05-30,2575
2020-05-31,2858
2020-06-01,2316
2020-06-02,3440
2020-06-03,4924
2020-06-04,3867
2020-06-05,4232
2020-06-06,4111
2020-06-07,3728
2020-06-08,4766
2020-06-09,5359
2020-06-10,4414
2020-06-11,5193
2020-06-12,5925
2020-06-13,5426
2020-06-14,6089
2020-06-15,5306
2020-06-16,5055
2020-06-17,6034
2020-06-18,5746
2020-06-19,6231
2020-06-20,7416
2020-06-21,6008
2020-06-22,6198
2020-06-23,4995
2020-06-24,6828
2020-06-25,6543
2020-06-26,6534
2020-06-27,4606
2020-06-28,4962
2020-06-29,7791
2020-06-30,4711
2020-07-01,4886
2020-07-02,4537
2020-07-03,4483
2020-07-04,4050
2020-07-05,4710
2020-07-06,4721
2020-07-07,6133
2020-07-08,4696
2020-07-09,4588
2020-07-10,4806
2020-07-11,3648
2020-07-12,3916
2020-07-13,5802
2020-07-14,4422
2020-07-15,5090
2020-07-16,4981
2020-07-17,4688
2020-07-18,3331
2020-07-19,3741
2020-07-20,4302
2020-07-21,3544
2020-07-22,4198
2020-07-23,3481
2020-07-24,3987
2020-07-25,4075
2020-07-26,3300
2020-07-27,4818
2020-07-28,5032
2020-07-29,6037
2020-07-30,6304
2020-07-31,10768
2020-08-01,6993
2020-08-02,8861
2020-08-03,7637
2020-08-04,7687
2020-08-05,6359
2020-08-06,6622
2020-08-07,7926
2020-08-08,7788
2020-08-09,8515
2020-08-10,8432
2020-08-11,10462
2020-08-12,10481
2020-08-13,9859
2020-08-14,11575
2020-08-15,11047
2020-08-16,12247
2020-08-17,11520
2020-08-18,13439
2020-08-19,11522
2020-08-20,11832
2020-08-21,13679
2020-08-22,12519
2020-08-23,8026
2020-08-24,10234
2020-08-25,11321
2020-08-26,13253
2020-08-27,12629
2020-08-28,10229
2020-08-29,11516
2020-08-30,12717
2020-08-31,11129
2020-09-01,12088
2020-09-02,12879
2020-09-03,13413
2020-09-04,13638
2020-09-05,12473
2020-09-06,10382
2020-09-07,9218
2020-09-08,10611
2020-09-09,11167
2020-09-10,11144
2020-09-11,10701
2020-09-12,10176
2020-09-13,9165
2020-09-14,10878
2020-09-15,10375
2020-09-16,10494
2020-09-17,10641
2020-09-18,11458
2020-09-19,10333
2020-09-20,9584
2020-09-21,9533
2020-09-22,11154
2020-09-23,9497
2020-09-24,11449
2020-09-25,12262
2020-09-26,10019
2020-09-27,10123
2020-09-28,10080
2020-09-29,10891
2020-09-30,12205
2020-10-01,12444
2020-10-02,14739
2020-10-03,12978
2020-10-04,12784
2020-10-05,13781
2020-10-06,11047
2020-10-07,14209
2020-10-08,18473
2020-10-09,13279
2020-10-10,19320
2020-10-11,12427
2020-10-12,14530
2020-10-13,15577
2020-10-14,13947
2020-10-15,16598
2020-10-16,16531
2020-10-17,15438
2020-10-18,13749
2020-10-19,17564
2020-10-20,13861
2020-10-21,20118
2020-10-22,15255
2020-10-23,16864
2020-10-24,13846
