dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,4
2020-02-17,6
2020-02-18,5
2020-02-19,3
2020-02-20,8
2020-02-21,2
2020-02-22,0
2020-02-23,3
2020-02-24,0
2020-02-25,-3
2020-02-26,-5
2020-02-27,3
2020-02-28,4
2020-02-29,3
2020-03-01,1
2020-03-02,0
2020-03-03,1
2020-03-04,1
2020-03-05,2
2020-03-06,1
2020-03-07,-9
2020-03-08,8
2020-03-09,14
2020-03-10,5
2020-03-11,1
2020-03-12,1
2020-03-13,-6
2020-03-14,-6
2020-03-15,-2
2020-03-16,-2
2020-03-17,-2
2020-03-18,-2
2020-03-19,1
2020-03-20,-4
2020-03-21,-14
2020-03-22,-14
2020-03-23,-19
2020-03-24,-47
2020-03-25,-52
2020-03-26,-52
2020-03-27,-54
2020-03-28,-55
2020-03-29,-55
2020-03-30,-53
2020-03-31,-52
2020-04-01,-53
2020-04-02,-52
2020-04-03,-52
2020-04-04,-55
2020-04-05,-54
2020-04-06,-52
2020-04-07,-51
2020-04-08,-52
2020-04-09,-51
2020-04-10,-52
2020-04-11,-55
2020-04-12,-51
2020-04-13,-47
2020-04-14,-52
2020-04-15,-52
2020-04-16,-52
2020-04-17,-52
2020-04-18,-57
2020-04-19,-56
2020-04-20,-52
2020-04-21,-53
2020-04-22,-50
2020-04-23,-49
2020-04-24,-50
2020-04-25,-55
2020-04-26,-51
2020-04-27,-49
2020-04-28,-47
2020-04-29,-45
2020-04-30,-45
2020-05-01,-50
2020-05-02,-50
2020-05-03,-47
2020-05-04,-47
2020-05-05,-47
2020-05-06,-44
2020-05-07,-43
2020-05-08,-41
2020-05-09,-44
2020-05-10,-42
2020-05-11,-37
2020-05-12,-36
2020-05-13,-41
2020-05-14,-44
2020-05-15,-45
2020-05-16,-49
2020-05-17,-49
2020-05-18,-46
2020-05-19,-46
2020-05-20,-46
2020-05-21,-44
2020-05-22,-46
2020-05-23,-49
2020-05-24,-45
2020-05-25,-44
2020-05-26,-44
2020-05-27,-44
2020-05-28,-39
2020-05-29,-41
2020-05-30,-44
2020-05-31,-40
2020-06-01,-37
2020-06-02,-35
2020-06-03,-36
2020-06-04,-35
2020-06-05,-43
2020-06-06,-42
2020-06-07,-32
2020-06-08,-32
2020-06-09,-32
2020-06-10,-33
2020-06-11,-29
2020-06-12,-29
2020-06-13,-33
2020-06-14,-27
2020-06-15,-28
2020-06-16,-28
2020-06-17,-25
2020-06-18,-28
2020-06-19,-28
2020-06-20,-35
2020-06-21,-32
2020-06-22,-28
2020-06-23,-21
2020-06-24,-25
2020-06-25,-27
2020-06-26,-25
2020-06-27,-28
2020-06-28,-28
2020-06-29,-24
2020-06-30,-21
2020-07-01,-23
2020-07-02,-21
2020-07-03,-23
2020-07-04,-26
2020-07-05,-20
2020-07-06,-23
2020-07-07,-23
2020-07-08,-23
2020-07-09,-27
2020-07-10,-29
2020-07-11,-30
2020-07-12,-24
2020-07-13,-22
2020-07-14,-22
2020-07-15,-23
2020-07-16,-21
2020-07-17,-21
2020-07-18,-27
2020-07-19,-28
2020-07-20,-29
2020-07-21,-23
2020-07-22,-21
2020-07-23,-23
2020-07-24,-20
2020-07-25,-16
2020-07-26,-15
2020-07-27,-16
2020-07-28,-21
2020-07-29,-18
2020-07-30,-17
2020-07-31,-16
2020-08-01,-20
2020-08-02,-15
2020-08-03,-10
2020-08-04,-13
2020-08-05,-21
2020-08-06,-22
2020-08-07,-22
2020-08-08,-27
2020-08-09,-28
2020-08-10,-22
2020-08-11,-28
2020-08-12,-27
2020-08-13,-25
2020-08-14,-30
2020-08-15,-33
2020-08-16,-29
2020-08-17,-32
2020-08-18,-34
2020-08-19,-29
2020-08-20,-47
2020-08-21,-47
2020-08-22,-51
2020-08-23,-47
2020-08-24,-46
2020-08-25,-46
2020-08-26,-47
2020-08-27,-44
2020-08-28,-44
2020-08-29,-47
2020-08-30,-42
2020-08-31,-41
2020-09-01,-42
2020-09-02,-42
2020-09-03,-38
2020-09-04,-40
2020-09-05,-41
2020-09-06,-35
2020-09-07,-34
2020-09-08,-34
2020-09-09,-35
2020-09-10,-24
2020-09-11,-24
2020-09-12,-24
2020-09-13,-21
2020-09-14,-19
2020-09-15,-22
2020-09-16,-23
2020-09-17,-19
2020-09-18,-24
2020-09-19,-21
2020-09-20,-17
2020-09-21,-19
2020-09-22,-21
2020-09-23,-39
2020-09-24,-37
