dates,cumulativecount_medicaltest_conditioncovid_19
2020-01-28,3
2020-01-29,4
2020-01-30,5
2020-02-04,14
2020-02-06,18
2020-02-12,20
2020-02-13,24
2020-02-16,34
2020-02-18,35
2020-02-19,210
2020-02-20,212
2020-02-23,216
2020-02-24,217
2020-02-25,221
2020-02-26,222
2020-02-28,224
2020-03-01,243
2020-03-02,425
2020-03-03,433
2020-03-06,437
2020-03-10,445
2020-03-11,447
2020-03-12,450
2020-03-13,456
2020-03-15,467
2020-03-16,478
2020-03-17,496
2020-03-18,512
2020-03-19,529
2020-03-20,546
2020-03-22,572
2020-03-23,609
2020-03-24,610
2020-03-25,687
2020-03-26,758
2020-03-27,802
2020-03-28,875
2020-03-29,917
2020-03-30,993
2020-03-31,1060
2020-04-01,1145
2020-04-02,1185
2020-04-03,1308
2020-04-04,1521
2020-04-05,1642
2020-04-06,1890
2020-04-07,2122
2020-04-08,2366
2020-04-09,2895
2020-04-10,3525
2020-04-11,4426
2020-04-12,5184
2020-04-13,5691
2020-04-14,6299
2020-04-15,6871
2020-04-16,7240
2020-04-17,7458
2020-04-18,8013
2020-04-19,8081
2020-04-20,8414
2020-04-21,8763
2020-04-22,9014
2020-04-23,9200
2020-04-24,9406
2020-04-25,9666
2020-04-26,9931
2020-04-27,10471
2020-04-28,10807
2020-04-29,11524
2020-04-30,12011
2020-05-01,12577
2020-05-02,13098
2020-05-03,13424
2020-05-04,13640
2020-05-05,13850
2020-05-06,14096
2020-05-07,14511
2020-05-08,15492
2020-05-09,16309
2020-05-10,16898
2020-05-11,17809
2020-05-12,18964
2020-05-13,21340
2020-05-14,22664
2020-05-15,23914
2020-05-16,26691
2020-05-17,28161
2020-05-18,30724
2020-05-19,33006
2020-05-20,35494
2020-05-21,38737
2020-05-22,42517
2020-05-23,45959
2020-05-24,48815
2020-05-25,51642
2020-05-26,54697
2020-05-27,58277
2020-05-28,60916
2020-05-29,64154
2020-05-30,66729
2020-05-31,69587
2020-06-01,71903
2020-06-02,75343
2020-06-03,80267
2020-06-04,84134
2020-06-05,88366
2020-06-06,92477
2020-06-07,96205
2020-06-08,100971
2020-06-09,106330
2020-06-10,110744
2020-06-11,115937
2020-06-12,121862
2020-06-13,127288
2020-06-14,133377
2020-06-15,138683
2020-06-16,143738
2020-06-17,149772
2020-06-18,155518
2020-06-19,161749
2020-06-20,169165
2020-06-21,175173
2020-06-22,181371
2020-06-23,186366
2020-06-24,193194
2020-06-25,199737
2020-06-26,206271
2020-06-27,210877
2020-06-28,215839
2020-06-29,223630
2020-06-30,228341
2020-07-01,233227
2020-07-02,237764
2020-07-03,242247
2020-07-04,246297
2020-07-05,251007
2020-07-06,255728
2020-07-07,261861
2020-07-08,266557
2020-07-09,271145
2020-07-10,275951
2020-07-11,279599
2020-07-12,283515
2020-07-13,289317
2020-07-14,293739
2020-07-15,298829
2020-07-16,303810
2020-07-17,308498
2020-07-18,311829
2020-07-19,315570
2020-07-20,319872
2020-07-21,323416
2020-07-22,327614
2020-07-23,331095
2020-07-24,335082
2020-07-25,339157
2020-07-26,342457
2020-07-27,347275
2020-07-28,352307
2020-07-29,358344
2020-07-30,364648
2020-07-31,375416
2020-08-01,382409
2020-08-02,391270
2020-08-03,398907
2020-08-04,406594
2020-08-05,412953
2020-08-06,419575
2020-08-07,427501
2020-08-08,435289
2020-08-09,443804
2020-08-10,452236
2020-08-11,462698
2020-08-12,473179
2020-08-13,483038
2020-08-14,494613
2020-08-15,505660
2020-08-16,517907
2020-08-17,529427
2020-08-18,542866
2020-08-19,554388
2020-08-20,566220
2020-08-21,579899
2020-08-22,592418
2020-08-23,600444
2020-08-24,610678
2020-08-25,621999
2020-08-26,635252
2020-08-27,647881
2020-08-28,658110
2020-08-29,669626
2020-08-30,682343
2020-08-31,693472
2020-09-01,705560
2020-09-02,718439
2020-09-03,731852
2020-09-04,745490
2020-09-05,757963
2020-09-06,768345
2020-09-07,777563
2020-09-08,788174
2020-09-09,799341
2020-09-10,810485
2020-09-11,821186
2020-09-12,831362
2020-09-13,840527
2020-09-14,851405
2020-09-15,861780
2020-09-16,872274
2020-09-17,882915
2020-09-18,894373
2020-09-19,904706
2020-09-20,914290
2020-09-21,923823
2020-09-22,934977
2020-09-23,944474
2020-09-24,955923
2020-09-25,968185
2020-09-26,978204
2020-09-27,988327
2020-09-28,998407
2020-09-29,1009298
2020-09-30,1021503
2020-10-01,1033947
2020-10-02,1048686
2020-10-03,1061664
2020-10-04,1074448
2020-10-05,1088229
2020-10-06,1099276
2020-10-07,1113485
2020-10-08,1131958
2020-10-09,1145237
2020-10-10,1164557
2020-10-11,1176984
2020-10-12,1191514
2020-10-13,1207091
2020-10-14,1221038
2020-10-15,1237636
2020-10-16,1254167
2020-10-17,1269605
2020-10-18,1283354
2020-10-19,1300918
2020-10-20,1314779
2020-10-21,1334897
2020-10-22,1350152
2020-10-23,1367016
2020-10-24,1380862
2020-10-25,1393173
2020-10-26,1398179
2020-10-27,1400694
2020-10-28,1409295
2020-10-29,1419064
2020-10-30,1434053
2020-10-31,1443343
2020-11-01,1456366
2020-11-02,1469812
2020-11-03,1480978
2020-11-04,1494122
2020-11-05,1507190
2020-11-06,1517343
2020-11-07,1527766
2020-11-08,1540077
2020-11-09,1551254
2020-11-10,1564214
2020-11-11,1574295
2020-11-12,1584317
2020-11-13,1593850
2020-11-14,1602603
2020-11-15,1609079
2020-11-16,1613911
2020-11-17,1617023
2020-11-18,1623754
2020-11-19,1633559
2020-11-20,1643899
2020-11-21,1652043
2020-11-22,1660075
2020-11-23,1670456
2020-11-24,1681299
2020-11-25,1690509
2020-11-26,1700000
2020-11-27,1710460
2020-11-28,1719828
2020-11-29,1727836
2020-11-30,1737747
2020-12-01,1746330
2020-12-02,1754630
2020-12-03,1763919
2020-12-04,1771950
2020-12-05,1778024
2020-12-06,1784519
2020-12-07,1790739
2020-12-08,1799686
2020-12-09,1805972
2020-12-10,1813204
2020-12-11,1820618
2020-12-12,1825860
2020-12-13,1831041
2020-12-14,1836464
2020-12-15,1843581
2020-12-16,1849136
2020-12-17,1855724
2020-12-18,1861430
2020-12-19,1866210
2020-12-20,1870830
2020-12-22,1884181
2020-12-23,1890740
2020-12-24,1896250
2020-12-25,1900392
2020-12-26,1905826
2020-12-27,1909654
2020-12-28,1915232
2020-12-29,1921367
2020-12-31,1932477
2021-01-01,1937702
2021-01-03,1948502
2021-01-04,1952903
2021-01-05,1957454
2021-01-06,1964160
2021-01-07,1969292
2021-01-08,1974561
2021-01-09,1978847
2021-01-10,1982246
2021-01-11,1987555
2021-01-12,1992855
2021-01-13,1997009
2021-01-14,2002041
2021-01-15,2005125
2021-01-16,2008944
2021-01-17,2012452
2021-01-18,2016758
2021-01-19,2021714
2021-01-20,2026726
2021-01-21,2031756
2021-01-22,2035301
2021-01-23,2038842
2021-01-24,2043255
2021-01-25,2048113
2021-01-26,2052687
2021-01-27,2057069
2021-01-28,2060860
2021-01-29,2064081
2021-01-30,2067699
2021-01-31,2071007
2021-02-01,2075152
2021-02-02,2078098
2021-02-03,2081695
2021-02-04,2085573
2021-02-05,2088372
2021-02-06,2091166
2021-02-07,2093417
2021-02-08,2096750
2021-02-09,2101059
2021-02-10,2104626
2021-02-11,2107649
2021-02-12,2111649
2021-02-13,2113549
2021-02-14,2117050
2021-02-15,2120591
2021-02-16,2123951
2021-02-17,2127789
2021-02-18,2131330
2021-02-19,2134261
2021-02-20,2136309
2021-02-21,2139634
2021-02-22,2143315
2021-02-23,2146533
2021-02-24,2150225
2021-02-25,2153636
2021-02-26,2157580
2021-02-27,2160404
2021-02-28,2162936
2021-03-01,2165985
2021-03-02,2170112
2021-03-03,2173511
2021-03-04,2179047
2021-03-05,2185190
2021-03-06,2188725
2021-03-07,2192836
2021-03-08,2197235
2021-03-09,2199950
2021-03-10,2203438
2021-03-11,2207922
2021-03-12,2210434
2021-03-13,2212796
2021-03-14,2215411
2021-03-15,2218722
2021-03-16,2221512
2021-03-17,2224293
2021-03-18,2227547
2021-03-19,2230708
2021-03-20,2233345
2021-03-21,2236526
2021-03-22,2240998
2021-03-23,2245030
2021-03-24,2248993
2021-03-25,2251884
2021-03-26,2256300
2021-03-27,2259045
2021-03-28,2261146
2021-03-29,2264268
2021-03-30,2267408
2021-03-31,2271327
2021-04-01,2275540
2021-04-02,2279105
2021-04-03,2281832
2021-04-04,2285288
2021-04-05,2289824
2021-04-06,2294067
2021-04-07,2298167
2021-04-08,2302173
2021-04-09,2306244
2021-04-10,2309776
2021-04-11,2312901
2021-04-12,2317284
2021-04-13,2321670
2021-04-14,2325959
2021-04-15,2329547
2021-04-16,2335084
2021-04-17,2340417
2021-04-18,2345501
2021-04-19,2352502
2021-04-20,2360557
2021-04-21,2369401
2021-04-22,2379402
2021-04-23,2388200
2021-04-24,2395725
2021-04-25,2405017
2021-04-26,2417417
2021-04-27,2432089
2021-04-28,2445968
2021-04-29,2458565
2021-05-01,2488359
2021-05-02,2504476
2021-05-03,2521164
2021-05-04,2537295
2021-05-05,2558051
2021-05-06,2578418
2021-05-07,2598405
2021-05-09,2634504
2021-05-10,2652130
2021-05-11,2672726
2021-05-12,2693088
2021-05-13,2712562
2021-05-14,2733510
2021-05-15,2751481
2021-05-16,2770980
2021-05-17,2792673
2021-05-18,2812959
2021-05-19,2834098
2021-05-20,2855793
2021-05-21,2878146
2021-05-22,2897503
2021-05-23,2916468
2021-05-24,2936314
2021-05-25,2958620
2021-05-26,2977650
2021-05-27,2998064
2021-05-28,3017377
2021-05-29,3031383
2021-05-30,3042369
2021-05-31,3057424
2021-06-01,3074571
2021-06-02,3088376
2021-06-03,3106938
2021-06-04,3121120
2021-06-05,3199280
2021-06-06,3213013
2021-06-07,3230916
2021-06-08,3248592
2021-06-09,3265234
2021-06-10,3280472
2021-06-11,3295654
2021-06-12,3310148
2021-06-13,3322554
2021-06-14,3337373
2021-06-15,3350663
2021-06-16,3363685
2021-06-17,3376169
2021-06-18,3389206
2021-06-19,3400902
2021-06-20,3411828
2021-06-21,3422732
2021-06-22,3439645
2021-06-23,3452059
2021-06-24,3464291
2021-06-25,3478642
2021-06-26,3488152
2021-06-27,3497988
2021-06-28,3509628
2021-06-29,3521376
2021-06-30,3532944
2021-07-01,3543929
2021-07-02,3554525
2021-07-03,3564658
2021-07-04,3572790
2021-07-05,3584317
2021-07-06,3596902
2021-07-07,3608800
2021-07-08,3619304
2021-07-09,3630617
2021-07-10,3641034
2021-07-11,3650252
2021-07-12,3661836
2021-07-13,3672848
2021-07-14,3685872
2021-07-15,3698640
2021-07-16,3712822
2021-07-17,3722888
2021-07-18,3732516
2021-07-19,3744180
2021-07-20,3757315
2021-07-21,3769931
2021-07-22,3782760
2021-07-23,3800068
2021-07-24,3814978
2021-07-25,3828812
2021-07-26,3846084
2021-07-27,3863602
2021-07-28,3879410
2021-07-29,3893652
2021-07-30,3908313
2021-07-31,3921832
2021-08-01,3934468
2021-08-02,3948279
2021-08-03,3964997
2021-08-04,3981295
2021-08-05,3999703
2021-08-06,4015378
2021-08-07,4028951
2021-08-08,4041329
2021-08-09,4057923
2021-08-10,4077046
2021-08-11,4093702
2021-08-12,4109164
2021-08-13,4127746
2021-08-14,4141319
2021-08-15,4153425
2021-08-16,4169036
2021-08-17,4186725
2021-08-18,4203563
2021-08-19,4220001
2021-08-20,4237655
2021-08-21,4250730
2021-08-22,4263246
2021-08-23,4274572
2021-08-24,4289382
2021-08-25,4304672
2021-08-26,4319046
2021-08-27,4332163
2021-08-28,4345339
2021-08-29,4355636
2021-08-30,4371869
2021-08-31,4384091
2021-09-01,4399026
2021-09-02,4413676
2021-09-03,4428010
2021-09-04,4437885
2021-09-05,4445856
2021-09-06,4461835
2021-09-07,4476869
2021-09-08,4490324
2021-09-09,4502268
2021-09-10,4513184
2021-09-11,4523024
2021-09-12,4534042
2021-09-13,4550581
2021-09-14,4565024
2021-09-15,4581868
2021-09-16,4597047
2021-09-17,4609432
2021-09-18,4620790
2021-09-19,4630803
2021-09-20,4644620
2021-09-21,4658242
2021-09-22,4672172
2021-09-23,4687415
2021-09-24,4703105
2021-09-25,4706634
2021-09-26,4727420
2021-09-27,4742908
2021-09-28,4756911
2021-09-29,4771452
2021-09-30,4783217
2021-10-01,4796585
2021-10-02,4804804
2021-10-03,4815724
2021-10-04,4826598
2021-10-05,4842640
2021-10-06,4858105
2021-10-07,4868777
2021-10-08,4879465
2021-10-09,4891496
2021-10-10,4903900
2021-10-11,4916095
2021-10-12,4925714
2021-10-13,4931308
2021-10-14,4937522
2021-10-15,4942234
2021-10-16,4944007
2021-10-17,4952084
2021-10-18,4961781
2021-10-19,4971697
2021-10-20,4980123
2021-10-21,4988672
2021-10-22,4998048
2021-10-23,5004979
2021-10-24,5012604
2021-10-25,5023468
2021-10-26,5035488
2021-10-27,5044983
2021-10-28,5056338
2021-10-29,5066084
2021-10-30,5073995
2021-10-31,5081894
2021-11-01,5093558
2021-11-02,5103845
2021-11-03,5113758
2021-11-04,5120142
2021-11-05,5124986
2021-11-06,5128918
2021-11-07,5131251
2021-11-08,5136277
2021-11-09,5153013
2021-11-10,5159827
2021-11-11,5172480
2021-11-12,5183546
2021-11-13,5191789
2021-11-14,5201395
2021-11-15,5213797
2021-11-16,5222946
2021-11-17,5234939
2021-11-18,5246090
2021-11-19,5255062
2021-11-20,5262198
2021-11-21,5271321
2021-11-22,5284018
2021-11-23,5294192
2021-11-24,5304112
2021-11-25,5313021
2021-11-26,5323467
2021-11-27,5330099
2021-11-28,5339017
2021-11-29,5348905
2021-11-30,5355374
2021-12-01,5368101
2021-12-02,5379504
2021-12-03,5387340
2021-12-04,5394137
2021-12-05,5404884
2021-12-06,5413501
2021-12-07,5425311
2021-12-08,5437485
2021-12-09,5446936
2021-12-10,5457423
2021-12-11,5466601
2021-12-12,5475283
2021-12-13,5488519
2021-12-14,5502228
2021-12-15,5514222
2021-12-16,5525240
2021-12-17,5534256
2021-12-18,5542253
2021-12-19,5552125
2021-12-20,5556266
2021-12-21,5573355
2021-12-22,5584664
2021-12-23,5596290
2021-12-24,5608188
2021-12-25,5614635
2021-12-26,5624312
2021-12-27,5635198
2021-12-28,5647764
2021-12-29,5655372
2021-12-30,5664269
2021-12-31,5673353
2022-01-01,5694312
2022-01-02,5701943
2022-01-03,5714441
2022-01-04,5723770
2022-01-05,5734037
2022-01-06,5746136
2022-01-07,5761107
2022-01-08,5774371
2022-01-09,5787003
2022-01-10,5798432
2022-01-11,5813465
2022-01-12,5826501
2022-01-13,5841582
2022-01-14,5862142
2022-01-15,5876698
2022-01-16,5891829
2022-01-17,5909294
2022-01-18,5932122
2022-01-19,5955531
2022-01-20,5983028
2022-01-21,6006120
2022-01-22,6026307
2022-01-23,6043744
2022-01-24,6064945
2022-01-25,6090854
2022-01-26,6111213
2022-01-27,6133021
2022-01-28,6152890
2022-01-29,6167452
2022-01-30,6180597
2022-01-31,6196685
2022-02-01,6214359
2022-02-02,6225941
2022-02-03,6238546
