dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-02,45
2020-03-03,61
2020-03-04,40
2020-03-05,80
2020-03-06,81
2020-03-07,79
2020-03-08,84
2020-03-09,175
2020-03-10,306
2020-03-11,580
2020-03-12,938
2020-03-13,1551
2020-03-14,1253
2020-03-15,951
2020-03-16,1683
2020-03-17,2304
2020-03-18,2465
2020-03-19,2498
2020-03-20,3215
2020-03-21,2516
2020-03-22,2109
2020-03-23,4181
2020-03-24,5027
2020-03-25,5319
2020-03-26,6694
2020-03-27,7913
2020-03-28,6893
2020-03-29,5032
2020-03-30,7986
2020-03-31,7962
2020-04-01,8650
2020-04-02,9299
2020-04-03,9479
2020-04-04,9158
2020-04-05,6716
2020-04-06,9369
2020-04-07,10623
2020-04-08,11691
2020-04-09,12209
2020-04-10,10216
2020-04-11,9121
2020-04-12,5210
2020-04-13,8944
2020-04-14,11920
2020-04-15,13649
2020-04-16,13474
2020-04-17,14720
2020-04-18,12795
2020-04-19,9502
2020-04-20,11089
2020-04-21,14930
2020-04-22,15531
2020-04-23,15183
2020-04-24,14817
2020-04-25,13446
2020-04-26,8241
2020-04-27,12207
2020-04-28,15516
2020-04-29,14774
2020-04-30,16438
2020-05-01,12673
2020-05-02,10583
2020-05-03,8440
2020-05-04,11889
2020-05-05,16157
2020-05-06,15774
2020-05-07,16033
2020-05-08,15428
2020-05-09,13522
2020-05-10,7507
2020-05-11,12737
2020-05-12,16644
2020-05-13,18215
2020-05-14,18329
2020-05-15,20598
2020-05-16,15994
2020-05-17,8970
2020-05-18,12108
2020-05-19,16195
2020-05-20,15442
2020-05-21,15346
2020-05-22,15184
2020-05-23,10783
2020-05-24,5814
2020-05-25,11930
2020-05-26,15105
2020-05-27,17221
2020-05-28,16963
2020-05-29,16135
2020-05-30,12650
2020-05-31,6547
2020-06-01,11635
2020-06-02,15640
2020-06-03,17230
2020-06-04,17207
2020-06-05,15309
2020-06-06,11436
2020-06-07,6614
2020-06-08,11210
2020-06-09,13521
2020-06-10,7708
2020-06-11,4764
2020-06-12,10913
2020-06-13,7973
2020-06-14,4754
2020-06-15,11243
2020-06-16,14765
2020-06-17,15067
2020-06-18,13691
2020-06-19,14713
2020-06-20,9036
2020-06-21,6645
2020-06-22,12026
2020-06-23,15884
2020-06-24,13925
2020-06-25,13579
2020-06-26,15766
2020-06-27,10352
2020-06-28,6353
2020-06-29,12541
2020-06-30,15905
2020-07-01,16456
2020-07-02,15535
2020-07-03,14912
2020-07-04,12895
2020-07-05,7044
2020-07-06,12207
2020-07-07,16690
2020-07-08,17180
2020-07-09,15258
2020-07-10,15807
2020-07-11,12236
2020-07-12,6630
2020-07-13,13179
2020-07-14,18244
2020-07-15,16174
2020-07-16,15671
2020-07-17,16066
2020-07-18,12522
2020-07-19,7536
2020-07-20,13662
2020-07-21,17212
2020-07-22,15747
2020-07-23,15759
2020-07-24,15246
2020-07-25,11835
2020-07-26,6422
2020-07-27,13333
2020-07-28,16955
2020-07-29,16712
2020-07-30,14738
2020-07-31,15411
2020-08-01,12150
2020-08-02,7120
2020-08-03,14320
2020-08-04,17290
2020-08-05,17160
2020-08-06,14573
2020-08-07,14943
2020-08-08,10798
2020-08-09,8381
2020-08-10,13077
2020-08-11,17112
2020-08-12,16338
2020-08-13,14785
2020-08-14,16313
2020-08-15,10622
2020-08-16,8020
2020-08-17,14362
2020-08-18,18542
2020-08-19,16820
2020-08-20,14344
2020-08-21,14822
2020-08-22,11502
2020-08-23,8414
2020-08-24,13896
2020-08-25,17940
2020-08-26,16369
2020-08-27,14997
2020-08-28,16652
2020-08-29,12050
2020-08-30,8262
2020-08-31,15660
2020-09-01,18945
2020-09-02,18129
2020-09-03,17163
2020-09-04,17461
2020-09-05,13923
2020-09-06,9490
2020-09-07,15682
2020-09-08,21103
2020-09-09,21724
2020-09-10,19973
2020-09-11,22278
2020-09-12,16528
2020-09-13,12096
2020-09-14,19401
2020-09-15,23714
2020-09-16,23865
2020-09-17,21699
2020-09-18,22108
2020-09-19,16171
2020-09-20,11094
2020-09-21,19878
2020-09-22,23821
2020-09-23,22777
2020-09-24,21342
2020-09-25,24244
2020-09-26,17229
2020-09-27,11412
2020-09-28,20249
2020-09-29,26551
2020-09-30,26310
2020-10-01,24530
2020-10-02,24698
2020-10-03,17593
2020-10-04,11886
2020-10-05,11788
2020-10-06,23191
2020-10-07,29274
2020-10-08,27746
2020-10-09,28948
2020-10-10,21089
2020-10-11,13459
2020-10-12,23343
2020-10-13,31413
2020-10-14,32134
2020-10-15,31146
2020-10-16,32581
2020-10-17,23723
2020-10-18,15106
2020-10-19,26730
2020-10-20,34013
2020-10-21,34052
2020-10-22,32865
2020-10-23,33704
2020-10-24,25879
2020-10-25,17454
2020-10-26,28250
2020-10-27,36108
2020-10-28,36609
2020-10-29,37231
2020-10-30,38671
2020-10-31,31628
2020-11-01,22620
2020-11-02,30450
2020-11-03,41437
2020-11-04,41800
2020-11-05,42026
2020-11-06,42587
2020-11-07,33486
2020-11-08,22131
2020-11-09,33352
2020-11-10,41083
2020-11-11,43837
2020-11-12,44419
2020-11-13,49615
2020-11-14,33856
2020-11-15,23117
2020-11-16,37497
2020-11-17,45300
2020-11-18,48953
2020-11-19,47606
2020-11-20,46623
2020-11-21,34874
2020-11-22,26140
2020-11-23,33829
2020-11-24,47405
2020-11-25,46807
2020-11-26,44836
2020-11-27,45135
2020-11-28,31744
2020-11-29,16934
2020-11-30,32283
2020-12-01,24136
2020-12-02,37280
2020-12-03,43824
2020-12-04,43430
2020-12-05,27914
2020-12-06,15772
2020-12-07,34966
2020-12-08,26091
2020-12-09,34405
2020-12-10,41851
2020-12-11,39389
2020-12-12,27907
2020-12-13,17392
2020-12-14,32708
2020-12-15,41983
2020-12-16,42225
2020-12-17,42711
2020-12-18,43525
2020-12-19,31664
2020-12-20,18383
2020-12-21,40576
2020-12-22,53178
2020-12-23,59267
2020-12-24,33645
2020-12-25,8804
2020-12-26,19922
2020-12-27,17441
2020-12-28,34088
2020-12-29,44884
2020-12-30,44546
2020-12-31,36734
2021-01-01,13937
2021-01-02,32711
2021-01-03,20866
2021-01-04,45075
2021-01-05,55723
2021-01-06,55788
2021-01-07,54836
2021-01-08,56216
2021-01-09,43775
2021-01-10,24980
2021-01-11,47696
2021-01-12,58243
2021-01-13,58861
2021-01-14,60144
2021-01-15,62507
2021-01-16,50768
2021-01-17,31199
2021-01-18,53201
2021-01-19,72116
2021-01-20,75516
2021-01-21,70818
2021-01-22,77057
2021-01-23,63079
2021-01-24,38321
2021-01-25,55558
2021-01-26,74608
2021-01-27,71552
2021-01-28,69769
2021-01-29,68205
2021-01-30,51500
2021-01-31,25623
2021-02-01,47369
2021-02-02,57995
2021-02-03,53401
2021-02-04,50384
2021-02-05,49625
2021-02-06,30356
2021-02-07,15085
2021-02-08,34923
2021-02-09,38694
2021-02-10,37621
2021-02-11,37347
2021-02-12,38752
2021-02-13,21483
2021-02-14,12100
2021-02-15,33135
2021-02-16,32083
2021-02-17,34354
2021-02-18,33985
2021-02-19,33887
2021-02-20,21848
2021-02-21,10854
2021-02-22,31296
2021-02-23,31577
2021-02-24,31235
2021-02-25,30974
2021-02-26,32910
2021-02-27,20380
2021-02-28,11439
2021-03-01,26639
2021-03-02,29735
2021-03-03,29388
2021-03-04,28081
2021-03-05,28636
2021-03-06,19891
2021-03-07,9396
2021-03-08,25303
2021-03-09,24513
2021-03-10,26627
2021-03-11,24313
2021-03-12,27281
2021-03-13,21016
2021-03-14,9709
2021-03-15,26427
2021-03-16,41394
2021-03-17,48102
2021-03-18,52896
2021-03-19,53485
2021-03-20,33514
2021-03-21,10254
2021-03-22,30283
2021-03-23,31200
2021-03-24,29256
2021-03-25,27478
2021-03-26,30147
2021-03-27,22158
2021-03-28,10845
2021-03-29,30192
2021-03-30,29244
2021-03-31,28880
2021-04-01,28742
2021-04-02,14921
2021-04-03,23135
2021-04-04,12404
2021-04-05,59246
2021-04-06,63682
2021-04-07,63338
2021-04-08,58289
2021-04-09,60156
2021-04-10,31800
2021-04-11,12842
2021-04-12,38795
2021-04-13,41484
2021-04-14,41634
2021-04-15,42082
2021-04-16,47052
2021-04-17,31461
2021-04-18,14429
2021-04-19,78716
2021-04-20,96934
2021-04-21,98744
2021-04-22,98063
2021-04-23,88546
2021-04-24,41386
2021-04-25,14485
2021-04-26,53464
2021-04-27,57452
2021-04-28,53345
2021-04-29,54101
2021-04-30,64169
2021-05-01,31454
2021-05-02,17140
2021-05-03,52011
2021-05-04,52560
2021-05-05,49255
2021-05-06,48583
2021-05-07,47849
2021-05-08,31498
2021-05-09,15940
2021-05-10,39435
2021-05-11,41873
2021-05-12,43813
2021-05-13,40249
2021-05-14,46370
2021-05-15,30962
2021-05-16,15707
2021-05-17,43293
2021-05-18,41470
2021-05-19,44399
2021-05-20,44577
2021-05-21,45378
2021-05-22,33560
2021-05-23,16152
2021-05-24,42680
2021-05-25,43590
2021-05-26,50409
2021-05-27,53947
2021-05-28,59275
2021-05-29,43319
2021-05-30,20369
2021-05-31,49817
2021-06-01,58628
2021-06-02,56403
2021-06-03,34517
2021-06-04,52424
2021-06-05,47667
2021-06-06,20912
2021-06-07,48805
2021-06-08,53796
2021-06-09,52961
2021-06-10,27378
2021-06-11,47253
2021-06-12,39162
2021-06-13,18572
2021-06-14,49770
2021-06-15,55532
2021-06-16,54456
2021-06-17,65515
2021-06-18,75479
2021-06-19,47006
2021-06-20,20739
