dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,0
2020-02-16,2
2020-02-17,3
2020-02-18,3
2020-02-19,3
2020-02-20,3
2020-02-21,6
2020-02-22,4
2020-02-23,5
2020-02-24,12
2020-02-25,0
2020-02-26,4
2020-02-27,6
2020-02-28,10
2020-02-29,7
2020-03-01,3
2020-03-02,9
2020-03-03,7
2020-03-04,7
2020-03-05,8
2020-03-06,7
2020-03-07,4
2020-03-08,6
2020-03-09,11
2020-03-10,17
2020-03-11,26
2020-03-12,28
2020-03-13,23
2020-03-14,-10
2020-03-15,-33
2020-03-16,-16
2020-03-17,-20
2020-03-18,-19
2020-03-19,-36
2020-03-20,-42
2020-03-21,-48
2020-03-22,-58
2020-03-23,-42
2020-03-24,-40
2020-03-25,-42
2020-03-26,-42
2020-03-27,-39
2020-03-28,-47
2020-03-29,-59
2020-03-30,-45
2020-03-31,-36
2020-04-01,-40
2020-04-02,-35
2020-04-03,-34
2020-04-04,-44
2020-04-05,-60
2020-04-06,-39
2020-04-07,-30
2020-04-08,-27
2020-04-09,-28
2020-04-10,-45
2020-04-11,-40
2020-04-12,-83
2020-04-13,-44
2020-04-14,-33
2020-04-15,-35
2020-04-16,-34
2020-04-17,-30
2020-04-18,-40
2020-04-19,-53
2020-04-20,-44
2020-04-21,-36
2020-04-22,-38
2020-04-23,-36
2020-04-24,-33
2020-04-25,-41
2020-04-26,-50
2020-04-27,-37
2020-04-28,-31
2020-04-29,-32
2020-04-30,-19
2020-05-01,-44
2020-05-02,-33
2020-05-03,-44
2020-05-04,-27
2020-05-05,-24
2020-05-06,-23
2020-05-07,-22
2020-05-08,-19
2020-05-09,-26
2020-05-10,-36
2020-05-11,-25
2020-05-12,-21
2020-05-13,-27
2020-05-14,-22
2020-05-15,-19
2020-05-16,-21
2020-05-17,-30
2020-05-18,-22
2020-05-19,-20
2020-05-20,-19
2020-05-21,-16
2020-05-22,-15
2020-05-23,-18
2020-05-24,-27
2020-05-25,-18
2020-05-26,-17
2020-05-27,-17
2020-05-28,-12
2020-05-29,-11
2020-05-30,-14
2020-05-31,-22
2020-06-01,-8
2020-06-02,-12
2020-06-03,-12
2020-06-04,-11
2020-06-05,-10
2020-06-06,-13
2020-06-07,-19
2020-06-08,-8
2020-06-09,-2
2020-06-10,-8
2020-06-11,-14
2020-06-12,-5
2020-06-13,-16
2020-06-14,-22
2020-06-15,-13
2020-06-16,-8
2020-06-17,-11
2020-06-18,-11
2020-06-19,-10
2020-06-20,-13
2020-06-21,-19
2020-06-22,-12
2020-06-23,-7
2020-06-24,-14
2020-06-25,-10
2020-06-26,-10
2020-06-27,-13
2020-06-28,-19
2020-06-29,-12
2020-06-30,-5
2020-07-01,-5
2020-07-02,-4
2020-07-03,-4
2020-07-04,-8
2020-07-05,-15
2020-07-06,-5
2020-07-07,-2
2020-07-08,-2
2020-07-09,-3
2020-07-10,-4
2020-07-11,-8
2020-07-12,-13
2020-07-13,-4
2020-07-14,-3
2020-07-15,-5
2020-07-16,-3
2020-07-17,-2
2020-07-18,-6
2020-07-19,-12
2020-07-20,-1
2020-07-21,-2
2020-07-22,-3
2020-07-23,0
2020-07-24,-1
2020-07-25,-5
2020-07-26,-12
2020-07-27,0
2020-07-28,2
2020-07-29,0
2020-07-30,3
2020-07-31,4
2020-08-01,0
2020-08-02,-4
2020-08-03,9
2020-08-04,9
2020-08-05,7
2020-08-06,7
2020-08-07,4
2020-08-08,-2
2020-08-09,-4
2020-08-10,12
2020-08-11,10
2020-08-12,9
2020-08-13,7
2020-08-14,8
2020-08-15,-2
2020-08-16,-4
2020-08-17,12
2020-08-18,10
2020-08-19,8
2020-08-20,6
2020-08-21,4
2020-08-22,-5
2020-08-23,-9
2020-08-24,5
2020-08-25,6
2020-08-26,4
2020-08-27,4
2020-08-28,4
2020-08-29,-5
2020-08-30,-9
2020-08-31,6
2020-09-01,8
2020-09-02,3
2020-09-03,2
2020-09-04,1
2020-09-05,-5
2020-09-06,-7
2020-09-07,3
2020-09-08,6
2020-09-09,3
2020-09-10,3
2020-09-11,0
2020-09-12,-5
2020-09-13,-8
2020-09-14,1
2020-09-15,2
2020-09-16,5
2020-09-17,2
2020-09-18,-4
2020-09-19,-5
2020-09-20,-7
2020-09-21,0
2020-09-22,2
2020-09-23,2
2020-09-24,1
2020-09-25,0
2020-09-26,-4
2020-09-27,-9
2020-09-28,3
2020-09-29,4
2020-09-30,7
2020-10-01,7
2020-10-02,3
2020-10-03,1
2020-10-04,-6
2020-10-05,-5
2020-10-06,4
2020-10-07,2
2020-10-08,5
2020-10-09,1
2020-10-10,-4
2020-10-11,-7
2020-10-12,2
2020-10-13,1
2020-10-14,1
2020-10-15,3
2020-10-16,4
2020-10-17,-3
2020-10-18,-10
2020-10-19,-5
2020-10-20,-6
2020-10-21,3
2020-10-22,2
2020-10-23,5
2020-10-24,-3
2020-10-25,-14
2020-10-26,0
2020-10-27,0
2020-10-28,3
2020-10-29,6
2020-10-30,2
2020-10-31,-6
2020-11-01,-20
2020-11-02,-3
2020-11-03,1
2020-11-04,0
2020-11-05,-1
2020-11-06,-3
2020-11-07,-5
2020-11-08,-16
2020-11-09,-1
2020-11-10,0
2020-11-11,1
2020-11-12,1
2020-11-13,11
2020-11-14,-33
2020-11-15,-40
2020-11-16,1
2020-11-17,-1
2020-11-18,-3
2020-11-19,1
2020-11-20,9
2020-11-21,-31
2020-11-22,-35
2020-11-23,4
2020-11-24,2
2020-11-25,-2
2020-11-26,3
2020-11-27,10
2020-11-28,-28
2020-11-29,-33
2020-11-30,-7
2020-12-01,-24
2020-12-02,15
2020-12-03,11
2020-12-04,7
2020-12-05,-24
2020-12-06,-32
2020-12-07,-6
2020-12-08,-24
2020-12-09,12
2020-12-10,4
2020-12-11,6
2020-12-12,-18
2020-12-13,-25
2020-12-14,6
2020-12-15,7
2020-12-16,8
2020-12-17,12
2020-12-18,11
2020-12-19,-15
2020-12-20,-17
2020-12-21,24
2020-12-22,27
2020-12-23,41
2020-12-24,19
2020-12-25,-84
2020-12-26,-31
2020-12-27,-32
2020-12-28,11
2020-12-29,13
2020-12-30,35
2020-12-31,29
2021-01-01,-87
2021-01-02,-36
2021-01-03,-36
2021-01-04,12
2021-01-05,6
2021-01-06,4
2021-01-07,3
2021-01-08,10
2021-01-09,-34
2021-01-10,-37
2021-01-11,12
2021-01-12,6
2021-01-13,6
2021-01-14,2
2021-01-15,-15
2021-01-16,-33
2021-01-17,-41
2021-01-18,-16
2021-01-19,-17
2021-01-20,-22
2021-01-21,-17
2021-01-22,-17
2021-01-23,-43
2021-01-24,-37
2021-01-25,-25
2021-01-26,-23
2021-01-27,-22
2021-01-28,-17
2021-01-29,-14
2021-01-30,-34
2021-01-31,-45
2021-02-01,-15
2021-02-02,-16
2021-02-03,-18
2021-02-04,-17
2021-02-05,-15
2021-02-06,-34
2021-02-07,-42
2021-02-08,-16
2021-02-09,-17
2021-02-10,-15
2021-02-11,-15
2021-02-12,-7
2021-02-13,-26
2021-02-14,-30
2021-02-15,-8
2021-02-16,-15
2021-02-17,-11
2021-02-18,-11
2021-02-19,-5
2021-02-20,-35
2021-02-21,-34
2021-02-22,-9
2021-02-23,-8
2021-02-24,-9
2021-02-25,-7
2021-02-26,1
2021-02-27,-19
2021-02-28,-25
2021-03-01,-3
2021-03-02,-3
2021-03-03,-4
2021-03-04,-5
2021-03-05,1
2021-03-06,-18
2021-03-07,-25
2021-03-08,4
2021-03-09,-1
2021-03-10,-2
2021-03-11,0
2021-03-12,2
2021-03-13,-17
2021-03-14,-23
2021-03-15,4
2021-03-16,5
2021-03-17,4
2021-03-18,9
2021-03-19,13
2021-03-20,-10
2021-03-21,-19
2021-03-22,6
2021-03-23,5
2021-03-24,5
2021-03-25,9
2021-03-26,10
2021-03-27,-8
2021-03-28,-23
2021-03-29,4
2021-03-30,8
2021-03-31,14
2021-04-01,28
2021-04-02,-1
2021-04-03,3
2021-04-04,-49
2021-04-05,15
2021-04-06,13
2021-04-07,11
2021-04-08,17
2021-04-09,14
2021-04-10,-1
2021-04-11,-11
2021-04-12,10
2021-04-13,9
2021-04-14,8
2021-04-15,12
2021-04-16,13
2021-04-17,2
2021-04-18,-7
2021-04-19,15
2021-04-20,15
2021-04-21,10
2021-04-22,15
2021-04-23,13
2021-04-24,3
2021-04-25,-10
2021-04-26,12
2021-04-27,14
2021-04-28,14
2021-04-29,19
2021-04-30,24
2021-05-01,8
2021-05-02,6
2021-05-03,22
2021-05-04,21
2021-05-05,19
2021-05-06,19
2021-05-07,19
2021-05-08,6
2021-05-09,-1
2021-05-10,21
2021-05-11,22
2021-05-12,22
2021-05-13,21
2021-05-14,25
2021-05-15,7
2021-05-16,1
2021-05-17,25
2021-05-18,22
2021-05-19,23
2021-05-20,26
2021-05-21,26
2021-05-22,9
2021-05-23,2
2021-05-24,24
2021-05-25,25
2021-05-26,24
2021-05-27,26
2021-05-28,29
2021-05-29,13
2021-05-30,6
2021-05-31,34
2021-06-01,36
2021-06-02,35
2021-06-03,20
2021-06-04,36
2021-06-05,11
2021-06-06,5
2021-06-07,32
2021-06-08,35
2021-06-09,38
2021-06-10,17
2021-06-11,36
2021-06-12,12
2021-06-13,4
2021-06-14,28
2021-06-15,22
2021-06-16,29
2021-06-17,25
2021-06-18,24
2021-06-19,10
2021-06-20,3
2021-06-21,25
2021-06-22,28
2021-06-23,30
2021-06-24,24
2021-06-25,28
2021-06-26,15
2021-06-27,9
2021-06-28,26
2021-06-29,25
2021-06-30,32
2021-07-01,35
2021-07-02,31
2021-07-03,21
2021-07-04,12
2021-07-05,34
2021-07-06,34
2021-07-07,34
2021-07-08,39
2021-07-09,35
2021-07-10,21
2021-07-11,14
2021-07-12,37
2021-07-13,36
2021-07-14,34
2021-07-15,36
2021-07-16,35
2021-07-17,21
2021-07-18,15
2021-07-19,40
2021-07-20,39
2021-07-21,37
2021-07-22,39
2021-07-23,38
2021-07-24,22
2021-07-25,15
2021-07-26,41
2021-07-27,39
2021-07-28,40
2021-07-29,44
2021-07-30,45
2021-07-31,31
2021-08-01,29
2021-08-02,53
2021-08-03,51
2021-08-04,50
2021-08-05,52
2021-08-06,48
2021-08-07,35
2021-08-08,27
2021-08-09,57
2021-08-10,54
2021-08-11,53
2021-08-12,54
2021-08-13,49
2021-08-14,33
2021-08-15,24
2021-08-16,59
2021-08-17,55
2021-08-18,51
2021-08-19,52
2021-08-20,48
2021-08-21,29
2021-08-22,21
2021-08-23,50
2021-08-24,47
2021-08-25,48
2021-08-26,46
2021-08-27,42
2021-08-28,26
2021-08-29,19
2021-08-30,45
2021-08-31,47
2021-09-01,47
2021-09-02,46
2021-09-03,40
2021-09-04,27
2021-09-05,22
2021-09-06,43
2021-09-07,41
2021-09-08,43
2021-09-09,43
2021-09-10,38
2021-09-11,25
2021-09-12,21
2021-09-13,38
2021-09-14,37
2021-09-15,39
2021-09-16,42
2021-09-17,38
2021-09-18,26
2021-09-19,22
2021-09-20,37
2021-09-21,38
2021-09-22,36
2021-09-23,38
2021-09-24,35
2021-09-25,22
2021-09-26,25
2021-09-27,32
2021-09-28,36
2021-09-29,34
2021-09-30,40
2021-10-01,36
2021-10-02,25
2021-10-03,18
2021-10-04,43
2021-10-05,23
2021-10-06,34
2021-10-07,35
2021-10-08,34
2021-10-09,24
2021-10-10,19
2021-10-11,36
2021-10-12,37
2021-10-13,32
2021-10-14,33
2021-10-15,32
2021-10-16,21
2021-10-17,14
2021-10-18,30
2021-10-19,31
2021-10-20,31
2021-10-21,34
2021-10-22,33
2021-10-23,22
2021-10-24,16
2021-10-25,35
2021-10-26,36
2021-10-27,35
2021-10-28,41
2021-10-29,36
2021-10-30,29
2021-10-31,24
2021-11-01,30
2021-11-02,36
2021-11-03,37
2021-11-04,38
2021-11-05,35
2021-11-06,26
2021-11-07,20
2021-11-08,37
2021-11-09,37
2021-11-10,37
2021-11-11,36
2021-11-12,32
2021-11-13,24
2021-11-14,17
2021-11-15,32
2021-11-16,36
2021-11-17,33
2021-11-18,34
2021-11-19,35
2021-11-20,24
2021-11-21,18
2021-11-22,32
2021-11-23,34
2021-11-24,33
2021-11-25,35
2021-11-26,39
2021-11-27,27
2021-11-28,18
2021-11-29,39
2021-11-30,49
2021-12-01,33
2021-12-02,48
2021-12-03,42
2021-12-04,30
2021-12-05,23
2021-12-06,44
2021-12-07,46
2021-12-08,34
2021-12-09,47
2021-12-10,42
2021-12-11,30
2021-12-12,24
2021-12-13,43
2021-12-14,45
2021-12-15,45
2021-12-16,51
2021-12-17,47
2021-12-18,38
2021-12-19,32
2021-12-20,52
2021-12-21,66
2021-12-22,79
2021-12-23,101
2021-12-24,62
2021-12-25,-78
2021-12-26,1
2021-12-27,52
2021-12-28,55
2021-12-29,62
2021-12-30,85
2021-12-31,72
2022-01-01,-75
2022-01-02,19
2022-01-03,42
2022-01-04,40
2022-01-05,37
2022-01-06,42
2022-01-07,35
2022-01-08,25
2022-01-09,12
2022-01-10,41
2022-01-11,39
2022-01-12,36
2022-01-13,39
2022-01-14,36
2022-01-15,23
2022-01-16,15
2022-01-17,36
2022-01-18,35
2022-01-19,37
2022-01-20,39
2022-01-21,38
2022-01-22,24
2022-01-23,15
2022-01-24,36
2022-01-25,36
2022-01-26,34
2022-01-27,36
2022-01-28,36
2022-01-29,24
2022-01-30,25
2022-01-31,38
2022-02-01,41
2022-02-02,39
2022-02-03,39
2022-02-04,36
2022-02-05,27
2022-02-06,19
2022-02-07,37
2022-02-08,40
2022-02-09,39
2022-02-10,40
2022-02-11,37
2022-02-12,27
2022-02-13,15
2022-02-14,49
