dates,covid19mobilitytrend_localbusiness
2020-02-15,4
2020-02-16,-3
2020-02-17,0
2020-02-18,2
2020-02-19,4
2020-02-20,6
2020-02-21,4
2020-02-22,4
2020-02-23,8
2020-02-24,18
2020-02-25,-2
2020-02-26,0
2020-02-27,4
2020-02-28,2
2020-02-29,0
2020-03-01,-8
2020-03-02,3
2020-03-03,-1
2020-03-04,2
2020-03-05,3
2020-03-06,0
2020-03-07,3
2020-03-08,-1
2020-03-09,0
2020-03-10,0
2020-03-11,-1
2020-03-12,-9
2020-03-13,-27
2020-03-14,-47
2020-03-15,-62
2020-03-16,-50
2020-03-17,-54
2020-03-18,-55
2020-03-19,-67
2020-03-20,-77
2020-03-21,-81
2020-03-22,-83
2020-03-23,-74
2020-03-24,-73
2020-03-25,-74
2020-03-26,-74
2020-03-27,-75
2020-03-28,-79
2020-03-29,-83
2020-03-30,-74
2020-03-31,-72
2020-04-01,-73
2020-04-02,-70
2020-04-03,-72
2020-04-04,-78
2020-04-05,-84
2020-04-06,-72
2020-04-07,-68
2020-04-08,-67
2020-04-09,-71
2020-04-10,-81
2020-04-11,-78
2020-04-12,-86
2020-04-13,-75
2020-04-14,-68
2020-04-15,-69
2020-04-16,-69
2020-04-17,-69
2020-04-18,-72
2020-04-19,-78
2020-04-20,-69
2020-04-21,-66
2020-04-22,-67
2020-04-23,-65
2020-04-24,-68
2020-04-25,-73
2020-04-26,-77
2020-04-27,-65
2020-04-28,-63
2020-04-29,-64
2020-04-30,-60
2020-05-01,-77
2020-05-02,-71
2020-05-03,-72
2020-05-04,-58
2020-05-05,-57
2020-05-06,-56
2020-05-07,-55
2020-05-08,-58
2020-05-09,-63
2020-05-10,-68
2020-05-11,-56
2020-05-12,-54
2020-05-13,-58
2020-05-14,-56
2020-05-15,-57
2020-05-16,-57
2020-05-17,-62
2020-05-18,-44
2020-05-19,-43
2020-05-20,-43
2020-05-21,-41
2020-05-22,-44
2020-05-23,-45
2020-05-24,-49
2020-05-25,-40
2020-05-26,-39
2020-05-27,-38
2020-05-28,-36
2020-05-29,-39
2020-05-30,-41
2020-05-31,-45
2020-06-01,-29
2020-06-02,-32
2020-06-03,-32
2020-06-04,-31
2020-06-05,-33
2020-06-06,-35
2020-06-07,-38
2020-06-08,-28
2020-06-09,-23
2020-06-10,-27
2020-06-11,-35
2020-06-12,-32
2020-06-13,-35
2020-06-14,-37
2020-06-15,-28
2020-06-16,-25
2020-06-17,-26
2020-06-18,-26
2020-06-19,-28
2020-06-20,-30
2020-06-21,-34
2020-06-22,-27
2020-06-23,-26
2020-06-24,-29
2020-06-25,-26
2020-06-26,-29
2020-06-27,-32
2020-06-28,-34
2020-06-29,-24
2020-06-30,-20
2020-07-01,-19
2020-07-02,-18
2020-07-03,-22
2020-07-04,-25
2020-07-05,-29
2020-07-06,-20
2020-07-07,-18
2020-07-08,-17
2020-07-09,-16
2020-07-10,-22
2020-07-11,-26
2020-07-12,-28
2020-07-13,-18
2020-07-14,-17
2020-07-15,-15
2020-07-16,-15
2020-07-17,-20
2020-07-18,-24
2020-07-19,-25
2020-07-20,-14
2020-07-21,-14
2020-07-22,-14
2020-07-23,-12
2020-07-24,-18
2020-07-25,-21
2020-07-26,-23
2020-07-27,-13
2020-07-28,-11
2020-07-29,-10
2020-07-30,-8
2020-07-31,-13
2020-08-01,-17
2020-08-02,-16
2020-08-03,-4
2020-08-04,-3
2020-08-05,-2
2020-08-06,-1
2020-08-07,-9
2020-08-08,-12
2020-08-09,-12
2020-08-10,2
2020-08-11,1
2020-08-12,3
