dates,covid19mobilitytrend_transporthub
2020-02-15,2
2020-02-16,1
2020-02-17,3
2020-02-18,1
2020-02-19,4
2020-02-20,7
2020-02-21,5
2020-02-22,10
2020-02-23,9
2020-02-24,-25
2020-02-25,-32
2020-02-26,-1
2020-02-27,2
2020-02-28,3
2020-02-29,7
2020-03-01,4
2020-03-02,5
2020-03-03,3
2020-03-04,6
2020-03-05,3
2020-03-06,4
2020-03-07,5
2020-03-08,2
2020-03-09,3
2020-03-10,-5
2020-03-11,8
2020-03-12,4
2020-03-13,3
2020-03-14,-2
2020-03-15,-16
2020-03-16,-39
2020-03-17,-54
2020-03-18,-60
2020-03-19,-63
2020-03-20,-64
2020-03-21,-62
2020-03-22,-64
2020-03-23,-65
2020-03-24,-67
2020-03-25,-65
2020-03-26,-64
2020-03-27,-64
2020-03-28,-60
2020-03-29,-62
2020-03-30,-64
2020-03-31,-64
2020-04-01,-64
2020-04-02,-64
2020-04-03,-66
2020-04-04,-63
2020-04-05,-65
2020-04-06,-64
2020-04-07,-64
2020-04-08,-61
2020-04-09,-67
2020-04-10,-73
2020-04-11,-65
2020-04-12,-65
2020-04-13,-62
2020-04-14,-61
2020-04-15,-61
2020-04-16,-60
2020-04-17,-61
2020-04-18,-59
2020-04-19,-64
2020-04-20,-61
2020-04-21,-61
2020-04-22,-61
2020-04-23,-60
2020-04-24,-61
2020-04-25,-57
2020-04-26,-60
2020-04-27,-58
2020-04-28,-57
2020-04-29,-57
2020-04-30,-54
2020-05-01,-62
2020-05-02,-54
2020-05-03,-60
2020-05-04,-56
2020-05-05,-55
2020-05-06,-54
2020-05-07,-53
2020-05-08,-53
2020-05-09,-44
2020-05-10,-45
2020-05-11,-55
2020-05-12,-52
2020-05-13,-53
2020-05-14,-52
2020-05-15,-52
2020-05-16,-46
2020-05-17,-54
2020-05-18,-50
2020-05-19,-51
2020-05-20,-50
2020-05-21,-51
2020-05-22,-51
2020-05-23,-47
2020-05-24,-54
2020-05-25,-50
2020-05-26,-52
2020-05-27,-52
2020-05-28,-49
2020-05-29,-48
2020-05-30,-45
2020-05-31,-53
2020-06-01,-44
2020-06-02,-41
2020-06-03,-39
2020-06-04,-39
2020-06-05,-40
2020-06-06,-38
2020-06-07,-42
2020-06-08,-45
2020-06-09,-46
2020-06-10,-45
2020-06-11,-44
2020-06-12,-44
2020-06-13,-39
2020-06-14,-45
2020-06-15,-38
2020-06-16,-38
2020-06-17,-34
2020-06-18,-37
2020-06-19,-34
2020-06-20,-28
2020-06-21,-30
2020-06-22,-61
2020-06-23,-56
2020-06-24,-60
2020-06-25,-54
2020-06-26,-53
2020-06-27,-49
2020-06-28,-51
2020-06-29,-45
2020-06-30,-42
2020-07-01,-41
2020-07-02,-41
2020-07-03,-42
2020-07-04,-38
2020-07-05,-45
2020-07-06,-53
2020-07-07,-55
2020-07-08,-49
2020-07-09,-50
2020-07-10,-50
2020-07-11,-46
2020-07-12,-51
2020-07-13,-41
2020-07-14,-39
2020-07-15,-43
2020-07-16,-42
2020-07-17,-42
2020-07-18,-36
2020-07-19,-42
2020-07-20,-52
2020-07-21,-51
2020-07-22,-47
2020-07-23,-47
2020-07-24,-55
2020-07-25,-47
2020-07-26,-53
2020-07-27,-45
2020-07-28,-44
2020-07-29,-44
2020-07-30,-45
2020-07-31,-43
2020-08-01,-41
2020-08-02,-48
2020-08-03,-52
2020-08-04,-49
2020-08-05,-49
2020-08-06,-49
2020-08-07,-50
2020-08-08,-46
2020-08-09,-49
2020-08-10,-41
2020-08-11,-39
2020-08-12,-39
2020-08-13,-39
2020-08-14,-37
2020-08-15,-34
2020-08-16,-42
2020-08-17,-51
2020-08-18,-50
2020-08-19,-47
2020-08-20,-48
2020-08-21,-50
2020-08-22,-45
2020-08-23,-49
2020-08-24,-39
2020-08-25,-39
2020-08-26,-37
2020-08-27,-37
2020-08-28,-36
2020-08-29,-32
2020-08-30,-41
2020-08-31,-50
2020-09-01,-46
2020-09-02,-48
2020-09-03,-47
2020-09-04,-46
2020-09-05,-43
2020-09-06,-46
2020-09-07,-35
2020-09-08,-34
2020-09-09,-34
2020-09-10,-32
2020-09-11,-33
2020-09-12,-29
2020-09-13,-34
2020-09-14,-45
2020-09-15,-44
