dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,6
2020-03-15,15
2020-03-16,0
2020-03-17,16
2020-03-18,3
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,30
2020-03-24,7
2020-03-25,0
2020-03-26,14
2020-03-27,0
2020-03-28,15
2020-03-29,7
2020-03-30,0
2020-03-31,16
2020-04-01,0
2020-04-02,14
2020-04-03,1
2020-04-04,0
2020-04-05,0
2020-04-06,0
2020-04-07,15
2020-04-08,6
2020-04-09,1
2020-04-10,0
2020-04-11,5
2020-04-12,0
2020-04-13,0
2020-04-14,10
2020-04-15,0
2020-04-16,12
2020-04-17,4
2020-04-18,7
2020-04-19,0
2020-04-20,24
2020-04-21,28
2020-04-22,29
2020-04-23,3
2020-04-24,10
2020-04-25,20
2020-04-26,0
2020-04-27,5
2020-04-28,2
2020-04-29,4
2020-04-30,0
2020-05-01,2
2020-05-02,2
2020-05-03,12
2020-05-04,0
2020-05-05,12
2020-05-06,4
2020-05-07,6
2020-05-08,12
2020-05-09,2
2020-05-10,7
2020-05-11,14
2020-05-12,12
2020-05-13,8
2020-05-14,18
2020-05-15,0
2020-05-16,15
2020-05-17,49
2020-05-18,37
2020-05-19,77
2020-05-20,0
2020-05-21,206
2020-05-22,0
2020-05-23,58
2020-05-24,62
2020-05-25,66
2020-05-26,111
2020-05-27,56
2020-05-28,34
2020-05-29,34
2020-05-30,82
2020-05-31,43
2020-06-01,89
2020-06-02,51
2020-06-03,152
2020-06-04,157
2020-06-05,133
2020-06-06,135
2020-06-07,58
2020-06-08,171
2020-06-09,61
2020-06-10,96
2020-06-11,159
2020-06-12,106
2020-06-13,76
2020-06-14,65
2020-06-15,25
2020-06-16,74
2020-06-17,84
2020-06-18,88
2020-06-19,236
2020-06-20,98
2020-06-21,107
2020-06-22,199
2020-06-23,128
2020-06-24,130
2020-06-25,138
2020-06-26,179
2020-06-27,198
2020-06-28,216
2020-06-29,351
2020-06-30,167
2020-07-01,233
2020-07-02,302
2020-07-03,230
2020-07-04,211
2020-07-05,264
2020-07-06,213
2020-07-07,419
2020-07-08,242
2020-07-09,282
2020-07-10,317
2020-07-11,362
2020-07-12,431
2020-07-13,375
2020-07-14,287
2020-07-15,242
2020-07-16,303
2020-07-17,418
2020-07-18,426
2020-07-19,337
2020-07-20,292
2020-07-21,408
2020-07-22,443
2020-07-23,440
2020-07-24,390
2020-07-25,449
2020-07-26,650
2020-07-27,666
2020-07-28,534
2020-07-29,525
2020-07-30,583
2020-07-31,588
2020-08-01,700
2020-08-02,715
2020-08-03,869
2020-08-04,763
2020-08-05,548
2020-08-06,684
2020-08-07,861
2020-08-08,981
2020-08-09,886
2020-08-10,795
2020-08-11,844
2020-08-12,995
2020-08-13,1138
2020-08-14,1150
2020-08-15,1281
2020-08-16,1012
2020-08-17,1226
2020-08-18,1148
2020-08-19,1047
2020-08-20,895
2020-08-21,1171
2020-08-22,699
2020-08-23,621
2020-08-24,769
2020-08-25,607
2020-08-26,774
2020-08-27,820
2020-08-28,807
2020-08-29,933
2020-08-30,981
2020-08-31,1067
2020-09-01,922
2020-09-02,860
2020-09-03,1028
2020-09-04,1127
2020-09-05,994
2020-09-06,1096
2020-09-07,1192
2020-09-08,1124
2020-09-09,1061
2020-09-10,1213
2020-09-11,1188
2020-09-12,1072
2020-09-13,840
2020-09-14,967
2020-09-15,1939
2020-09-16,0
2020-09-17,1086
2020-09-18,761
2020-09-19,868
2020-09-20,890
2020-09-21,775
2020-09-22,707
2020-09-23,787
2020-09-24,1010
2020-09-25,986
2020-09-26,967
2020-09-27,867
2020-09-28,667
2020-09-29,751
2020-09-30,837
2020-10-01,835
2020-10-02,759
2020-10-03,907
2020-10-04,791
2020-10-05,826
2020-10-06,788
2020-10-07,683
2020-10-08,679
2020-10-09,608
2020-10-10,615
2020-10-11,677
2020-10-12,757
2020-10-13,684
2020-10-14,619
2020-10-15,635
2020-10-16,614
2020-10-17,464
2020-10-18,289
2020-10-19,531
2020-10-20,347
2020-10-21,525
2020-10-22,483
2020-10-23,391
2020-10-24,381
2020-10-25,0
2020-10-26,726
2020-10-27,423
2020-10-28,482
2020-10-29,353
2020-10-30,476
2020-10-31,404
2020-11-01,309
2020-11-02,424
2020-11-03,312
2020-11-04,380
2020-11-05,395
2020-11-06,380
2020-11-07,441
2020-11-08,384
2020-11-09,393
2020-11-10,185
2020-11-11,266
2020-11-12,296
2020-11-13,305
2020-11-14,390
2020-11-15,301
2020-11-16,492
2020-11-17,419
2020-11-18,387
2020-11-19,311
2020-11-20,300
2020-11-21,315
2020-11-22,352
2020-11-23,418
2020-11-24,400
2020-11-25,308
2020-11-26,355
2020-11-27,319
2020-11-28,398
2020-11-29,309
2020-11-30,236
2020-12-01,280
2020-12-02,354
2020-12-03,227
2020-12-04,446
2020-12-05,481
2020-12-06,329
2020-12-07,300
2020-12-08,265
2020-12-09,0
2020-12-10,942
2020-12-11,468
2020-12-12,428
2020-12-13,435
2020-12-14,462
2020-12-15,609
2020-12-16,339
2020-12-17,355
2020-12-18,237
2020-12-19,364
2020-12-20,314
2020-12-21,386
2020-12-22,294
2020-12-23,438
2020-12-24,315
2020-12-25,196
2020-12-26,221
2020-12-27,358
2020-12-28,348
2020-12-29,365
2020-12-30,320
2020-12-31,225
2021-01-01,260
2021-01-02,441
2021-01-03,0
2021-01-04,521
2021-01-05,147
2021-01-06,177
2021-01-07,255
2021-01-08,246
2021-01-09,414
2021-01-10,345
2021-01-11,505
2021-01-12,438
2021-01-13,373
2021-01-14,316
2021-01-15,512
2021-01-16,604
2021-01-17,441
2021-01-18,450
2021-01-19,497
2021-01-20,641
2021-01-21,673
2021-01-22,574
2021-01-23,569
2021-01-24,535
2021-01-25,450
2021-01-26,464
2021-01-27,403
2021-01-28,413
2021-01-29,433
2021-01-30,406
2021-01-31,412
2021-02-01,547
2021-02-02,604
2021-02-03,419
2021-02-04,406
2021-02-05,563
2021-02-06,460
2021-02-07,456
2021-02-08,412
2021-02-09,473
2021-02-10,480
2021-02-11,500
2021-02-12,380
2021-02-13,352
2021-02-14,431
2021-02-15,484
2021-02-16,475
2021-02-17,359
2021-02-18,350
2021-02-19,392
2021-02-20,462
2021-02-21,333
2021-02-22,489
2021-02-23,465
2021-02-24,477
2021-02-25,441
2021-02-26,459
2021-02-27,426
2021-02-28,424
2021-03-01,444
2021-03-02,377
2021-03-03,429
2021-03-04,389
2021-03-05,449
2021-03-06,577
2021-03-07,396
2021-03-08,529
2021-03-09,453
2021-03-10,436
2021-03-11,547
2021-03-12,475
2021-03-13,481
2021-03-14,509
2021-03-15,593
2021-03-16,574
2021-03-17,535
2021-03-18,540
2021-03-19,549
2021-03-20,631
2021-03-21,937
2021-03-22,1161
2021-03-23,817
2021-03-24,771
2021-03-25,614
2021-03-26,807
2021-03-27,850
2021-03-28,740
2021-03-29,758
2021-03-30,992
2021-03-31,1288
2021-04-01,1206
2021-04-02,1348
2021-04-03,1254
2021-04-04,979
2021-04-05,1607
2021-04-06,1786
2021-04-07,1425
2021-04-08,1526
2021-04-09,1115
2021-04-10,1184
2021-04-11,1088
2021-04-12,1325
2021-04-13,1101
2021-04-14,925
2021-04-15,1160
2021-04-16,1122
2021-04-17,1271
2021-04-18,1244
2021-04-19,1294
2021-04-20,1287
2021-04-21,1405
2021-04-22,1141
2021-04-23,1009
2021-04-24,1318
2021-04-25,1318
2021-04-26,1142
2021-04-27,995
2021-04-28,980
2021-04-29,1223
2021-04-30,1238
2021-05-01,1427
2021-05-02,1297
2021-05-03,1182
2021-05-04,1202
2021-05-05,864
2021-05-06,876
2021-05-07,951
2021-05-08,1299
2021-05-09,1124
2021-05-10,1368
2021-05-11,1321
2021-05-12,1292
2021-05-13,954
2021-05-14,832
2021-05-15,890
2021-05-16,1160
2021-05-17,1233
2021-05-18,1070
2021-05-19,1114
2021-05-20,1188
2021-05-21,1211
2021-05-22,1050
2021-05-23,1178
2021-05-24,1010
2021-05-25,1293
2021-05-26,1474
2021-05-27,1317
2021-05-28,1271
2021-05-29,1421
2021-05-30,1319
2021-05-31,1296
2021-06-01,1357
2021-06-02,1365
2021-06-03,1402
2021-06-04,1188
2021-06-05,1258
2021-06-06,1239
2021-06-07,1462
2021-06-08,1424
2021-06-09,1483
2021-06-10,1679
2021-06-11,1464
2021-06-12,1083
2021-06-13,973
2021-06-14,1489
2021-06-15,1377
2021-06-16,1197
2021-06-17,1233
2021-06-18,1341
2021-06-19,1405
2021-06-20,1278
2021-06-21,1273
2021-06-22,1327
2021-06-23,1298
2021-06-24,1334
2021-06-25,1179
2021-06-26,1091
2021-06-27,1310
2021-06-28,1397
2021-06-29,1286
2021-06-30,1019
2021-07-01,1025
2021-07-02,1033
2021-07-03,1312
2021-07-04,1181
2021-07-05,1190
2021-07-06,1240
2021-07-07,1030
2021-07-08,1148
2021-07-09,1167
2021-07-10,927
2021-07-11,1033
2021-07-12,802
2021-07-13,1200
2021-07-14,968
2021-07-15,1080
2021-07-16,1109
2021-07-17,1263
2021-07-18,1162
2021-07-19,1192
2021-07-20,1063
2021-07-21,1087
2021-07-22,861
2021-07-23,1019
2021-07-24,1117
2021-07-25,919
2021-07-26,1022
2021-07-27,1018
2021-07-28,1097
2021-07-29,1060
2021-07-30,1009
2021-07-31,809
2021-08-01,929
2021-08-02,1040
