dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,2
2020-02-16,2
2020-02-17,3
2020-02-18,0
2020-02-19,0
2020-02-20,3
2020-02-21,7
2020-02-22,7
2020-02-23,13
2020-02-24,-11
2020-02-25,-24
2020-02-26,-3
2020-02-27,3
2020-02-28,6
2020-02-29,8
2020-03-01,9
2020-03-02,6
2020-03-03,5
2020-03-04,5
2020-03-05,2
2020-03-06,2
2020-03-07,4
2020-03-08,4
2020-03-09,3
2020-03-10,2
2020-03-11,4
2020-03-12,7
2020-03-13,20
2020-03-14,16
2020-03-15,4
2020-03-16,-5
2020-03-17,-21
2020-03-18,-28
2020-03-19,-36
2020-03-20,-37
2020-03-21,-40
2020-03-22,-45
2020-03-23,-40
2020-03-24,-42
2020-03-25,-40
2020-03-26,-40
2020-03-27,-38
2020-03-28,-38
2020-03-29,-44
2020-03-30,-41
2020-03-31,-39
2020-04-01,-40
2020-04-02,-40
2020-04-03,-41
2020-04-04,-41
2020-04-05,-48
2020-04-06,-41
2020-04-07,-37
2020-04-08,-32
2020-04-09,-44
2020-04-10,-59
2020-04-11,-46
2020-04-12,-51
2020-04-13,-39
2020-04-14,-35
2020-04-15,-35
2020-04-16,-34
2020-04-17,-36
2020-04-18,-39
2020-04-19,-47
2020-04-20,-42
2020-04-21,-40
2020-04-22,-38
2020-04-23,-38
2020-04-24,-38
2020-04-25,-36
2020-04-26,-43
2020-04-27,-38
2020-04-28,-34
2020-04-29,-35
2020-04-30,-31
2020-05-01,-42
2020-05-02,-35
2020-05-03,-45
2020-05-04,-37
2020-05-05,-34
2020-05-06,-32
2020-05-07,-31
2020-05-08,-29
2020-05-09,-19
2020-05-10,-23
2020-05-11,-40
2020-05-12,-32
2020-05-13,-34
2020-05-14,-33
2020-05-15,-29
2020-05-16,-24
2020-05-17,-37
2020-05-18,-32
2020-05-19,-31
2020-05-20,-32
2020-05-21,-33
2020-05-22,-32
2020-05-23,-27
2020-05-24,-38
2020-05-25,-35
2020-05-26,-34
2020-05-27,-35
2020-05-28,-32
2020-05-29,-28
2020-05-30,-24
2020-05-31,-35
2020-06-01,-27
2020-06-02,-24
2020-06-03,-23
2020-06-04,-23
2020-06-05,-21
2020-06-06,-17
2020-06-07,-23
2020-06-08,-25
2020-06-09,-23
2020-06-10,-23
2020-06-11,-21
2020-06-12,-18
2020-06-13,-13
2020-06-14,-22
2020-06-15,-16
2020-06-16,-14
2020-06-17,-12
2020-06-18,-14
2020-06-19,-9
2020-06-20,1
2020-06-21,-4
2020-06-22,-39
2020-06-23,-27
2020-06-24,-33
2020-06-25,-26
2020-06-26,-24
2020-06-27,-19
2020-06-28,-25
2020-06-29,-19
2020-06-30,-14
2020-07-01,-14
2020-07-02,-14
2020-07-03,-13
2020-07-04,-9
2020-07-05,-17
2020-07-06,-28
2020-07-07,-29
2020-07-08,-23
2020-07-09,-23
2020-07-10,-23
2020-07-11,-19
2020-07-12,-25
2020-07-13,-15
2020-07-14,-13
2020-07-15,-13
2020-07-16,-14
2020-07-17,-12
2020-07-18,-5
2020-07-19,-9
2020-07-20,-29
2020-07-21,-24
2020-07-22,-20
2020-07-23,-20
2020-07-24,-25
2020-07-25,-22
2020-07-26,-27
2020-07-27,-19
2020-07-28,-16
2020-07-29,-17
2020-07-30,-19
2020-07-31,-15
2020-08-01,-12
2020-08-02,-19
2020-08-03,-30
2020-08-04,-24
2020-08-05,-23
2020-08-06,-25
2020-08-07,-25
2020-08-08,-23
2020-08-09,-27
2020-08-10,-17
2020-08-11,-14
2020-08-12,-15
2020-08-13,-15
2020-08-14,-12
2020-08-15,-9
2020-08-16,-17
2020-08-17,-27
2020-08-18,-24
2020-08-19,-20
2020-08-20,-23
2020-08-21,-24
2020-08-22,-19
2020-08-23,-27
2020-08-24,-16
2020-08-25,-14
2020-08-26,-13
2020-08-27,-15
2020-08-28,-13
2020-08-29,-9
2020-08-30,-18
2020-08-31,-26
2020-09-01,-20
2020-09-02,-23
2020-09-03,-21
2020-09-04,-20
2020-09-05,-18
2020-09-06,-24
2020-09-07,-15
2020-09-08,-13
2020-09-09,-16
2020-09-10,-15
2020-09-11,-16
2020-09-12,-12
2020-09-13,-19
2020-09-14,-28
2020-09-15,-21
2020-09-16,-20
2020-09-17,-21
2020-09-18,-21
2020-09-19,-18
2020-09-20,-29
2020-09-21,-14
2020-09-22,-12
2020-09-23,-12
2020-09-24,-16
2020-09-25,-14
2020-09-26,-12
2020-09-27,-20
2020-09-28,-26
2020-09-29,-21
2020-09-30,-18
2020-10-01,-19
2020-10-02,-19
2020-10-03,-9
