dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-02,709
2020-04-17,740
2020-06-19,922
2020-09-03,3126
2020-09-10,3228
2020-09-17,3374
2020-09-24,3538
2020-10-08,7266
2020-10-15,8770
2020-10-22,10462
2020-10-29,12072
2020-11-11,13675
2020-11-12,15306
2020-11-25,16914
2020-11-26,18472
2020-12-03,20054
2020-12-10,21586
2020-12-17,23140
2020-12-24,24704
2020-12-31,26244
2021-03-18,43052
2021-03-25,44504
2021-04-01,45968
2021-04-08,47378
2021-04-15,48810
2021-04-22,50196
2021-04-29,51698
2021-05-06,53166
2021-05-13,54618
2021-05-20,56094
2021-05-27,57536
2021-06-03,58956
2021-06-10,60422
2021-06-17,61892
2021-06-24,63314
2021-07-01,64750
2021-07-08,66142
2021-07-22,68886
2021-07-29,70234
2021-08-05,71620
2021-08-12,72978
2021-08-19,74308
2021-08-26,75674
2021-09-02,77056
2021-09-09,78410
2021-09-16,79792
2021-09-23,81126
2021-09-30,82512
2021-10-07,83916
2021-10-14,85272
2021-10-21,86654
2021-10-28,87992
2021-11-04,89386
2021-11-11,90854
2021-11-25,93696
2021-12-09,96624
2021-12-23,99608
2022-01-06,102398
2022-01-20,105270
2022-02-03,108100
2022-02-17,125042
2022-03-03,154935
2022-03-17,175213
2022-03-31,182968
