dates,incrementalcount_vaccine_covid_19_administered
2020-12-29,84
2020-12-30,1068
2020-12-31,1044
2021-01-01,828
2021-01-02,1021
2021-01-03,30
2021-01-04,1203
2021-01-05,3560
2021-01-06,6812
2021-01-07,11752
2021-01-08,12700
2021-01-09,8090
2021-01-10,4797
2021-01-11,8364
2021-01-12,8917
2021-01-13,9914
2021-01-14,8108
2021-01-15,7713
2021-01-16,5252
2021-01-17,1122
2021-01-18,8742
2021-01-19,8422
2021-01-20,9425
2021-01-21,9992
2021-01-22,7772
2021-01-23,4662
2021-01-24,1591
2021-01-25,2673
2021-01-26,4520
2021-01-27,8907
2021-01-28,12573
2021-01-29,13124
2021-01-30,8456
2021-01-31,4329
2021-02-01,9385
2021-02-02,5968
2021-02-03,8289
2021-02-04,12004
2021-02-05,12027
2021-02-06,4787
2021-02-07,1643
2021-02-08,2080
2021-02-09,4838
2021-02-10,9424
2021-02-11,6661
2021-02-12,4937
2021-02-13,3147
2021-02-14,2741
2021-02-15,9876
2021-02-16,13836
2021-02-17,18230
2021-02-18,16841
2021-02-19,16003
2021-02-20,9482
2021-02-21,2154
2021-02-22,5091
2021-02-23,14456
2021-02-24,19077
2021-02-25,19884
2021-02-26,18886
2021-02-27,9720
2021-02-28,2517
2021-03-01,6454
2021-03-02,13838
2021-03-03,14447
2021-03-04,20452
2021-03-05,20895
2021-03-06,10575
2021-03-07,1565
2021-03-08,8207
2021-03-09,16991
2021-03-10,17779
2021-03-11,20630
2021-03-12,18723
2021-03-13,8523
2021-03-14,426
2021-03-15,3689
2021-03-16,12816
2021-03-17,7353
2021-03-18,16463
2021-03-19,16547
2021-03-20,8402
2021-03-21,3723
2021-03-22,9863
2021-03-23,20002
2021-03-24,23445
2021-03-25,31140
2021-03-26,29242
2021-03-27,17145
2021-03-30,26386
2021-03-31,31344
2021-04-01,33907
2021-04-02,12216
2021-04-03,3229
2021-04-04,4084
2021-04-05,20198
2021-04-06,28902
2021-04-07,30812
2021-04-08,29880
2021-04-09,15398
2021-04-10,3258
2021-04-11,10623
2021-04-12,20138
2021-04-13,26969
2021-04-14,37954
2021-04-15,37836
2021-04-16,20436
2021-04-17,1572
2021-04-18,9046
2021-04-19,22445
2021-04-20,36669
2021-04-21,43850
2021-04-22,45998
2021-04-23,30735
2021-04-24,10077
2021-04-25,18677
2021-04-26,33777
2021-04-27,34704
2021-04-28,43058
2021-04-29,49678
2021-04-30,23375
2021-05-01,13418
2021-05-02,15253
2021-05-03,33511
2021-05-04,45705
2021-05-05,51840
2021-05-06,55821
2021-05-07,32730
2021-05-08,20629
2021-05-09,33718
2021-05-10,48919
2021-05-11,52443
2021-05-12,61669
2021-05-13,66448
2021-05-14,41389
2021-05-15,24400
2021-05-16,39501
2021-05-17,51697
2021-05-18,54892
2021-05-19,58909
2021-05-20,64078
2021-05-21,40412
2021-05-22,23990
2021-05-23,39289
2021-05-24,50152
2021-05-25,48556
2021-05-26,53675
2021-05-27,60490
2021-05-28,32463
2021-05-29,26186
2021-05-30,33397
2021-05-31,42854
2021-06-01,43675
2021-06-02,49429
2021-06-03,52550
2021-06-04,32547
2021-06-05,23951
2021-06-06,24528
2021-06-07,44862
2021-06-08,53177
2021-06-09,55528
2021-06-10,59458
2021-06-11,32092
2021-06-12,27592
2021-06-13,47440
2021-06-14,56566
2021-06-15,62144
2021-06-16,64858
2021-06-17,62647
2021-06-18,39614
2021-06-19,34879
2021-06-20,48465
2021-06-21,59477
2021-06-22,60415
2021-06-23,64379
2021-06-24,66227
2021-06-25,40208
2021-06-26,39310
2021-06-27,49475
2021-06-28,60057
2021-06-29,60122
2021-06-30,64076
2021-07-01,61850
2021-07-02,40351
2021-07-03,34500
2021-07-04,54499
2021-07-05,66244
2021-07-06,68589
2021-07-07,69453
2021-07-08,65207
2021-07-09,36934
2021-07-10,33541
2021-07-11,55031
2021-07-12,65223
2021-07-13,65894
2021-07-14,62148
2021-07-15,60165
2021-07-16,35670
2021-07-17,34657
2021-07-18,49658
2021-07-19,56534
2021-07-20,57151
2021-07-21,56466
2021-07-22,53603
2021-07-23,32572
2021-07-24,29458
2021-07-25,45641
2021-07-26,53154
2021-07-27,52056
2021-07-28,50179
2021-07-29,47088
2021-07-30,27195
2021-07-31,20909
2021-08-01,31555
2021-08-02,43948
2021-08-03,41078
2021-08-04,45071
2021-08-05,37972
2021-08-06,15432
2021-08-07,20799
2021-08-08,29235
2021-08-09,36151
2021-08-10,38976
2021-08-11,45988
2021-08-12,40087
2021-08-13,24303
2021-08-14,20807
2021-08-15,33783
2021-08-16,40309
2021-08-17,41716
2021-08-18,37678
2021-08-19,37858
2021-08-20,20172
2021-08-21,20442
2021-08-22,26611
2021-08-23,33059
2021-08-24,29307
2021-08-25,28446
2021-08-26,29425
2021-08-27,18046
2021-08-28,18045
2021-08-29,16344
2021-08-30,17160
2021-08-31,17778
2021-09-01,17662
2021-09-02,21083
2021-09-03,15372
2021-09-04,17225
2021-09-05,11966
2021-09-06,13258
2021-09-07,17637
2021-09-08,18121
2021-09-09,17477
2021-09-10,13988
2021-09-11,14936
2021-09-12,9445
2021-09-13,12451
2021-09-14,15828
2021-09-15,12630
2021-09-16,17300
2021-09-17,13590
2021-09-18,10382
2021-09-19,6655
2021-09-20,8266
2021-09-21,10177
2021-09-22,10527
2021-09-23,9412
2021-09-24,9106
2021-09-25,8655
2021-09-26,6163
2021-09-27,7251
2021-09-28,6083
2021-09-29,7137
2021-09-30,9913
2021-10-01,7140
2021-10-02,5438
2021-10-03,6518
2021-10-04,12682
2021-10-05,16044
2021-10-06,16024
2021-10-07,16276
2021-10-08,9748
2021-10-09,6772
2021-10-10,8212
2021-10-11,12877
2021-10-12,15163
2021-10-13,16635
2021-10-14,14150
2021-10-15,11988
2021-10-16,6307
2021-10-17,6990
2021-10-18,13241
2021-10-19,14665
2021-10-20,15032
2021-10-21,11620
2021-10-22,5203
2021-10-23,5534
2021-10-24,2675
2021-10-25,7066
2021-10-26,10414
2021-10-27,11370
2021-10-28,10322
2021-10-29,5688
2021-10-30,3950
2021-11-02,10647
2021-11-03,13129
2021-11-04,15153
2021-11-05,17111
2021-11-06,14594
2021-11-07,12769
2021-11-08,15890
2021-11-09,25821
2021-11-10,30042
2021-11-11,32731
2021-11-12,28576
2021-11-13,22881
2021-11-14,12721
2021-11-15,16864
2021-11-16,30760
2021-11-17,36165
2021-11-18,42610
2021-11-19,34337
2021-11-20,25864
2021-11-21,17832
2021-11-22,17885
2021-11-23,37035
2021-11-24,40413
2021-11-25,43087
2021-11-26,38439
2021-11-27,27359
2021-11-28,20341
2021-11-29,23190
2021-11-30,42446
2021-12-01,41769
2021-12-02,43223
2021-12-03,38523
2021-12-04,26313
