dates,count_medicalconditionincident_covid_19_patientinicu
2021-01-10,88
2021-01-17,169
2021-01-24,207
2021-01-31,216
2021-02-07,199
2021-02-14,170
2021-02-21,151
2021-02-28,136
2021-03-07,112
2021-03-14,92
2021-03-21,82
2021-03-28,76
2021-04-04,67
2021-04-11,54
2021-04-18,47
2021-04-25,47
2021-05-02,45
2021-05-09,36
2021-05-16,34
2021-05-23,38
2021-05-30,41
2021-06-06,34
2021-06-13,27
2021-06-20,18
2021-06-27,18
2021-07-04,14
2021-07-11,17
2021-07-18,20
2021-07-25,22
2021-08-01,26
2021-08-08,30
2021-08-15,36
2021-08-22,55
2021-08-29,56
2021-09-05,56
2021-09-12,56
2021-09-19,64
2021-09-26,63
2021-10-03,60
2021-10-10,70
2021-10-17,69
2021-10-24,86
2021-10-31,101
2021-11-07,86
2021-11-14,89
2021-11-21,119
2021-11-28,131
2021-12-05,117
2021-12-12,117
2021-12-19,104
2021-12-26,100
2022-01-02,93
2022-01-09,92
2022-01-16,92
2022-01-23,90
2022-01-30,73
2022-02-06,65
2022-02-13,68
2022-02-20,62
2022-02-27,54
2022-03-06,46
2022-03-13,47
2022-03-20,44
2022-03-27,55
2022-04-03,49
2022-04-10,58
2022-04-17,58
2022-04-24,42
2022-05-01,38
2022-05-08,36
2022-05-15,30
2022-05-22,24
2022-05-29,26
2022-06-05,18
2022-06-12,27
2022-06-19,26
2022-06-26,24
2022-07-03,9
2022-07-10,14
2022-07-17,20
2022-07-24,20
2022-07-31,17
2022-08-07,12
2022-08-14,10
2022-08-21,9
2022-08-28,7
2022-09-04,4
2022-09-11,4
2022-09-18,6
2022-09-25,4
2022-10-02,6
2022-10-09,4
2022-10-16,6
2022-10-23,9
2022-10-30,14
2022-11-06,6
2022-11-13,7
2022-11-20,2
2022-11-27,4
2022-12-04,6
2022-12-11,4
2022-12-18,6
2022-12-25,5
2023-01-01,14
2023-01-08,11
2023-01-15,14
2023-01-22,13
2023-01-29,9
2023-02-05,10
2023-02-12,11
2023-02-19,11
2023-02-26,9
2023-03-05,4
2023-03-12,4
2023-03-19,3
2023-03-26,2
2023-04-02,6
