dates,covid19mobilitytrend_transporthub
2020-02-15,-12
2020-02-16,-6
2020-02-17,0
2020-02-18,0
2020-02-19,-2
2020-02-20,-1
2020-02-21,-1
2020-02-22,-1
2020-02-23,1
2020-02-24,1
2020-02-25,0
2020-02-26,1
2020-02-27,4
2020-02-28,4
2020-02-29,-9
2020-03-01,2
2020-03-02,1
2020-03-03,2
2020-03-04,1
2020-03-05,0
2020-03-06,0
2020-03-07,-4
2020-03-08,-4
2020-03-09,-6
2020-03-10,-3
2020-03-11,-9
2020-03-12,-14
2020-03-13,-30
2020-03-14,-34
2020-03-15,-35
2020-03-16,-45
2020-03-17,-62
2020-03-18,-52
2020-03-19,-54
2020-03-20,-57
2020-03-21,-59
2020-03-22,-53
2020-03-23,-61
2020-03-24,-62
2020-03-25,-63
2020-03-26,-65
2020-03-27,-66
2020-03-28,-75
2020-03-29,-78
2020-03-30,-76
2020-03-31,-74
2020-04-01,-75
2020-04-02,-76
2020-04-03,-76
2020-04-04,-74
2020-04-05,-79
2020-04-06,-74
2020-04-07,-71
2020-04-08,-72
2020-04-09,-73
2020-04-10,-76
2020-04-11,-70
2020-04-12,-82
2020-04-13,-80
2020-04-14,-71
2020-04-15,-71
2020-04-16,-66
2020-04-17,-68
2020-04-18,-65
2020-04-19,-66
2020-04-20,-65
2020-04-21,-63
2020-04-22,-63
2020-04-23,-64
2020-04-24,-64
2020-04-25,-58
2020-04-26,-67
2020-04-27,-63
2020-04-28,-62
2020-04-29,-67
2020-04-30,-67
2020-05-01,-66
2020-05-02,-56
2020-05-03,-59
2020-05-04,-69
2020-05-05,-60
2020-05-06,-59
2020-05-07,-63
2020-05-08,-61
2020-05-09,-52
2020-05-10,-68
2020-05-11,-61
2020-05-12,-59
2020-05-13,-58
2020-05-14,-55
2020-05-15,-59
2020-05-16,-49
2020-05-17,-54
2020-05-18,-51
2020-05-19,-43
2020-05-20,-43
2020-05-21,-50
2020-05-22,-56
2020-05-23,-47
2020-05-24,-36
2020-05-25,-45
2020-05-26,-41
2020-05-27,-40
2020-05-28,-41
2020-05-29,-42
2020-05-30,-30
2020-05-31,-32
2020-06-01,-44
2020-06-02,-36
2020-06-03,-45
2020-06-04,-47
2020-06-05,-53
2020-06-06,-51
2020-06-07,-44
2020-06-08,-40
2020-06-09,-44
2020-06-10,-46
2020-06-11,-50
2020-06-12,-48
2020-06-13,-33
