dates,incrementalcount_vaccine_covid_19_administered
2021-04-27,130
2021-04-28,140
2021-05-01,15
2021-05-19,524
2021-08-20,4258
2021-09-05,842
2021-09-13,488
2021-09-30,67
2021-10-23,1187
2021-10-26,2367
2021-10-27,1466
2021-11-09,847
2021-11-12,23
2021-11-25,1069
2021-11-26,47
2021-12-02,635
2021-12-17,665
2022-02-03,52
2022-02-09,169
2022-02-10,123
2022-02-23,19
2022-02-24,49
2022-03-01,8
2022-03-08,76
2022-03-09,773
2022-03-10,232
2022-03-11,30
2022-03-17,171
2022-03-22,84
2022-03-23,37
2022-03-24,24
2022-04-04,4
2022-04-07,20
