dates,cumulativecount_medicaltest_conditioncovid_19
2021-09-30,77176
2021-10-29,86485
2021-11-02,86787
2021-11-03,87016
2021-11-04,87151
2021-11-05,87298
2021-11-08,87489
2021-11-09,87717
2021-11-11,87895
2021-11-12,88213
2021-11-15,88494
2021-11-17,88786
2021-11-18,89154
2021-11-19,89272
2021-11-22,89487
2021-11-24,89747
2021-11-26,90313
2021-11-28,90554
2021-12-01,90815
2021-12-05,91320
2021-12-07,91554
2021-12-10,92103
2021-12-16,92997
2021-12-20,93271
2021-12-23,93622
2021-12-28,93855
2022-01-28,97022
2022-01-30,97148
2022-01-31,97164
2022-02-02,97234
2022-02-03,97275
2022-02-04,97310
2022-02-05,97349
2022-02-06,97377
2022-02-07,97382
2022-02-08,97420
2022-02-09,97499
2022-02-10,97565
2022-02-11,97594
2022-02-12,97617
2022-02-13,97649
2022-02-14,97652
2022-02-15,97677
2022-02-19,97932
2022-02-20,97955
2022-02-22,98005
2022-02-23,98032
2022-02-24,98093
2022-02-26,98216
2022-02-28,98236
2022-03-01,98262
2022-03-02,98291
2022-03-03,98326
2022-03-04,98329
2022-03-05,98332
2022-03-06,98336
2022-03-08,98348
2022-03-09,98354
2022-03-15,103536
2022-03-20,103927
2022-03-23,104040
2022-04-07,104547
2022-04-16,104787
2022-04-27,105380
2022-05-14,106252
2022-05-18,106537
2022-05-21,106802
2022-05-25,107015
2022-05-26,107074
2022-06-01,107400
2022-06-03,107520
2022-06-09,107856
2022-06-14,108037
2022-06-21,108388
