dates,cumulativecount_vaccine_covid_19_administered
2021-05-21,15031
2021-05-28,16302
2021-06-11,19534
2021-06-18,20278
2021-06-25,21403
2021-07-02,22247
2021-07-09,22837
2021-07-16,24112
2021-07-23,26501
2021-07-30,27883
2021-08-06,28777
2021-08-13,29172
2021-08-20,29431
2021-08-27,29828
2021-09-03,32229
2021-09-24,32398
2021-10-01,32930
2021-10-08,33075
2021-10-22,33527
2021-10-29,33872
2021-11-05,34377
2021-11-12,34608
2021-11-29,34909
2021-12-03,34992
2021-12-17,35232
2021-12-23,35799
2022-01-07,35970
2022-01-14,36134
2022-01-21,36290
2022-01-28,36330
2022-02-04,36384
2022-02-18,36568
2022-02-25,36610
2022-03-11,36829
2022-03-25,40537
2022-04-08,40697
2022-04-22,40803
2022-04-29,40833
2022-05-06,40872
2022-05-13,40911
2022-05-20,40969
2022-06-03,41104
2022-06-10,41144
2022-06-17,41198
2022-07-08,41300
2022-07-15,41346
2022-09-02,41379
2022-09-16,41453
