dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,5
2020-02-16,-1
2020-02-17,0
2020-02-18,-2
2020-02-19,-8
2020-02-20,-5
2020-02-21,-2
2020-02-22,3
2020-02-23,-2
2020-02-24,-5
2020-02-25,-3
2020-02-26,-1
2020-02-27,-1
2020-02-28,-3
2020-02-29,-5
2020-03-01,-1
2020-03-02,-1
2020-03-03,0
2020-03-04,3
2020-03-05,-2
2020-03-06,4
2020-03-07,10
2020-03-08,4
2020-03-09,1
2020-03-10,-2
2020-03-11,-1
2020-03-12,-4
2020-03-13,-2
2020-03-14,10
2020-03-15,-1
2020-03-16,0
2020-03-17,-12
2020-03-18,-14
2020-03-19,-14
2020-03-20,-18
2020-03-21,-13
2020-03-22,-31
2020-03-23,-45
2020-03-24,-56
2020-03-25,-57
2020-03-26,-58
2020-03-27,-61
2020-03-28,-55
2020-03-29,-57
2020-03-30,-53
2020-03-31,-57
2020-04-01,-56
2020-04-02,-55
2020-04-03,-58
2020-04-04,-54
2020-04-05,-54
2020-04-06,-54
2020-04-07,-76
2020-04-08,-54
2020-04-09,-60
2020-04-10,-64
2020-04-11,-56
2020-04-12,-59
2020-04-13,-69
2020-04-14,-58
2020-04-15,-56
2020-04-16,-59
2020-04-17,-62
2020-04-18,-61
2020-04-19,-60
2020-04-20,-58
2020-04-21,-60
2020-04-22,-62
2020-04-23,-62
2020-04-24,-61
2020-04-25,-60
2020-04-26,-60
2020-04-27,-61
2020-04-28,-58
2020-04-29,-60
2020-04-30,-58
2020-05-01,-63
2020-05-02,-59
2020-05-03,-56
2020-05-04,-21
2020-05-05,-25
2020-05-06,-23
2020-05-07,-27
2020-05-08,-28
2020-05-09,-22
2020-05-10,-29
2020-05-11,-23
2020-05-12,-24
2020-05-13,-24
2020-05-14,-27
2020-05-15,-28
2020-05-16,-21
2020-05-17,-32
2020-05-18,-22
2020-05-19,-23
2020-05-20,-23
2020-05-21,-23
2020-05-22,-24
2020-05-23,-17
2020-05-24,-27
2020-05-25,-24
2020-05-26,-22
2020-05-27,-20
2020-05-28,-21
2020-05-29,-21
2020-05-30,-18
2020-05-31,-24
2020-06-01,-14
2020-06-02,-17
2020-06-03,-16
2020-06-04,-18
2020-06-05,-19
2020-06-06,-13
2020-06-07,-22
2020-06-08,-15
2020-06-09,-17
2020-06-10,-17
2020-06-11,-21
2020-06-12,-18
2020-06-13,-15
2020-06-14,-20
2020-06-15,-12
2020-06-16,-15
2020-06-17,-16
2020-06-18,-20
2020-06-19,-20
2020-06-20,-15
2020-06-21,-23
2020-06-22,-14
2020-06-23,-15
2020-06-24,-15
2020-06-25,-16
2020-06-26,-21
2020-06-27,-14
2020-06-28,-21
2020-06-29,-16
2020-06-30,-11
2020-07-01,-20
2020-07-02,-14
2020-07-03,-13
2020-07-04,-15
2020-07-05,-16
2020-07-06,-18
2020-07-07,-13
2020-07-08,-16
2020-07-09,-17
2020-07-10,-17
2020-07-11,-10
2020-07-12,-17
2020-07-13,-14
2020-07-14,-15
2020-07-15,-15
2020-07-16,-16
2020-07-17,-15
2020-07-18,-10
2020-07-19,-19
2020-07-20,-12
2020-07-21,-17
2020-07-22,-17
2020-07-23,-18
2020-07-24,-17
2020-07-25,-9
2020-07-26,-18
2020-07-27,-13
2020-07-28,-15
2020-07-29,-14
2020-07-30,-12
2020-07-31,-20
2020-08-01,-9
2020-08-02,-17
2020-08-03,-10
2020-08-04,-11
2020-08-05,-12
2020-08-06,-12
2020-08-07,-20
2020-08-08,-8
2020-08-09,-15
2020-08-10,-8
2020-08-11,-13
2020-08-12,-14
2020-08-13,-12
2020-08-14,-14
2020-08-15,-6
2020-08-16,-16
2020-08-20,-21
2020-08-21,-23
2020-08-27,-25
2020-08-28,-25
2020-09-03,-22
2020-09-04,-23
2020-09-10,-20
2020-09-11,-18
2020-09-12,-12
2020-09-13,-25
2020-09-14,-15
2020-09-15,-15
2020-09-16,-17
2020-09-17,-20
2020-09-18,-22
2020-09-19,-11
2020-09-20,-24
2020-09-21,-18
2020-09-22,-18
2020-09-23,-18
2020-09-24,-19
2020-09-25,-20
2020-09-26,-9
2020-09-27,-24
2020-09-28,-12
2020-09-29,-14
2020-09-30,-11
2020-10-01,-19
2020-10-02,-15
2020-10-03,-7
2020-10-04,-19
2020-10-05,-10
2020-10-06,-13
2020-10-07,-15
2020-10-08,-15
2020-10-09,-15
2020-10-10,-5
2020-10-11,-21
2020-10-12,-10
2020-10-13,-13
2020-10-14,-12
2020-10-15,-13
2020-10-16,-11
2020-10-17,-5
2020-10-18,-18
2020-10-19,-9
2020-10-20,-13
2020-10-21,-14
2020-10-22,-11
2020-10-23,-14
2020-10-24,-4
2020-10-25,-17
2020-10-26,-8
2020-10-27,-14
2020-10-28,-7
2020-10-29,-13
2020-10-30,-11
2020-10-31,-2
2020-11-01,-13
2020-11-02,-4
2020-11-03,-8
2020-11-04,-12
2020-11-05,-15
2020-11-06,-22
2020-11-07,-6
2020-11-08,-19
2020-11-09,-10
2020-11-10,-18
2020-11-11,-12
2020-11-12,-15
2020-11-13,-15
2020-11-14,-7
2020-11-15,-22
2020-11-16,-12
2020-11-17,-15
2020-11-18,-18
2020-11-19,-17
2020-11-20,-15
2020-11-21,-7
2020-11-22,-18
2020-11-23,-14
2020-11-24,-17
2020-11-25,-14
2020-11-26,-13
2020-11-27,-13
2020-11-28,-3
2020-11-29,-21
2020-11-30,-8
2020-12-01,-9
2020-12-02,-12
2020-12-03,-12
2020-12-04,-11
2020-12-05,-1
2020-12-06,-14
2020-12-07,-11
2020-12-08,-10
2020-12-09,-11
2020-12-10,-11
2020-12-11,-10
2020-12-12,1
2020-12-13,-11
2020-12-14,-7
2020-12-15,-11
2020-12-16,-11
2020-12-17,-14
2020-12-18,-16
2020-12-19,-8
2020-12-20,-19
2020-12-21,-7
2020-12-22,-10
2020-12-23,-5
2020-12-24,8
2020-12-25,-44
2020-12-26,-13
2020-12-27,-21
2020-12-28,-12
2020-12-29,-10
2020-12-30,-7
2020-12-31,1
2021-01-01,-51
2021-01-02,-19
2021-01-03,-21
2021-01-04,-14
2021-01-05,-18
2021-01-06,-21
2021-01-07,-21
2021-01-08,-26
2021-01-09,-20
2021-01-10,-28
2021-01-11,-23
2021-01-12,-22
2021-01-13,-38
2021-01-14,-35
2021-01-15,-38
2021-01-16,-32
2021-01-17,-38
2021-01-18,-36
2021-01-19,-52
2021-01-20,-62
2021-01-21,-60
2021-01-22,-61
2021-01-23,-57
2021-01-24,-59
2021-01-25,-56
2021-01-26,-57
2021-01-27,-56
2021-01-28,-57
2021-01-29,-56
2021-01-30,-49
2021-01-31,-55
2021-02-01,-56
2021-02-02,-53
2021-02-03,-56
2021-02-04,-59
2021-02-05,-60
2021-02-06,-56
2021-02-07,-60
2021-02-08,-33
2021-02-09,-33
2021-02-10,-34
2021-02-11,-37
2021-02-12,-37
2021-02-13,-25
2021-02-14,-32
2021-02-15,-33
2021-02-16,-34
2021-02-17,-34
2021-02-18,-36
2021-02-19,-35
2021-02-20,-25
2021-02-21,-36
2021-02-22,-30
2021-02-23,-27
2021-02-24,-28
2021-02-25,-28
2021-02-26,-28
2021-02-27,-15
2021-02-28,-26
2021-03-01,-21
2021-03-02,-25
2021-03-03,-31
2021-03-04,-24
2021-03-05,-26
2021-03-06,-13
2021-03-07,-25
2021-03-08,-23
2021-03-09,-22
2021-03-10,-23
2021-03-11,-26
2021-03-12,-26
2021-03-13,-13
2021-03-14,-26
2021-03-15,-21
2021-03-16,-20
2021-03-17,-25
2021-03-18,-21
2021-03-19,-22
2021-03-20,-11
2021-03-21,-24
2021-03-22,-20
2021-03-23,-19
2021-03-24,-17
2021-03-25,-18
2021-03-26,-17
2021-03-27,-4
2021-03-28,-16
2021-03-29,-14
2021-03-30,-17
2021-03-31,-13
2021-04-01,-13
2021-04-02,-18
2021-04-03,-4
2021-04-04,-17
2021-04-05,-17
2021-04-06,-8
2021-04-07,-65
2021-04-08,-13
2021-04-09,-15
2021-04-10,-6
2021-04-11,-15
2021-04-12,-12
2021-04-13,-25
2021-04-14,-5
2021-04-15,-8
2021-04-16,-8
2021-04-17,6
2021-04-18,-1
2021-04-19,-6
2021-04-20,-13
2021-04-21,-9
2021-04-22,-10
2021-04-23,-9
2021-04-24,6
2021-04-25,-7
2021-04-26,2
2021-04-27,-3
2021-04-28,-1
2021-04-29,-4
2021-04-30,-3
2021-05-01,12
2021-05-02,-1
2021-05-03,-2
2021-05-04,-1
2021-05-05,0
2021-05-06,-2
2021-05-07,-5
2021-05-08,11
2021-05-09,-4
2021-05-10,1
2021-05-11,-7
2021-05-12,5
2021-05-13,-8
2021-05-14,-2
2021-05-15,15
2021-05-16,3
2021-05-17,4
2021-05-18,2
2021-05-19,0
2021-05-20,-1
2021-05-21,3
2021-05-22,16
2021-05-23,3
2021-05-24,9
2021-05-25,7
2021-05-26,6
2021-05-27,6
2021-05-28,8
2021-05-29,25
2021-05-30,11
2021-05-31,15
2021-06-01,13
2021-06-02,14
2021-06-03,9
2021-06-04,13
2021-06-05,26
2021-06-06,12
2021-06-07,17
2021-06-08,15
2021-06-09,13
2021-06-10,10
2021-06-11,13
2021-06-12,25
2021-06-13,9
2021-06-14,11
2021-06-15,10
2021-06-16,8
2021-06-17,3
2021-06-18,4
2021-06-19,17
2021-06-20,4
2021-06-21,6
2021-06-22,5
2021-06-23,-7
2021-06-24,-9
2021-06-25,-6
2021-06-26,9
2021-06-27,-7
2021-06-28,-1
2021-06-29,-2
2021-06-30,3
2021-07-01,-13
2021-07-02,-9
2021-07-03,4
2021-07-04,-12
2021-07-05,-6
2021-07-06,-6
2021-07-07,-6
2021-07-08,-9
2021-07-09,-13
2021-07-10,1
2021-07-11,-12
2021-07-12,-7
2021-07-13,-11
2021-07-14,-9
2021-07-15,1
2021-07-16,16
2021-07-17,-52
2021-07-18,-50
2021-07-19,-47
2021-07-20,-50
2021-07-21,-47
2021-07-22,-49
2021-07-23,-51
2021-07-24,-44
2021-07-25,-50
2021-07-26,-45
2021-07-27,-44
2021-07-28,-48
2021-07-29,-48
2021-07-30,-48
2021-07-31,-45
2021-08-01,-4
2021-08-02,-2
2021-08-03,-2
2021-08-04,-4
2021-08-05,-5
2021-08-06,-12
2021-08-07,3
2021-08-08,-10
2021-08-09,-5
2021-08-10,-5
2021-08-11,-4
2021-08-12,1
2021-08-13,-2
2021-08-14,12
2021-08-15,-3
2021-08-16,2
2021-08-17,3
2021-08-18,1
2021-08-19,-1
2021-08-20,-4
2021-08-21,6
2021-08-22,-6
2021-08-23,3
2021-08-24,3
2021-08-25,4
2021-08-26,3
2021-08-27,6
2021-08-28,14
2021-08-29,1
2021-08-30,3
2021-08-31,5
2021-09-01,6
2021-09-02,6
2021-09-03,9
