dates,incrementalcount_vaccine_covid_19_administered
2021-03-06,83842
2021-03-07,39555
2021-03-08,10224
2021-03-09,11371
2021-03-10,8906
2021-03-11,9988
2021-03-12,10132
2021-03-13,4464
2021-03-14,3911
2021-03-15,56566
2021-03-16,3693
2021-03-17,3990
2021-03-18,2046
2021-03-19,5666
2021-03-20,3945
2021-03-21,1183
2021-03-22,4006
2021-03-23,5179
2021-03-24,4906
2021-03-25,297
2021-04-16,275
2021-05-01,132
2021-07-10,1235
2021-08-20,55170
2021-09-19,152810
2021-10-01,25338
2021-10-15,200743
2021-11-11,211071
