dates,cumulativecount_vaccine_covid_19_administered
2021-01-03,30160
2021-01-10,63481
2021-01-17,101443
2021-01-24,148585
2021-01-31,217224
2021-02-07,299324
2021-02-14,371706
2021-02-21,448455
2021-02-28,546223
2021-03-07,652175
2021-03-14,784461
2021-03-21,915724
2021-03-28,1021329
2021-04-04,1156822
2021-04-11,1311803
2021-04-18,1463516
2021-04-25,1632429
2021-05-02,1831946
2021-05-09,2067000
2021-05-16,2317232
2021-05-23,2568546
2021-05-30,2812249
2021-06-06,3055133
2021-06-13,3305307
2021-06-20,3548622
2021-06-27,3771604
2021-07-04,3952349
2021-07-11,4092545
2021-07-18,4189094
2021-07-25,4284997
2021-08-01,4379083
2021-08-08,4458651
2021-08-15,4522774
2021-08-22,4575516
2021-08-29,4616982
2021-09-05,4655468
2021-09-12,4690914
2021-09-19,4728118
2021-09-26,4758401
2021-10-03,4784375
2021-10-10,4807782
2021-10-17,4850689
2021-10-24,4912919
2021-10-31,5000849
2022-01-02,5187219
2022-01-09,5359965
2022-01-16,5490176
2022-01-23,5586144
2022-01-30,5635086
2022-02-06,5666929
2022-02-13,5688916
2022-02-20,5702752
2022-02-27,5710247
2022-03-06,5716695
2022-03-13,5722226
2022-03-20,5726953
2022-03-27,5731178
2022-04-03,5734651
2022-04-10,5736801
2022-04-17,5738934
2022-04-24,5740819
2022-05-01,5742599
2022-05-08,5744038
2022-05-15,5745261
2022-05-22,5746501
2022-05-29,5747390
2022-06-05,5748150
2022-06-12,5748874
2022-06-19,5749687
2022-06-26,5750512
2022-07-03,5751090
2022-07-10,5751991
2022-07-17,5753035
2022-07-24,5753964
2022-07-31,5754313
