dates,covid19mobilitytrend_park
2020-02-15,41
2020-02-16,25
2020-02-17,43
2020-02-18,45
2020-02-19,29
2020-02-20,31
2020-02-21,14
2020-02-22,30
2020-02-23,-22
2020-02-24,17
2020-02-25,34
2020-02-26,6
2020-02-27,14
2020-02-28,-3
2020-02-29,5
2020-03-01,-18
2020-03-02,13
2020-03-03,-3
2020-03-04,2
2020-03-05,23
2020-03-06,-8
2020-03-07,-2
2020-03-08,18
2020-03-09,15
2020-03-10,26
2020-03-11,-10
2020-03-12,19
2020-03-13,-23
2020-03-14,-29
2020-03-15,-18
2020-03-16,-26
2020-03-17,-12
2020-03-18,3
2020-03-19,5
2020-03-20,-5
2020-03-21,-71
2020-03-22,-50
2020-03-23,-45
2020-03-24,-24
2020-03-25,-36
2020-03-26,-24
2020-03-27,-1
2020-03-28,-1
2020-03-29,-9
2020-03-30,-38
2020-03-31,-22
2020-04-01,-11
2020-04-02,-10
2020-04-03,-12
2020-04-04,-7
2020-04-05,26
2020-04-06,6
2020-04-07,34
2020-04-08,4
2020-04-09,8
2020-04-10,17
2020-04-11,-4
2020-04-12,32
2020-04-13,17
2020-04-14,-22
2020-04-15,5
2020-04-16,28
2020-04-17,27
2020-04-18,30
2020-04-19,-20
2020-04-20,25
2020-04-21,38
2020-04-22,42
2020-04-23,40
2020-04-24,38
2020-04-25,0
2020-04-26,55
2020-04-27,36
2020-04-28,67
2020-04-29,12
2020-04-30,49
2020-05-01,23
2020-05-02,34
2020-05-03,9
2020-05-04,46
2020-05-05,16
2020-05-06,-3
2020-05-07,41
2020-05-08,137
2020-05-09,90
2020-05-10,81
2020-05-11,31
2020-05-12,14
2020-05-13,-10
2020-05-14,9
2020-05-15,-28
2020-05-16,57
2020-05-17,89
2020-05-18,75
2020-05-19,76
2020-05-20,58
2020-05-21,47
2020-05-22,71
2020-05-23,15
2020-05-24,18
2020-05-25,1
2020-05-26,13
2020-05-27,48
2020-05-28,14
2020-05-29,28
2020-05-30,35
2020-05-31,-42
2020-06-01,67
2020-06-02,49
2020-06-03,62
2020-06-04,39
2020-06-05,2
2020-06-06,100
2020-06-07,63
2020-06-08,24
2020-06-09,37
2020-06-10,12
2020-06-11,52
2020-06-12,71
2020-06-13,85
2020-06-14,61
2020-06-15,56
