dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-06,378
2020-03-07,444
2020-03-08,520
2020-03-09,589
2020-03-10,700
2020-03-11,797
2020-03-12,892
2020-03-13,950
2020-03-14,1147
2020-03-15,1436
2020-03-16,1595
2020-03-17,1913
2020-03-18,2138
2020-03-19,2439
2020-03-20,2807
2020-03-21,3247
2020-03-22,3489
2020-03-23,3940
2020-03-24,4416
2020-03-25,4751
2020-03-26,5664
2020-03-27,6411
2020-03-28,7131
2020-03-29,7532
2020-03-30,8220
2020-03-31,9097
2020-04-01,10288
2020-04-02,11742
2020-04-03,13631
2020-04-04,15155
2020-04-05,16191
2020-04-06,17639
2020-04-07,19681
2020-04-08,21371
2020-04-09,23672
2020-04-10,25846
2020-04-11,27426
2020-04-12,28750
2020-04-13,30052
2020-04-14,31491
2020-04-15,34458
2020-04-16,37809
2020-04-17,40953
2020-04-18,44276
2020-04-19,46734
2020-04-20,49428
2020-04-21,52896
2020-04-22,57421
2020-04-23,61261
2020-04-24,66089
2020-04-25,70928
2020-04-26,74099
2020-04-27,75866
2020-04-28,81338
2020-04-29,85922
2020-04-30,91072
2020-05-01,94770
2020-05-02,96220
2020-05-03,97804
2020-05-04,99864
2020-05-05,104606
2020-05-06,109767
2020-05-07,114461
2020-05-08,118371
2020-05-09,119859
2020-05-10,120645
2020-05-11,122708
2020-05-12,127034
2020-05-13,131910
2020-05-14,135902
2020-05-15,139986
2020-05-16,142462
2020-05-17,143433
2020-05-18,145474
2020-05-19,148845
2020-05-20,151778
2020-05-21,154529
2020-05-22,156765
2020-05-23,158414
2020-05-24,159059
2020-05-25,160523
2020-05-26,163362
2020-05-27,165714
2020-05-28,167562
2020-05-29,170995
2020-05-30,172601
2020-05-31,172875
2020-06-01,179293
2020-06-02,181629
2020-06-03,183764
2020-06-04,185596
2020-06-05,188235
2020-06-06,189415
2020-06-07,189575
2020-06-08,190426
2020-06-09,191971
2020-06-10,193471
2020-06-11,194733
2020-06-12,196244
2020-06-13,196723
2020-06-14,196770
2020-06-15,197617
2020-06-16,198780
2020-06-17,199567
2020-06-18,200373
2020-06-19,201651
2020-06-20,201952
2020-06-21,201993
2020-06-22,202654
2020-06-23,203911
2020-06-24,204847
2020-06-25,206362
2020-06-26,207973
2020-06-27,208904
2020-06-28,208966
2020-06-29,209750
2020-06-30,211825
2020-07-01,213533
2020-07-02,215334
2020-07-03,217550
2020-07-04,218358
2020-07-05,218408
2020-07-06,219281
2020-07-07,221506
2020-07-08,223790
2020-07-09,225962
2020-07-10,228841
2020-07-11,229801
2020-07-12,230080
2020-07-13,231243
2020-07-14,233448
2020-07-15,235784
2020-07-16,237646
2020-07-17,239807
2020-07-18,240217
2020-07-19,240241
2020-07-20,243574
2020-07-21,246145
2020-07-22,248396
2020-07-23,250445
2020-07-24,252720
2020-07-25,253487
2020-07-26,253703
2020-07-27,255251
2020-07-28,257547
2020-07-29,259398
2020-07-30,261574
2020-07-31,264458
2020-08-01,265043
2020-08-02,265809
2020-08-03,267129
2020-08-04,269667
2020-08-05,272334
2020-08-06,274807
2020-08-07,277906
2020-08-08,278974
2020-08-09,279538
2020-08-10,280992
2020-08-11,284123
2020-08-12,286864
2020-08-13,289602
2020-08-14,292837
2020-08-15,294850
2020-08-16,295331
2020-08-17,296914
2020-08-18,300598
2020-08-19,304033
2020-08-20,307278
2020-08-21,311111
2020-08-22,312834
2020-08-23,313763
2020-08-24,315866
2020-08-25,319956
2020-08-26,323592
2020-08-27,327952
2020-08-28,332405
2020-08-29,334402
2020-08-30,334990
2020-08-31,337753
2020-09-01,340181
2020-09-02,343700
2020-09-03,348472
2020-09-04,354419
2020-09-05,356881
2020-09-06,357803
2020-09-07,360694
2020-09-08,366003
2020-09-09,371024
2020-09-10,375302
2020-09-11,381493
2020-09-12,384573
2020-09-13,385998
2020-09-14,390321
2020-09-15,393556
2020-09-16,397583
2020-09-17,403125
2020-09-18,408875
2020-09-19,412318
2020-09-20,414270
2020-09-21,416934
2020-09-22,423165
2020-09-23,428378
2020-09-24,433918
2020-09-25,440401
2020-09-26,446056
2020-09-27,448010
2020-09-28,450571
2020-09-29,457921
2020-09-30,467091
2020-10-01,474931
2020-10-02,484423
2020-10-03,492988
2020-10-04,496370
2020-10-05,500120
2020-10-06,508799
2020-10-07,518317
2020-10-08,528453
2020-10-09,539576
2020-10-10,548535
2020-10-11,552533
2020-10-12,558116
2020-10-13,569496
2020-10-14,582927
2020-10-15,597309
2020-10-16,609533
2020-10-17,620391
2020-10-18,625508
2020-10-19,632246
2020-10-20,646692
2020-10-21,657011
2020-10-22,672518
2020-10-23,688204
2020-10-24,705446
2020-10-25,712350
2020-10-26,720410
2020-10-27,738088
2020-10-28,754858
2020-10-29,777599
2020-10-30,837039
2020-10-31,948662
2020-11-01,1000315
2020-11-02,1046010
2020-11-03,1064670
2020-11-04,1081140
2020-11-05,1094870
2020-11-06,1145160
2020-11-07,1205814
2020-11-08,1222942
2020-11-09,1247411
2020-11-10,1266794
2020-11-11,1283998
2020-11-12,1300370
2020-11-13,1317257
2020-11-14,1329254
2020-11-15,1332270
2020-11-16,1345749
2020-11-17,1355501
2020-11-18,1369960
2020-11-19,1391989
2020-11-20,1420653
2020-11-21,1435629
2020-11-22,1439103
2020-11-23,1488761
2020-11-24,1517352
2020-11-25,1542801
2020-11-26,1569175
2020-11-27,1596896
2020-11-28,1614137
2020-11-29,1617980
2020-11-30,1671514
2020-12-01,1712921
2020-12-02,1754364
2020-12-03,1794461
2020-12-04,1837789
2020-12-05,1855748
2020-12-06,1862970
2020-12-07,1905095
2020-12-08,1960916
2020-12-09,2010864
2020-12-10,2067615
2020-12-11,2129635
2020-12-12,2156533
2020-12-13,2160641
2020-12-14,2212074
2020-12-15,2281711
2020-12-16,2353237
2020-12-17,2428365
2020-12-18,2503913
2020-12-19,2531075
2020-12-20,2552663
2020-12-21,2646719
2020-12-22,2745046
2020-12-23,2848940
2020-12-24,2884218
2020-12-25,2890930
2020-12-26,2896925
2020-12-27,2902751
2020-12-28,2976120
2020-12-29,3058168
2020-12-30,3150852
2020-12-31,3244664
2021-01-01,3258948
2021-01-02,3269414
2021-01-03,3275927
2021-01-04,3362844
2021-01-05,3453742
2021-01-06,3477690
2021-01-07,3563348
2021-01-08,3656192
2021-01-09,3729564
2021-01-10,3762421
2021-01-11,3848989
2021-01-12,3927970
2021-01-13,3997093
2021-01-14,4059639
2021-01-15,4135176
2021-01-16,4187225
2021-01-17,4234891
2021-01-18,4319355
2021-01-19,4422579
2021-01-20,4545623
2021-01-21,4774016
2021-01-22,5043120
2021-01-23,5841307
2021-01-24,6252165
2021-01-25,6488646
2021-01-26,6683676
2021-01-27,6766752
