dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-03-06,1
2020-03-07,2
2020-03-08,5
2020-03-09,5
2020-03-10,7
2020-03-11,7
2020-03-12,8
2020-03-13,11
2020-03-14,14
2020-03-15,21
2020-03-16,26
2020-03-17,25
2020-03-18,26
2020-03-19,26
2020-03-20,27
2020-03-21,29
2020-03-22,36
2020-03-23,31
2020-03-24,28
2020-03-25,27
2020-03-26,26
2020-03-27,33
2020-03-28,34
2020-03-29,35
2020-03-30,33
2020-03-31,31
2020-04-01,34
2020-04-02,39
2020-04-03,35
2020-04-04,38
2020-04-05,37
2020-04-06,38
2020-04-07,43
2020-04-08,6
2020-04-09,44
2020-04-10,47
2020-04-11,50
2020-04-12,52
2020-04-13,58
2020-04-14,60
2020-04-15,62
2020-04-16,65
2020-04-17,65
2020-04-18,3
2020-04-19,67
2020-04-20,60
2020-04-21,58
2020-04-22,55
2020-04-23,60
2020-04-24,54
2020-04-25,51
2020-04-26,52
2020-04-27,50
2020-04-28,43
2020-04-29,42
2020-04-30,38
2020-05-01,36
2020-05-02,37
2020-05-03,35
2020-05-04,31
2020-05-05,29
2020-05-06,24
2020-05-07,3
2020-05-08,21
2020-05-09,21
2020-05-10,21
2020-05-11,19
2020-05-12,17
2020-05-13,16
2020-05-14,17
2020-05-15,15
2020-05-16,16
2020-05-17,17
2020-05-18,15
2020-05-19,14
2020-05-20,13
2020-05-21,12
2020-05-22,11
2020-05-23,11
2020-05-24,11
2020-05-25,8
2020-05-26,8
2020-05-27,7
2020-05-28,6
2020-05-29,5
2020-05-30,5
2020-05-31,5
2020-06-01,4
2020-06-02,4
2020-06-03,4
2020-06-04,4
2020-06-05,3
2020-06-06,3
2020-06-07,3
2020-06-08,37
2020-06-09,28
2020-06-10,28
2020-06-11,2
2020-06-12,2
2020-06-13,2
2020-06-14,2
2020-06-15,2
2020-06-16,1
2020-06-17,1
2020-06-18,3
2020-06-19,2
2020-06-20,1
2020-06-21,2
2020-06-22,3
2020-06-23,4
2020-06-24,5
2020-06-25,5
2020-06-26,6
2020-06-27,4
2020-06-28,4
2020-06-29,3
2020-06-30,3
2020-07-01,4
2020-07-02,5
2020-07-03,6
2020-07-04,7
2020-07-05,7
2020-07-06,9
2020-07-07,9
2020-07-08,12
2020-07-09,13
2020-07-10,13
2020-07-11,13
2020-07-12,14
2020-07-13,15
2020-07-14,14
2020-07-15,15
2020-07-16,15
2020-07-17,14
2020-07-18,14
2020-07-19,15
2020-07-20,15
2020-07-21,17
2020-07-22,17
2020-07-23,18
2020-07-24,21
2020-07-25,24
2020-07-26,24
2020-07-27,33
2020-07-28,42
2020-07-29,42
2020-07-30,54
2020-07-31,68
2020-08-01,63
2020-08-02,65
2020-08-03,67
2020-08-04,72
2020-08-05,73
2020-08-06,75
2020-08-07,62
2020-08-08,60
2020-08-09,68
2020-08-10,58
2020-08-11,65
2020-08-12,71
2020-08-13,74
2020-08-14,83
2020-08-15,85
2020-08-16,86
2020-08-17,89
2020-08-18,86
2020-08-19,91
2020-08-20,70
2020-08-21,57
2020-08-22,58
2020-08-23,59
2020-08-24,65
2020-08-25,68
2020-08-26,60
2020-08-27,68
2020-08-28,76
2020-08-29,80
2020-08-30,83
2020-08-31,82
2020-09-01,85
2020-09-02,81
2020-09-03,91
2020-09-04,90
2020-09-05,103
2020-09-06,109
2020-09-07,112
2020-09-08,115
2020-09-09,121
2020-09-10,126
2020-09-11,119
2020-09-12,125
2020-09-13,135
2020-09-14,137
2020-09-15,145
2020-09-16,154
2020-09-17,147
2020-09-18,162
2020-09-19,164
2020-09-20,179
2020-09-21,185
2020-09-22,205
2020-09-23,220
2020-09-24,243
2020-09-25,254
2020-09-26,273
2020-09-27,288
2020-09-28,306
2020-09-29,311
2020-09-30,325
2020-10-01,336
2020-10-02,366
2020-10-03,398
2020-10-04,414
2020-10-05,432
2020-10-06,450
2020-10-07,472
2020-10-08,505
2020-10-09,495
2020-10-10,526
2020-10-11,554
2020-10-12,603
2020-10-13,623
2020-10-14,656
2020-10-15,716
2020-10-16,748
2020-10-17,801
2020-10-18,855
2020-10-19,927
2020-10-20,976
2020-10-21,1039
2020-10-22,1081
2020-10-23,1139
2020-10-24,1197
2020-10-25,1310
2020-10-26,1366
2020-10-27,1399
2020-10-28,1445
2020-10-29,1453
2020-10-30,1367
2020-10-31,1405
2020-11-01,1453
2020-11-02,1503
2020-11-03,1434
2020-11-04,1458
2020-11-05,1488
2020-11-06,1511
2020-11-07,1573
2020-11-08,1634
2020-11-09,1595
2020-11-10,1582
2020-11-11,1525
2020-11-12,1515
2020-11-13,1431
2020-11-14,1462
2020-11-15,1484
2020-11-16,1509
2020-11-17,1517
2020-11-18,1499
2020-11-19,1475
2020-11-20,1433
2020-11-21,1447
2020-11-22,1485
2020-11-23,1486
2020-11-24,1492
2020-11-25,1497
2020-11-26,1536
2020-11-27,1513
2020-11-28,1541
2020-11-29,1572
2020-11-30,1575
2020-12-01,1577
2020-12-02,1569
2020-12-03,1606
2020-12-04,1579
2020-12-05,1626
2020-12-06,1677
2020-12-07,1712
2020-12-08,1775
2020-12-09,1773
2020-12-10,1822
2020-12-11,1784
2020-12-12,1848
2020-12-13,1918
2020-12-14,1912
2020-12-15,1911
2020-12-16,1966
2020-12-17,1978
2020-12-18,1970
2020-12-19,2025
2020-12-20,2091
2020-12-21,2099
2020-12-22,2080
2020-12-23,1939
2020-12-24,1949
2020-12-25,2039
2020-12-26,2123
2020-12-27,2240
2020-12-28,2241
2020-12-29,2277
2020-12-30,2248
2020-12-31,2170
2021-01-01,2223
2021-01-02,2332
2021-01-03,2439
2021-01-04,2432
2021-01-05,2412
2021-01-06,2537
2021-01-07,2540
2021-01-08,2575
2021-01-09,2682
2021-01-10,2740
