dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-06,378
2020-03-07,66
2020-03-08,76
2020-03-09,69
2020-03-10,111
2020-03-11,97
2020-03-12,95
2020-03-13,58
2020-03-14,197
2020-03-15,289
2020-03-16,159
2020-03-17,318
2020-03-18,225
2020-03-19,301
2020-03-20,368
2020-03-21,440
2020-03-22,242
2020-03-23,451
2020-03-24,476
2020-03-25,335
2020-03-26,913
2020-03-27,747
2020-03-28,720
2020-03-29,401
2020-03-30,688
2020-03-31,877
2020-04-01,1191
2020-04-02,1454
2020-04-03,1889
2020-04-04,1524
2020-04-05,1036
2020-04-06,1448
2020-04-07,2042
2020-04-08,1690
2020-04-09,2301
2020-04-10,2174
2020-04-11,1580
2020-04-12,1324
2020-04-13,1302
2020-04-14,1439
2020-04-15,2967
2020-04-16,3351
2020-04-17,3144
2020-04-18,3323
2020-04-19,2458
2020-04-20,2694
2020-04-21,3468
2020-04-22,4525
2020-04-23,3840
2020-04-24,4828
2020-04-25,4839
2020-04-26,3171
2020-04-27,1767
2020-04-28,5472
2020-04-29,4584
2020-04-30,5150
2020-05-01,3698
2020-05-02,1450
2020-05-03,1584
2020-05-04,2060
2020-05-05,4742
2020-05-06,5161
2020-05-07,4694
2020-05-08,3910
2020-05-09,1488
2020-05-10,786
2020-05-11,2063
2020-05-12,4326
2020-05-13,4876
2020-05-14,3992
2020-05-15,4084
2020-05-16,2476
2020-05-17,971
2020-05-18,2041
2020-05-19,3371
2020-05-20,2933
2020-05-21,2751
2020-05-22,2236
2020-05-23,1649
2020-05-24,645
2020-05-25,1464
2020-05-26,2839
2020-05-27,2352
2020-05-28,1848
2020-05-29,3433
2020-05-30,1606
2020-05-31,274
2020-06-01,6418
2020-06-02,2336
2020-06-03,2135
2020-06-04,1832
2020-06-05,2639
2020-06-06,1180
2020-06-07,160
2020-06-08,851
2020-06-09,1545
2020-06-10,1500
2020-06-11,1262
2020-06-12,1511
2020-06-13,479
2020-06-14,47
2020-06-15,847
2020-06-16,1163
2020-06-17,787
2020-06-18,806
2020-06-19,1278
2020-06-20,301
2020-06-21,41
2020-06-22,661
2020-06-23,1257
2020-06-24,936
2020-06-25,1515
2020-06-26,1611
2020-06-27,931
2020-06-28,62
2020-06-29,784
2020-06-30,2075
2020-07-01,1708
2020-07-02,1801
2020-07-03,2216
2020-07-04,808
2020-07-05,50
2020-07-06,873
2020-07-07,2225
2020-07-08,2284
2020-07-09,2172
2020-07-10,2879
2020-07-11,960
2020-07-12,279
2020-07-13,1163
2020-07-14,2205
2020-07-15,2336
2020-07-16,1862
2020-07-17,2161
2020-07-18,410
2020-07-19,24
2020-07-20,3333
2020-07-21,2571
2020-07-22,2251
2020-07-23,2049
2020-07-24,2275
2020-07-25,767
2020-07-26,216
2020-07-27,1548
2020-07-28,2296
2020-07-29,1851
2020-07-30,2176
2020-07-31,2884
2020-08-01,585
2020-08-02,766
2020-08-03,1320
2020-08-04,2538
2020-08-05,2667
2020-08-06,2473
2020-08-07,3099
2020-08-08,1068
2020-08-09,564
2020-08-10,1454
2020-08-11,3131
2020-08-12,2741
2020-08-13,2738
2020-08-14,3235
2020-08-15,2013
2020-08-16,481
2020-08-17,1583
2020-08-18,3684
2020-08-19,3435
2020-08-20,3245
2020-08-21,3833
2020-08-22,1723
2020-08-23,929
2020-08-24,2103
2020-08-25,4090
2020-08-26,3636
2020-08-27,4360
2020-08-28,4453
2020-08-29,1997
2020-08-30,588
2020-08-31,2763
2020-09-01,2428
2020-09-02,3519
2020-09-03,4772
2020-09-04,5947
2020-09-05,2462
2020-09-06,922
2020-09-07,2891
2020-09-08,5309
2020-09-09,5021
2020-09-10,4278
2020-09-11,6191
