dates,cumulativecount_vaccine_covid_19_administered
2021-01-27,2584
2021-03-01,5130
2021-04-09,9555
2021-04-12,9808
2021-04-13,9996
2021-04-14,10142
2021-04-15,10232
2021-04-16,10567
2021-04-19,10974
2021-04-20,11508
2021-04-21,12233
2021-04-22,12434
2021-04-23,12859
2021-04-26,13108
2021-04-27,13214
2021-04-28,13847
2021-04-29,14139
2021-05-03,14176
2021-05-04,14177
2021-05-07,14278
2021-05-10,14771
2021-05-11,14914
2021-05-12,15308
2021-05-14,16268
2021-05-17,17324
2021-05-18,18461
2021-05-19,19241
2021-05-21,19826
2021-05-25,20083
2021-05-26,20606
2021-05-27,20910
2021-05-28,20910
2021-05-30,21694
2021-05-31,22376
2021-06-01,23080
2021-06-02,23911
2021-06-03,25335
2021-06-04,26063
2021-06-07,26182
2021-06-08,26423
2021-06-09,28068
2021-06-10,28531
2021-06-11,28827
2021-06-14,30364
2021-06-15,30588
2021-06-16,31026
2021-06-17,31672
2021-06-18,32175
2021-06-22,32403
2021-06-23,33425
2021-06-24,34596
2021-06-25,35554
2021-06-28,35751
2021-06-29,36998
2021-06-30,39270
2021-07-01,41648
2021-07-02,43111
2021-07-05,43647
2021-07-06,44246
2021-07-07,45956
2021-07-08,46746
2021-07-09,47971
2021-07-12,49838
2021-07-13,50467
2021-07-14,50826
2021-07-16,51639
2021-07-19,51657
2021-07-20,51949
2021-07-21,52472
2021-07-22,53530
2021-07-23,54704
2021-07-26,57618
2021-07-27,57767
2021-07-28,58131
2021-07-29,59270
2021-07-30,62050
2021-08-02,62724
2021-08-03,62804
2021-08-04,63728
2021-08-05,63845
2021-08-06,64591
2021-08-09,65343
2021-08-10,65392
2021-08-11,66285
2021-08-13,67849
2021-08-16,68721
2021-08-17,68767
2021-08-19,69605
2021-08-20,70371
2021-08-23,70518
2021-08-24,70741
2021-08-30,72589
2021-10-01,76081
2021-10-05,76120
2021-10-08,76319
2021-10-11,76359
2021-10-12,76405
2021-10-13,76470
2021-10-14,76572
2021-10-15,76637
2021-10-18,76757
2021-10-21,77006
2021-10-25,77057
2021-10-29,77164
2021-11-02,77206
2021-11-04,77383
2021-11-25,77655
2021-12-03,77808
2021-12-07,77821
2021-12-08,77893
2021-12-10,78120
2021-12-15,78240
2021-12-21,78423
2021-12-23,78490
2021-12-27,78500
2022-01-04,78558
2022-01-18,79270
2022-01-21,79430
2022-01-24,79478
2022-01-25,79487
2022-01-26,79507
2022-01-27,79521
2022-01-30,79539
2022-02-01,79549
2022-02-03,79562
2022-02-04,79577
2022-02-09,79658
2022-02-14,79703
2022-03-14,79738
