dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-10
2020-02-16,11
2020-02-17,11
2020-02-18,5
2020-02-19,3
2020-02-20,3
2020-02-21,9
2020-02-22,5
2020-02-23,6
2020-02-24,13
2020-02-25,5
2020-02-26,5
2020-02-27,0
2020-02-28,5
2020-02-29,1
2020-03-01,10
2020-03-02,7
2020-03-03,6
2020-03-04,4
2020-03-05,5
2020-03-06,9
2020-03-07,5
2020-03-08,8
2020-03-09,-10
2020-03-10,0
2020-03-11,-1
2020-03-12,-4
2020-03-13,9
2020-03-14,2
2020-03-15,12
2020-03-16,14
2020-03-17,6
2020-03-18,7
2020-03-19,3
2020-03-20,1
2020-03-21,-13
2020-03-22,9
2020-03-23,7
2020-03-24,0
2020-03-25,-1
2020-03-26,0
2020-03-27,5
2020-03-28,-20
2020-03-29,-21
2020-03-30,-25
2020-03-31,-29
2020-04-01,-24
2020-04-02,-25
2020-04-03,-13
2020-04-04,-20
2020-04-05,-22
2020-04-06,-20
2020-04-07,-24
2020-04-08,-30
2020-04-09,-35
2020-04-10,-22
2020-04-11,-32
2020-04-12,-29
2020-04-13,-27
2020-04-14,-32
2020-04-15,-31
2020-04-16,-34
2020-04-17,-21
2020-04-18,-25
2020-04-19,-26
2020-04-20,-17
2020-04-21,-21
2020-04-22,-18
2020-04-23,-23
2020-04-24,-19
2020-04-25,-27
2020-04-26,-27
2020-04-27,-28
2020-04-28,-27
2020-04-29,-20
2020-04-30,-30
2020-05-01,-21
2020-05-02,-27
2020-05-03,-30
2020-05-04,-23
2020-05-05,-28
2020-05-06,-23
2020-05-07,-25
2020-05-08,-13
2020-05-09,-17
2020-05-10,-21
2020-05-11,-11
2020-05-12,-14
2020-05-13,-12
2020-05-14,-12
2020-05-15,3
2020-05-16,-1
2020-05-17,-11
2020-05-18,2
2020-07-03,9
2020-07-04,11
2020-07-05,12
2020-07-06,20
2020-07-07,18
2020-07-08,12
2020-07-09,12
2020-07-10,15
2020-07-11,16
2020-07-12,21
2020-07-13,26
2020-07-14,18
2020-07-15,14
2020-07-16,14
2020-07-17,18
2020-07-18,19
2020-07-19,24
2020-07-20,24
2020-07-21,18
2020-07-22,19
2020-07-23,13
2020-07-24,22
2020-07-25,21
