dates,covid19mobilitytrend_park
2020-02-15,0
2020-02-16,1
2020-02-17,2
2020-02-18,3
2020-02-19,1
2020-02-20,-1
2020-02-21,4
2020-02-22,6
2020-02-23,2
2020-02-24,4
2020-02-25,1
2020-02-26,2
2020-02-27,1
2020-02-28,1
2020-02-29,0
2020-03-01,2
2020-03-02,3
2020-03-03,2
2020-03-04,1
2020-03-05,2
2020-03-06,8
2020-03-07,4
2020-03-08,4
2020-03-09,-4
2020-03-10,1
2020-03-11,2
2020-03-12,1
2020-03-13,6
2020-03-14,5
2020-03-15,5
2020-03-16,2
2020-03-17,3
2020-03-18,5
2020-03-19,5
2020-03-20,7
2020-03-21,1
2020-03-22,-2
2020-03-23,0
2020-03-24,-1
2020-03-25,-3
2020-03-26,-4
2020-03-27,-2
2020-03-28,-7
2020-03-29,-13
2020-03-30,-15
2020-03-31,-14
2020-04-01,-9
2020-04-02,-10
2020-04-03,-8
2020-04-04,-11
2020-04-05,-13
2020-04-06,-11
2020-04-07,-11
2020-04-08,-12
2020-04-09,-13
2020-04-10,-10
2020-04-11,-12
2020-04-12,-18
2020-04-13,-13
2020-04-14,-14
2020-04-15,-10
2020-04-16,-13
2020-04-17,-12
2020-04-18,-15
2020-04-19,-16
2020-04-20,-13
2020-04-21,-13
2020-04-22,-14
2020-04-23,-16
2020-04-24,-25
2020-04-25,-23
2020-04-26,-23
2020-04-27,-22
2020-04-28,-19
2020-04-29,-16
2020-04-30,-19
2020-05-01,-23
2020-05-02,-22
2020-05-03,-27
2020-05-04,-22
2020-05-05,-21
2020-05-06,-20
2020-05-07,-21
2020-05-08,-18
2020-05-09,-20
2020-05-10,-24
2020-05-11,-19
2020-05-12,-19
2020-05-13,-19
2020-05-14,-16
2020-05-15,-15
2020-05-16,-12
2020-05-17,-21
2020-05-18,-15
2020-07-03,-1
2020-07-04,-3
2020-07-05,-3
2020-07-06,-1
2020-07-07,-3
2020-07-08,-3
2020-07-09,-1
2020-07-10,3
2020-07-11,3
2020-07-12,-3
2020-07-13,-1
2020-07-14,-2
2020-07-15,-2
2020-07-16,-5
2020-07-17,3
2020-07-18,-2
2020-07-19,-1
2020-07-20,-2
2020-07-21,0
2020-07-22,-4
2020-07-23,-3
2020-07-24,1
2020-07-25,3
2020-07-26,0
2020-07-27,2
2020-07-28,3
2020-07-29,3
2020-07-30,0
2020-07-31,3
2020-08-01,9
2020-08-02,8
2020-08-03,12
2020-08-04,10
2020-08-05,6
2020-08-06,5
2020-08-07,9
2020-08-08,2
2020-08-09,2
2020-08-10,11
2020-08-11,9
2020-08-12,5
2020-08-13,7
2020-08-14,12
2020-08-15,9
2020-08-16,9
2020-08-17,11
2020-08-18,2
2020-08-19,7
2020-08-20,8
2020-08-21,12
2020-08-22,11
2020-08-23,7
2020-08-24,9
2020-08-25,8
2020-08-26,6
2020-08-27,6
2020-08-28,7
2020-08-29,2
2020-08-30,-8
2020-08-31,12
2020-09-01,10
2020-09-02,9
2020-09-03,9
2020-09-04,7
2020-09-05,14
2020-09-06,10
2020-09-07,15
2020-09-08,0
2020-09-09,12
2020-09-10,17
2020-09-11,8
2020-09-12,12
2020-09-13,9
2020-09-14,12
2020-09-15,11
2020-09-16,12
2020-09-17,11
2020-09-18,4
2020-09-19,15
2020-09-20,12
2020-09-21,17
2020-09-22,16
2020-09-23,19
2020-09-24,17
2020-09-25,13
2020-09-26,19
2020-09-27,22
2020-09-28,21
2020-09-29,16
2020-09-30,6
2020-10-01,1
2020-10-02,-7
2020-10-03,0
2020-10-04,5
2020-10-05,-2
2020-10-06,-1
2020-10-07,-2
2020-10-08,0
2020-10-09,-4
2020-10-10,2
2020-10-11,5
2020-10-12,1
2020-10-13,0
2020-10-14,0
2020-10-15,-1
2020-10-16,-3
2020-10-17,0
2020-10-18,4
2020-10-19,2
2020-10-20,-1
2020-10-21,-1
2020-10-22,0
2020-10-23,-6
2020-10-24,6
2020-10-25,2
2020-10-26,1
2020-10-27,-1
2020-10-28,-2
2020-10-29,-15
2020-10-30,-9
2020-10-31,-2
2020-11-01,-2
2020-11-02,-6
2020-11-03,-5
2020-11-04,-3
2020-11-05,1
2020-11-06,-5
2020-11-07,1
2020-11-08,-2
2020-11-09,-2
2020-11-10,-1
2020-11-11,1
2020-11-12,2
2020-11-13,-3
2020-11-14,5
2020-11-15,0
2020-11-16,4
2020-11-17,3
2020-11-18,2
2020-11-19,-6
2020-11-20,-5
2020-11-21,1
2020-11-22,5
2020-11-23,2
2020-11-24,5
2020-11-25,2
2020-11-26,5
2020-11-27,0
2020-11-28,5
2020-11-29,3
2020-11-30,2
2020-12-01,4
2020-12-02,6
2020-12-03,5
2020-12-04,3
2020-12-05,8
2020-12-06,10
2020-12-07,10
2020-12-08,8
2020-12-09,11
2020-12-10,17
2020-12-11,15
2020-12-12,22
2020-12-13,26
2020-12-14,23
2020-12-15,25
2020-12-16,21
2020-12-17,17
2020-12-18,15
2020-12-19,25
2020-12-20,31
2020-12-21,23
2020-12-22,20
2020-12-23,18
2020-12-24,21
2020-12-25,19
2020-12-26,25
2020-12-27,26
2020-12-28,24
2020-12-29,21
2020-12-30,18
2020-12-31,17
2021-01-01,16
2021-01-02,21
2021-01-03,26
2021-01-04,25
2021-01-05,21
2021-01-06,15
2021-01-07,16
2021-01-08,19
2021-01-09,25
2021-01-10,24
2021-01-11,26
2021-01-12,24
2021-01-13,16
2021-01-14,13
2021-01-15,11
2021-01-16,9
2021-01-17,10
2021-01-18,14
2021-01-19,13
2021-01-20,11
2021-01-21,12
2021-01-22,16
2021-01-23,15
2021-01-24,17
2021-01-25,22
2021-01-26,18
2021-01-27,17
2021-01-28,18
2021-01-29,11
2021-01-30,14
2021-01-31,15
2021-02-01,13
2021-02-02,13
2021-02-03,11
2021-02-04,14
2021-02-05,12
2021-02-06,19
2021-02-07,23
2021-02-08,16
2021-02-09,16
2021-02-10,13
2021-02-11,5
2021-02-12,-7
2021-02-13,-2
2021-02-14,-6
2021-02-15,-3
2021-02-16,-6
2021-02-17,-6
2021-02-18,-6
2021-02-19,-9
2021-02-20,3
2021-02-21,5
2021-02-22,0
2021-02-23,0
2021-02-24,-3
2021-02-25,-3
2021-02-26,-11
2021-02-27,1
2021-02-28,5
