dates,cumulativecount_vaccine_covid_19_administered
2021-02-22,0
2021-02-28,8200
2021-03-16,54000
2021-04-07,120000
2021-04-22,240000
2021-05-11,504502
2021-05-20,547901
2021-05-24,573277
2021-05-26,590454
2021-05-27,593313
2021-05-30,600152
2021-06-02,626290
2021-06-03,630305
2021-06-08,641295
2021-06-14,662003
2021-06-22,765890
2021-06-27,835694
2021-06-30,886854
2021-07-05,915671
2021-07-07,934463
2021-07-11,962093
2021-07-14,1024168
2021-07-18,1094257
2021-07-24,1171064
2021-08-20,1201286
2021-08-31,1979652
2021-09-30,2369625
2021-11-14,4018197
2021-12-27,4674518
2022-01-09,4903368
2022-01-11,4925111
2022-01-13,4954809
2022-01-17,4985047
2022-01-19,5004050
2022-01-24,5046054
2022-01-26,5074196
2022-01-27,5081064
2022-01-31,5125146
2022-02-02,5152297
2022-02-07,5216998
2022-02-14,5321308
2022-02-20,5412309
2022-02-27,5535254
2022-03-06,5597130
2022-03-17,5731146
2022-03-22,5751015
2022-04-04,5872684
2022-04-14,5940400
2022-04-18,5948889
2022-04-26,5985756
2022-04-27,5986139
2022-05-05,6021468
2022-05-08,6023425
2022-05-10,6029737
2022-05-15,6066579
2022-05-23,6118557
2022-06-01,6171652
2022-06-15,6295222
2022-06-21,6355931
2022-06-27,6408475
2022-06-30,6445359
2022-07-10,6491111
2022-07-17,6706843
2022-07-19,7885045
2022-07-27,8040605
2022-08-07,9822860
2022-08-15,11216694
2022-08-22,11391703
2022-08-31,11562525
2022-09-04,11588893
2022-09-11,11725188
2022-09-12,11734635
2022-09-19,11820186
2022-09-26,11868997
2022-09-28,11881035
2022-10-04,11923733
2022-10-11,11951964
2022-10-16,11977773
2022-10-24,12055358
2022-11-01,12103780
2022-11-02,12140367
2022-11-08,12174141
2022-11-15,12202136
2022-11-16,12216936
2022-11-27,12275911
2022-12-05,12304901
2022-12-22,12449870
2023-01-06,12526397
2023-01-16,12603486
2023-01-22,12672379
2023-01-29,12684950
2023-02-12,12768909
2023-02-14,12788310
2023-02-19,13603457
2023-02-23,13910490
2023-02-26,14743912
2023-02-28,15093798
2023-03-05,15966423
2023-03-12,16248588
2023-03-14,16250654
2023-03-19,16474895
2023-03-21,16482384
2023-03-26,16498498
2023-03-28,16499153
2023-04-02,16586584
