dates,covid19mobilitytrend_residence
2020-02-15,5
2020-02-16,0
2020-02-17,-1
2020-02-18,-1
2020-02-19,1
2020-02-20,1
2020-02-21,0
2020-02-22,0
2020-02-23,1
2020-02-24,0
2020-02-25,0
2020-02-26,1
2020-02-27,2
2020-02-28,2
2020-02-29,1
2020-03-01,0
2020-03-02,-1
2020-03-03,0
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,0
2020-03-09,6
2020-03-10,1
2020-03-11,1
2020-03-12,1
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,1
2020-03-17,0
2020-03-18,1
2020-03-19,2
2020-03-20,1
2020-03-21,6
2020-03-22,1
2020-03-23,2
2020-03-24,3
2020-03-25,6
2020-03-26,7
2020-03-27,5
2020-03-28,11
2020-03-29,10
2020-03-30,11
2020-03-31,12
2020-04-01,11
2020-04-02,13
2020-04-03,6
2020-04-04,10
2020-04-05,12
2020-04-06,11
2020-04-07,10
2020-04-08,14
2020-04-09,17
2020-04-10,11
2020-04-11,16
2020-04-12,15
2020-04-13,14
2020-04-14,15
2020-04-15,14
2020-04-16,16
2020-04-17,11
2020-04-18,14
2020-04-19,13
2020-04-20,12
2020-04-21,11
2020-04-22,11
2020-04-23,13
2020-04-24,14
2020-04-25,18
2020-04-26,17
2020-04-27,16
2020-04-28,13
2020-04-29,14
2020-04-30,17
2020-05-01,13
2020-05-02,16
2020-05-03,16
2020-05-04,14
2020-05-05,15
2020-05-06,15
2020-05-07,16
2020-05-08,10
2020-05-09,12
2020-05-10,14
2020-05-11,12
2020-05-12,13
2020-05-13,13
2020-05-14,13
2020-05-15,10
2020-05-16,12
2020-05-17,13
2020-05-18,11
2020-07-03,4
2020-07-04,6
2020-07-05,7
2020-07-06,5
2020-07-07,5
2020-07-08,5
2020-07-09,5
2020-07-10,4
2020-07-11,5
2020-07-12,6
2020-07-13,4
2020-07-14,5
2020-07-15,5
2020-07-16,5
2020-07-17,3
2020-07-18,4
2020-07-19,4
2020-07-20,4
2020-07-21,4
2020-07-22,4
2020-07-23,5
2020-07-24,3
2020-07-25,4
2020-07-26,4
2020-07-27,2
2020-07-28,1
2020-07-29,2
2020-07-30,8
2020-07-31,3
2020-08-01,10
2020-08-02,9
2020-08-03,4
2020-08-04,2
2020-08-05,2
2020-08-06,3
2020-08-07,1
2020-08-08,5
2020-08-09,5
2020-08-10,-2
2020-08-11,-1
2020-08-12,-1
2020-08-13,1
2020-08-14,1
2020-08-15,-1
2020-08-16,-2
2020-08-17,-3
2020-08-18,5
2020-08-19,-2
2020-08-20,1
2020-08-21,1
2020-08-22,-1
2020-08-23,-1
2020-08-24,-2
2020-08-25,-2
2020-08-26,-1
2020-08-27,1
2020-08-28,2
2020-08-29,3
2020-08-30,13
2020-08-31,-1
2020-09-01,-1
2020-09-02,0
2020-09-03,2
2020-09-04,3
2020-09-05,0
2020-09-06,0
2020-09-07,-2
2020-09-08,8
2020-09-09,-1
2020-09-10,1
2020-09-11,2
2020-09-12,1
2020-09-13,1
2020-09-14,0
2020-09-15,0
2020-09-16,1
2020-09-17,2
2020-09-18,4
2020-09-19,1
2020-09-20,2
2020-09-21,1
2020-09-22,2
2020-09-23,3
2020-09-24,3
2020-09-25,4
2020-09-26,4
2020-09-27,4
2020-09-28,2
2020-09-29,2
2020-09-30,0
2020-10-01,-1
2020-10-02,-1
2020-10-03,-2
2020-10-04,-1
2020-10-05,-2
2020-10-06,-3
2020-10-07,-2
2020-10-08,1
2020-10-09,4
2020-10-10,3
2020-10-11,3
2020-10-12,2
2020-10-13,1
2020-10-14,2
2020-10-15,2
2020-10-16,4
2020-10-17,2
2020-10-18,4
2020-10-19,3
2020-10-20,2
2020-10-21,3
2020-10-22,2
2020-10-23,4
2020-10-24,2
2020-10-25,3
2020-10-26,1
2020-10-27,1
2020-10-28,0
2020-10-29,10
2020-10-30,3
2020-10-31,1
2020-11-01,2
2020-11-02,0
2020-11-03,2
2020-11-04,1
2020-11-05,1
2020-11-06,2
2020-11-07,2
2020-11-08,2
2020-11-09,1
2020-11-10,1
2020-11-11,0
2020-11-12,0
2020-11-13,0
2020-11-14,1
2020-11-15,2
2020-11-16,-1
2020-11-17,-1
2020-11-18,-1
2020-11-19,6
2020-11-20,1
2020-11-21,-1
2020-11-22,-2
2020-11-23,-1
2020-11-24,0
2020-11-25,0
2020-11-26,0
2020-11-27,1
2020-11-28,1
2020-11-29,2
2020-11-30,1
2020-12-01,1
2020-12-02,2
2020-12-03,2
2020-12-04,2
2020-12-05,2
2020-12-06,2
2020-12-07,1
2020-12-08,1
2020-12-09,2
2020-12-10,5
2020-12-11,6
2020-12-12,5
2020-12-13,6
2020-12-14,4
2020-12-15,4
2020-12-16,4
2020-12-17,5
2020-12-18,5
2020-12-19,5
2020-12-20,4
2020-12-21,4
2020-12-22,4
2020-12-23,5
2020-12-24,5
2020-12-25,5
2020-12-26,5
2020-12-27,7
2020-12-28,4
2020-12-29,4
2020-12-30,5
2020-12-31,6
2021-01-01,6
2021-01-02,5
2021-01-03,5
2021-01-04,3
2021-01-05,3
2021-01-06,2
2021-01-07,4
2021-01-08,3
2021-01-09,2
2021-01-10,2
2021-01-11,2
2021-01-12,2
2021-01-13,2
2021-01-14,2
2021-01-15,2
2021-01-16,2
2021-01-17,2
2021-01-18,2
2021-01-19,3
2021-01-20,3
2021-01-21,3
2021-01-22,3
2021-01-23,2
2021-01-24,4
2021-01-25,3
2021-01-26,3
2021-01-27,3
2021-01-28,4
2021-01-29,3
2021-01-30,1
2021-01-31,0
2021-02-01,0
2021-02-02,0
2021-02-03,1
2021-02-04,1
2021-02-05,2
2021-02-06,0
2021-02-07,1
2021-02-08,0
2021-02-09,0
2021-02-10,1
2021-02-11,1
2021-02-12,0
2021-02-13,0
2021-02-14,6
2021-02-15,-2
2021-02-16,-1
2021-02-17,-1
2021-02-18,0
2021-02-19,1
2021-02-20,-1
2021-02-21,-1
2021-02-22,-1
2021-02-23,-2
2021-02-24,-1
2021-02-25,-1
2021-02-26,0
2021-02-27,0
2021-02-28,-1
2021-03-01,-2
2021-03-02,-3
2021-03-03,-2
2021-03-04,-1
2021-03-05,0
2021-03-06,-3
2021-03-07,-3
2021-03-08,-4
2021-03-09,-4
2021-03-10,-3
2021-03-11,-2
2021-03-12,0
2021-03-13,-3
2021-03-14,-3
2021-03-15,-4
2021-03-16,-5
2021-03-17,-4
2021-03-18,-3
2021-03-19,-1
2021-03-20,-1
2021-03-21,4
2021-03-22,4
2021-03-23,-5
2021-03-24,-3
2021-03-25,-2
2021-03-26,-1
2021-03-27,-4
2021-03-28,-4
2021-03-29,-5
2021-03-30,-5
2021-03-31,-3
2021-04-01,-3
2021-04-02,-2
2021-04-03,-3
2021-04-04,-4
2021-04-05,-5
2021-04-06,-5
2021-04-07,-4
2021-04-08,-3
2021-04-09,-2
2021-04-10,-5
2021-04-11,-4
2021-04-12,-6
2021-04-13,13
2021-04-14,3
2021-04-15,5
2021-04-16,8
2021-04-17,3
2021-04-18,4
2021-04-19,3
2021-04-20,3
2021-04-21,3
2021-04-22,5
2021-04-23,9
2021-04-24,4
2021-04-25,4
2021-04-26,3
2021-04-27,1
2021-04-28,12
2021-04-29,5
2021-04-30,8
2021-05-01,3
2021-05-02,2
2021-05-03,2
2021-05-04,2
2021-05-05,2
2021-05-06,4
2021-05-07,5
2021-05-08,0
2021-05-09,-1
2021-05-10,-2
2021-05-11,-2
2021-05-12,5
2021-05-13,3
2021-05-14,-4
2021-05-15,0
2021-05-16,-4
2021-05-17,-7
2021-05-18,-5
2021-05-19,-4
2021-05-20,-2
2021-05-21,-1
2021-05-22,-4
2021-05-23,-4
2021-05-24,-5
2021-05-25,-4
2021-05-26,-3
2021-05-27,-3
2021-05-28,-2
2021-05-29,-4
2021-05-30,-3
2021-05-31,-4
2021-06-01,-4
2021-06-02,-5
2021-06-03,-3
2021-06-04,-1
2021-06-05,-2
2021-06-06,-2
2021-06-07,-3
2021-06-08,-4
2021-06-09,-3
2021-06-10,-2
2021-06-11,1
2021-06-12,-1
2021-06-13,0
2021-06-14,-2
2021-06-15,-1
2021-06-16,-1
2021-06-17,-1
2021-06-18,2
2021-06-19,-1
2021-06-20,0
2021-06-21,-2
2021-06-22,-2
2021-06-23,-4
2021-06-24,-3
2021-06-25,-2
2021-06-26,-4
2021-06-27,-5
2021-06-28,-5
2021-06-29,-4
2021-06-30,-4
2021-07-01,-3
2021-07-02,0
2021-07-03,-3
2021-07-04,-3
2021-07-05,-4
2021-07-06,-3
2021-07-07,-3
2021-07-08,-2
2021-07-09,0
2021-07-10,-3
2021-07-11,-4
2021-07-12,-4
2021-07-13,-5
2021-07-14,-4
2021-07-15,-3
2021-07-16,-1
2021-07-17,-4
2021-07-18,-4
2021-07-19,1
2021-07-20,4
2021-07-21,3
2021-07-22,4
2021-07-23,-2
2021-07-24,-3
2021-07-25,-4
2021-07-26,-6
2021-07-27,-6
2021-07-28,-6
2021-07-29,-5
2021-07-30,-1
2021-07-31,-6
2021-08-01,-4
2021-08-02,-5
2021-08-03,-5
2021-08-04,-5
2021-08-05,-3
2021-08-06,0
2021-08-07,-4
2021-08-08,-3
2021-08-09,-5
2021-08-10,-5
2021-08-11,-4
2021-08-12,-3
2021-08-13,0
2021-08-14,-3
2021-08-15,3
2021-08-16,11
2021-08-17,8
2021-08-18,6
2021-08-19,9
2021-08-20,3
2021-08-21,3
2021-08-22,3
2021-08-23,1
2021-08-24,1
2021-08-25,0
2021-08-26,2
2021-08-27,3
2021-08-28,3
2021-08-29,4
2021-08-30,2
2021-08-31,3
2021-09-01,3
2021-09-02,4
2021-09-03,2
2021-09-04,4
2021-09-05,3
2021-09-06,2
2021-09-07,1
2021-09-08,2
2021-09-09,3
2021-09-10,1
2021-09-11,1
2021-09-12,2
2021-09-13,1
2021-09-14,0
2021-09-15,1
2021-09-16,1
2021-09-17,0
2021-09-18,1
2021-09-19,2
2021-09-20,0
2021-09-21,-1
2021-09-22,1
2021-09-23,0
2021-09-24,0
2021-09-25,0
2021-09-26,1
2021-09-27,-1
2021-09-28,-1
2021-09-29,0
2021-09-30,0
2021-10-01,-1
2021-10-02,0
2021-10-03,1
2021-10-04,-1
2021-10-05,-2
2021-10-06,-1
2021-10-07,0
2021-10-08,0
2021-10-09,-1
2021-10-10,0
2021-10-11,-1
2021-10-12,-1
2021-10-13,-1
2021-10-14,-2
2021-10-15,0
2021-10-16,1
2021-10-17,0
2021-10-18,1
2021-10-19,5
2021-10-20,-1
2021-10-21,-1
2021-10-22,-2
2021-10-23,-3
2021-10-24,0
2021-10-25,-1
2021-10-26,-1
2021-10-27,0
2021-10-28,0
2021-10-29,1
2021-10-30,0
2021-10-31,2
2021-11-01,-1
2021-11-02,-1
2021-11-03,0
2021-11-04,-1
2021-11-05,0
2021-11-06,0
2021-11-07,1
2021-11-08,-1
2021-11-09,-1
2021-11-10,-1
2021-11-11,0
2021-11-12,1
2021-11-13,0
2021-11-14,1
2021-11-15,0
2021-11-16,0
2021-11-17,0
2021-11-18,1
2021-11-19,1
2021-11-20,0
2021-11-21,1
2021-11-22,0
2021-11-23,0
2021-11-24,1
2021-11-25,1
2021-11-26,2
2021-11-27,1
2021-11-28,1
2021-11-29,1
2021-11-30,0
2021-12-01,1
2021-12-02,0
2021-12-03,1
2021-12-04,1
2021-12-05,1
2021-12-06,0
2021-12-07,0
2021-12-08,1
2021-12-09,0
2021-12-10,1
2021-12-11,0
2021-12-12,0
2021-12-13,0
2021-12-14,0
2021-12-15,0
2021-12-16,1
2021-12-17,1
2021-12-18,0
2021-12-19,0
2021-12-20,-1
2021-12-21,-1
2021-12-22,-1
2021-12-23,0
2021-12-24,1
2021-12-25,0
2021-12-26,1
2021-12-27,0
2021-12-28,0
2021-12-29,0
2021-12-30,0
2021-12-31,1
2022-01-01,0
2022-01-02,0
2022-01-03,0
2022-01-04,1
2022-01-05,1
2022-01-06,1
2022-01-07,3
2022-01-08,1
2022-01-09,1
2022-01-10,0
2022-01-11,-1
2022-01-12,-1
2022-01-13,0
2022-01-14,1
2022-01-15,0
2022-01-16,2
2022-01-17,2
2022-01-18,1
2022-01-19,4
2022-01-20,3
2022-01-21,3
2022-01-22,5
2022-01-23,3
2022-01-24,2
2022-01-25,1
2022-01-26,0
2022-01-27,1
2022-01-28,3
2022-01-29,2
2022-01-30,2
2022-01-31,1
2022-02-01,1
2022-02-02,2
2022-02-03,2
2022-02-04,2
2022-02-05,0
2022-02-06,3
2022-02-07,1
2022-02-08,1
2022-02-09,1
2022-02-10,2
2022-02-11,1
2022-02-12,1
2022-02-13,1
2022-02-14,-1
