dates,incrementalcount_medicaltest_conditioncovid_19
2020-02-03,6
2020-02-04,12
2020-02-05,5
2020-02-06,16
2020-02-07,9
2020-02-10,4
2020-02-11,11
2020-02-14,4
2020-02-18,1
2020-02-19,5
2020-02-24,6
2020-02-25,7
2020-02-26,7
2020-02-27,7
2020-02-28,5
2020-02-29,13
2020-03-01,1
2020-03-02,19
2020-03-03,12
2020-03-04,13
2020-03-05,13
2020-03-06,7
2020-03-07,12
2020-03-08,8
2020-03-09,7
2020-03-10,15
2020-03-11,13
2020-03-12,39
2020-03-13,105
2020-03-14,101
2020-03-15,46
2020-03-16,172
2020-03-17,136
2020-03-18,90
2020-03-19,117
2020-03-20,89
2020-03-21,98
2020-03-22,36
2020-03-23,100
2020-03-24,210
2020-03-25,150
2020-03-26,224
2020-03-27,255
2020-03-28,269
2020-03-29,220
2020-03-30,367
2020-03-31,210
2020-04-01,328
2020-04-02,391
2020-04-03,253
2020-04-04,419
2020-04-05,263
2020-04-06,211
2020-04-07,312
2020-04-08,371
2020-04-09,260
2020-04-10,403
2020-04-11,680
2020-04-12,467
2020-04-13,685
2020-04-14,779
2020-04-15,537
2020-04-16,1161
2020-04-17,1003
2020-04-18,884
2020-04-19,693
2020-04-20,556
2020-04-21,1038
2020-04-22,894
2020-04-23,692
2020-04-24,790
2020-04-25,589
2020-04-26,616
2020-04-27,749
2020-04-28,893
2020-04-29,936
2020-04-30,1052
2020-05-01,965
2020-05-02,1035
2020-05-03,765
2020-05-04,904
2020-05-05,1083
2020-05-06,1088
2020-05-07,1188
2020-05-08,1192
2020-05-09,1193
2020-05-10,971
2020-05-11,752
2020-05-12,1453
2020-05-13,1250
2020-05-14,1460
2020-05-15,1529
2020-05-16,1225
2020-05-17,1620
2020-05-18,1191
2020-05-19,1030
2020-05-20,1751
2020-05-21,1832
2020-05-22,1426
2020-05-23,1317
2020-05-24,1197
2020-05-25,960
2020-05-26,1124
2020-05-27,1253
2020-05-28,1111
2020-05-29,1039
2020-05-30,984
2020-05-31,603
2020-06-01,1249
2020-06-02,1733
2020-06-03,1809
2020-06-04,1702
2020-06-05,1513
2020-06-06,2497
2020-06-07,829
2020-06-08,1405
2020-06-09,1751
2020-06-10,2233
2020-06-11,2297
2020-06-12,2444
2020-06-13,2194
2020-06-14,1276
2020-06-15,1956
2020-06-16,2044
2020-06-17,2392
2020-06-18,1951
2020-06-19,1843
2020-06-20,1968
