dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-05,405
2020-04-10,917
2020-04-11,1374
2020-04-12,1840
2020-04-13,2341
2020-04-14,2896
2020-04-15,3444
2020-04-16,4378
2020-04-17,5302
2020-04-18,6271
2020-04-19,7321
2020-04-20,8463
2020-04-21,9486
2020-04-22,10496
2020-04-23,11529
2020-04-24,12534
2020-04-25,13797
2020-04-26,15220
2020-04-27,16475
2020-04-28,17704
2020-04-29,19168
2020-04-30,20603
2020-05-01,22072
2020-05-02,23707
2020-05-03,25498
2020-05-04,27141
2020-05-05,28739
2020-05-06,30522
2020-05-07,32417
2020-05-08,34190
2020-05-09,36201
2020-05-10,38154
2020-05-11,40037
2020-05-12,41942
2020-05-13,44024
2020-05-14,46253
2020-05-15,48523
2020-05-16,50805
2020-05-17,52994
2020-05-18,55452
2020-05-19,57949
2020-05-20,60337
2020-05-21,62774
2020-05-22,65336
2020-05-23,67727
2020-05-24,70257
2020-05-25,72593
2020-05-26,74822
2020-05-27,77354
2020-05-28,79761
2020-05-29,82083
2020-05-30,84469
2020-05-31,86948
2020-06-01,89383
2020-06-02,91758
2020-06-03,94289
2020-06-04,96715
2020-06-05,99171
2020-06-06,101659
2020-06-07,104035
2020-06-08,106385
2020-06-09,108767
2020-06-10,111138
2020-06-11,113594
2020-06-12,116052
2020-06-13,118471
2020-06-14,120870
2020-06-15,123315
2020-06-16,125788
2020-06-17,128262
2020-06-18,130681
2020-06-19,133107
2020-06-20,135540
2020-06-21,137997
2020-06-22,140452
2020-06-23,142882
2020-06-24,145363
2020-06-25,147840
2020-06-26,150412
2020-06-27,152910
2020-06-28,155327
2020-06-29,157822
2020-06-30,160272
2020-07-01,162695
2020-07-02,165128
2020-07-03,167566
2020-07-04,170041
2020-07-05,172477
2020-07-06,174973
2020-07-07,177472
2020-07-08,179942
2020-07-09,182427
2020-07-10,184857
2020-07-11,187317
2020-07-12,189766
2020-07-13,192262
2020-07-14,194748
2020-07-15,197237
2020-07-16,199720
2020-07-17,202135
2020-07-18,204557
2020-07-19,207007
2020-07-20,209554
2020-07-21,212027
2020-07-22,214502
2020-07-23,216931
2020-07-24,219373
2020-07-25,221829
2020-07-26,224297
2020-07-27,226795
2020-07-28,229197
2020-07-29,231612
2020-07-30,234028
2020-07-31,236470
2020-08-01,238953
2020-08-02,241413
2020-08-03,243902
2020-08-04,246382
2020-08-05,248823
2020-08-06,251287
2020-08-07,253758
2020-08-08,256241
2020-08-09,258698
2020-08-10,261190
2020-08-11,263650
2020-08-12,266168
2020-08-13,268620
2020-08-14,271104
2020-08-15,273556
2020-08-16,276054
2020-08-17,278506
2020-08-18,281004
2020-08-19,283418
2020-08-20,285852
2020-08-21,288329
2020-08-22,290776
2020-08-23,293223
2020-08-24,295645
2020-08-25,298142
2020-08-26,300603
2020-08-27,303088
2020-08-28,305555
2020-08-29,307960
2020-08-30,310431
2020-08-31,312920
2020-09-01,315378
2020-09-02,317877
2020-09-03,320350
2020-09-04,322830
2020-09-05,325321
2020-09-06,327775
2020-09-07,330210
2020-09-08,332642
2020-09-09,335107
2020-09-10,337529
2020-09-11,340029
2020-09-12,342523
2020-09-13,345009
2020-09-14,347490
2020-09-15,349990
2020-09-16,352420
2020-09-17,354876
2020-09-18,357140
2020-09-19,359604
2020-09-20,363031
2020-09-21,366498
2020-09-22,369932
2020-09-23,373384
2020-09-24,378882
2020-09-25,381336
2020-09-26,383759
2020-09-27,386162
2020-09-28,388583
2020-09-29,391032
2020-09-30,393512
2020-10-01,395960
2020-10-02,398456
2020-10-03,400918
2020-10-04,403323
2020-10-05,405733
2020-10-06,408147
2020-10-07,410550
2020-10-08,412991
