dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,5
2020-02-16,6
2020-02-17,4
2020-02-18,0
2020-02-19,0
2020-02-20,-1
2020-02-21,2
2020-02-22,1
2020-02-23,1
2020-02-24,1
2020-02-25,-1
2020-02-26,-3
2020-02-27,-1
2020-02-28,5
2020-02-29,6
2020-03-01,8
2020-03-02,7
2020-03-03,3
2020-03-04,2
2020-03-05,0
2020-03-06,1
2020-03-07,0
2020-03-08,0
2020-03-09,1
2020-03-10,0
2020-03-11,14
2020-03-12,7
2020-03-13,12
2020-03-14,8
2020-03-15,3
2020-03-16,10
2020-03-17,5
2020-03-18,-3
2020-03-19,4
2020-03-20,-14
2020-03-21,-20
2020-03-22,-59
2020-03-23,-49
2020-03-24,-54
2020-03-25,-52
2020-03-26,-51
2020-03-27,-47
2020-03-28,-56
2020-03-29,-62
2020-03-30,-45
2020-03-31,-43
2020-04-01,-43
2020-04-02,-45
2020-04-03,-46
2020-04-04,-52
2020-04-05,-58
2020-04-06,-44
2020-04-07,-52
2020-04-08,-50
2020-04-09,-55
2020-04-10,-71
2020-04-11,-66
2020-04-12,-64
2020-04-13,-49
2020-04-14,-49
2020-04-15,-45
2020-04-16,-44
2020-04-17,-45
2020-04-18,-56
2020-04-19,-65
2020-04-20,-50
2020-04-21,-52
2020-04-22,-51
2020-04-23,-52
2020-04-24,-48
2020-04-25,-55
2020-04-26,-63
2020-04-27,-48
2020-04-28,-48
2020-04-29,-46
2020-04-30,-41
2020-05-01,-53
2020-05-02,-48
2020-05-03,-58
2020-05-04,-41
2020-05-05,-41
2020-05-06,-37
2020-05-07,-69
2020-05-08,-68
2020-05-09,-69
2020-05-10,-60
2020-05-11,-56
2020-05-12,-62
2020-05-13,-61
2020-05-14,-51
2020-05-15,-52
2020-05-16,-64
2020-05-17,-65
2020-05-18,-50
2020-05-19,-48
2020-05-20,-54
2020-05-21,-54
2020-05-22,-48
2020-05-23,-55
2020-05-24,-65
2020-05-25,-54
2020-05-26,-46
2020-05-27,-45
2020-05-28,-51
2020-05-29,-51
2020-05-30,-57
2020-05-31,-65
2020-06-01,-57
2020-06-02,-51
2020-06-03,-44
2020-06-04,-46
2020-06-05,-52
2020-06-06,-56
2020-06-07,-51
2020-06-08,-43
2020-06-09,-49
2020-06-10,-48
2020-06-11,-40
2020-06-12,-39
2020-06-13,-52
2020-06-14,-54
2020-06-15,-33
2020-06-16,-26
2020-06-17,-29
2020-06-18,-36
2020-06-19,-30
2020-06-20,-36
2020-06-21,-43
2020-06-22,-29
2020-06-23,-28
2020-06-24,-31
2020-06-25,-28
2020-06-26,-28
2020-06-27,-34
2020-06-28,-42
2020-06-29,-30
2020-06-30,-24
2020-07-01,-24
2020-07-02,-28
2020-07-03,-29
2020-07-04,-34
2020-07-05,-41
2020-07-06,-31
2020-07-07,-30
2020-07-08,-33
2020-07-09,-35
2020-07-10,-37
2020-07-11,-34
2020-07-12,-43
2020-07-13,-31
2020-07-14,-29
2020-07-15,-27
2020-07-16,-24
2020-07-17,-25
2020-07-18,-30
2020-07-19,-38
2020-07-20,-30
2020-07-21,-29
2020-07-22,-29
2020-07-23,-29
2020-07-24,-26
2020-07-25,-30
2020-07-26,-39
2020-07-27,-28
2020-07-28,-30
2020-07-29,-27
2020-07-30,-24
2020-07-31,-19
2020-08-01,-22
2020-08-02,-32
2020-08-03,-23
2020-08-04,-22
2020-08-05,-30
2020-08-06,-41
2020-08-07,-26
2020-08-08,-32
2020-08-09,-41
2020-08-10,-29
2020-08-11,-24
2020-08-12,-26
2020-08-13,-27
2020-08-14,-24
2020-08-15,-19
2020-08-16,-29
2020-08-17,-23
2020-08-18,-25
2020-08-19,-27
2020-08-20,-27
2020-08-21,-25
2020-08-22,-26
2020-08-23,-35
2020-08-24,-24
2020-08-25,-21
2020-08-26,-24
2020-08-27,-23
2020-08-28,-17
2020-08-29,-19
2020-08-30,-24
2020-08-31,-14
2020-09-01,-13
2020-09-02,-18
2020-09-03,-22
2020-09-04,-18
2020-09-05,-19
2020-09-06,-28
2020-09-07,-20
2020-09-08,-20
2020-09-09,-20
2020-09-10,-21
2020-09-11,-18
2020-09-12,-20
2020-09-13,-26
2020-09-14,-12
2020-09-15,-17
2020-09-16,-14
2020-09-17,-17
2020-09-18,-15
2020-09-19,-16
2020-09-20,-24
2020-09-21,-17
2020-09-22,-13
2020-09-23,-16
2020-09-24,-17
2020-09-25,-12
2020-09-26,-12
2020-09-27,-19
2020-09-28,-13
2020-09-29,-9
2020-09-30,-6
2020-10-01,-5
2020-10-02,-8
2020-10-03,-11
2020-10-04,-18
2020-10-05,-12
2020-10-06,-12
2020-10-07,-14
2020-10-08,-16
2020-10-09,-13
2020-10-10,-14
2020-10-11,-20
2020-10-12,-14
2020-10-13,-16
2020-10-14,-9
2020-10-15,-4
2020-10-16,-2
2020-10-17,-5
2020-10-18,-13
2020-10-19,-10
2020-10-20,-10
2020-10-21,-9
2020-10-22,-10
2020-10-23,-5
2020-10-24,-8
2020-10-25,-17
2020-10-26,-8
2020-10-27,-8
2020-10-28,-11
2020-10-29,-7
2020-10-30,-2
2020-10-31,-2
2020-11-01,-6
2020-11-02,-19
2020-11-03,-2
2020-11-04,-17
2020-11-05,-19
2020-11-06,-14
2020-11-07,-13
2020-11-08,-19
2020-11-09,-14
