dates,cumulativecount_vaccine_covid_19_administered
2021-02-17,0
2021-02-22,6000
2021-02-25,16000
2021-03-14,25000
2021-03-17,36000
2021-03-18,41512
2021-03-21,49000
2021-03-28,70000
2021-03-31,99855
2021-04-01,120476
2021-04-02,133330
2021-04-07,160000
2021-04-09,180000
2021-04-11,200000
2021-04-12,264159
2021-04-13,310793
2021-04-14,361474
2021-04-15,410810
2021-04-16,460565
2021-04-17,502013
2021-04-19,547566
2021-04-20,622912
2021-04-22,656687
2021-04-23,698569
2021-04-26,745602
2021-04-27,788173
2021-04-28,833959
2021-04-29,875069
2021-04-30,915725
2021-05-04,991133
2021-05-05,1029887
2021-05-06,1068428
2021-05-07,1114544
2021-05-11,1167672
2021-05-13,1260574
2021-05-14,1310249
2021-05-15,1350587
2021-05-17,1402386
2021-05-18,1451933
2021-05-19,1497261
2021-05-20,1543904
2021-05-21,1598841
2021-05-22,1642451
2021-05-24,1693183
2021-05-25,1741651
2021-05-26,1787527
2021-05-27,1832228
2021-05-31,1925770
2021-06-01,1971247
2021-06-02,2015408
2021-06-07,2147224
2021-06-09,2231365
2021-06-11,2310924
2021-06-15,2388927
2021-06-16,2427457
2021-06-18,2466561
2021-06-21,2506257
2021-06-22,2546316
2021-06-23,2586522
2021-06-25,2674605
2021-07-01,2846177
2021-07-02,2890503
2021-07-06,2984932
2021-07-08,3136924
2021-07-09,3212880
2021-07-12,3283993
2021-07-13,3352783
2021-07-14,3422214
2021-07-16,3563392
2021-07-19,3638261
2021-07-20,3710703
2021-07-21,3784373
2021-07-22,3860861
2021-07-23,3937603
2021-07-26,4017205
2021-07-27,4093631
2021-07-28,4167931
2021-07-29,4237736
2021-07-30,4309189
2021-08-02,4394410
2021-08-03,4482248
2021-08-04,4578306
2021-08-05,4664353
2021-08-09,4763079
2021-08-10,4858601
2021-08-11,4950992
2021-08-12,5045981
2021-08-13,5143912
2021-08-16,5235185
2021-08-17,5327451
2021-08-18,5417193
2021-08-19,5509567
2021-08-20,5602223
2021-08-23,5700847
2021-08-24,5794261
2021-08-25,5896289
2021-08-27,6104902
2021-08-30,6207894
2021-08-31,6298361
2021-09-02,6470252
2021-09-03,6548819
2021-09-06,6625116
2021-09-07,6692185
2021-09-09,6827005
2021-09-10,6892912
2021-09-13,6954648
2021-09-14,7010709
2021-09-16,7065918
2021-09-19,7153847
2021-09-21,7184406
2021-09-22,7233466
2021-09-23,7297994
2021-09-26,7349843
2021-09-27,7396969
2021-09-29,7525604
2021-09-30,7584818
2021-10-03,7653662
2021-10-04,7717946
2021-10-05,7782745
2021-10-06,7836443
2021-10-07,7891779
2021-10-10,7947486
2021-10-11,7994792
2021-10-12,8031932
2021-10-13,8062316
2021-10-14,8096778
2021-10-17,8141990
2021-10-18,8178337
2021-10-25,8411708
2021-10-28,8516654
2021-11-03,8639894
2021-11-04,8674987
2021-11-08,8755860
2021-11-09,8788164
2021-11-10,8818648
2021-11-11,8850980
2021-11-14,8888705
2021-11-16,8946050
2021-11-21,9025531
2021-11-22,9052869
2021-11-23,9074239
2021-11-24,9121715
2021-11-28,9143938
2021-11-30,9179875
2021-12-05,9241093
2021-12-06,9260487
2021-12-07,9282534
2021-12-08,9305444
2021-12-12,9364231
2021-12-13,9395152
2021-12-16,9466222
2021-12-20,9503477
2021-12-21,9528674
2021-12-22,9553791
2021-12-30,9620698
2022-01-04,9651029
2022-01-20,9894572
2022-01-24,9923160
2022-01-25,9936259
2022-01-27,9967076
2022-01-30,9978576
2022-02-10,10084718
2022-02-13,10094444
2022-02-15,10111499
2022-02-27,10203813
2022-02-28,10234262
2022-03-14,10288175
2022-03-17,10307278
2022-03-18,10314830
2022-03-23,10371554
2022-03-24,10418549
2022-04-01,10515418
2022-04-04,10533076
2022-04-18,10620638
2022-04-26,10680432
2022-05-20,10786951
2022-05-26,10808378
2022-05-30,10819940
2022-06-03,10835169
2022-06-07,10843511
2022-06-16,10875762
2022-06-21,10892892
2022-06-29,10958940
2022-07-08,10998770
2022-07-26,11127982
2022-10-02,11289175
