dates,covid19mobilitytrend_transporthub
2020-02-15,9
2020-02-16,11
2020-02-17,3
2020-02-18,4
2020-02-19,3
2020-02-20,5
2020-02-21,5
2020-02-22,8
2020-02-23,6
2020-02-24,-15
2020-02-25,-18
2020-02-26,-23
2020-02-27,-22
2020-02-28,-20
2020-02-29,-16
2020-03-01,-26
2020-03-02,-25
2020-03-03,-21
2020-03-04,-19
2020-03-05,-28
2020-03-06,-29
2020-03-07,-24
2020-03-08,-27
2020-03-09,-42
2020-03-10,-51
2020-03-11,-57
2020-03-12,-67
2020-03-13,-71
2020-03-14,-76
2020-03-15,-80
2020-03-16,-74
2020-03-17,-76
2020-03-18,-77
2020-03-19,-78
2020-03-20,-78
2020-03-21,-80
2020-03-22,-87
2020-03-23,-81
2020-03-24,-81
2020-03-25,-82
2020-03-26,-83
2020-03-27,-82
2020-03-28,-82
2020-03-29,-87
2020-03-30,-81
2020-03-31,-79
2020-04-01,-79
2020-04-02,-79
2020-04-03,-79
2020-04-04,-80
2020-04-05,-86
2020-04-06,-78
2020-04-07,-78
2020-04-08,-78
2020-04-09,-78
2020-04-10,-77
2020-04-11,-78
2020-04-12,-88
2020-04-13,-91
2020-04-14,-77
2020-04-15,-76
2020-04-16,-76
2020-04-17,-76
2020-04-18,-77
2020-04-19,-84
2020-04-20,-79
2020-04-21,-77
2020-04-22,-76
2020-04-23,-75
2020-04-24,-73
2020-04-25,-83
2020-04-26,-81
2020-04-27,-72
2020-04-28,-74
2020-04-29,-72
2020-04-30,-71
2020-05-01,-86
2020-05-02,-70
2020-05-03,-76
2020-05-04,-57
2020-05-05,-58
2020-05-06,-58
2020-05-07,-58
2020-05-08,-58
2020-05-09,-52
2020-05-10,-57
2020-05-11,-61
2020-05-12,-56
2020-05-13,-59
2020-05-14,-56
2020-05-15,-58
2020-05-16,-53
2020-05-17,-52
2020-05-18,-48
2020-05-19,-50
2020-05-20,-48
2020-05-21,-46
2020-05-22,-46
2020-05-23,-35
2020-05-24,-35
2020-05-25,-45
2020-05-26,-44
2020-05-27,-43
2020-05-28,-43
2020-05-29,-45
2020-05-30,-32
2020-05-31,-32
2020-06-01,-37
2020-06-02,-46
2020-06-03,-37
2020-06-04,-44
2020-06-05,-40
2020-06-06,-25
2020-06-07,-36
2020-06-08,-42
2020-06-09,-38
2020-06-10,-39
2020-06-11,-39
2020-06-12,-34
2020-06-13,-26
2020-06-14,-23
2020-06-15,-36
2020-06-16,-34
2020-06-17,-34
2020-06-18,-33
2020-06-19,-31
2020-06-20,-16
2020-06-21,-16
2020-06-22,-31
2020-06-23,-29
2020-06-24,-30
2020-06-25,-29
2020-06-26,-27
2020-06-27,-15
2020-06-28,-14
2020-06-29,-31
2020-06-30,-29
2020-07-01,-28
2020-07-02,-28
2020-07-03,-29
2020-07-04,-15
2020-07-05,-12
2020-07-06,-27
2020-07-07,-26
2020-07-08,-26
2020-07-09,-26
2020-07-10,-25
2020-07-11,-15
2020-07-12,-9
2020-07-13,-25
2020-07-14,-25
2020-07-15,-27
2020-07-16,-25
2020-07-17,-25
2020-07-18,-10
2020-07-19,-6
2020-07-20,-25
2020-07-21,-25
2020-07-22,-26
2020-07-23,-25
2020-07-24,-26
2020-07-25,-8
2020-07-26,-5
2020-07-27,-23
2020-07-28,-24
2020-07-29,-24
2020-07-30,-25
2020-07-31,-23
2020-08-01,-10
2020-08-02,-9
2020-08-03,-26
2020-08-04,-24
2020-08-05,-24
2020-08-06,-23
2020-08-07,-22
2020-08-08,-5
2020-08-09,-1
2020-08-10,-22
2020-08-11,-24
2020-08-12,-25
2020-08-13,-24
2020-08-14,-24
2020-08-15,-17
2020-08-16,0
2020-08-17,-22
2020-08-18,-24
2020-08-19,-25
2020-08-20,-25
2020-08-21,-26
2020-08-22,-9
2020-08-23,-5
2020-08-24,-26
2020-08-25,-26
2020-08-26,-27
2020-08-27,-27
2020-08-28,-27
2020-08-29,-17
2020-08-30,-11
2020-08-31,-28
2020-09-01,-23
2020-09-02,-26
2020-09-03,-24
2020-09-04,-23
2020-09-05,-10
2020-09-06,-4
2020-09-07,-24
2020-09-08,-21
2020-09-09,-22
2020-09-10,-21
2020-09-11,-20
2020-09-12,-7
2020-09-13,-4
2020-09-14,-18
2020-09-15,-16
2020-09-16,-16
2020-09-17,-16
2020-09-18,-15
2020-09-19,-7
2020-09-20,-4
2020-09-21,-19
2020-09-22,-19
2020-09-23,-17
2020-09-24,-17
2020-09-25,-19
2020-09-26,-10
2020-09-27,-17
2020-09-28,-19
2020-09-29,-14
2020-09-30,-13
2020-10-01,-14
2020-10-02,-16
2020-10-03,-10
2020-10-04,-10
2020-10-05,-14
2020-10-06,-13
2020-10-07,-15
2020-10-08,-14
2020-10-09,-13
2020-10-10,-7
2020-10-11,-25
2020-10-12,-19
2020-10-13,-16
2020-10-14,-19
2020-10-15,-24
2020-10-16,-19
2020-10-17,-14
2020-10-18,-15
2020-10-19,-21
2020-10-20,-21
2020-10-21,-22
2020-10-22,-22
2020-10-23,-28
2020-10-24,-25
2020-10-25,-26
2020-10-26,-32
2020-10-27,-29
2020-10-28,-30
2020-10-29,-32
2020-10-30,-31
2020-10-31,-27
2020-11-01,-33
2020-11-02,-36
2020-11-03,-35
2020-11-04,-35
2020-11-05,-37
2020-11-06,-45
2020-11-07,-43
2020-11-08,-46
2020-11-09,-45
2020-11-10,-43
2020-11-11,-45
2020-11-12,-45
2020-11-13,-45
2020-11-14,-45
2020-11-15,-57
2020-11-16,-50
2020-11-17,-47
2020-11-18,-47
2020-11-19,-47
2020-11-20,-49
2020-11-21,-50
2020-11-22,-56
2020-11-23,-47
2020-11-24,-46
2020-11-25,-46
2020-11-26,-45
2020-11-27,-46
2020-11-28,-48
2020-11-29,-52
2020-11-30,-43
2020-12-01,-44
2020-12-02,-48
2020-12-03,-44
2020-12-04,-45
2020-12-05,-48
2020-12-06,-55
2020-12-07,-46
2020-12-08,-67
2020-12-09,-42
2020-12-10,-40
2020-12-11,-39
2020-12-12,-37
2020-12-13,-30
2020-12-14,-37
2020-12-15,-35
2020-12-16,-35
2020-12-17,-33
2020-12-18,-31
2020-12-19,-26
2020-12-20,-30
2020-12-21,-35
2020-12-22,-31
2020-12-23,-28
2020-12-24,-63
2020-12-25,-82
2020-12-26,-75
2020-12-27,-62
2020-12-28,-52
2020-12-29,-46
2020-12-30,-43
2020-12-31,-62
2021-01-01,-83
2021-01-02,-68
2021-01-03,-62
2021-01-04,-45
2021-01-05,-58
2021-01-06,-73
2021-01-07,-42
2021-01-08,-40
2021-01-09,-50
2021-01-10,-57
2021-01-11,-42
2021-01-12,-40
2021-01-13,-41
2021-01-14,-43
2021-01-15,-44
2021-01-16,-43
2021-01-17,-60
2021-01-18,-45
2021-01-19,-44
2021-01-20,-45
2021-01-21,-46
2021-01-22,-47
2021-01-23,-47
2021-01-24,-55
2021-01-25,-43
2021-01-26,-39
2021-01-27,-40
2021-01-28,-40
2021-01-29,-41
2021-01-30,-40
2021-01-31,-50
2021-02-01,-39
2021-02-02,-36
2021-02-03,-39
2021-02-04,-37
2021-02-05,-36
2021-02-06,-32
2021-02-07,-51
2021-02-08,-38
2021-02-09,-38
2021-02-10,-39
2021-02-11,-34
2021-02-12,-38
2021-02-13,-42
2021-02-14,-39
2021-02-15,-40
2021-02-16,-38
2021-02-17,-37
2021-02-18,-36
2021-02-19,-36
2021-02-20,-31
2021-02-21,-35
2021-02-22,-36
2021-02-23,-34
2021-02-24,-34
2021-02-25,-34
2021-02-26,-33
2021-02-27,-31
2021-02-28,-32
2021-03-01,-36
2021-03-02,-35
2021-03-03,-36
2021-03-04,-36
2021-03-05,-39
2021-03-06,-43
2021-03-07,-43
2021-03-08,-44
2021-03-09,-43
2021-03-10,-41
2021-03-11,-41
2021-03-12,-41
2021-03-13,-40
2021-03-14,-47
2021-03-15,-50
2021-03-16,-49
2021-03-17,-48
2021-03-18,-48
2021-03-19,-48
2021-03-20,-53
2021-03-21,-57
2021-03-22,-48
2021-03-23,-46
2021-03-24,-45
2021-03-25,-45
2021-03-26,-45
2021-03-27,-47
2021-03-28,-48
2021-03-29,-45
2021-03-30,-42
2021-03-31,-40
2021-04-01,-40
2021-04-02,-42
2021-04-03,-51
2021-04-04,-60
2021-04-05,-67
2021-04-06,-45
2021-04-07,-42
2021-04-08,-39
2021-04-09,-40
2021-04-10,-44
2021-04-11,-54
2021-04-12,-41
2021-04-13,-36
2021-04-14,-34
2021-04-15,-36
2021-04-16,-35
2021-04-17,-34
2021-04-18,-45
2021-04-19,-35
2021-04-20,-31
2021-04-21,-32
2021-04-22,-33
2021-04-23,-32
2021-04-24,-29
2021-04-25,-32
2021-04-26,-32
2021-04-27,-30
2021-04-28,-28
2021-04-29,-30
2021-04-30,-25
2021-05-01,-43
2021-05-02,-22
2021-05-03,-26
2021-05-04,-25
2021-05-05,-25
2021-05-06,-25
2021-05-07,-23
2021-05-08,-16
2021-05-09,-15
2021-05-10,-27
2021-05-11,-30
2021-05-12,-24
2021-05-13,-23
2021-05-14,-24
2021-05-15,-18
2021-05-16,-22
2021-05-17,-23
2021-05-18,-21
2021-05-19,-22
2021-05-20,-24
2021-05-21,-21
2021-05-22,-16
2021-05-23,-14
2021-05-24,-29
2021-05-25,-21
2021-05-26,-20
2021-05-27,-20
2021-05-28,-16
2021-05-29,-8
2021-05-30,-10
2021-05-31,-21
2021-06-01,-17
2021-06-02,-31
2021-06-03,-17
2021-06-04,-16
2021-06-05,-10
2021-06-06,-11
2021-06-07,-21
2021-06-08,-19
2021-06-09,-20
2021-06-10,-19
2021-06-11,-18
2021-06-12,-10
2021-06-13,-7
2021-06-14,-21
2021-06-15,-19
2021-06-16,-20
2021-06-17,-20
2021-06-18,-19
2021-06-19,-9
2021-06-20,-10
2021-06-21,-21
2021-06-22,-20
2021-06-23,-19
2021-06-24,-20
2021-06-25,-16
2021-06-26,-7
2021-06-27,-2
2021-06-28,-19
2021-06-29,-22
2021-06-30,-18
2021-07-01,-16
2021-07-02,-16
2021-07-03,-3
2021-07-04,-2
2021-07-05,-15
2021-07-06,-16
2021-07-07,-17
2021-07-08,-18
2021-07-09,-13
2021-07-10,0
2021-07-11,4
2021-07-12,-13
2021-07-13,-17
2021-07-14,-14
2021-07-15,-14
2021-07-16,-13
2021-07-17,2
2021-07-18,5
2021-07-19,-14
2021-07-20,-13
2021-07-21,-14
2021-07-22,-14
2021-07-23,-12
2021-07-24,3
2021-07-25,5
2021-07-26,-16
2021-07-27,-14
2021-07-28,-14
2021-07-29,-13
2021-07-30,-11
2021-07-31,5
2021-08-01,5
2021-08-02,-13
2021-08-03,-14
2021-08-04,-17
2021-08-05,-14
2021-08-06,-12
2021-08-07,6
2021-08-08,10
2021-08-09,-14
2021-08-10,-16
2021-08-11,-18
2021-08-12,-18
2021-08-13,-18
2021-08-14,-1
2021-08-15,0
2021-08-16,-15
2021-08-17,-16
2021-08-18,-17
2021-08-19,-18
2021-08-20,-17
2021-08-21,4
2021-08-22,9
2021-08-23,-16
2021-08-24,-18
2021-08-25,-18
2021-08-26,-17
2021-08-27,-16
2021-08-28,2
2021-08-29,10
2021-08-30,-14
2021-08-31,-15
