dates,covid19mobilitytrend_localbusiness
2020-02-15,-3
2020-02-16,2
2020-02-17,-4
2020-02-18,-5
2020-02-19,-9
2020-02-20,-7
2020-02-21,-6
2020-02-22,-6
2020-02-23,-17
2020-02-24,-36
2020-02-25,-28
2020-02-26,-24
2020-02-27,-4
2020-02-28,-4
2020-02-29,-5
2020-03-01,-10
2020-03-02,-3
2020-03-03,-5
2020-03-04,-3
2020-03-05,-3
2020-03-06,-2
2020-03-07,-4
2020-03-08,-10
2020-03-09,-7
2020-03-10,-7
2020-03-11,-5
2020-03-12,-7
2020-03-13,-3
2020-03-14,-2
2020-03-15,-4
2020-03-16,-6
2020-03-17,-6
2020-03-18,-5
2020-03-19,-8
2020-03-20,-12
2020-03-21,-24
2020-03-22,-31
2020-03-23,-28
2020-03-24,-32
2020-03-25,-32
2020-03-26,-34
2020-03-27,-35
2020-03-28,-34
2020-03-29,-34
2020-03-30,-33
2020-03-31,-32
2020-04-01,-29
2020-04-02,-32
2020-04-03,-31
2020-04-04,-34
2020-04-05,-34
2020-04-06,-29
2020-04-07,-30
2020-04-08,-29
2020-04-09,-28
2020-04-10,-49
2020-04-11,-38
2020-04-12,-40
2020-04-13,-33
2020-04-14,-33
2020-04-15,-33
2020-04-16,-31
2020-04-17,-32
2020-04-18,-33
2020-04-19,-34
2020-04-20,-28
2020-04-21,-30
2020-04-22,-31
2020-04-23,-30
2020-04-24,-32
2020-04-25,-34
2020-04-26,-36
2020-04-27,-34
2020-04-28,-32
2020-04-29,-27
2020-04-30,-26
2020-05-01,-43
2020-05-02,-32
2020-05-03,-38
2020-05-04,-29
2020-05-05,-30
2020-05-06,-27
2020-05-07,-27
2020-05-08,-28
2020-05-09,-29
2020-05-10,-34
2020-05-11,-26
2020-05-12,-29
2020-05-13,-30
2020-05-14,-28
2020-05-15,-27
2020-05-16,-27
2020-05-17,-34
2020-05-18,-45
2020-05-19,-28
2020-05-20,-27
2020-05-21,-28
2020-05-22,-31
2020-05-23,-32
2020-05-24,-36
2020-05-25,-30
2020-05-26,-31
