dates,cumulativecount_vaccine_covid_19_administered
2021-07-16,38
2021-07-21,2041
2021-07-22,2198
2021-07-26,3369
2021-07-27,4078
2021-07-28,4526
2021-07-29,5425
2021-07-30,6576
2021-08-02,8448
2021-08-03,9630
2021-08-04,11209
2021-08-05,12641
2021-08-06,14074
2021-08-09,15454
2021-08-10,16938
2021-08-11,19182
2021-08-13,20281
2021-08-16,21151
2021-08-18,24102
2021-08-21,26109
2021-08-23,27412
2021-08-25,29077
2021-08-26,29227
2021-08-27,31698
2021-08-31,35741
2021-09-03,41629
2021-09-07,46201
2021-09-09,50624
2021-09-10,52391
2021-09-17,60688
2021-09-21,61545
2021-09-26,67023
2021-10-01,70003
2021-10-02,75220
2021-10-07,88133
2021-10-10,96073
2021-10-15,102168
2021-10-18,110603
2021-10-29,123843
2021-10-31,135597
2021-11-05,135748
2021-11-11,138330
2021-11-12,153182
2021-11-15,158479
2021-11-19,184769
2021-12-16,190063
2021-12-17,194341
2021-12-29,197175
2022-01-01,199874
2022-01-21,204902
2022-01-30,224249
2022-02-16,231945
2022-02-25,234119
2022-03-04,239355
2022-03-09,241800
2022-03-16,243969
2022-03-23,249801
2022-03-30,253807
2022-04-01,255217
2022-04-08,255729
2022-04-15,266240
2022-04-22,267133
2022-04-29,273442
2022-05-06,275632
2022-05-13,278982
2022-05-20,280729
2022-06-03,285651
2022-06-10,289890
2022-06-17,319983
2022-06-24,342724
2022-07-08,348769
2022-07-15,351767
2022-07-29,354635
2022-08-12,360163
2022-08-19,362130
2022-09-02,468505
2022-09-16,470964
2022-10-14,476304
2022-10-28,509500
2022-11-25,510611
2023-01-06,512556
2023-01-20,515718
2023-03-31,606148
